k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8225424161293435, 1.1854262158518984, -1.3422962737221236, 0.79135165716325, -0.741895874727425, 1.161375574570034, -1.2828060744230376, 0.6753933359231747, -0.6874188905327554, 1.2317055896026983, -1.272942864656354, 0.9005531838438314, -0.903146110864972, 1.2845649211788022, -1.1717185075293244, 0.8065143688426769, -0.906513772114021, 1.296908650457628, -0.983455755535823, 0.7718521260930754, -0.777493696506358, 1.1438104298442622, -1.222013373342805, 1.0258093782019098, -0.6952571511711934, 1.2241351091838777, -1.2708915667226273, 0.9012335115986251, -0.7678116148233041, 1.1552392078852223, -1.002609598626273, 0.869981194002224, -0.8747455413309236, 1.0876266585042855, -1.2484184279802408, 0.7959130431082918, -0.8487184186103136, 1.2979250713101902, -1.2484694270810477, 0.8655422877691575, -0.9175386817543646, 1.0405374989996852, -1.3155260856641415, 0.8956386381762061, -0.9907775994892989, 1.3904649589584066, -1.3006124756465482, 0.8768454278337628, -0.8519072643145043, 1.1202678945578521, -1.268205565671026, 0.9725643292911407, -0.7165576438319939, 1.249325319651481, -1.2570947827644332, 0.7722087584530835, -0.9303509780564042, 1.3087489532201217, -1.1384585906422802, 1.126146753765823, -0.823460733397561, 1.2194076062149692, -1.1760968182096732, 0.8994923638693281, -0.7668422982359354, 1.1449357603671597, -1.3247848586323534, 0.6949052950940643, -0.7540451414419319, 1.1967641962596112, -1.0705086008658176, 0.8589731839697732, -0.8756590653979657, 1.1558485717035527, -1.0847269447175185, 0.850458927279926, -0.7333774050064997, 1.3591674840547765, -1.1648557388408622, 0.7970708165105782, -0.8061687191957151, 1.213823921357285, -1.1113070665429463, 0.8363665781492577, -0.744580885371726, 1.356983494898015, -1.1190442926486293, 0.8894492971562911, -0.9439474792740813, 1.180084104948884, -1.213973945830173, 0.7177330556742091, -0.6737008266129432, 1.2366119452299156, -1.0460805521779297, 0.9747624439911962, -1.00560551983176, 1.1665841065641283, -1.2784829545201835, 0.7641357114265946]|23519.6386718750000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.7415906432653646, 0.9861267305238326, -1.245251014621642, 0.8068027886724147, -0.3651114125385544, 1.300397364829535, -1.3269424156837555, 0.646371954921018, -0.5164819016588031, 1.050387245254595, -1.1089108183228613, 0.7529779776920467, -1.157533980296984, 1.3415793039933541, -1.4598360450861458, 0.6678917995347933, -0.7161251977051843, 1.3483125251040837, -1.2907397646187944, 1.0881943687845284, -0.4462767677561857, 1.0671854292531628, -1.2106059740043142, 0.9383558633593959, -0.6049420193512458, 1.2553846505735546, -1.5793863435635567, 0.6667398745136682, -0.9005402590693077, 1.383060850263204, -1.2027292322982774, 0.9494963228173903, -0.9051575794169895, 1.276470602216762, -1.1802441308147718, 1.1446259599626205, -0.9658219275872446, 1.3290166700481252, -0.9522365179698339, 0.9069678169967273, -1.0761160986421103, 1.0708351655573465, -1.2663339860686607, 1.0532992050984031, -0.9702304370620798, 1.1285172322701191, -1.2186596959081335, 1.2217457716940567, -1.0286508895418343, 1.3958658037444467, -1.3631856375330234, 0.5839811057898934, -0.9494454590583576, 1.6289980776436725, -1.2073001683672364, 0.5517701864148306, -0.608645243438974, 1.253168423713998, -1.2061210736199703, 1.1044892836580964, -1.1191480076634972, 1.1692385904969438, -0.9878863205277739, 0.8701488262649097, -0.7715284621319419, 1.0650007295875892, -1.0064926168927784, 0.7749170419211028, -0.7426869684608262, 1.444471543351914, -1.192334986684553, 0.8983706156859124, -0.862474344533422, 0.7109807207852941, -1.14351467983986, 1.2387039496848746, -0.7256574015665683, 1.37982990821505, -1.03186916443715, 0.8968840351519612, -0.7631041168800767, 1.5858785962937478, -1.2005454222151906, 1.152523344092445, -1.001209558745916, 1.4361169504472857, -1.4373935598266507, 0.9841366386212764, -1.035066575558396, 1.3304886416646016, -1.13013696901823, 0.7159253354493096, -0.3840731435651307, 1.2897650318852485, -1.5191517395653662, 1.0178768712374067, -1.0257742538461907, 1.6108210081260974, -1.4887749900981437, 0.7174156491028141]|20588.6679687500000000|      4.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.7415906432653646, 0.9861267305238326, -1.245251014621642, 0.8068027886724147, -0.3651114125385544, 1.300397364829535, -1.3269424156837555, 0.646371954921018, -0.5164819016588031, 1.050387245254595, -1.1089108183228613, 0.7529779776920467, -1.157533980296984, 1.3415793039933541, -1.4598360450861458, 0.6678917995347933, -0.7161251977051843, 1.3483125251040837, -1.2907397646187944, 1.0881943687845284, -0.4462767677561857, 1.0671854292531628, -1.2106059740043142, 0.9383558633593959, -0.6049420193512458, 1.2553846505735546, -1.5793863435635567, 0.6667398745136682, -0.9005402590693077, 1.383060850263204, -1.2027292322982774, 0.9494963228173903, -0.9051575794169895, 1.276470602216762, -1.1802441308147718, 1.1446259599626205, -0.9658219275872446, 1.3290166700481252, -0.9522365179698339, 0.9069678169967273, -1.0761160986421103, 1.0708351655573465, -1.2663339860686607, 1.0532992050984031, -0.9702304370620798, 1.1285172322701191, -1.2186596959081335, 1.2217457716940567, -1.0286508895418343, 1.3958658037444467, -1.3631856375330234, 0.5839811057898934, -0.9494454590583576, 1.6289980776436725, -1.2073001683672364, 0.5517701864148306, -0.608645243438974, 1.253168423713998, -1.2061210736199703, 1.1044892836580964, -1.1191480076634972, 1.1692385904969438, -0.9878863205277739, 0.8701488262649097, -0.7715284621319419, 1.0650007295875892, -1.0064926168927784, 0.7749170419211028, -0.7426869684608262, 1.444471543351914, -1.192334986684553, 0.8983706156859124, -0.862474344533422, 0.7109807207852941, -1.14351467983986, 1.2387039496848746, -0.7256574015665683, 1.37982990821505, -1.03186916443715, 0.8968840351519612, -0.7631041168800767, 1.5858785962937478, -1.2005454222151906, 1.152523344092445, -1.001209558745916, 1.4361169504472857, -1.4373935598266507, 0.9841366386212764, -1.035066575558396, 1.3304886416646016, -1.13013696901823, 0.7159253354493096, -0.3840731435651307, 1.2897650318852485, -1.5191517395653662, 1.0178768712374067, -1.0257742538461907, 1.6108210081260974, -1.4887749900981437, 0.7174156491028141]|20588.6679687500000000|      2.00000000|[170, 24, 1, 13]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.7415906432653646, 0.9861267305238326, -1.245251014621642, 0.8068027886724147, -0.3651114125385544, 1.300397364829535, -1.3269424156837555, 0.646371954921018, -0.5164819016588031, 1.050387245254595, -1.1089108183228613, 0.7529779776920467, -1.157533980296984, 1.3415793039933541, -1.4598360450861458, 0.6678917995347933, -0.7161251977051843, 1.3483125251040837, -1.2907397646187944, 1.0881943687845284, -0.4462767677561857, 1.0671854292531628, -1.2106059740043142, 0.9383558633593959, -0.6049420193512458, 1.2553846505735546, -1.5793863435635567, 0.6667398745136682, -0.9005402590693077, 1.383060850263204, -1.2027292322982774, 0.9494963228173903, -0.9051575794169895, 1.276470602216762, -1.1802441308147718, 1.1446259599626205, -0.9658219275872446, 1.3290166700481252, -0.9522365179698339, 0.9069678169967273, -1.0761160986421103, 1.0708351655573465, -1.2663339860686607, 1.0532992050984031, -0.9702304370620798, 1.1285172322701191, -1.2186596959081335, 1.2217457716940567, -1.0286508895418343, 1.3958658037444467, -1.3631856375330234, 0.5839811057898934, -0.9494454590583576, 1.6289980776436725, -1.2073001683672364, 0.5517701864148306, -0.608645243438974, 1.253168423713998, -1.2061210736199703, 1.1044892836580964, -1.1191480076634972, 1.1692385904969438, -0.9878863205277739, 0.8701488262649097, -0.7715284621319419, 1.0650007295875892, -1.0064926168927784, 0.7749170419211028, -0.7426869684608262, 1.444471543351914, -1.192334986684553, 0.8983706156859124, -0.862474344533422, 0.7109807207852941, -1.14351467983986, 1.2387039496848746, -0.7256574015665683, 1.37982990821505, -1.03186916443715, 0.8968840351519612, -0.7631041168800767, 1.5858785962937478, -1.2005454222151906, 1.152523344092445, -1.001209558745916, 1.4361169504472857, -1.4373935598266507, 0.9841366386212764, -1.035066575558396, 1.3304886416646016, -1.13013696901823, 0.7159253354493096, -0.3840731435651307, 1.2897650318852485, -1.5191517395653662, 1.0178768712374067, -1.0257742538461907, 1.6108210081260974, -1.4887749900981437, 0.7174156491028141]|20588.6679687500000000|      1.00000000|[283, 40, 2, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.7120931444840197, 0.919655536897023, -1.2039588324425503, 0.9111530320072673, -0.4658725569041214, 1.313487155933568, -1.5470506160957904, 0.7930876232211722, -0.5001094590678771, 0.9515582252958407, -1.0580257905884762, 0.7332500706616952, -1.2601867472717403, 1.3314513019077334, -1.529425186367055, 0.7173863661309361, -0.5475192431181176, 1.17703957734035, -1.290601571346947, 1.0249161802134914, -0.3497405870489249, 1.0898496850119965, -1.1040928823641, 0.8478966891524505, -0.5344976796461098, 1.4264580283839148, -1.7755269380260157, 0.790733563200449, -0.9197957231895106, 1.5127301269746063, -1.2509866313453384, 1.1140054379007847, -0.8196083360364421, 1.3283940953248787, -1.199788725657859, 1.133835406574308, -1.071348775871678, 1.3394097760230155, -0.9979148626113308, 0.8877098845329986, -1.0897823630607382, 1.117419939912644, -1.3993532216550735, 1.1167803588465133, -0.8496127065567713, 1.0992267854461995, -1.1569269687538686, 1.1865394151894908, -1.0710855576593943, 1.5281586545503134, -1.2681881629938283, 0.7301728530939456, -0.930635628793954, 1.5685769238745306, -1.073137010675142, 0.6340861387652291, -0.6852766086287718, 1.4904874964853843, -1.4697405191949513, 1.1442016196923719, -1.0767976020464947, 1.0190914399913757, -1.0482029612183714, 0.805193356161415, -0.7531505227537949, 1.0658213924710536, -0.935086954672974, 0.8868435279572777, -0.815086789133689, 1.51277405254648, -1.315589576909675, 0.94966618886291, -0.8002095965107078, 0.7462758262490031, -1.1228198995999048, 1.2191146530289045, -0.8173804364464261, 1.4593099964948417, -0.9912860102193402, 0.9279297272051595, -0.5691527273328836, 1.7093190627828856, -1.0977239050318524, 1.3475941595213763, -0.7556144825194901, 1.426054477444466, -1.4178688600191602, 0.9373655734510451, -1.0907419812551558, 1.384886641515498, -1.0498320693804364, 0.801476585413328, -0.4251771412706273, 1.4621502210405373, -1.616862886113764, 0.9427763575886792, -1.1556819409503611, 1.541766569154433, -1.4377059595215447, 0.6263414657082512]|18854.7558593750000000|      2.00000000|[311, 44, 2, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[-0.7120931444840197, 0.919655536897023, -1.2039588324425503, 0.9111530320072673, -0.4658725569041214, 1.313487155933568, -1.5470506160957904, 0.7930876232211722, -0.5001094590678771, 0.9515582252958407, -1.0580257905884762, 0.7332500706616952, -1.2601867472717403, 1.3314513019077334, -1.529425186367055, 0.7173863661309361, -0.5475192431181176, 1.17703957734035, -1.290601571346947, 1.0249161802134914, -0.3497405870489249, 1.0898496850119965, -1.1040928823641, 0.8478966891524505, -0.5344976796461098, 1.4264580283839148, -1.7755269380260157, 0.790733563200449, -0.9197957231895106, 1.5127301269746063, -1.2509866313453384, 1.1140054379007847, -0.8196083360364421, 1.3283940953248787, -1.199788725657859, 1.133835406574308, -1.071348775871678, 1.3394097760230155, -0.9979148626113308, 0.8877098845329986, -1.0897823630607382, 1.117419939912644, -1.3993532216550735, 1.1167803588465133, -0.8496127065567713, 1.0992267854461995, -1.1569269687538686, 1.1865394151894908, -1.0710855576593943, 1.5281586545503134, -1.2681881629938283, 0.7301728530939456, -0.930635628793954, 1.5685769238745306, -1.073137010675142, 0.6340861387652291, -0.6852766086287718, 1.4904874964853843, -1.4697405191949513, 1.1442016196923719, -1.0767976020464947, 1.0190914399913757, -1.0482029612183714, 0.805193356161415, -0.7531505227537949, 1.0658213924710536, -0.935086954672974, 0.8868435279572777, -0.815086789133689, 1.51277405254648, -1.315589576909675, 0.94966618886291, -0.8002095965107078, 0.7462758262490031, -1.1228198995999048, 1.2191146530289045, -0.8173804364464261, 1.4593099964948417, -0.9912860102193402, 0.9279297272051595, -0.5691527273328836, 1.7093190627828856, -1.0977239050318524, 1.3475941595213763, -0.7556144825194901, 1.426054477444466, -1.4178688600191602, 0.9373655734510451, -1.0907419812551558, 1.384886641515498, -1.0498320693804364, 0.801476585413328, -0.4251771412706273, 1.4621502210405373, -1.616862886113764, 0.9427763575886792, -1.1556819409503611, 1.541766569154433, -1.4377059595215447, 0.6263414657082512]|18854.7558593750000000|      1.00000000|[424, 60, 3, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.8645006784029381, 0.948499941552554, -1.151732831093138, 1.1039538462365532, -0.3341901287063672, 1.4080308882052086, -1.4846640991385973, 0.7173598648959768, -0.507749997224535, 0.9503827575994019, -0.9821138429935898, 0.7129085543226513, -1.3689167547450043, 1.3741842780213742, -1.4560473119332573, 0.7202135307759454, -0.6350761744175124, 1.226198289230765, -1.3473813848938074, 1.1773679015369083, -0.2691079502607839, 1.1209748738362555, -1.2199652286182838, 0.9924273383869824, -0.5917556287857811, 1.4906660892384132, -1.7060711312520067, 0.8471847216274401, -1.0865214999349218, 1.4287739546393805, -1.1129177851775416, 1.2087311746901126, -0.7847115130078048, 1.184693338373949, -1.124772596869916, 1.3037383678390304, -1.1572354964328893, 1.395548197696838, -1.0292916556931735, 1.0077102843500578, -1.0253404304301021, 1.0895828039174928, -1.3131159686525262, 1.1013710126887661, -1.072368352052532, 1.1343228614271759, -0.8808304771593483, 1.1883776736706464, -0.9770083462813071, 1.696499191665868, -1.2916924430091643, 0.7471683595495615, -0.9459902331414037, 1.611639487733513, -1.1107102174492078, 0.6435350916807304, -0.7158715679409626, 1.6520712945563116, -1.4968604029716568, 1.306368718992798, -1.2182020465700811, 1.0085628149000874, -0.9700992222988217, 0.9616618628343957, -0.9253363568539115, 1.1210076506565154, -0.9407656851766207, 0.9114860423490594, -0.8610936485526418, 1.4619582952829093, -1.543324820278202, 0.8296180256886052, -1.0168382922809935, 0.5176671897622603, -1.1351112399602081, 1.123865610275454, -0.8939684336124992, 1.5052856593995114, -1.005566005893971, 1.0206703756749786, -0.5976117436771643, 1.6679096179794826, -1.1133197475944094, 1.3804814904827918, -0.6870415985319144, 1.3935516584315397, -1.4727834297491522, 0.7852753283662268, -1.0356126612917194, 1.2742462824958858, -1.0060115831120782, 0.9678547357457901, -0.3550615500828209, 1.5256717736933574, -1.7042294395958415, 0.8701506042582018, -1.1193809941051025, 1.4979527406272661, -1.5506573705053008, 0.6697368798446918]|17782.8437500000000000|      2.00000000|[452, 64, 3, 35]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-0.8645006784029381, 0.948499941552554, -1.151732831093138, 1.1039538462365532, -0.3341901287063672, 1.4080308882052086, -1.4846640991385973, 0.7173598648959768, -0.507749997224535, 0.9503827575994019, -0.9821138429935898, 0.7129085543226513, -1.3689167547450043, 1.3741842780213742, -1.4560473119332573, 0.7202135307759454, -0.6350761744175124, 1.226198289230765, -1.3473813848938074, 1.1773679015369083, -0.2691079502607839, 1.1209748738362555, -1.2199652286182838, 0.9924273383869824, -0.5917556287857811, 1.4906660892384132, -1.7060711312520067, 0.8471847216274401, -1.0865214999349218, 1.4287739546393805, -1.1129177851775416, 1.2087311746901126, -0.7847115130078048, 1.184693338373949, -1.124772596869916, 1.3037383678390304, -1.1572354964328893, 1.395548197696838, -1.0292916556931735, 1.0077102843500578, -1.0253404304301021, 1.0895828039174928, -1.3131159686525262, 1.1013710126887661, -1.072368352052532, 1.1343228614271759, -0.8808304771593483, 1.1883776736706464, -0.9770083462813071, 1.696499191665868, -1.2916924430091643, 0.7471683595495615, -0.9459902331414037, 1.611639487733513, -1.1107102174492078, 0.6435350916807304, -0.7158715679409626, 1.6520712945563116, -1.4968604029716568, 1.306368718992798, -1.2182020465700811, 1.0085628149000874, -0.9700992222988217, 0.9616618628343957, -0.9253363568539115, 1.1210076506565154, -0.9407656851766207, 0.9114860423490594, -0.8610936485526418, 1.4619582952829093, -1.543324820278202, 0.8296180256886052, -1.0168382922809935, 0.5176671897622603, -1.1351112399602081, 1.123865610275454, -0.8939684336124992, 1.5052856593995114, -1.005566005893971, 1.0206703756749786, -0.5976117436771643, 1.6679096179794826, -1.1133197475944094, 1.3804814904827918, -0.6870415985319144, 1.3935516584315397, -1.4727834297491522, 0.7852753283662268, -1.0356126612917194, 1.2742462824958858, -1.0060115831120782, 0.9678547357457901, -0.3550615500828209, 1.5256717736933574, -1.7042294395958415, 0.8701506042582018, -1.1193809941051025, 1.4979527406272661, -1.5506573705053008, 0.6697368798446918]|17782.8437500000000000|      1.00000000|[565, 80, 4, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.6785748335861137, 1.0692099686740724, -1.3521528082737515, 0.9198389030574822, -0.3001016148448716, 1.3686527963000534, -1.549844643836666, 0.8029148024174098, -0.4820302970046419, 0.861534790982954, -0.9583065467113343, 0.732564891587887, -1.4024571576391212, 1.333333110370965, -1.5452989057674762, 0.6349415812417116, -0.5468698590610904, 1.3533458927732844, -1.3519835586424733, 1.2316153143774415, -0.3790951490851343, 1.149216483804281, -1.1741902133417579, 1.0860596604673787, -0.618431123506006, 1.4168063019622563, -1.819402555809478, 0.8420889713836593, -0.9696244604767521, 1.5307338641259556, -1.1641121687625202, 1.1852998185238843, -0.828862357491825, 1.2152117987296782, -1.064082936459368, 1.221462826481329, -1.163542326762022, 1.286106611254482, -1.0519741202206354, 1.0948436144605334, -0.946935845192463, 1.0515266515230541, -1.418559436850544, 1.0642319143978307, -1.1926444139497099, 1.1098359873074843, -0.7802634488918505, 1.40346206427033, -1.0274358836590274, 1.6508250410994438, -1.3563521824055047, 0.8441089653977674, -0.8571400220807235, 1.4924797978687727, -1.2030019549318152, 0.5796010882239377, -0.6569800601062264, 1.506572502219177, -1.481191704346795, 1.3557414553206109, -1.3424312579703284, 1.0936719107961579, -1.096957976588259, 1.2234897916591685, -0.9503955275963663, 0.9922163862265505, -1.062281671487375, 0.972198660635645, -0.688611977119114, 1.5071973152872549, -1.6330372330644904, 0.8292398845105581, -1.0384172640037082, 0.7430244401305358, -1.26810294228934, 1.1676525838280905, -1.0323449810062697, 1.678513861434325, -0.9544496983052326, 1.0452661459675683, -0.6998880186978308, 1.755731591451767, -1.2885246349473154, 1.4717508546553768, -0.7200572709687059, 1.3919069948081606, -1.6000965369350761, 0.7553412927946136, -1.1840728442326387, 1.5059629871548015, -1.0789214404543204, 1.1372186921802943, -0.3882188469645676, 1.523785403850279, -1.7752125353345818, 1.0003592411338031, -1.0785733099982713, 1.3729627865164704, -1.554307530078832, 0.704766150315701]|16064.5585937500000000|      2.00000000|[593, 84, 4, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[-0.6785748335861137, 1.0692099686740724, -1.3521528082737515, 0.9198389030574822, -0.3001016148448716, 1.3686527963000534, -1.549844643836666, 0.8029148024174098, -0.4820302970046419, 0.861534790982954, -0.9583065467113343, 0.732564891587887, -1.4024571576391212, 1.333333110370965, -1.5452989057674762, 0.6349415812417116, -0.5468698590610904, 1.3533458927732844, -1.3519835586424733, 1.2316153143774415, -0.3790951490851343, 1.149216483804281, -1.1741902133417579, 1.0860596604673787, -0.618431123506006, 1.4168063019622563, -1.819402555809478, 0.8420889713836593, -0.9696244604767521, 1.5307338641259556, -1.1641121687625202, 1.1852998185238843, -0.828862357491825, 1.2152117987296782, -1.064082936459368, 1.221462826481329, -1.163542326762022, 1.286106611254482, -1.0519741202206354, 1.0948436144605334, -0.946935845192463, 1.0515266515230541, -1.418559436850544, 1.0642319143978307, -1.1926444139497099, 1.1098359873074843, -0.7802634488918505, 1.40346206427033, -1.0274358836590274, 1.6508250410994438, -1.3563521824055047, 0.8441089653977674, -0.8571400220807235, 1.4924797978687727, -1.2030019549318152, 0.5796010882239377, -0.6569800601062264, 1.506572502219177, -1.481191704346795, 1.3557414553206109, -1.3424312579703284, 1.0936719107961579, -1.096957976588259, 1.2234897916591685, -0.9503955275963663, 0.9922163862265505, -1.062281671487375, 0.972198660635645, -0.688611977119114, 1.5071973152872549, -1.6330372330644904, 0.8292398845105581, -1.0384172640037082, 0.7430244401305358, -1.26810294228934, 1.1676525838280905, -1.0323449810062697, 1.678513861434325, -0.9544496983052326, 1.0452661459675683, -0.6998880186978308, 1.755731591451767, -1.2885246349473154, 1.4717508546553768, -0.7200572709687059, 1.3919069948081606, -1.6000965369350761, 0.7553412927946136, -1.1840728442326387, 1.5059629871548015, -1.0789214404543204, 1.1372186921802943, -0.3882188469645676, 1.523785403850279, -1.7752125353345818, 1.0003592411338031, -1.0785733099982713, 1.3729627865164704, -1.554307530078832, 0.704766150315701]|16064.5585937500000000|      1.00000000|[705, 100, 4, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
