k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[-0.0421399977426634, 0.1807642794902383, 0.0040923228544893, 0.0457417746304691, 0.1160971988421272, 0.023044475806149, 0.0760423731127569, 0.0740815961805697, -0.0234860663895261, 0.0690920399419055]|  1.3646358691461202|      0.50000000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate success | actual_k=4
       4|[-0.0421399977426634, 0.1807642794902383, 0.0040923228544893, 0.0457417746304691, 0.1160971988421272, 0.023044475806149, 0.0760423731127569, 0.0740815961805697, -0.0234860663895261, 0.0690920399419055]|  1.3646358691461202|      0.25000000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[-0.0421399977426634, 0.1807642794902383, 0.0040923228544893, 0.0457417746304691, 0.1160971988421272, 0.023044475806149, 0.0760423731127569, 0.0740815961805697, -0.0234860663895261, 0.0690920399419055]|  1.3646358691461202|      0.12500000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[-0.0404187238454965, 0.1594869469775712, 0.0164271874879288, 0.059514411126332, 0.075085723729587, 0.0167036851023966, 0.0594368763344252, 0.017234339636108, 0.0456591737787344, -0.0003119504352705]|  0.5478085778403190|      0.25000000|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       7|[-0.0404187238454965, 0.1594869469775712, 0.0164271874879288, 0.059514411126332, 0.075085723729587, 0.0167036851023966, 0.0594368763344252, 0.017234339636108, 0.0456591737787344, -0.0003119504352705]|  0.5478085778403190|      0.12500000|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[-0.0404187238454965, 0.1594869469775712, 0.0164271874879288, 0.059514411126332, 0.075085723729587, 0.0167036851023966, 0.0594368763344252, 0.017234339636108, 0.0456591737787344, -0.0003119504352705]|  0.5478085778403190|      0.06250000|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[-0.0418380007901849, 0.152090409601358, 0.0084003934368391, 0.0552235367652936, 0.0606308350507465, 0.0064209123499651, 0.0256067130371218, 0.0100969345889469, 0.0031958897580186, 0.0209825007369592]|  0.2562362976165497|      0.12500000|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate success | actual_k=4
      10|[-0.0418380007901849, 0.152090409601358, 0.0084003934368391, 0.0552235367652936, 0.0606308350507465, 0.0064209123499651, 0.0256067130371218, 0.0100969345889469, 0.0031958897580186, 0.0209825007369592]|  0.2562362976165497|      0.06250000|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[-0.0560634097989966, 0.1538100585074725, 0.0160581940007695, 0.0376080020017985, 0.0166454270576551, 0.0100029541860038, 0.0345256962397562, -0.0204470480974181, -0.0131705775483319, 0.0107800480978454]|  0.2103833748620034|      0.12500000|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      12|[-0.0560634097989966, 0.1538100585074725, 0.0160581940007695, 0.0376080020017985, 0.0166454270576551, 0.0100029541860038, 0.0345256962397562, -0.0204470480974181, -0.0131705775483319, 0.0107800480978454]|  0.2103833748620034|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[-0.0560634097989966, 0.1538100585074725, 0.0160581940007695, 0.0376080020017985, 0.0166454270576551, 0.0100029541860038, 0.0345256962397562, -0.0204470480974181, -0.0131705775483319, 0.0107800480978454]|  0.2103833748620034|      0.03125000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[-0.0632336302680679, 0.1594236109021977, 0.0259122495557749, 0.0395594667990139, 0.0134271292494581, 0.0018493046950185, 0.0179237506334343, -0.015640805247704, -0.0050513398482362, -0.007961398279642]|  0.1532781018999948|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      15|[-0.0632336302680679, 0.1594236109021977, 0.0259122495557749, 0.0395594667990139, 0.0134271292494581, 0.0018493046950185, 0.0179237506334343, -0.015640805247704, -0.0050513398482362, -0.007961398279642]|  0.1532781018999948|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-0.0701990252294994, 0.1503301014532186, 0.0222555790100601, 0.0360991766739123, 0.0046683409617207, -0.0039063051403494, 0.0077063980081519, -0.0009174581796526, 0.0063815242254242, 0.0081098173051846]|  0.1048655330292298|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[-0.0701990252294994, 0.1503301014532186, 0.0222555790100601, 0.0360991766739123, 0.0046683409617207, -0.0039063051403494, 0.0077063980081519, -0.0009174581796526, 0.0063815242254242, 0.0081098173051846]|  0.1048655330292298|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-0.0701990252294994, 0.1503301014532186, 0.0222555790100601, 0.0360991766739123, 0.0046683409617207, -0.0039063051403494, 0.0077063980081519, -0.0009174581796526, 0.0063815242254242, 0.0081098173051846]|  0.1048655330292298|      0.01562500|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.0724715561334628, 0.1477517571395681, 0.0195391501087018, 0.0301984708112836, 0.0043358278393064, 0.0007956233729527, 0.0116320335892988, 0.0069013518109245, -0.0009805010380526, 0.0020132169285948]|  0.0944215681106511|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-0.0724715561334628, 0.1477517571395681, 0.0195391501087018, 0.0301984708112836, 0.0043358278393064, 0.0007956233729527, 0.0116320335892988, 0.0069013518109245, -0.0009805010380526, 0.0020132169285948]|  0.0944215681106511|      0.01562500|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-0.0695314673299327, 0.1416986134909012, 0.0238394727079895, 0.0247284031868693, 0.0057961709562417, -0.0027742289501388, 0.0056632665603226, 0.0013281155083134, 0.0034104606228072, -0.0050293256418419]|  0.0860346134873981|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-0.0695314673299327, 0.1416986134909012, 0.0238394727079895, 0.0247284031868693, 0.0057961709562417, -0.0027742289501388, 0.0056632665603226, 0.0013281155083134, 0.0034104606228072, -0.0050293256418419]|  0.0860346134873981|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-0.0792642767750854, 0.138945337661559, 0.016273082590894, 0.0196747289523354, 0.0007797743363305, -0.0035386332727769, 0.0059866421457826, -0.0006813893019643, 0.0019749914367475, 0.0001755598214879]|  0.0769651698649980|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[-0.0792642767750854, 0.138945337661559, 0.016273082590894, 0.0196747289523354, 0.0007797743363305, -0.0035386332727769, 0.0059866421457826, -0.0006813893019643, 0.0019749914367475, 0.0001755598214879]|  0.0769651698649980|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-0.0778611450441356, 0.1256984643743546, 0.0144299297623747, 0.0200716142289047, 0.0066538803313102, -0.0031045500236257, 0.0080294647895589, 0.0039883157111372, 0.0019021950392933, 0.0017437900660871]|  0.0680254118543302|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-0.0778611450441356, 0.1256984643743546, 0.0144299297623747, 0.0200716142289047, 0.0066538803313102, -0.0031045500236257, 0.0080294647895589, 0.0039883157111372, 0.0019021950392933, 0.0017437900660871]|  0.0680254118543302|      0.01562500|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-0.0778611450441356, 0.1256984643743546, 0.0144299297623747, 0.0200716142289047, 0.0066538803313102, -0.0031045500236257, 0.0080294647895589, 0.0039883157111372, 0.0019021950392933, 0.0017437900660871]|  0.0680254118543302|      0.00781250|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-0.0774306450113423, 0.1213092464427279, 0.0147312385574492, 0.0176022245791494, 0.0070336994459877, -0.0020974464488628, 0.0032790934148637, 0.0012929284449701, 0.0034293569516387, 0.0003036389284243]|  0.0615814403017294|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-0.0774306450113423, 0.1213092464427279, 0.0147312385574492, 0.0176022245791494, 0.0070336994459877, -0.0020974464488628, 0.0032790934148637, 0.0012929284449701, 0.0034293569516387, 0.0003036389284243]|  0.0615814403017294|      0.00781250|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.0763322254720915, 0.1189789828781846, 0.0152128883958302, 0.0130851852884831, 0.0067107909692149, 0.0022034565387899, 7.99344133534e-05, -0.0001829299460924, 0.0017731613664711, 0.0003748811069671]|  0.0572077271935956|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-0.0763322254720915, 0.1189789828781846, 0.0152128883958302, 0.0130851852884831, 0.0067107909692149, 0.0022034565387899, 7.99344133534e-05, -0.0001829299460924, 0.0017731613664711, 0.0003748811069671]|  0.0572077271935956|      0.00781250|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-0.0763421963623512, 0.1140376835951029, 0.0133778921942609, 0.0127410364771669, 0.0061200910404615, 0.0007750184997648, -0.0031079738184075, -0.0003246165809536, 0.0057211945464922, 0.0026050844918451]|  0.0561013081956723|      0.01562500|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[-0.0763421963623512, 0.1140376835951029, 0.0133778921942609, 0.0127410364771669, 0.0061200910404615, 0.0007750184997648, -0.0031079738184075, -0.0003246165809536, 0.0057211945464922, 0.0026050844918451]|  0.0561013081956723|      0.00781250|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0743336919848437, 0.1118578678309965, 0.01639268199233, 0.0141442258880933, 0.0077280628512833, 0.0029439672811332, -0.0037480436232908, -0.0004075747190686, 0.0017708315681049, -0.0016233573454274]|  0.0548357007630657|      0.01562500|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0698864978883402, 0.103105018022178, 0.0124277890734802, 0.0058916689495465, 0.0072103343074054, 0.004707555476144, 0.0018198106552728, -0.0027086944507911, 0.0007016385157917, 0.0031837233459595]|  0.0452818092283298|      0.03125000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[-0.0698864978883402, 0.103105018022178, 0.0124277890734802, 0.0058916689495465, 0.0072103343074054, 0.004707555476144, 0.0018198106552728, -0.0027086944507911, 0.0007016385157917, 0.0031837233459595]|  0.0452818092283298|      0.01562500|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[-0.0698864978883402, 0.103105018022178, 0.0124277890734802, 0.0058916689495465, 0.0072103343074054, 0.004707555476144, 0.0018198106552728, -0.0027086944507911, 0.0007016385157917, 0.0031837233459595]|  0.0452818092283298|      0.00781250|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-0.0690530228305822, 0.0974471869512858, 0.0129387544573027, 0.0044628979394892, 0.008268658762418, 0.0024152902585505, -0.0009121217574702, 0.0001192455907976, -0.0002101354528719, 0.0013505869374287]|  0.0404528465020886|      0.01562500|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
