k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1377500197775855, 0.0237286609355002, 0.0001838775856108, 0.0751947991124414, 0.0672553016808604, 0.0069477033963221, -0.0258188026693873, 0.0578015434403532, -0.0087690697421812, 0.0257953774068008]|  0.4744900763034821|      0.50000000|[35, 11, 1, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=1
       4|[0.1377500197775855, 0.0237286609355002, 0.0001838775856108, 0.0751947991124414, 0.0672553016808604, 0.0069477033963221, -0.0258188026693873, 0.0578015434403532, -0.0087690697421812, 0.0257953774068008]|  0.4744900763034821|      0.25000000|[47, 15, 1, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.1377500197775855, 0.0237286609355002, 0.0001838775856108, 0.0751947991124414, 0.0672553016808604, 0.0069477033963221, -0.0258188026693873, 0.0578015434403532, -0.0087690697421812, 0.0257953774068008]|  0.4744900763034821|      0.12500000|[59, 19, 1, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1377500197775855, 0.0237286609355002, 0.0001838775856108, 0.0751947991124414, 0.0672553016808604, 0.0069477033963221, -0.0258188026693873, 0.0578015434403532, -0.0087690697421812, 0.0257953774068008]|  0.4744900763034821|      0.06250000|[72, 23, 2, 25]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.154695012899714, 0.008926656021371, 0.0038093557297469, 0.0507635248363008, 0.0523972537823122, 0.0014233512031424, 0.0078042050310566, 0.0327725107360567, 0.0086291639634019, 0.0039081919193355]|  0.1717562079429626|      0.12500000|[85, 27, 3, 30]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=1
       8|[0.154695012899714, 0.008926656021371, 0.0038093557297469, 0.0507635248363008, 0.0523972537823122, 0.0014233512031424, 0.0078042050310566, 0.0327725107360567, 0.0086291639634019, 0.0039081919193355]|  0.1717562079429626|      0.06250000|[97, 31, 3, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.154695012899714, 0.008926656021371, 0.0038093557297469, 0.0507635248363008, 0.0523972537823122, 0.0014233512031424, 0.0078042050310566, 0.0327725107360567, 0.0086291639634019, 0.0039081919193355]|  0.1717562079429626|      0.03125000|[109, 35, 3, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
