k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0]                                                            | 13.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8832238006604046, -0.1260700708268379, 0.4477112046263186, 0.0598057893581934]|  9.6922750473022461|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.8832238006604046, -0.1260700708268379, 0.4477112046263186, 0.0598057893581934]|  9.6922750473022461|      1.00000000|[15, 7, 0, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8832238006604046, -0.1260700708268379, 0.4477112046263186, 0.0598057893581934]|  9.6922750473022461|      0.50000000|[23, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8449997723510847, -0.0706598976792485, 0.0812393146963329, -0.2736113521668142]|  7.8172140121459961|      1.00000000|[28, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.8449997723510847, -0.0706598976792485, 0.0812393146963329, -0.2736113521668142]|  7.8172140121459961|      0.50000000|[36, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.0826718444496588, -0.1735585741942405, -0.2499561640038037, -0.5442280615630016]|  6.7867097854614258|      1.00000000|[43, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       7|[1.0826718444496588, -0.1735585741942405, -0.2499561640038037, -0.5442280615630016]|  6.7867097854614258|      0.50000000|[51, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.217779257642789, -0.1483695781412609, -0.0030240560351411, -0.9567035583288781]|  6.2490625381469727|      1.00000000|[60, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | iterate success | actual_k=1
       9|[1.217779257642789, -0.1483695781412609, -0.0030240560351411, -0.9567035583288781]|  6.2490625381469727|      0.50000000|[69, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.217779257642789, -0.1483695781412609, -0.0030240560351411, -0.9567035583288781]|  6.2490625381469727|      0.25000000|[77, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.3670431297706667, -0.2502223696278451, -0.0348931756257961, -0.7869076085529794]|  6.0097217559814453|      0.50000000|[82, 39, 0, 39]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[1.3670431297706667, -0.2502223696278451, -0.0348931756257961, -0.7869076085529794]|  6.0097217559814453|      0.25000000|[90, 43, 0, 43]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
