k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[1.0191316428262391, 0.0199793365836557, 0.0124016299218512, 0.0190285292248669, 0.4314482755808032, 0.0182580177147691, 0.7994746060769846, 0.0202032336997827, 0.2169788495638399, 0.0218475935050824, 2.69269696699647, 0.0192618663769017, 0.8040878611399213, 0.0208054687055702, 2.2653673841549966, 0.0186797065573237, 14.352092577809175, 0.0373835106403757, 12.157570472518364, 0.0398661951711329, 0.2769078937446171, 0.0205697688206752, 0.2455029778664109, 0.0150923669147402, 1.17023987190844, 0.0176917285061296, 0.1775680503081759, 0.0193358269516501, 0.1174063024659968, 0.0208225432959761, 3.7457380574889685, 0.0190879000891387, 0.8344213676296209, 0.0217607030043177, 0.1537580600073586, 0.0209237604042141, 0.3871287229842044, 0.0204797454165471, 0.9250179740683473, 0.0218921586167424, 0.2605390789947072, 0.020792451949584, 2.0710866502480125, 0.0220501030716993, 1.9455253257495488, 0.0211994248350931, 1.4833492700574236, 0.021966197082469, 0.4813731638128681, 0.0219362747451488, 0.4936429310488444, 0.0203170972831439, 0.3291943324955438, 0.0188105427607408, 0.8353289732704309, 0.0227831746228296, 0.4605722448850917, 0.0240996346759728, 0.492079568954015, 0.0227761543673995, 0.9857929805149337, 0.0204087489914845, -0.0205175303482577, 0.0154620996409401, 0.266078142857726, 0.0215647898010956]|2287677.1178964851424098|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[1.0173171681694329, 0.017800860125106, 0.004735786792203, 0.0183773118816267, 0.4236413516130355, 0.016427537297102, 0.7875781146078136, 0.028870998312461, 0.2075818418225717, 0.036259898342426, 2.6882132378835277, 0.0307657988078425, 0.8037860225869496, 0.0285241014306708, 2.258056476351099, 0.0239470478186486, 14.334582215742774, 0.0631810803113042, 12.162151534151477, 0.0482058523941624, 0.2794930606645539, 0.0185908553615053, 0.2526229442187808, 0.0147116257686972, 1.164410424499652, 0.0240010350910203, 0.1711153929695398, 0.0278733409663766, 0.1204094230645681, 0.0090449993158731, 3.7452620627266224, 0.0469638247300392, 0.8369558396534703, 0.0233724537515603, 0.1449595985056818, 0.0301004898690821, 0.3786615385904054, 0.020243025667529, 0.9268229459890079, 0.0147929013340235, 0.2496785720733007, 0.016396161882962, 2.0710403188115265, 0.0275365838974169, 1.9452263064206046, 0.0264014602107829, 1.4864866668076036, 0.0294149105404993, 0.4766609521252116, 0.0193212127554827, 0.4940689346542229, 0.0151071761435969, 0.3282669626505401, 0.0186314855018473, 0.8377967748916356, 0.0229316558473985, 0.4540247057113254, 0.0215219694255861, 0.4913392589162716, 0.017282483751714, 0.9851988484360426, 0.0188146441340766, -0.0234556870198889, 0.0171076168850812, 0.2662973568062363, 0.0257470937754482]|1818632.8966123980935663|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[1.0173171681694329, 0.017800860125106, 0.004735786792203, 0.0183773118816267, 0.4236413516130355, 0.016427537297102, 0.7875781146078136, 0.028870998312461, 0.2075818418225717, 0.036259898342426, 2.6882132378835277, 0.0307657988078425, 0.8037860225869496, 0.0285241014306708, 2.258056476351099, 0.0239470478186486, 14.334582215742774, 0.0631810803113042, 12.162151534151477, 0.0482058523941624, 0.2794930606645539, 0.0185908553615053, 0.2526229442187808, 0.0147116257686972, 1.164410424499652, 0.0240010350910203, 0.1711153929695398, 0.0278733409663766, 0.1204094230645681, 0.0090449993158731, 3.7452620627266224, 0.0469638247300392, 0.8369558396534703, 0.0233724537515603, 0.1449595985056818, 0.0301004898690821, 0.3786615385904054, 0.020243025667529, 0.9268229459890079, 0.0147929013340235, 0.2496785720733007, 0.016396161882962, 2.0710403188115265, 0.0275365838974169, 1.9452263064206046, 0.0264014602107829, 1.4864866668076036, 0.0294149105404993, 0.4766609521252116, 0.0193212127554827, 0.4940689346542229, 0.0151071761435969, 0.3282669626505401, 0.0186314855018473, 0.8377967748916356, 0.0229316558473985, 0.4540247057113254, 0.0215219694255861, 0.4913392589162716, 0.017282483751714, 0.9851988484360426, 0.0188146441340766, -0.0234556870198889, 0.0171076168850812, 0.2662973568062363, 0.0257470937754482]|1818632.8966123980935663|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[1.0173171681694329, 0.017800860125106, 0.004735786792203, 0.0183773118816267, 0.4236413516130355, 0.016427537297102, 0.7875781146078136, 0.028870998312461, 0.2075818418225717, 0.036259898342426, 2.6882132378835277, 0.0307657988078425, 0.8037860225869496, 0.0285241014306708, 2.258056476351099, 0.0239470478186486, 14.334582215742774, 0.0631810803113042, 12.162151534151477, 0.0482058523941624, 0.2794930606645539, 0.0185908553615053, 0.2526229442187808, 0.0147116257686972, 1.164410424499652, 0.0240010350910203, 0.1711153929695398, 0.0278733409663766, 0.1204094230645681, 0.0090449993158731, 3.7452620627266224, 0.0469638247300392, 0.8369558396534703, 0.0233724537515603, 0.1449595985056818, 0.0301004898690821, 0.3786615385904054, 0.020243025667529, 0.9268229459890079, 0.0147929013340235, 0.2496785720733007, 0.016396161882962, 2.0710403188115265, 0.0275365838974169, 1.9452263064206046, 0.0264014602107829, 1.4864866668076036, 0.0294149105404993, 0.4766609521252116, 0.0193212127554827, 0.4940689346542229, 0.0151071761435969, 0.3282669626505401, 0.0186314855018473, 0.8377967748916356, 0.0229316558473985, 0.4540247057113254, 0.0215219694255861, 0.4913392589162716, 0.017282483751714, 0.9851988484360426, 0.0188146441340766, -0.0234556870198889, 0.0171076168850812, 0.2662973568062363, 0.0257470937754482]|1818632.8966123980935663|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[1.0173171681694329, 0.017800860125106, 0.004735786792203, 0.0183773118816267, 0.4236413516130355, 0.016427537297102, 0.7875781146078136, 0.028870998312461, 0.2075818418225717, 0.036259898342426, 2.6882132378835277, 0.0307657988078425, 0.8037860225869496, 0.0285241014306708, 2.258056476351099, 0.0239470478186486, 14.334582215742774, 0.0631810803113042, 12.162151534151477, 0.0482058523941624, 0.2794930606645539, 0.0185908553615053, 0.2526229442187808, 0.0147116257686972, 1.164410424499652, 0.0240010350910203, 0.1711153929695398, 0.0278733409663766, 0.1204094230645681, 0.0090449993158731, 3.7452620627266224, 0.0469638247300392, 0.8369558396534703, 0.0233724537515603, 0.1449595985056818, 0.0301004898690821, 0.3786615385904054, 0.020243025667529, 0.9268229459890079, 0.0147929013340235, 0.2496785720733007, 0.016396161882962, 2.0710403188115265, 0.0275365838974169, 1.9452263064206046, 0.0264014602107829, 1.4864866668076036, 0.0294149105404993, 0.4766609521252116, 0.0193212127554827, 0.4940689346542229, 0.0151071761435969, 0.3282669626505401, 0.0186314855018473, 0.8377967748916356, 0.0229316558473985, 0.4540247057113254, 0.0215219694255861, 0.4913392589162716, 0.017282483751714, 0.9851988484360426, 0.0188146441340766, -0.0234556870198889, 0.0171076168850812, 0.2662973568062363, 0.0257470937754482]|1818632.8966123980935663|      0.01562500|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[1.017099309654456, 0.0182772077421307, 0.0047777657870147, 0.0180156592308819, 0.4237918119550067, 0.0167155283871376, 0.7869536314377084, 0.0285453225764028, 0.207575993254544, 0.0364102449548798, 2.6882205477611003, 0.0318729509106543, 0.8036235229739938, 0.0284937511014931, 2.257730154778777, 0.0255715417290246, 14.334014494576536, 0.0722876193907872, 12.161957157809923, 0.0603798815565212, 0.2799701552124079, 0.0185298337591656, 0.2522277571113147, 0.014023550654594, 1.1641330783284534, 0.0243470341566608, 0.1713262067914848, 0.0279291567615807, 0.1207400090584077, 0.0092585147203572, 3.745245974627066, 0.0476594151085541, 0.836993035681402, 0.0238538656985436, 0.1448487102535627, 0.0305060782199864, 0.3784338998724527, 0.0204828454811495, 0.9266583170519849, 0.0158567947166964, 0.2499842627713487, 0.016090595238774, 2.0709048850283542, 0.0289022277224464, 1.9456220948166647, 0.0270949199769343, 1.4861023906783037, 0.0297395113488522, 0.4765485963077337, 0.0195821033641587, 0.4940714606680272, 0.0145875966722119, 0.3276851851928418, 0.0186863964132844, 0.8379038257795607, 0.0231622217092621, 0.4539735506886055, 0.0216537031061888, 0.4911861500874739, 0.0173150935862163, 0.9850400198282119, 0.019379315373794, -0.0232931984190756, 0.0172757886988734, 0.2664188178675495, 0.0256173470383771]|1689074.2538733505643904|      0.03125000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
