k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.50000000|[7, 2, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.25000000|[14, 4, 2, 6]                                                              |  | used linear model with 9 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.12500000|[21, 6, 3, 9]                                                              |  | used linear model with 9 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.06250000|[28, 8, 4, 12]                                                             |  | used linear model with 9 points | iterate failure | actual_k=1
       5|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.03125000|[35, 10, 5, 15]                                                            |  | used linear model with 9 points | iterate failure | actual_k=1
       6|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.01562500|[42, 12, 6, 18]                                                            |  | used linear model with 9 points | iterate failure | actual_k=1
       7|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00781250|[49, 14, 7, 21]                                                            |  | used linear model with 9 points | iterate failure | actual_k=1
       8|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00390625|[56, 16, 8, 24]                                                            |  | used linear model with 9 points | iterate failure | actual_k=1
       9|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00195312|[63, 18, 9, 27]                                                            |  | used linear model with 9 points | iterate failure | actual_k=1
      10|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00097656|[70, 20, 10, 30]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      11|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00048828|[77, 22, 11, 33]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00024414|[84, 24, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00012207|[91, 26, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00006104|[98, 28, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00003052|[105, 30, 15, 45]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      16|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00001526|[112, 32, 16, 48]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      17|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000763|[119, 34, 17, 51]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      18|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000381|[126, 36, 18, 54]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      19|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000191|[133, 38, 19, 57]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      20|[4.530036769e-07, -1.4892793492e-06, 1.0000001138164691, 0.0500007317332683, 3527.3099993027886, 29.421899736098364, 26185.89999966732]|448.9301438005687714|      0.00000381|[140, 40, 20, 60]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      21|[1.4488564311e-06, -2.3909302905e-06, 0.9999998410751955, 0.0500035069102446, 3527.3099992025377, 29.421897804096595, 26185.89999855892]|448.9063191465828595|      0.00000763|[147, 42, 21, 63]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      22|[1.4488564311e-06, -2.3909302905e-06, 0.9999998410751955, 0.0500035069102446, 3527.3099992025377, 29.421897804096595, 26185.89999855892]|448.9063191465828595|      0.00000381|[154, 44, 22, 66]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      23|[1.4488564311e-06, -2.3909302905e-06, 0.9999998410751955, 0.0500035069102446, 3527.3099992025377, 29.421897804096595, 26185.89999855892]|448.9063191465828595|      0.00000191|[161, 46, 23, 69]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      24|[1.8545808963e-06, -8.137537983e-07, 0.9999999649927335, 0.0500039246742387, 3527.3099983744946, 29.421898125404244, 26185.89999864321]|448.8969663793437235|      0.00000381|[168, 48, 24, 72]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
