k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[139, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 89 points | trying quadratic partial model with 101 points | trying quadratic partial model with 114 points | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.9844886984453762, 0.8793355274489869, 0.9591280013523809, 0.9626605010066933, 0.9541451174586297, 0.9176327071642991, 0.903585012845437, 0.8317727569314979, 0.8903873663540346, 0.9001550875419464, 1.0670607885323526, 0.7100417555590304, 0.9562481030386966, 0.8973206793344959, 1.0794935006500037, 0.8339497858084395, 0.957987307259271, 0.8959643330205462, 0.9528772697615313, 0.9206341262053352, 0.9171935741694902, 0.9720622976659219]|  1.4005131721496582|      1.00000000|[179, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | iterate success | actual_k=2
       3|[0.9844886984453762, 0.8793355274489869, 0.9591280013523809, 0.9626605010066933, 0.9541451174586297, 0.9176327071642991, 0.903585012845437, 0.8317727569314979, 0.8903873663540346, 0.9001550875419464, 1.0670607885323526, 0.7100417555590304, 0.9562481030386966, 0.8973206793344959, 1.0794935006500037, 0.8339497858084395, 0.957987307259271, 0.8959643330205462, 0.9528772697615313, 0.9206341262053352, 0.9171935741694902, 0.9720622976659219]|  1.4005131721496582|      0.50000000|[316, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 41 points | trying quadratic partial model with 53 points | trying quadratic partial model with 65 points | trying quadratic partial model with 77 points | trying quadratic partial model with 89 points | trying quadratic partial model with 101 points | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.8929407666905339, 0.7930995903466187, 0.841679056589513, 0.8634161183806995, 0.8500335724181391, 0.7973577416899101, 0.7992435063252622, 0.730674577806637, 0.7890039112224143, 0.7672772063520894, 1.0940027807453276, 0.3494430171997279, 0.963205785117899, 0.8618010013408086, 1.0627958324483144, 0.8150923656236269, 0.921662786942586, 0.8688896174464853, 0.9706630567087762, 0.9398291654475718, 0.9207491595038237, 0.9448869642804079]|  1.2546550035476685|      1.00000000|[370, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | iterate success | actual_k=2
       5|[0.8929407666905339, 0.7930995903466187, 0.841679056589513, 0.8634161183806995, 0.8500335724181391, 0.7973577416899101, 0.7992435063252622, 0.730674577806637, 0.7890039112224143, 0.7672772063520894, 1.0940027807453276, 0.3494430171997279, 0.963205785117899, 0.8618010013408086, 1.0627958324483144, 0.8150923656236269, 0.921662786942586, 0.8688896174464853, 0.9706630567087762, 0.9398291654475718, 0.9207491595038237, 0.9448869642804079]|  1.2546550035476685|      0.50000000|[504, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.7684231539796916, 0.6770289566727454, 0.7562724462870178, 0.7267538876013552, 0.6793414690527851, 0.7039765393096767, 0.7359286401677743, 0.646683115859538, 0.6780691490480091, 0.6787153606841622, 1.087271869512317, 0.0006130982558917, 0.9413821561924115, 0.8550067906835818, 1.0674465673950526, 0.7819122306100525, 0.9208902004307755, 0.8250422885918348, 0.9849860750136304, 0.9563891406248395, 0.9147268843197593, 0.9317804838546296]|  1.1217541694641113|      1.00000000|[543, 86, 0, 43]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | iterate success | actual_k=2
       7|[0.7684231539796916, 0.6770289566727454, 0.7562724462870178, 0.7267538876013552, 0.6793414690527851, 0.7039765393096767, 0.7359286401677743, 0.646683115859538, 0.6780691490480091, 0.6787153606841622, 1.087271869512317, 0.0006130982558917, 0.9413821561924115, 0.8550067906835818, 1.0674465673950526, 0.7819122306100525, 0.9208902004307755, 0.8250422885918348, 0.9849860750136304, 0.9563891406248395, 0.9147268843197593, 0.9317804838546296]|  1.1217541694641113|      0.50000000|[680, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 52 points | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 88 points | trying quadratic partial model with 100 points | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.6449316323795031, 0.5671026769027331, 0.6369759079566395, 0.6157541169438452, 0.5616011433755503, 0.5823477975715586, 0.622332731858566, 0.5329247549386285, 0.5711609402200957, 0.5574196601130952, 1.1011312471391317, -0.3287845759572462, 0.9141958490368726, 0.8399719535233138, 1.051106624577922, 0.7635990778853282, 0.8841093813852848, 0.7758621910842544, 0.9501321615379622, 0.9450117638304681, 0.9074276680337624, 0.9255631314146175]|  0.9979833364486694|      1.00000000|[743, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 52 points | iterate success | actual_k=2
       9|[0.6449316323795031, 0.5671026769027331, 0.6369759079566395, 0.6157541169438452, 0.5616011433755503, 0.5823477975715586, 0.622332731858566, 0.5329247549386285, 0.5711609402200957, 0.5574196601130952, 1.1011312471391317, -0.3287845759572462, 0.9141958490368726, 0.8399719535233138, 1.051106624577922, 0.7635990778853282, 0.8841093813852848, 0.7758621910842544, 0.9501321615379622, 0.9450117638304681, 0.9074276680337624, 0.9255631314146175]|  0.9979833364486694|      0.50000000|[883, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 41 points | trying quadratic partial model with 53 points | trying quadratic partial model with 66 points | trying quadratic partial model with 78 points | trying quadratic partial model with 90 points | trying quadratic partial model with 103 points | trying quadratic partial model with 115 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=2
