k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[58, 8, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       3|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.12500000|[87, 12, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=2
       4|[99.99994319755015, 0.0413718531810788, 0.2133618123876763, 0.9122752368040654, 100.00511707627352, 0.0436712351624067, 0.2037858524734425, 0.8034199161857031, 99.98170114573377, -0.0020193605477053, 0.2893927880694658, 0.7742609568271491, 100.00663045265848, 0.1360313178223277, 0.3196857195783272, 0.608896245556308, 99.9796849913989, 0.2473067600396838, 0.483759701345743, 0.276456736152354, 99.98967835530567, 0.6048208120412384, 0.5848284891403016, -0.0247561096038638, 299.9790468113925, 299.9867202149166, 299.9899376402734, 299.98692977319223, 300.01150642840076]|453.7041385845969330|      0.25000000|[116, 16, 4, 12]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       5|[99.99994319755015, 0.0413718531810788, 0.2133618123876763, 0.9122752368040654, 100.00511707627352, 0.0436712351624067, 0.2037858524734425, 0.8034199161857031, 99.98170114573377, -0.0020193605477053, 0.2893927880694658, 0.7742609568271491, 100.00663045265848, 0.1360313178223277, 0.3196857195783272, 0.608896245556308, 99.9796849913989, 0.2473067600396838, 0.483759701345743, 0.276456736152354, 99.98967835530567, 0.6048208120412384, 0.5848284891403016, -0.0247561096038638, 299.9790468113925, 299.9867202149166, 299.9899376402734, 299.98692977319223, 300.01150642840076]|453.7041385845969330|      0.12500000|[145, 20, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       6|[99.99994319755015, 0.0413718531810788, 0.2133618123876763, 0.9122752368040654, 100.00511707627352, 0.0436712351624067, 0.2037858524734425, 0.8034199161857031, 99.98170114573377, -0.0020193605477053, 0.2893927880694658, 0.7742609568271491, 100.00663045265848, 0.1360313178223277, 0.3196857195783272, 0.608896245556308, 99.9796849913989, 0.2473067600396838, 0.483759701345743, 0.276456736152354, 99.98967835530567, 0.6048208120412384, 0.5848284891403016, -0.0247561096038638, 299.9790468113925, 299.9867202149166, 299.9899376402734, 299.98692977319223, 300.01150642840076]|453.7041385845969330|      0.06250000|[174, 24, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       7|[99.99792723873274, 0.0753981425296379, 0.2173714374392308, 0.9230692220400292, 99.99835786273148, 0.0402586505974228, 0.2112687302979944, 0.8009991133637635, 99.97180830809287, -0.0113543240445319, 0.2797932467756464, 0.7819605607777702, 99.99694497548909, 0.1381671678239278, 0.3069272323611512, 0.6085616188925984, 99.98655434562778, 0.2469361533576794, 0.4794859772397432, 0.2670141310153866, 100.00488648764473, 0.6096725525199181, 0.5846138062894736, -0.0354524084681079, 299.97752635285246, 299.9762191078838, 299.96465787098884, 299.9821694382502, 299.9870816727173]|392.5368412662701303|      0.12500000|[203, 28, 7, 21]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       8|[99.99792723873274, 0.0753981425296379, 0.2173714374392308, 0.9230692220400292, 99.99835786273148, 0.0402586505974228, 0.2112687302979944, 0.8009991133637635, 99.97180830809287, -0.0113543240445319, 0.2797932467756464, 0.7819605607777702, 99.99694497548909, 0.1381671678239278, 0.3069272323611512, 0.6085616188925984, 99.98655434562778, 0.2469361533576794, 0.4794859772397432, 0.2670141310153866, 100.00488648764473, 0.6096725525199181, 0.5846138062894736, -0.0354524084681079, 299.97752635285246, 299.9762191078838, 299.96465787098884, 299.9821694382502, 299.9870816727173]|392.5368412662701303|      0.06250000|[232, 32, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       9|[99.99792723873274, 0.0753981425296379, 0.2173714374392308, 0.9230692220400292, 99.99835786273148, 0.0402586505974228, 0.2112687302979944, 0.8009991133637635, 99.97180830809287, -0.0113543240445319, 0.2797932467756464, 0.7819605607777702, 99.99694497548909, 0.1381671678239278, 0.3069272323611512, 0.6085616188925984, 99.98655434562778, 0.2469361533576794, 0.4794859772397432, 0.2670141310153866, 100.00488648764473, 0.6096725525199181, 0.5846138062894736, -0.0354524084681079, 299.97752635285246, 299.9762191078838, 299.96465787098884, 299.9821694382502, 299.9870816727173]|392.5368412662701303|      0.03125000|[261, 36, 9, 27]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
      10|[100.00207513234288, 0.0923200683214309, 0.2259475201929224, 0.9287838934880561, 100.00130962125758, 0.0400340396445119, 0.2040432964365364, 0.7959248267097113, 99.96821802474547, 0.0005941755007702, 0.2812281237569374, 0.7801228277260277, 99.99879479790516, 0.1307837508584579, 0.3018397686931992, 0.6081712784523515, 99.98500462542945, 0.2385282822575014, 0.4763355397500757, 0.2661807371467007, 100.01122690573271, 0.6148502443234345, 0.5878386256258885, -0.0336002796459572, 299.97534396529545, 299.98142059393024, 299.9675698407399, 299.98131308494146, 299.9816565244296]|340.5589135949252295|      0.06250000|[290, 40, 10, 30]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      11|[100.00207513234288, 0.0923200683214309, 0.2259475201929224, 0.9287838934880561, 100.00130962125758, 0.0400340396445119, 0.2040432964365364, 0.7959248267097113, 99.96821802474547, 0.0005941755007702, 0.2812281237569374, 0.7801228277260277, 99.99879479790516, 0.1307837508584579, 0.3018397686931992, 0.6081712784523515, 99.98500462542945, 0.2385282822575014, 0.4763355397500757, 0.2661807371467007, 100.01122690573271, 0.6148502443234345, 0.5878386256258885, -0.0336002796459572, 299.97534396529545, 299.98142059393024, 299.9675698407399, 299.98131308494146, 299.9816565244296]|340.5589135949252295|      0.03125000|[319, 44, 11, 33]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
