k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.0238165989876386, -0.0214602376043871, -0.0345386184799821, -0.0411851122639395, -0.0459619080068278, -0.0536479400670851, -0.0609866635829833, -0.0722547975027416, -0.0813330546727259, -0.085021577842353, -0.0909649649495602, -0.092618749294886, -0.1191446364635776, -0.1283482087481153, -0.1206219838802858, -0.1209317283369277, -0.1360377184336486, -0.1488495314849428, -0.1500898012821014, -0.149631442553417, -0.1602442599258922, -0.1713751004996483, -0.1731286792975228, -0.1838085614541202, -0.1905971060174666, -0.1953033149901982, -0.1990975908523785, -0.2047395554314226, -0.2105263950907606, -0.2066335312780924, -0.2125742714664794, -0.2138805978937801, -0.218859204632902, -0.2296732362860759, -0.220645937053229, -0.2343875393215345, -0.2271319886137897, -0.2368176559852015, -0.2425585240941338, -0.2395071506986815, -0.2449566287701069, -0.2414255712704798, -0.2546196231658113, -0.2615677362901901, -0.242398555381816, -0.2538672986049898, -0.2527591559967338, -0.2534042803192154, -0.2545551342219695, -0.2521926927113126, -0.2469123533918178, -0.2493951149874201, -0.2576196294068688, -0.2540496946765439, -0.2377554154713124, -0.2497480216074443, -0.2499081274602533, -0.2422259548825739, -0.2373351245322346, -0.2310817927078475, -0.2404872869248607, -0.2311052152553687, -0.2399119867376162, -0.2379029558822659, -0.2139302925901533, -0.2303811943690678, -0.2222125911273924, -0.2200646551003041, -0.2124687426944003, -0.2085372386456415, -0.2174838228872499, -0.1993220432010042, -0.1990265100784738, -0.194709583114103, -0.1827101225894434, -0.1835564141831687, -0.1900219439643248, -0.177538921011334, -0.179773535018103, -0.1680896608698068, -0.169419035423773, -0.1623011083054546, -0.1475300622362862, -0.1337191401169181, -0.1297005871129565, -0.1332166379029751, -0.1248736220706304, -0.1207737003253896, -0.0980355049918843, -0.1007006083661251, -0.0902069615394493, -0.0754613628082461, -0.0676088445813651, -0.051657125574364, -0.0592439104551418, -0.0504961493327436, -0.0509447392666281, -0.0330837279443942, -0.0197241438215263, -0.023961082682494]| 99.9501419067382812|      0.12500000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-0.0238165989876386, -0.0214602376043871, -0.0345386184799821, -0.0411851122639395, -0.0459619080068278, -0.0536479400670851, -0.0609866635829833, -0.0722547975027416, -0.0813330546727259, -0.085021577842353, -0.0909649649495602, -0.092618749294886, -0.1191446364635776, -0.1283482087481153, -0.1206219838802858, -0.1209317283369277, -0.1360377184336486, -0.1488495314849428, -0.1500898012821014, -0.149631442553417, -0.1602442599258922, -0.1713751004996483, -0.1731286792975228, -0.1838085614541202, -0.1905971060174666, -0.1953033149901982, -0.1990975908523785, -0.2047395554314226, -0.2105263950907606, -0.2066335312780924, -0.2125742714664794, -0.2138805978937801, -0.218859204632902, -0.2296732362860759, -0.220645937053229, -0.2343875393215345, -0.2271319886137897, -0.2368176559852015, -0.2425585240941338, -0.2395071506986815, -0.2449566287701069, -0.2414255712704798, -0.2546196231658113, -0.2615677362901901, -0.242398555381816, -0.2538672986049898, -0.2527591559967338, -0.2534042803192154, -0.2545551342219695, -0.2521926927113126, -0.2469123533918178, -0.2493951149874201, -0.2576196294068688, -0.2540496946765439, -0.2377554154713124, -0.2497480216074443, -0.2499081274602533, -0.2422259548825739, -0.2373351245322346, -0.2310817927078475, -0.2404872869248607, -0.2311052152553687, -0.2399119867376162, -0.2379029558822659, -0.2139302925901533, -0.2303811943690678, -0.2222125911273924, -0.2200646551003041, -0.2124687426944003, -0.2085372386456415, -0.2174838228872499, -0.1993220432010042, -0.1990265100784738, -0.194709583114103, -0.1827101225894434, -0.1835564141831687, -0.1900219439643248, -0.177538921011334, -0.179773535018103, -0.1680896608698068, -0.169419035423773, -0.1623011083054546, -0.1475300622362862, -0.1337191401169181, -0.1297005871129565, -0.1332166379029751, -0.1248736220706304, -0.1207737003253896, -0.0980355049918843, -0.1007006083661251, -0.0902069615394493, -0.0754613628082461, -0.0676088445813651, -0.051657125574364, -0.0592439104551418, -0.0504961493327436, -0.0509447392666281, -0.0330837279443942, -0.0197241438215263, -0.023961082682494]| 99.9501419067382812|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-0.0370206736099292, -0.0260295925940982, -0.0295337179345416, -0.0420297459641465, -0.0450137931193302, -0.0518029533301274, -0.0623915181090781, -0.0705408562632847, -0.072798260009175, -0.0848233704493881, -0.0960465087667363, -0.083133651485394, -0.1146871512955604, -0.1300604579831977, -0.1123575757593707, -0.1225089440110291, -0.1310732491774485, -0.1517453956399593, -0.1575728159997181, -0.1525820510917411, -0.163569184925825, -0.1917134596354132, -0.1723485410915651, -0.19386943135698, -0.1890200435471069, -0.1850635852720795, -0.2102005244236082, -0.2102582544721876, -0.2180092735331159, -0.2052022074562448, -0.2172234998070194, -0.2162693357489116, -0.2215527821878732, -0.2320198495205367, -0.218487574688343, -0.2272852909419646, -0.2356870068102374, -0.2320524241931771, -0.2477991466318623, -0.2444407694805623, -0.2461296297537721, -0.2287384069434225, -0.251494202700474, -0.254599874911059, -0.2457817809350206, -0.2529591419994669, -0.2539030074733687, -0.2635498722643476, -0.2565777559427508, -0.2532545261279492, -0.2461402306093833, -0.2545753329893025, -0.258724720820067, -0.2466352651507991, -0.2465181110373773, -0.2532693772478496, -0.2456501373976454, -0.2337626799511618, -0.2405671368100268, -0.234874402343335, -0.2309889871264197, -0.2330671745779067, -0.2428927196104175, -0.2474101363179428, -0.2098218370275726, -0.2286345856652146, -0.2302364999098172, -0.2297621685838959, -0.219832285118328, -0.1991232181753479, -0.2157613273502902, -0.1976687675997167, -0.2007716329885545, -0.1937941341640391, -0.1914962825373873, -0.1824155418181864, -0.1876988248187019, -0.1851919865843227, -0.1814670184582878, -0.1689886173259963, -0.159145480857039, -0.161449318984906, -0.1564368055434397, -0.1385503496401191, -0.1255673579096608, -0.1267465812470271, -0.1225279067520283, -0.1211944365063803, -0.0945984252540092, -0.0973246052627626, -0.0982573179464545, -0.0714402205126034, -0.0669967003767979, -0.0466199897013557, -0.0623030148304173, -0.0520192303628868, -0.0488072889251119, -0.0296435997050237, -0.0124020919555309, -0.044510411218557]| 99.9095687866210938|      0.12500000|[1036, 152, 0, 19]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-0.0370206736099292, -0.0260295925940982, -0.0295337179345416, -0.0420297459641465, -0.0450137931193302, -0.0518029533301274, -0.0623915181090781, -0.0705408562632847, -0.072798260009175, -0.0848233704493881, -0.0960465087667363, -0.083133651485394, -0.1146871512955604, -0.1300604579831977, -0.1123575757593707, -0.1225089440110291, -0.1310732491774485, -0.1517453956399593, -0.1575728159997181, -0.1525820510917411, -0.163569184925825, -0.1917134596354132, -0.1723485410915651, -0.19386943135698, -0.1890200435471069, -0.1850635852720795, -0.2102005244236082, -0.2102582544721876, -0.2180092735331159, -0.2052022074562448, -0.2172234998070194, -0.2162693357489116, -0.2215527821878732, -0.2320198495205367, -0.218487574688343, -0.2272852909419646, -0.2356870068102374, -0.2320524241931771, -0.2477991466318623, -0.2444407694805623, -0.2461296297537721, -0.2287384069434225, -0.251494202700474, -0.254599874911059, -0.2457817809350206, -0.2529591419994669, -0.2539030074733687, -0.2635498722643476, -0.2565777559427508, -0.2532545261279492, -0.2461402306093833, -0.2545753329893025, -0.258724720820067, -0.2466352651507991, -0.2465181110373773, -0.2532693772478496, -0.2456501373976454, -0.2337626799511618, -0.2405671368100268, -0.234874402343335, -0.2309889871264197, -0.2330671745779067, -0.2428927196104175, -0.2474101363179428, -0.2098218370275726, -0.2286345856652146, -0.2302364999098172, -0.2297621685838959, -0.219832285118328, -0.1991232181753479, -0.2157613273502902, -0.1976687675997167, -0.2007716329885545, -0.1937941341640391, -0.1914962825373873, -0.1824155418181864, -0.1876988248187019, -0.1851919865843227, -0.1814670184582878, -0.1689886173259963, -0.159145480857039, -0.161449318984906, -0.1564368055434397, -0.1385503496401191, -0.1255673579096608, -0.1267465812470271, -0.1225279067520283, -0.1211944365063803, -0.0945984252540092, -0.0973246052627626, -0.0982573179464545, -0.0714402205126034, -0.0669967003767979, -0.0466199897013557, -0.0623030148304173, -0.0520192303628868, -0.0488072889251119, -0.0296435997050237, -0.0124020919555309, -0.044510411218557]| 99.9095687866210938|      0.06250000|[1198, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.0370206736099292, -0.0260295925940982, -0.0295337179345416, -0.0420297459641465, -0.0450137931193302, -0.0518029533301274, -0.0623915181090781, -0.0705408562632847, -0.072798260009175, -0.0848233704493881, -0.0960465087667363, -0.083133651485394, -0.1146871512955604, -0.1300604579831977, -0.1123575757593707, -0.1225089440110291, -0.1310732491774485, -0.1517453956399593, -0.1575728159997181, -0.1525820510917411, -0.163569184925825, -0.1917134596354132, -0.1723485410915651, -0.19386943135698, -0.1890200435471069, -0.1850635852720795, -0.2102005244236082, -0.2102582544721876, -0.2180092735331159, -0.2052022074562448, -0.2172234998070194, -0.2162693357489116, -0.2215527821878732, -0.2320198495205367, -0.218487574688343, -0.2272852909419646, -0.2356870068102374, -0.2320524241931771, -0.2477991466318623, -0.2444407694805623, -0.2461296297537721, -0.2287384069434225, -0.251494202700474, -0.254599874911059, -0.2457817809350206, -0.2529591419994669, -0.2539030074733687, -0.2635498722643476, -0.2565777559427508, -0.2532545261279492, -0.2461402306093833, -0.2545753329893025, -0.258724720820067, -0.2466352651507991, -0.2465181110373773, -0.2532693772478496, -0.2456501373976454, -0.2337626799511618, -0.2405671368100268, -0.234874402343335, -0.2309889871264197, -0.2330671745779067, -0.2428927196104175, -0.2474101363179428, -0.2098218370275726, -0.2286345856652146, -0.2302364999098172, -0.2297621685838959, -0.219832285118328, -0.1991232181753479, -0.2157613273502902, -0.1976687675997167, -0.2007716329885545, -0.1937941341640391, -0.1914962825373873, -0.1824155418181864, -0.1876988248187019, -0.1851919865843227, -0.1814670184582878, -0.1689886173259963, -0.159145480857039, -0.161449318984906, -0.1564368055434397, -0.1385503496401191, -0.1255673579096608, -0.1267465812470271, -0.1225279067520283, -0.1211944365063803, -0.0945984252540092, -0.0973246052627626, -0.0982573179464545, -0.0714402205126034, -0.0669967003767979, -0.0466199897013557, -0.0623030148304173, -0.0520192303628868, -0.0488072889251119, -0.0296435997050237, -0.0124020919555309, -0.044510411218557]| 99.9095687866210938|      0.03125000|[1361, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.045770854672915, -0.0257547841051975, -0.0349068472814775, -0.0394134405550586, -0.0460694612572439, -0.0495511862697116, -0.0629957601903219, -0.0704141244511537, -0.0766038659237382, -0.0855106564819347, -0.0911946151830581, -0.0882588740697964, -0.1127319174246506, -0.1294182781168349, -0.1128925156523387, -0.1221937485119688, -0.133048749493713, -0.1498853636076279, -0.1572465873592645, -0.1533313604145265, -0.1634932882356077, -0.1907081065398981, -0.1772001403725074, -0.1899232163162938, -0.190053111482144, -0.1865492718322486, -0.207511006019168, -0.2128799344755299, -0.2167293391271633, -0.202772812521484, -0.2191202180972021, -0.2144105786721063, -0.2189625028340848, -0.2304088149174802, -0.2191891440257591, -0.2263184214599661, -0.2350625805936974, -0.2325261784904354, -0.2451499818334305, -0.2444537328572279, -0.246069105795492, -0.2287863338337453, -0.2526288348353421, -0.2572767400984529, -0.2483915599496149, -0.2506065354388894, -0.254898407700429, -0.2634161707849471, -0.2602388470491168, -0.2532228606480839, -0.2501392398824506, -0.2572109820057366, -0.2533066781769874, -0.2535699877449852, -0.2442106122047756, -0.2537076106694048, -0.2499643587434482, -0.2336335989920509, -0.2399975377679722, -0.2355523593341832, -0.2289422084591366, -0.2313451349552431, -0.2467553817515806, -0.2446177351453523, -0.2083028997547126, -0.2242296544581824, -0.224919205856424, -0.2350964207957474, -0.2179288449269051, -0.2074658898829916, -0.213845042415179, -0.1981988233058642, -0.1967511720907745, -0.192651018182989, -0.1881626052676719, -0.1802150132096019, -0.1858997984271189, -0.1873543193798962, -0.184867032327151, -0.1708482524852029, -0.1586641345963631, -0.1623427317934156, -0.1552500035716493, -0.1379847675955686, -0.1216254608727031, -0.1263277891625384, -0.1234153066362733, -0.1190629269273214, -0.1032030153384683, -0.1005209868231042, -0.0972310361527107, -0.0731145757580686, -0.0647539739177668, -0.0470692515380577, -0.0659485754666129, -0.0586469651677517, -0.0517661221985543, -0.0283429014811872, -0.0172564898295642, -0.0533989978195584]| 99.8697891235351562|      0.06250000|[1470, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
