k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8280308661953565, -0.870758559557309, -0.9974982409523457, -1.0861330060304921, -0.9640163939145482, -0.6666529342760648, -0.6907354294062069, -0.9460387261310335, -0.8581133139064948, -1.1104869358451084, -0.9037401398018509, -0.8911111158488322, -0.9705280909290137, -1.0140650192699976, -0.8977372221664678, -0.84049576207775, -0.9945254510441608, -1.124904245656581, -0.8902728501610508, -0.8985822374399312, -0.8628193372702478, -1.166859445829073, -0.6541478928797291, -1.1069333298474828, -0.892552022403342, -0.912695004631194, -1.0670693348047646, -0.8253101208509902, -0.9417848401852913, -1.0580222386342546, -0.9482255092117008, -0.9149393950431142, -0.9428046027303586, -0.6987304835798822, -1.1992663683399005, -0.9963681008061891, -0.9205387139294235, -1.0041750714157096, -1.0374528664166662, -0.9031467691998266, -0.8293971163694419, -0.8611517280706533, -1.0791378788383184, -1.1549270921039574, -1.0345396927229378, -0.8830243010069139, -0.763640303327318, -0.8830228147704087, -0.7899103519848639, -1.0172370580248107]|6369.7226562500000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-0.8210718259103058, -0.4157213054301164, -0.312716249675366, -1.0830084342020951, -0.7862601801518028, -0.7304863523256203, -0.4848810354737527, -0.7534160452965032, -0.8419665058069759, -1.2163436306882704, -0.9197825246246895, -0.7107322455932024, -0.7637164287104562, -0.879611848231723, -0.7669340106367804, -0.8332163409184299, -0.4944269905346311, -0.8601862583422968, -0.6276179647287086, -1.0238269980369266, -0.9419455771253555, -1.3250422206849906, -0.4785963304170083, -0.6473887124557047, -0.1043357486419751, -0.3051178402081234, -0.9473247775053684, -0.8031684422519767, -0.7873639853490431, -0.5625802735832759, -1.0269428081149061, -1.023656254290356, -1.353813439233698, -0.8562732871381354, -0.9162649425790058, -1.0686911146180398, -1.1116902628689462, -0.6499582565544868, -0.8187620459762674, -0.4188407383914539, -0.8573636365843728, -0.7399141469987873, -1.0809068205297654, -0.7979889816405134, -0.7965394689489433, -0.6145160610337537, -0.7612610422960645, -0.5475255783507109, -0.7524513708015738, -0.934996298849865]|4382.0375976562500000|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-0.2021833293894658, -0.2508445641635864, -0.823486656637713, -1.2027337746658324, -0.0764854365708029, -0.7169797349154637, -0.6256523099091665, -1.2106068868958295, 0.0737373721525217, -1.2160036711688786, -0.352062124337439, -0.7216558626503574, 0.5609802545869992, -0.532926641127815, -1.1689396346177636, -0.9235486249413403, -0.2890510139317568, -0.5394756977949824, -1.3572338212072765, 0.049782404843683, -0.8923091420437854, -0.945631096747396, -0.5068724527676697, -0.8216972600335268, 0.4178126119332756, -0.0809908002577963, 0.1236863480751451, -1.0993496629517274, -0.6129104471868938, 0.0459330285822506, -1.0837371022631062, -0.514820116137871, -0.2758234811309659, -0.1322098260816778, -0.6810073235843154, 0.2711908116545556, -0.3533907461721486, -1.0807743526435938, -0.921818479313932, 0.0022242775897841, -0.9172699234177165, -0.7579004121756191, -0.8639121184410856, -0.4535935015290254, -0.6955712451669008, -0.7237736687924743, -0.8973438085262768, 0.6313650261521897, 0.2324688651675778, -0.6311685773216046]|2354.8745117187500000|      8.00000000|[113, 0, 0, 7]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       4|[-0.2021833293894658, -0.2508445641635864, -0.823486656637713, -1.2027337746658324, -0.0764854365708029, -0.7169797349154637, -0.6256523099091665, -1.2106068868958295, 0.0737373721525217, -1.2160036711688786, -0.352062124337439, -0.7216558626503574, 0.5609802545869992, -0.532926641127815, -1.1689396346177636, -0.9235486249413403, -0.2890510139317568, -0.5394756977949824, -1.3572338212072765, 0.049782404843683, -0.8923091420437854, -0.945631096747396, -0.5068724527676697, -0.8216972600335268, 0.4178126119332756, -0.0809908002577963, 0.1236863480751451, -1.0993496629517274, -0.6129104471868938, 0.0459330285822506, -1.0837371022631062, -0.514820116137871, -0.2758234811309659, -0.1322098260816778, -0.6810073235843154, 0.2711908116545556, -0.3533907461721486, -1.0807743526435938, -0.921818479313932, 0.0022242775897841, -0.9172699234177165, -0.7579004121756191, -0.8639121184410856, -0.4535935015290254, -0.6955712451669008, -0.7237736687924743, -0.8973438085262768, 0.6313650261521897, 0.2324688651675778, -0.6311685773216046]|2354.8745117187500000|      4.00000000|[177, 0, 0, 11]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.2021833293894658, -0.2508445641635864, -0.823486656637713, -1.2027337746658324, -0.0764854365708029, -0.7169797349154637, -0.6256523099091665, -1.2106068868958295, 0.0737373721525217, -1.2160036711688786, -0.352062124337439, -0.7216558626503574, 0.5609802545869992, -0.532926641127815, -1.1689396346177636, -0.9235486249413403, -0.2890510139317568, -0.5394756977949824, -1.3572338212072765, 0.049782404843683, -0.8923091420437854, -0.945631096747396, -0.5068724527676697, -0.8216972600335268, 0.4178126119332756, -0.0809908002577963, 0.1236863480751451, -1.0993496629517274, -0.6129104471868938, 0.0459330285822506, -1.0837371022631062, -0.514820116137871, -0.2758234811309659, -0.1322098260816778, -0.6810073235843154, 0.2711908116545556, -0.3533907461721486, -1.0807743526435938, -0.921818479313932, 0.0022242775897841, -0.9172699234177165, -0.7579004121756191, -0.8639121184410856, -0.4535935015290254, -0.6955712451669008, -0.7237736687924743, -0.8973438085262768, 0.6313650261521897, 0.2324688651675778, -0.6311685773216046]|2354.8745117187500000|      2.00000000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.573076717094958, -0.1111552893695205, -0.4725939791430087, -1.3307221458144107, 0.4166438624909975, -0.4611932932525541, -0.3217058510213532, -0.648176114767917, 0.6089359561518175, -1.2008404605279095, -0.7553031370988621, -0.4809007713527736, 0.4589363567846863, -0.2538183340069607, -1.0182846721219003, -0.6640346701787281, -0.4540212485424834, -0.3466658311015132, -1.579212317177334, 0.0304418588972679, -0.6219311395061721, -0.6147401680711566, -0.6254192684721007, -1.0262617292462008, 0.4049765848704649, 0.097804842190143, 0.5931734493795557, -0.4522476824593082, -0.3990414231334144, -0.0424883009034131, -1.1377948540026308, -0.93324161886309, -0.4515185595527372, -0.0340323131124341, -0.5442260309178802, 0.0102471611955548, -0.1907317612944811, -1.2896601947822723, -0.9519524841635695, -0.0724640877619484, -0.4637811414905685, -0.3741721977380651, -0.9683143527229586, -0.4379006093419514, -0.3288129738673307, -0.4856120370626796, -1.012452068375405, 0.804530923613489, 0.3155762755419821, -0.1455532579930616]|1993.9362792968750000|      4.00000000|[273, 0, 0, 17]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[-0.573076717094958, -0.1111552893695205, -0.4725939791430087, -1.3307221458144107, 0.4166438624909975, -0.4611932932525541, -0.3217058510213532, -0.648176114767917, 0.6089359561518175, -1.2008404605279095, -0.7553031370988621, -0.4809007713527736, 0.4589363567846863, -0.2538183340069607, -1.0182846721219003, -0.6640346701787281, -0.4540212485424834, -0.3466658311015132, -1.579212317177334, 0.0304418588972679, -0.6219311395061721, -0.6147401680711566, -0.6254192684721007, -1.0262617292462008, 0.4049765848704649, 0.097804842190143, 0.5931734493795557, -0.4522476824593082, -0.3990414231334144, -0.0424883009034131, -1.1377948540026308, -0.93324161886309, -0.4515185595527372, -0.0340323131124341, -0.5442260309178802, 0.0102471611955548, -0.1907317612944811, -1.2896601947822723, -0.9519524841635695, -0.0724640877619484, -0.4637811414905685, -0.3741721977380651, -0.9683143527229586, -0.4379006093419514, -0.3288129738673307, -0.4856120370626796, -1.012452068375405, 0.804530923613489, 0.3155762755419821, -0.1455532579930616]|1993.9362792968750000|      2.00000000|[337, 0, 0, 21]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.5681885954879508, -0.4601402874175322, -0.108702537669586, -1.3485106554869921, 0.4389430867285596, -0.1277796383171235, -0.050259342545867, -0.1892739041845552, 0.7971101642727563, -0.8087347294001729, -0.1807903804194563, -0.7390225681925884, 0.1337058493847313, -0.4303185880508291, -0.6562661237193312, -0.430400375586894, -0.1267760396714235, -0.0813904536217376, -1.3733964792966051, 0.0551670911987863, -0.9408245673606653, -0.4945139322479005, -0.4409991466249062, -0.8745758869452049, 0.3082502721915286, 0.2426851250071596, 0.3492199124667476, 0.0662098694354738, -0.3317155223942712, 0.3813325144118289, -0.9418707139752317, -0.7664525442764376, -0.3593868198137311, -0.1038314778612773, -0.4221980153723732, 0.5789114187003835, -0.2686252148918823, -1.0209901829853205, -1.3271081576390311, 0.1564309094412629, -0.5727299146549635, -0.066853658215712, -0.6945928408392877, -0.4912941685906353, -0.2747151567444348, 0.1189430558483932, -1.342794367399875, 0.7336455850103692, -0.0569688836097795, -0.245658354563801]|1657.2513427734375000|      4.00000000|[369, 0, 0, 23]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[-0.5681885954879508, -0.4601402874175322, -0.108702537669586, -1.3485106554869921, 0.4389430867285596, -0.1277796383171235, -0.050259342545867, -0.1892739041845552, 0.7971101642727563, -0.8087347294001729, -0.1807903804194563, -0.7390225681925884, 0.1337058493847313, -0.4303185880508291, -0.6562661237193312, -0.430400375586894, -0.1267760396714235, -0.0813904536217376, -1.3733964792966051, 0.0551670911987863, -0.9408245673606653, -0.4945139322479005, -0.4409991466249062, -0.8745758869452049, 0.3082502721915286, 0.2426851250071596, 0.3492199124667476, 0.0662098694354738, -0.3317155223942712, 0.3813325144118289, -0.9418707139752317, -0.7664525442764376, -0.3593868198137311, -0.1038314778612773, -0.4221980153723732, 0.5789114187003835, -0.2686252148918823, -1.0209901829853205, -1.3271081576390311, 0.1564309094412629, -0.5727299146549635, -0.066853658215712, -0.6945928408392877, -0.4912941685906353, -0.2747151567444348, 0.1189430558483932, -1.342794367399875, 0.7336455850103692, -0.0569688836097795, -0.245658354563801]|1657.2513427734375000|      2.00000000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.6363624824230663, -0.1660586747626353, 0.0597989205363261, -0.9063164261429247, 0.5808594217913771, -0.3566913677624809, -0.0871508150578171, -0.1817162345097877, 0.7661403941807675, -0.667002340146692, -0.2017208506554845, -0.9859321045614142, 0.2570278417524014, -0.3178484160112461, -0.3050026208463583, -0.057255021745348, -0.526942731832093, -0.0470803845885798, -1.3094373664622994, 0.2479184776878421, -1.071168132453897, -0.7085323753477931, -0.6839890579352932, -0.7702168598886586, 0.3575626737206904, -0.0225213931304469, 0.2717608251098749, 0.0224789909179783, -0.7426466720501481, 0.0360434862064312, -0.974718538460639, -0.9150049834078496, -0.4560696884702831, 0.2942308925691418, 0.0336643964571991, 0.0029729678898921, 0.1322139409664399, -1.0657566212764793, -0.2246436717979385, 0.1894153041007233, -0.4367263780007151, 0.0599163462236474, -1.113295340833303, -0.5907002260858683, -0.1018107418963898, -0.1699619599198259, -1.2014467370128372, 0.9510643017871587, -0.0342655684256429, -0.0925057026151701]|1292.5009765625000000|      4.00000000|[465, 0, 0, 29]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
