k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3665308592095227, 0.1271223888216355, 0.0456180988405255, 0.0167168522154172, 0.4276759059917928, -0.1488688478439283, 0.913565164422297, 0.1837737209284506, 0.1795547000681549, 0.0423794758040456, 2.7266350191549784, -0.1289307880468067, 0.8765719168534007, 0.1529830018796568, 2.298689247890286, -0.0442045162304891, 14.469620157243499, -0.075641126471745, 12.153743087254625, 0.0340951540214449, 0.4236983267361223, 0.1137155924017921, 0.2776395876663356, 0.0988432010926102, 1.1445757026818344, 0.0937376682277202, 0.0690946173186003, 0.1530845454684343, 0.0142866279012389, -0.018501570804106, 4.014427117993303, 0.0786295942505637, 0.6374164709075799, 0.0919575240762052, -0.056177887298683, 0.0499215091711881, 0.355837997253317, 0.0444485918048289, 0.7895767685985404, 0.1921562388534568, 0.2192123212245375, 0.0461484835551383, 1.9911745100864784, 0.2353247247540137, 1.9879723210973976, 0.2125711774885172, 1.79352452103438, -0.0229090127074144, 0.515658780925412, 0.0364450998034279, 0.6299619120788345, 0.313948955046444, 0.2563606475857438, -0.0983897401044048, 1.0829707680014085, 0.0923070014246574, 0.4492348430773434, -0.0163881045127889, 0.5351243936961858, -0.061019169301163, 1.015429635836974, -0.0523039488580765, -0.0864735509506442, 0.024485718611079, 0.4112017848020227, 0.0526450882872423]|1318787.0000000000000000|      2.00000000|[39, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       2|[0.9563056337040166, 0.5193254037026149, -0.002158177560169, -0.1376522733685065, 0.3464637458367144, -0.4384180852447039, 0.9501516236875346, 0.4295658511525617, 0.0815420080982577, -0.2312570100247563, 2.58857591297527, -0.3033220897457616, 0.7846649554567576, 0.0056466192257145, 2.292309485219228, 0.0595455424032004, 14.46237748329226, -0.0777607009684392, 12.401985584563628, 0.1211518570985344, 0.7220765805606628, 0.3108858071784194, 0.2155123643774241, 0.2783416170116422, 1.600124282161019, -0.063618848998536, 0.1690968181313461, 0.3392954237580958, 0.0121299535736062, -0.1800649447757753, 3.414602488395726, 0.1114171634952443, 0.5548772475573183, 0.2687077466631797, -0.0781794953411919, 0.101578185135352, 0.3051720233929776, -0.626435595205663, 0.9629410223020407, -0.318925229482438, -0.0616843440514724, -0.3934962523098645, 2.519372544248174, 0.0407940858570981, 1.7116944699168128, 0.2843873071111014, 1.983894795893538, 0.2571685156141774, 0.4945406265299058, 0.0154675195531547, 0.4462789242010617, 0.4997968103783798, -0.3970589516883887, -0.1412866471820887, 0.8958241362081949, 0.3104132011053466, 0.2848871830438751, -0.0587936070028947, 0.5023266300354746, -0.1010287513998792, 1.079089576382951, 0.3312441037555196, -0.2120822146921161, 0.1163467981627387, 0.3994634212237049, -0.2112259907517874]|496021.7812500000000000|      4.00000000|[66, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.9563056337040166, 0.5193254037026149, -0.002158177560169, -0.1376522733685065, 0.3464637458367144, -0.4384180852447039, 0.9501516236875346, 0.4295658511525617, 0.0815420080982577, -0.2312570100247563, 2.58857591297527, -0.3033220897457616, 0.7846649554567576, 0.0056466192257145, 2.292309485219228, 0.0595455424032004, 14.46237748329226, -0.0777607009684392, 12.401985584563628, 0.1211518570985344, 0.7220765805606628, 0.3108858071784194, 0.2155123643774241, 0.2783416170116422, 1.600124282161019, -0.063618848998536, 0.1690968181313461, 0.3392954237580958, 0.0121299535736062, -0.1800649447757753, 3.414602488395726, 0.1114171634952443, 0.5548772475573183, 0.2687077466631797, -0.0781794953411919, 0.101578185135352, 0.3051720233929776, -0.626435595205663, 0.9629410223020407, -0.318925229482438, -0.0616843440514724, -0.3934962523098645, 2.519372544248174, 0.0407940858570981, 1.7116944699168128, 0.2843873071111014, 1.983894795893538, 0.2571685156141774, 0.4945406265299058, 0.0154675195531547, 0.4462789242010617, 0.4997968103783798, -0.3970589516883887, -0.1412866471820887, 0.8958241362081949, 0.3104132011053466, 0.2848871830438751, -0.0587936070028947, 0.5023266300354746, -0.1010287513998792, 1.079089576382951, 0.3312441037555196, -0.2120822146921161, 0.1163467981627387, 0.3994634212237049, -0.2112259907517874]|496021.7812500000000000|      2.00000000|[153, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.9563056337040166, 0.5193254037026149, -0.002158177560169, -0.1376522733685065, 0.3464637458367144, -0.4384180852447039, 0.9501516236875346, 0.4295658511525617, 0.0815420080982577, -0.2312570100247563, 2.58857591297527, -0.3033220897457616, 0.7846649554567576, 0.0056466192257145, 2.292309485219228, 0.0595455424032004, 14.46237748329226, -0.0777607009684392, 12.401985584563628, 0.1211518570985344, 0.7220765805606628, 0.3108858071784194, 0.2155123643774241, 0.2783416170116422, 1.600124282161019, -0.063618848998536, 0.1690968181313461, 0.3392954237580958, 0.0121299535736062, -0.1800649447757753, 3.414602488395726, 0.1114171634952443, 0.5548772475573183, 0.2687077466631797, -0.0781794953411919, 0.101578185135352, 0.3051720233929776, -0.626435595205663, 0.9629410223020407, -0.318925229482438, -0.0616843440514724, -0.3934962523098645, 2.519372544248174, 0.0407940858570981, 1.7116944699168128, 0.2843873071111014, 1.983894795893538, 0.2571685156141774, 0.4945406265299058, 0.0154675195531547, 0.4462789242010617, 0.4997968103783798, -0.3970589516883887, -0.1412866471820887, 0.8958241362081949, 0.3104132011053466, 0.2848871830438751, -0.0587936070028947, 0.5023266300354746, -0.1010287513998792, 1.079089576382951, 0.3312441037555196, -0.2120822146921161, 0.1163467981627387, 0.3994634212237049, -0.2112259907517874]|496021.7812500000000000|      1.00000000|[242, 38, 0, 19]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.9563056337040166, 0.5193254037026149, -0.002158177560169, -0.1376522733685065, 0.3464637458367144, -0.4384180852447039, 0.9501516236875346, 0.4295658511525617, 0.0815420080982577, -0.2312570100247563, 2.58857591297527, -0.3033220897457616, 0.7846649554567576, 0.0056466192257145, 2.292309485219228, 0.0595455424032004, 14.46237748329226, -0.0777607009684392, 12.401985584563628, 0.1211518570985344, 0.7220765805606628, 0.3108858071784194, 0.2155123643774241, 0.2783416170116422, 1.600124282161019, -0.063618848998536, 0.1690968181313461, 0.3392954237580958, 0.0121299535736062, -0.1800649447757753, 3.414602488395726, 0.1114171634952443, 0.5548772475573183, 0.2687077466631797, -0.0781794953411919, 0.101578185135352, 0.3051720233929776, -0.626435595205663, 0.9629410223020407, -0.318925229482438, -0.0616843440514724, -0.3934962523098645, 2.519372544248174, 0.0407940858570981, 1.7116944699168128, 0.2843873071111014, 1.983894795893538, 0.2571685156141774, 0.4945406265299058, 0.0154675195531547, 0.4462789242010617, 0.4997968103783798, -0.3970589516883887, -0.1412866471820887, 0.8958241362081949, 0.3104132011053466, 0.2848871830438751, -0.0587936070028947, 0.5023266300354746, -0.1010287513998792, 1.079089576382951, 0.3312441037555196, -0.2120822146921161, 0.1163467981627387, 0.3994634212237049, -0.2112259907517874]|496021.7812500000000000|      0.50000000|[330, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.9563056337040166, 0.5193254037026149, -0.002158177560169, -0.1376522733685065, 0.3464637458367144, -0.4384180852447039, 0.9501516236875346, 0.4295658511525617, 0.0815420080982577, -0.2312570100247563, 2.58857591297527, -0.3033220897457616, 0.7846649554567576, 0.0056466192257145, 2.292309485219228, 0.0595455424032004, 14.46237748329226, -0.0777607009684392, 12.401985584563628, 0.1211518570985344, 0.7220765805606628, 0.3108858071784194, 0.2155123643774241, 0.2783416170116422, 1.600124282161019, -0.063618848998536, 0.1690968181313461, 0.3392954237580958, 0.0121299535736062, -0.1800649447757753, 3.414602488395726, 0.1114171634952443, 0.5548772475573183, 0.2687077466631797, -0.0781794953411919, 0.101578185135352, 0.3051720233929776, -0.626435595205663, 0.9629410223020407, -0.318925229482438, -0.0616843440514724, -0.3934962523098645, 2.519372544248174, 0.0407940858570981, 1.7116944699168128, 0.2843873071111014, 1.983894795893538, 0.2571685156141774, 0.4945406265299058, 0.0154675195531547, 0.4462789242010617, 0.4997968103783798, -0.3970589516883887, -0.1412866471820887, 0.8958241362081949, 0.3104132011053466, 0.2848871830438751, -0.0587936070028947, 0.5023266300354746, -0.1010287513998792, 1.079089576382951, 0.3312441037555196, -0.2120822146921161, 0.1163467981627387, 0.3994634212237049, -0.2112259907517874]|496021.7812500000000000|      0.25000000|[418, 66, 0, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.9627079997429361, 0.5655078692178516, -0.0214830792553107, -0.1822473172681152, 0.3628634550519543, -0.4768422701557794, 0.9868020386803362, 0.4222677641423074, 0.0818010620613438, -0.2303998343107687, 2.6031297139614615, -0.280030265549211, 0.7793953871630646, 0.0067401793530228, 2.3007384965591653, 0.0287109579647376, 14.468729991019245, -0.1359316544481428, 12.446852999400376, 0.1342619167674265, 0.7444827948116487, 0.2262753423212715, 0.2086324974446933, 0.2639095452455053, 1.6054041648127009, -0.0942662326037258, 0.1342487393829338, 0.3521066473493763, 0.0001034272738611, -0.1862741579462112, 3.4548497462928327, 0.0902555504151014, 0.5357997353248872, 0.2980479054217329, -0.0845744140857903, 0.0791031851541467, 0.2619721327104452, -0.641237700887709, 0.9705632237958663, -0.3468257293907597, -0.0876856527152646, -0.364540626393352, 2.5369067223830304, 0.0692929084616206, 1.7474007955698267, 0.2714702406221101, 1.9584009533866567, 0.2872336792383747, 0.4796679194880048, 0.0172727963923888, 0.474899450651467, 0.5185610431612291, -0.3217892601830544, -0.1364929616594512, 0.8592528562771258, 0.2837929288984237, 0.3658242144297782, -0.0366092779742851, 0.5543655138135342, -0.091898875623386, 1.1049701686712416, 0.3542522858835619, -0.2700899823729699, 0.0922754984976109, 0.3814704874941881, -0.1994099974561362]|250703.2031250000000000|      0.50000000|[444, 70, 0, 35]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[0.9627079997429361, 0.5655078692178516, -0.0214830792553107, -0.1822473172681152, 0.3628634550519543, -0.4768422701557794, 0.9868020386803362, 0.4222677641423074, 0.0818010620613438, -0.2303998343107687, 2.6031297139614615, -0.280030265549211, 0.7793953871630646, 0.0067401793530228, 2.3007384965591653, 0.0287109579647376, 14.468729991019245, -0.1359316544481428, 12.446852999400376, 0.1342619167674265, 0.7444827948116487, 0.2262753423212715, 0.2086324974446933, 0.2639095452455053, 1.6054041648127009, -0.0942662326037258, 0.1342487393829338, 0.3521066473493763, 0.0001034272738611, -0.1862741579462112, 3.4548497462928327, 0.0902555504151014, 0.5357997353248872, 0.2980479054217329, -0.0845744140857903, 0.0791031851541467, 0.2619721327104452, -0.641237700887709, 0.9705632237958663, -0.3468257293907597, -0.0876856527152646, -0.364540626393352, 2.5369067223830304, 0.0692929084616206, 1.7474007955698267, 0.2714702406221101, 1.9584009533866567, 0.2872336792383747, 0.4796679194880048, 0.0172727963923888, 0.474899450651467, 0.5185610431612291, -0.3217892601830544, -0.1364929616594512, 0.8592528562771258, 0.2837929288984237, 0.3658242144297782, -0.0366092779742851, 0.5543655138135342, -0.091898875623386, 1.1049701686712416, 0.3542522858835619, -0.2700899823729699, 0.0922754984976109, 0.3814704874941881, -0.1994099974561362]|250703.2031250000000000|      0.25000000|[531, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.9242822260925054, 0.5398907408020889, -0.0051045510470598, -0.1646605972091916, 0.4063955553598643, -0.4942602143663769, 0.9424840556115741, 0.4450035508572383, 0.0635640952719111, -0.2314530198246223, 2.5838029226115746, -0.2607420755119557, 0.7618869106524282, 0.0354456188777464, 2.3534623882833436, 0.089544747086269, 14.475504007375772, -0.2183052995439283, 12.481309015704237, 0.1942251663015028, 0.7419454470904657, 0.2452814358068267, 0.2218567122006869, 0.3088863843808374, 1.6129985360586296, -0.1422723439178257, 0.1037625910673438, 0.3664688406142639, -0.033345285320411, -0.2132574801947377, 3.400439009086766, 0.116666303878331, 0.5345286757369353, 0.2521587322178622, -0.0792171363457068, 0.0862089081772711, 0.2592046736543161, -0.6403623110644034, 0.9358256999457307, -0.3539708950413905, -0.1090175646011565, -0.3528274362838415, 2.5320165190641397, 0.0462666255347623, 1.785964243411008, 0.2900661369527498, 1.9990915228514123, 0.3063595713665022, 0.4652659625621214, 0.054065254501104, 0.4653877965469889, 0.5302820055548276, -0.3232315925826713, -0.1021786360834968, 0.8543010138946507, 0.3022303251815192, 0.3985327697863198, -0.0119505126281563, 0.5355409113009179, -0.0960697129347578, 1.0618813091026236, 0.4139812209333577, -0.2137286524728527, 0.1147348220851436, 0.3818028116608344, -0.182211308840903]|126345.6093750000000000|      0.50000000|[597, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | iterate success | actual_k=2
      10|[0.9242822260925054, 0.5398907408020889, -0.0051045510470598, -0.1646605972091916, 0.4063955553598643, -0.4942602143663769, 0.9424840556115741, 0.4450035508572383, 0.0635640952719111, -0.2314530198246223, 2.5838029226115746, -0.2607420755119557, 0.7618869106524282, 0.0354456188777464, 2.3534623882833436, 0.089544747086269, 14.475504007375772, -0.2183052995439283, 12.481309015704237, 0.1942251663015028, 0.7419454470904657, 0.2452814358068267, 0.2218567122006869, 0.3088863843808374, 1.6129985360586296, -0.1422723439178257, 0.1037625910673438, 0.3664688406142639, -0.033345285320411, -0.2132574801947377, 3.400439009086766, 0.116666303878331, 0.5345286757369353, 0.2521587322178622, -0.0792171363457068, 0.0862089081772711, 0.2592046736543161, -0.6403623110644034, 0.9358256999457307, -0.3539708950413905, -0.1090175646011565, -0.3528274362838415, 2.5320165190641397, 0.0462666255347623, 1.785964243411008, 0.2900661369527498, 1.9990915228514123, 0.3063595713665022, 0.4652659625621214, 0.054065254501104, 0.4653877965469889, 0.5302820055548276, -0.3232315925826713, -0.1021786360834968, 0.8543010138946507, 0.3022303251815192, 0.3985327697863198, -0.0119505126281563, 0.5355409113009179, -0.0960697129347578, 1.0618813091026236, 0.4139812209333577, -0.2137286524728527, 0.1147348220851436, 0.3818028116608344, -0.182211308840903]|126345.6093750000000000|      0.25000000|[683, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
