k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[113, 0, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=0
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[226, 0, 2, 16]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       3|[99.96677973002924, 0.1179890797307374, 0.3637168806180873, 0.1468836793562487, 100.00905577697227, -0.0542828340022462, 0.2499550450566417, 0.8589886585349394, 100.00402366376846, 0.0255375006242202, 0.3401383026498401, 0.8896178104405892, 99.97912216691347, 0.0210703455492616, 0.383205071904082, 0.836527627939701, 99.99869765756362, 0.0446081944654984, 0.4278370483248028, 0.8118160605599133, 100.00442438398677, 0.0574467264583231, 0.4267867954949282, 0.8029918070255476, 100.01333200099198, 0.104248881051588, 0.5317734654652153, 0.7148040999347549, 100.01689220431344, 0.0898750348393876, 0.5004591459966766, 0.7153448183010271, 100.01558320634877, 0.1266241810975097, 0.5222839837278966, 0.6068970063321493, 100.0149991322829, 0.1532978475177814, 0.4964547394883879, 0.5830003849963995, 99.98166570925187, 0.2692277398346175, 0.5622377114797245, 0.4990758070757773, 99.99810906443963, 0.32730254181161, 0.6122255109353242, 0.4913910131146638, 99.9969014875531, 0.3293836704927877, 0.5949665518171502, 0.4695420552926475, 100.0081320563505, 0.4071384560057386, 0.5995857417873922, 0.406413678623163, 99.98586852034859, 0.3862531162310292, 0.7053021283251454, 0.3798640494522634, 99.96102480119747, 0.3956038718386401, 0.7133735472316274, 0.3031713192222089, 100.00796853955504, 0.4581843693016882, 0.7367900875814609, 0.2799569844355855, 100.01932638080157, 0.4805691568512688, 0.7769133427995428, 0.1722210777906119, 100.0139791429636, 0.4870319562328514, 0.7717294794763262, 0.0848506774858512, 99.96685161501306, 0.5131288819023488, 0.8278555002234329, 0.0329699157235619, 300.0003383774883, 300.0251586513441, 300.0096510109466, 300.0036700291217, 299.98784587375087, 300.03371177962094, 299.98091253806774, 299.99209358472876, 300.0289276616087, 300.01844414890815, 299.98385089202554, 299.9931598637952, 299.99895434171, 300.01989694033824, 300.0222177480676, 300.00548250433184, 299.97862714140905, 299.97044594667335, 299.9947276226946]|731.3575276268815060|      0.50000000|[339, 0, 3, 24]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       4|[99.96677973002924, 0.1179890797307374, 0.3637168806180873, 0.1468836793562487, 100.00905577697227, -0.0542828340022462, 0.2499550450566417, 0.8589886585349394, 100.00402366376846, 0.0255375006242202, 0.3401383026498401, 0.8896178104405892, 99.97912216691347, 0.0210703455492616, 0.383205071904082, 0.836527627939701, 99.99869765756362, 0.0446081944654984, 0.4278370483248028, 0.8118160605599133, 100.00442438398677, 0.0574467264583231, 0.4267867954949282, 0.8029918070255476, 100.01333200099198, 0.104248881051588, 0.5317734654652153, 0.7148040999347549, 100.01689220431344, 0.0898750348393876, 0.5004591459966766, 0.7153448183010271, 100.01558320634877, 0.1266241810975097, 0.5222839837278966, 0.6068970063321493, 100.0149991322829, 0.1532978475177814, 0.4964547394883879, 0.5830003849963995, 99.98166570925187, 0.2692277398346175, 0.5622377114797245, 0.4990758070757773, 99.99810906443963, 0.32730254181161, 0.6122255109353242, 0.4913910131146638, 99.9969014875531, 0.3293836704927877, 0.5949665518171502, 0.4695420552926475, 100.0081320563505, 0.4071384560057386, 0.5995857417873922, 0.406413678623163, 99.98586852034859, 0.3862531162310292, 0.7053021283251454, 0.3798640494522634, 99.96102480119747, 0.3956038718386401, 0.7133735472316274, 0.3031713192222089, 100.00796853955504, 0.4581843693016882, 0.7367900875814609, 0.2799569844355855, 100.01932638080157, 0.4805691568512688, 0.7769133427995428, 0.1722210777906119, 100.0139791429636, 0.4870319562328514, 0.7717294794763262, 0.0848506774858512, 99.96685161501306, 0.5131288819023488, 0.8278555002234329, 0.0329699157235619, 300.0003383774883, 300.0251586513441, 300.0096510109466, 300.0036700291217, 299.98784587375087, 300.03371177962094, 299.98091253806774, 299.99209358472876, 300.0289276616087, 300.01844414890815, 299.98385089202554, 299.9931598637952, 299.99895434171, 300.01989694033824, 300.0222177480676, 300.00548250433184, 299.97862714140905, 299.97044594667335, 299.9947276226946]|731.3575276268815060|      0.25000000|[452, 0, 4, 32]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       5|[99.97016350156339, 0.1990864959041239, 0.4027383581532269, 0.1754393996349808, 100.01610708339393, -0.0021858814267009, 0.2496602838243957, 0.8387515183870928, 100.00327661817855, -0.0577568442039225, 0.2717664282109258, 0.8471342810470329, 99.9949746441126, 0.0370456753018077, 0.3908828322862898, 0.847649122452594, 100.01438546088303, 0.0160952510089954, 0.4155672498476308, 0.789913272258862, 99.98721063179188, 0.0682096292194837, 0.4512835904817264, 0.7938733383878624, 99.9881637566138, 0.0464356696837196, 0.534598298930832, 0.7050208465514736, 100.02860485841873, 0.0983330024891274, 0.5330528566331649, 0.7082038558854807, 100.0168361687975, 0.1312060480818283, 0.5199499193074172, 0.5815415617156668, 100.03014446171055, 0.1993472957392379, 0.4931258499289322, 0.5837438940379138, 99.98548568853786, 0.2786654624607299, 0.5422683482022082, 0.4642793086330958, 99.997366903348, 0.3044533252032284, 0.5719333063522823, 0.500119674879665, 100.0077344801126, 0.3781731315415482, 0.6173546026981723, 0.4534420235041264, 100.01523855905641, 0.4129730204210654, 0.6062440405602809, 0.3713337267989947, 99.95977411251882, 0.3686881011447954, 0.7022402444560754, 0.3857912756551803, 99.94965345104045, 0.4420643484614459, 0.7279594650334466, 0.3458663265355464, 100.01622265586988, 0.4026196787721339, 0.7322296635601935, 0.2460155209501842, 99.99127714248277, 0.4562050977467634, 0.7957152923843916, 0.1514443634765659, 99.99605506990522, 0.4976705639397342, 0.7604059149825166, 0.0747155200222092, 99.96821687332091, 0.5305226755999881, 0.8218667282501487, 0.0283131605117114, 300.0105695189885, 300.0363837909085, 299.9970297757426, 300.0030695433783, 299.98751274157024, 300.04999874386317, 299.9659044341077, 299.9947213605985, 299.9939108222603, 300.03505954207793, 300.0004940016759, 300.012104773095, 299.99341781162565, 300.0221435166705, 300.03660456647015, 300.00010641670474, 299.96680381924233, 299.98377498825926, 299.98951392427176]|615.2975048714508830|      0.50000000|[565, 0, 5, 40]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       6|[99.97016350156339, 0.1990864959041239, 0.4027383581532269, 0.1754393996349808, 100.01610708339393, -0.0021858814267009, 0.2496602838243957, 0.8387515183870928, 100.00327661817855, -0.0577568442039225, 0.2717664282109258, 0.8471342810470329, 99.9949746441126, 0.0370456753018077, 0.3908828322862898, 0.847649122452594, 100.01438546088303, 0.0160952510089954, 0.4155672498476308, 0.789913272258862, 99.98721063179188, 0.0682096292194837, 0.4512835904817264, 0.7938733383878624, 99.9881637566138, 0.0464356696837196, 0.534598298930832, 0.7050208465514736, 100.02860485841873, 0.0983330024891274, 0.5330528566331649, 0.7082038558854807, 100.0168361687975, 0.1312060480818283, 0.5199499193074172, 0.5815415617156668, 100.03014446171055, 0.1993472957392379, 0.4931258499289322, 0.5837438940379138, 99.98548568853786, 0.2786654624607299, 0.5422683482022082, 0.4642793086330958, 99.997366903348, 0.3044533252032284, 0.5719333063522823, 0.500119674879665, 100.0077344801126, 0.3781731315415482, 0.6173546026981723, 0.4534420235041264, 100.01523855905641, 0.4129730204210654, 0.6062440405602809, 0.3713337267989947, 99.95977411251882, 0.3686881011447954, 0.7022402444560754, 0.3857912756551803, 99.94965345104045, 0.4420643484614459, 0.7279594650334466, 0.3458663265355464, 100.01622265586988, 0.4026196787721339, 0.7322296635601935, 0.2460155209501842, 99.99127714248277, 0.4562050977467634, 0.7957152923843916, 0.1514443634765659, 99.99605506990522, 0.4976705639397342, 0.7604059149825166, 0.0747155200222092, 99.96821687332091, 0.5305226755999881, 0.8218667282501487, 0.0283131605117114, 300.0105695189885, 300.0363837909085, 299.9970297757426, 300.0030695433783, 299.98751274157024, 300.04999874386317, 299.9659044341077, 299.9947213605985, 299.9939108222603, 300.03505954207793, 300.0004940016759, 300.012104773095, 299.99341781162565, 300.0221435166705, 300.03660456647015, 300.00010641670474, 299.96680381924233, 299.98377498825926, 299.98951392427176]|615.2975048714508830|      0.25000000|[678, 0, 6, 48]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       7|[99.97016350156339, 0.1990864959041239, 0.4027383581532269, 0.1754393996349808, 100.01610708339393, -0.0021858814267009, 0.2496602838243957, 0.8387515183870928, 100.00327661817855, -0.0577568442039225, 0.2717664282109258, 0.8471342810470329, 99.9949746441126, 0.0370456753018077, 0.3908828322862898, 0.847649122452594, 100.01438546088303, 0.0160952510089954, 0.4155672498476308, 0.789913272258862, 99.98721063179188, 0.0682096292194837, 0.4512835904817264, 0.7938733383878624, 99.9881637566138, 0.0464356696837196, 0.534598298930832, 0.7050208465514736, 100.02860485841873, 0.0983330024891274, 0.5330528566331649, 0.7082038558854807, 100.0168361687975, 0.1312060480818283, 0.5199499193074172, 0.5815415617156668, 100.03014446171055, 0.1993472957392379, 0.4931258499289322, 0.5837438940379138, 99.98548568853786, 0.2786654624607299, 0.5422683482022082, 0.4642793086330958, 99.997366903348, 0.3044533252032284, 0.5719333063522823, 0.500119674879665, 100.0077344801126, 0.3781731315415482, 0.6173546026981723, 0.4534420235041264, 100.01523855905641, 0.4129730204210654, 0.6062440405602809, 0.3713337267989947, 99.95977411251882, 0.3686881011447954, 0.7022402444560754, 0.3857912756551803, 99.94965345104045, 0.4420643484614459, 0.7279594650334466, 0.3458663265355464, 100.01622265586988, 0.4026196787721339, 0.7322296635601935, 0.2460155209501842, 99.99127714248277, 0.4562050977467634, 0.7957152923843916, 0.1514443634765659, 99.99605506990522, 0.4976705639397342, 0.7604059149825166, 0.0747155200222092, 99.96821687332091, 0.5305226755999881, 0.8218667282501487, 0.0283131605117114, 300.0105695189885, 300.0363837909085, 299.9970297757426, 300.0030695433783, 299.98751274157024, 300.04999874386317, 299.9659044341077, 299.9947213605985, 299.9939108222603, 300.03505954207793, 300.0004940016759, 300.012104773095, 299.99341781162565, 300.0221435166705, 300.03660456647015, 300.00010641670474, 299.96680381924233, 299.98377498825926, 299.98951392427176]|615.2975048714508830|      0.12500000|[791, 0, 7, 56]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       8|[99.97416462012309, 0.2143330415879768, 0.4148127469140396, 0.1814207570227211, 100.0066972084412, 0.000805655237155, 0.241112630292551, 0.8208391208792691, 100.00242546749318, -0.0336340073109886, 0.2773778787287118, 0.8586323988819765, 99.99602574776713, 0.0162642269415649, 0.3655925122008886, 0.8331368786777315, 100.01857634623478, 0.0337042460115058, 0.4384410543156572, 0.8037537299679447, 99.98048195663264, 0.0504894098683872, 0.4363533386258223, 0.7868492009312508, 99.98611694811888, 0.0829234931298559, 0.5400181326248686, 0.70040447894785, 100.04251755487063, 0.0755422762311834, 0.5211764992961354, 0.6993074289808925, 100.03985764091927, 0.1427363670944005, 0.5306849683237379, 0.5935608519220787, 100.03495889749662, 0.1900746678244687, 0.4905134048413767, 0.5536689476156914, 99.98156806436695, 0.286685126927968, 0.539994705939748, 0.4636245163377569, 100.00005835970573, 0.3138633540692126, 0.5805717618753624, 0.4991545578259352, 100.0104773333816, 0.3634757924412897, 0.5938559513717729, 0.4418766112102884, 100.01638665350329, 0.419366208269579, 0.6189790047809799, 0.3703222362885907, 99.95634566929121, 0.3822430095700509, 0.6896289603067625, 0.3859101832658308, 99.93322530447028, 0.4243027822553037, 0.7250772992664062, 0.3326529563218458, 100.03013885939603, 0.4202819152601367, 0.7492735965089767, 0.2665624981708861, 100.00207519902249, 0.4289460729845489, 0.7757920925366493, 0.1320606167514274, 99.98923238082385, 0.4986898464130896, 0.7625399311980076, 0.0745864167049615, 99.97373011218791, 0.5238754398181404, 0.8150671623138429, 0.0275587500847789, 300.0143775254588, 300.0543414448968, 299.9912038130031, 300.00117493152555, 299.9948669558371, 300.04451089199455, 299.9691908233152, 299.99432661975897, 299.9937098826967, 300.0379195754839, 299.98892909656894, 300.0163936567319, 300.0029816830579, 300.03851496903695, 300.03100760801385, 299.98987424499495, 299.97039148630915, 299.9923987773862, 299.98699537758756]|418.8035819748171207|      0.25000000|[904, 0, 8, 64]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       9|[99.97416462012309, 0.2143330415879768, 0.4148127469140396, 0.1814207570227211, 100.0066972084412, 0.000805655237155, 0.241112630292551, 0.8208391208792691, 100.00242546749318, -0.0336340073109886, 0.2773778787287118, 0.8586323988819765, 99.99602574776713, 0.0162642269415649, 0.3655925122008886, 0.8331368786777315, 100.01857634623478, 0.0337042460115058, 0.4384410543156572, 0.8037537299679447, 99.98048195663264, 0.0504894098683872, 0.4363533386258223, 0.7868492009312508, 99.98611694811888, 0.0829234931298559, 0.5400181326248686, 0.70040447894785, 100.04251755487063, 0.0755422762311834, 0.5211764992961354, 0.6993074289808925, 100.03985764091927, 0.1427363670944005, 0.5306849683237379, 0.5935608519220787, 100.03495889749662, 0.1900746678244687, 0.4905134048413767, 0.5536689476156914, 99.98156806436695, 0.286685126927968, 0.539994705939748, 0.4636245163377569, 100.00005835970573, 0.3138633540692126, 0.5805717618753624, 0.4991545578259352, 100.0104773333816, 0.3634757924412897, 0.5938559513717729, 0.4418766112102884, 100.01638665350329, 0.419366208269579, 0.6189790047809799, 0.3703222362885907, 99.95634566929121, 0.3822430095700509, 0.6896289603067625, 0.3859101832658308, 99.93322530447028, 0.4243027822553037, 0.7250772992664062, 0.3326529563218458, 100.03013885939603, 0.4202819152601367, 0.7492735965089767, 0.2665624981708861, 100.00207519902249, 0.4289460729845489, 0.7757920925366493, 0.1320606167514274, 99.98923238082385, 0.4986898464130896, 0.7625399311980076, 0.0745864167049615, 99.97373011218791, 0.5238754398181404, 0.8150671623138429, 0.0275587500847789, 300.0143775254588, 300.0543414448968, 299.9912038130031, 300.00117493152555, 299.9948669558371, 300.04451089199455, 299.9691908233152, 299.99432661975897, 299.9937098826967, 300.0379195754839, 299.98892909656894, 300.0163936567319, 300.0029816830579, 300.03851496903695, 300.03100760801385, 299.98987424499495, 299.97039148630915, 299.9923987773862, 299.98699537758756]|418.8035819748171207|      0.12500000|[1017, 0, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=0
      10|[99.97535699901202, 0.2453107118905044, 0.4109122577066716, 0.1892372287219372, 100.00550732828357, 0.0419250602995332, 0.2670034079161499, 0.824001219955474, 100.00348380881586, -0.0068084480330014, 0.2880639490331488, 0.8647228146387615, 99.984515453758, 0.0115810386106714, 0.3445741507377596, 0.8222895507154061, 100.01821580562822, 0.0182093364901177, 0.44316444171258, 0.8023777617610873, 99.98469034109058, 0.0739320688842483, 0.4334195678597951, 0.774755042149663, 99.97811642050671, 0.0538313152205855, 0.5221215362933117, 0.6961746087642218, 100.03986082400033, 0.095550643809474, 0.5321126496826339, 0.7133242413269413, 100.04101139519229, 0.1252511969075177, 0.5155542302003636, 0.5845275912671967, 100.0323171120497, 0.2224133248911095, 0.502451844350857, 0.5424408325249135, 99.99445161384271, 0.2770798433823033, 0.5296439649765653, 0.4531028014658653, 99.99097725009872, 0.3252888666362141, 0.5819550852710829, 0.5052361402520438, 100.01303384495988, 0.3572413440154431, 0.6085203683278941, 0.4394425927710016, 100.02347542039065, 0.4171191881207631, 0.6136172349476372, 0.3725287446227228, 99.95189687334077, 0.4063688067843296, 0.7006400218554971, 0.3948999752216666, 99.93188513338208, 0.4144342301078781, 0.7114205449846424, 0.3217355463176412, 100.04265057712712, 0.407101369177642, 0.746512876790111, 0.2682252852636513, 99.99420838636513, 0.4417381386798783, 0.7885340095349856, 0.1345244896486281, 99.99197995848647, 0.4922281913030043, 0.7448484856303859, 0.058536606469968, 99.98247356012153, 0.5036557427742152, 0.83292461956761, 0.0420789520422179, 300.0126985656327, 300.0654611752517, 299.98363595786515, 299.9989148225814, 299.9970896463617, 300.0515400304066, 299.9687514009284, 299.978685062769, 299.99254100433507, 300.04461561591995, 299.9766183063018, 300.0058514810028, 300.00254466807127, 300.0477807062864, 300.0311973011332, 299.9864837104943, 299.9584849479392, 299.9942042643478, 299.99252335492565]|370.4313732795411056|      0.25000000|[1130, 0, 10, 80]                                                          |  | used linear model with 113 points | iterate success | actual_k=0
      11|[99.97535699901202, 0.2453107118905044, 0.4109122577066716, 0.1892372287219372, 100.00550732828357, 0.0419250602995332, 0.2670034079161499, 0.824001219955474, 100.00348380881586, -0.0068084480330014, 0.2880639490331488, 0.8647228146387615, 99.984515453758, 0.0115810386106714, 0.3445741507377596, 0.8222895507154061, 100.01821580562822, 0.0182093364901177, 0.44316444171258, 0.8023777617610873, 99.98469034109058, 0.0739320688842483, 0.4334195678597951, 0.774755042149663, 99.97811642050671, 0.0538313152205855, 0.5221215362933117, 0.6961746087642218, 100.03986082400033, 0.095550643809474, 0.5321126496826339, 0.7133242413269413, 100.04101139519229, 0.1252511969075177, 0.5155542302003636, 0.5845275912671967, 100.0323171120497, 0.2224133248911095, 0.502451844350857, 0.5424408325249135, 99.99445161384271, 0.2770798433823033, 0.5296439649765653, 0.4531028014658653, 99.99097725009872, 0.3252888666362141, 0.5819550852710829, 0.5052361402520438, 100.01303384495988, 0.3572413440154431, 0.6085203683278941, 0.4394425927710016, 100.02347542039065, 0.4171191881207631, 0.6136172349476372, 0.3725287446227228, 99.95189687334077, 0.4063688067843296, 0.7006400218554971, 0.3948999752216666, 99.93188513338208, 0.4144342301078781, 0.7114205449846424, 0.3217355463176412, 100.04265057712712, 0.407101369177642, 0.746512876790111, 0.2682252852636513, 99.99420838636513, 0.4417381386798783, 0.7885340095349856, 0.1345244896486281, 99.99197995848647, 0.4922281913030043, 0.7448484856303859, 0.058536606469968, 99.98247356012153, 0.5036557427742152, 0.83292461956761, 0.0420789520422179, 300.0126985656327, 300.0654611752517, 299.98363595786515, 299.9989148225814, 299.9970896463617, 300.0515400304066, 299.9687514009284, 299.978685062769, 299.99254100433507, 300.04461561591995, 299.9766183063018, 300.0058514810028, 300.00254466807127, 300.0477807062864, 300.0311973011332, 299.9864837104943, 299.9584849479392, 299.9942042643478, 299.99252335492565]|370.4313732795411056|      0.12500000|[1243, 0, 11, 88]                                                          |  | used linear model with 113 points | iterate failure | actual_k=0
