k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1415977357008944, 1.0422190519013639, 1.0195339145968092, 0.9748433883257532, 1.0074776167583654, 0.9336923742048377, 1.0318729778647016, 1.0060426380063947, 1.0082992012575418, 1.035640244667891, 1.0434529635597527, 0.9403552981141133, 1.0053191694984207, 0.944926854875125, 1.0465043896094772, 1.0744051228471223, 1.0114800563019881, 0.9390097748265, 0.9930462347450488, 1.0939848466323285, 0.9894599388055038, 1.070424302259989, 1.0299075283010228, 0.9670383132485547, 1.0286502948330938, 1.0233876557331754, 1.03871770546267, 1.0672046988967538, 0.8431979090053563, 1.0452360058208026, 0.9926705001965224, 1.0216351833224793, 1.0858870433144714, 1.025784290365399, 1.048692353566136, 1.1858943805784605, 1.1446896672910036, 1.0178316495179467, 1.0429204821997138, 1.0564881580667567, 1.0875516785217552, 0.9615603764830796, 1.1271556047977156, 1.059536269189643, 0.9916413167399041, 1.0663074596860338, 1.0462551120903871, 1.1428221505917977, 1.1166747141412177, 1.1305115161818495, 1.0970274839212295, 1.0391982519830587, 1.0890643728050278, 1.1484180212956172, 1.071096492172982, 1.0962165740586054, 1.1466720808425421, 1.1630960517179842, 0.9916744769998553, 1.0413938979377309, 1.1424235452433862, 1.1215404225379508, 0.9907025352584172, 1.015192565569966, 1.1183690012475902, 1.1530322895686458, 0.9856488120422625, 1.1202507898222578, 1.1062439501506913, 1.115800449224536, 1.0433919711691906, 1.1060924257276648, 1.1892865311051355, 1.1943708789243783, 1.0806775869219762, 1.0359149857815573, 0.9700794321264747, 1.1780172299547735, 1.07448217900762, 1.0612434166478866, 1.131977805502688, 1.0137978758263027, 1.134780492557935, 1.1550650719004847, 1.0760261204596373, 1.1654765174688706, 1.083138498113894, 1.0910051337124727, 1.1398536223874842, 1.2561005606214022, 1.2505101404466485, 1.1650256132603172, 1.0874877533945642, 1.0200110033488667, 1.0626973122040497, 1.160960563185976, 1.1776204268514563, 1.0449123645249216, 1.1083495223310338, 1.1476157590602736]|326406.0137104903114960|      2.00000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=4
       2|[1.1229453081170941, 1.1095499684671775, 1.0472488470112935, 0.9391887523632589, 1.3785889950549848, 0.9835008674229236, 0.8712223611849077, 1.2137666256789537, 1.394551711672472, 1.4140183434972013, 1.0482612818564603, 0.9062734157448581, 1.0912709211067704, 0.9829429742925058, 1.2283266564630044, 1.2742846733106066, 1.0477841838502326, 0.6638354834393743, 1.5589267178426236, 1.4171061870954351, 0.766910165127013, 1.4739008182737543, 1.090822300395046, 0.8920132690882914, 1.2755279305990002, 1.1537968768963063, 1.1997618968116166, 1.0613498494420615, 0.9657337835621221, 1.1984028350519949, 1.3586188154813024, 0.8783136330880691, 1.1091063447587128, 1.1657442793787325, 1.1761952390188586, 1.1695461318778466, 1.1301180892998017, 0.995591448799103, 1.0115207044538224, 1.2264296913034278, 1.0452669373378476, 1.0807351918918149, 1.2301497808666098, 1.313499125579502, 0.8038463087050187, 1.2307085458163771, 0.908034606267386, 1.4605402866060246, 1.4129914634233418, 1.0833387829851227, 1.1528739512439574, 1.0302258428616269, 0.8829467369249432, 1.309667092155834, 0.9803911670271664, 1.3758957448979383, 1.1279897858972359, 1.3432075578721108, 1.0984636119243854, 0.8478453563949877, 1.0617188505565174, 1.2088039587944301, 1.0899076540119894, 0.868782931592982, 1.3570401174923066, 1.4113088555171442, 1.337446639768557, 1.1355797072431812, 1.1451219927324336, 1.3249459162654516, 0.9548191283758259, 0.9679222299844155, 1.2687183322372646, 0.9590933200032057, 1.2079353760301776, 0.9752198544012604, 1.1049263262683438, 1.410964677236835, 1.2337325603209999, 1.3906418861096534, 1.2259117706705098, 1.0030459238972158, 1.4326333117685295, 1.3239917343071954, 1.12324256821497, 1.2337893823222221, 1.346309117810604, 1.0797822870078166, 1.1756278482376479, 1.384708722705181, 1.2009682656670306, 1.4086903815740335, 1.4299626852305085, 1.38444076505561, 1.2069960041204817, 1.374391775497247, 1.2689311575451265, 1.4592050556476026, 1.6337591132264881, 1.2481992523240961]|323591.1147058983915485|      4.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       3|[1.1229453081170941, 1.1095499684671775, 1.0472488470112935, 0.9391887523632589, 1.3785889950549848, 0.9835008674229236, 0.8712223611849077, 1.2137666256789537, 1.394551711672472, 1.4140183434972013, 1.0482612818564603, 0.9062734157448581, 1.0912709211067704, 0.9829429742925058, 1.2283266564630044, 1.2742846733106066, 1.0477841838502326, 0.6638354834393743, 1.5589267178426236, 1.4171061870954351, 0.766910165127013, 1.4739008182737543, 1.090822300395046, 0.8920132690882914, 1.2755279305990002, 1.1537968768963063, 1.1997618968116166, 1.0613498494420615, 0.9657337835621221, 1.1984028350519949, 1.3586188154813024, 0.8783136330880691, 1.1091063447587128, 1.1657442793787325, 1.1761952390188586, 1.1695461318778466, 1.1301180892998017, 0.995591448799103, 1.0115207044538224, 1.2264296913034278, 1.0452669373378476, 1.0807351918918149, 1.2301497808666098, 1.313499125579502, 0.8038463087050187, 1.2307085458163771, 0.908034606267386, 1.4605402866060246, 1.4129914634233418, 1.0833387829851227, 1.1528739512439574, 1.0302258428616269, 0.8829467369249432, 1.309667092155834, 0.9803911670271664, 1.3758957448979383, 1.1279897858972359, 1.3432075578721108, 1.0984636119243854, 0.8478453563949877, 1.0617188505565174, 1.2088039587944301, 1.0899076540119894, 0.868782931592982, 1.3570401174923066, 1.4113088555171442, 1.337446639768557, 1.1355797072431812, 1.1451219927324336, 1.3249459162654516, 0.9548191283758259, 0.9679222299844155, 1.2687183322372646, 0.9590933200032057, 1.2079353760301776, 0.9752198544012604, 1.1049263262683438, 1.410964677236835, 1.2337325603209999, 1.3906418861096534, 1.2259117706705098, 1.0030459238972158, 1.4326333117685295, 1.3239917343071954, 1.12324256821497, 1.2337893823222221, 1.346309117810604, 1.0797822870078166, 1.1756278482376479, 1.384708722705181, 1.2009682656670306, 1.4086903815740335, 1.4299626852305085, 1.38444076505561, 1.2069960041204817, 1.374391775497247, 1.2689311575451265, 1.4592050556476026, 1.6337591132264881, 1.2481992523240961]|323591.1147058983915485|      2.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[0.9796372848580269, 1.2037830796873268, 1.0563781147939533, 0.8073315709193667, 1.6482276427362057, 1.247577180628956, 1.0627141074081228, 1.3998088674304734, 1.3281421517964807, 1.1359585030834796, 1.1242912736773838, 0.7407041037171606, 1.00848220043361, 0.9787609249074848, 1.4613018138904164, 1.3325647025724119, 1.1950074455949353, 0.6819934601045453, 1.6186929657216445, 1.7586601085917464, 0.718732932322437, 1.5982219346044524, 0.6857545520723265, 0.9662813152641299, 1.6761346461339266, 1.3823763188293332, 1.137300405244779, 1.194279685544784, 0.8674112306067712, 1.5601117275235645, 1.3861796104062376, 0.7072802159368866, 0.9999576311765165, 1.1616790179947143, 1.0407669995117983, 1.2207260571135476, 1.0268036984402364, 1.3578817787228457, 0.7920306045739078, 1.2234746990334835, 0.8975289997076721, 1.3144542600856333, 1.3945043614103378, 1.3476236727153534, 0.8344751370094425, 1.2135614228223885, 0.9101311091649263, 1.407294847944229, 1.4426004967323032, 0.8513372458483475, 1.2481114533372482, 1.051261316457246, 0.9276039402785128, 1.1359487384019518, 1.2376764610869395, 1.3705787903652809, 1.4666646050980958, 1.5259947409866899, 1.2152832743610096, 0.9649431474894363, 1.2962877830838408, 1.258940535907456, 1.4983420110090806, 0.8891904878389492, 1.5877209717165641, 1.7692360751870655, 1.6035508686698077, 0.9422697124727635, 1.222955929200971, 1.2636932967032912, 1.0500169224095928, 1.1725238363994888, 1.4930842133562345, 1.2135672876958528, 1.2841201137520237, 1.2385484408758407, 1.2315310036577365, 1.6802277832615067, 1.452714547375889, 1.4903846918653323, 1.1223877137728624, 0.760489804696311, 1.4669963481225048, 1.3852487503975839, 1.427485316201559, 1.4823343127350517, 1.704053778930275, 1.0905578560633657, 1.1280129111978316, 1.8141911776924422, 1.4104347739294285, 1.6259267207325516, 1.657423768802487, 1.782769705199663, 1.0246251687592507, 1.4833309111206332, 1.7423256346983846, 1.6952929339115037, 1.9046733429363822, 1.224723317055411]|320235.7692912762868218|      4.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       5|[0.5922589233934556, 0.8923683777649961, 1.2211950734913746, 0.7211103259315662, 1.1717559882728392, 0.9374371487912074, 1.1128305200208741, 1.7889259131844135, 1.2768783456056023, 0.6040425819597461, 1.0891337539012258, 1.360665389884204, 0.7520570393971742, 1.5145666042351758, 1.4738027563584755, 0.6601193341364477, 1.2369604310838769, 0.9197811696779672, 1.3942230995742955, 1.8026006325356463, 1.070873313680034, 1.8124939206027193, 0.7494464272209915, 1.3432467551059069, 1.7301932834216802, 1.6990023025073406, 1.029527141110095, 0.8986470917657708, 1.0209808873707034, 2.508066877690845, 1.3887038458097551, 0.9946068048635954, 0.9780163676073875, 0.4873984459038957, 0.3871389594388568, 0.9193262242751219, 0.9846257184615849, 0.834836073854007, 1.3323060811115497, 1.2158017160579389, 0.7582751362616594, 1.6465803518552902, 1.2087161520529872, 1.7556842094369884, 1.4982886892886949, 1.5994877623109558, 1.326928458203566, 1.5180556097239757, 0.8432435126855313, 0.5775559547398239, 0.6063546742295457, 0.8051892234417395, 1.4585006661364246, 1.0508741547907154, 1.528982153135372, 1.4343130884417028, 1.6812396783164993, 1.6415341562057524, 1.5717898000570771, 1.3341390452613644, 2.3376494153399037, 1.7155955105783118, 1.7134109280733258, 0.9997650315940166, 2.1872231434887364, 1.6990948019660272, 1.1844691356992967, 0.9243962578898055, 1.7417967128617957, 1.4570145848840064, 0.7833771681455427, 1.1122616961547944, 1.398888930050351, 1.3428448648349898, 1.9161663687739972, 0.94716069057005, 1.0590372375205455, 1.646748507123156, 1.567412503575143, 1.5931939680287304, 1.2892056336743467, 1.2717553088509117, 2.0029266326352073, 1.596058204389319, 1.8142412562422816, 1.6921200507906462, 1.7482513552446008, 1.2811303077343277, 1.446684280916062, 2.2793369465824496, 2.7006380782946215, 2.1257461783845204, 1.769695556204984, 2.581568935290784, 1.011379044867442, 2.0291900481109932, 2.494231314720243, 2.1238544585598413, 2.4009329351438278, 1.1236801372363538]|313124.1736384084797464|      8.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[1.170151470587726, 0.4413729183182944, 2.0041889235490222, 1.159069393955783, 0.5898379447823214, 1.6103039134522408, 0.850906727863701, 1.3238346095617024, 1.171157928404687, 0.8953390542205657, 1.4065739746067512, 0.7496396803339959, 1.7204738688321628, 1.0952078111998698, 2.1546239436593635, 1.0866745771654072, 2.9919840935543554, 0.3098499522360336, 2.413183827600548, 0.2073590011036202, 2.534262482801977, 1.7448725630650472, -0.5292284025370759, 0.9938185962505761, 1.5912620151030414, 1.0891052919378694, 1.584301440732441, 0.8661060925189633, 0.2792192393641748, 3.3531703394303003, 1.8182128423915245, -0.0081964503143348, 0.1703264620762267, -0.6969957441305125, 0.1810461151643352, 0.5135408517599243, 0.4488562466133933, 2.451491167277883, 1.3842167510178087, 0.8176976825142788, 0.5265819514365102, 1.7020506503990824, 1.9787289694665586, 0.7041496619550578, 1.9143203806857012, 0.6397947785924375, 0.562190270057003, 0.9878408019618045, 1.5599705048271597, -0.0026694552446568, 0.7069686722022427, -0.3564933178752494, 1.1918948254812558, 1.6825804906140727, 1.9941602039590658, 1.4177478732117785, 3.613247570402521, 2.0275655779418287, 1.827322576192398, 2.524925088407721, 2.909212384678323, 1.6195483730707334, 2.218877857696801, 1.1560167949408036, 2.6274560131534273, 2.4240509337838363, 0.3686381264462573, 0.9329482468880376, 2.4501150727809686, 0.441990053648176, -0.6095967873885509, 1.9853638282262207, 1.3338594075701846, 2.2688325206015807, 0.3355996528375689, 0.4139777378916109, 1.2223900437928699, 1.085043463622268, 2.198141147874055, 2.8972512284409344, 1.0318124879036592, 0.217637072265626, 2.364836697972488, 1.5757130191811075, 2.849920962975439, 2.552348182486757, 2.306587823029317, 1.6354270144923875, 0.659632827735924, 2.6266181763824985, 3.3425893629016876, 3.9593334318192923, 2.347888531698675, 3.4077701946354644, 2.106469814711339, 3.1198450268127944, 2.837583111544508, 2.8218605152215033, 2.273805309485879, -0.7304498594045488]|300485.1521143526188098|     16.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[1.170151470587726, 0.4413729183182944, 2.0041889235490222, 1.159069393955783, 0.5898379447823214, 1.6103039134522408, 0.850906727863701, 1.3238346095617024, 1.171157928404687, 0.8953390542205657, 1.4065739746067512, 0.7496396803339959, 1.7204738688321628, 1.0952078111998698, 2.1546239436593635, 1.0866745771654072, 2.9919840935543554, 0.3098499522360336, 2.413183827600548, 0.2073590011036202, 2.534262482801977, 1.7448725630650472, -0.5292284025370759, 0.9938185962505761, 1.5912620151030414, 1.0891052919378694, 1.584301440732441, 0.8661060925189633, 0.2792192393641748, 3.3531703394303003, 1.8182128423915245, -0.0081964503143348, 0.1703264620762267, -0.6969957441305125, 0.1810461151643352, 0.5135408517599243, 0.4488562466133933, 2.451491167277883, 1.3842167510178087, 0.8176976825142788, 0.5265819514365102, 1.7020506503990824, 1.9787289694665586, 0.7041496619550578, 1.9143203806857012, 0.6397947785924375, 0.562190270057003, 0.9878408019618045, 1.5599705048271597, -0.0026694552446568, 0.7069686722022427, -0.3564933178752494, 1.1918948254812558, 1.6825804906140727, 1.9941602039590658, 1.4177478732117785, 3.613247570402521, 2.0275655779418287, 1.827322576192398, 2.524925088407721, 2.909212384678323, 1.6195483730707334, 2.218877857696801, 1.1560167949408036, 2.6274560131534273, 2.4240509337838363, 0.3686381264462573, 0.9329482468880376, 2.4501150727809686, 0.441990053648176, -0.6095967873885509, 1.9853638282262207, 1.3338594075701846, 2.2688325206015807, 0.3355996528375689, 0.4139777378916109, 1.2223900437928699, 1.085043463622268, 2.198141147874055, 2.8972512284409344, 1.0318124879036592, 0.217637072265626, 2.364836697972488, 1.5757130191811075, 2.849920962975439, 2.552348182486757, 2.306587823029317, 1.6354270144923875, 0.659632827735924, 2.6266181763824985, 3.3425893629016876, 3.9593334318192923, 2.347888531698675, 3.4077701946354644, 2.106469814711339, 3.1198450268127944, 2.837583111544508, 2.8218605152215033, 2.273805309485879, -0.7304498594045488]|300485.1521143526188098|      8.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[0.8911853577124077, 0.8216449387085892, 0.9563290805028137, 0.6050430607632038, 0.1740074355667991, 0.5842875005171315, 0.92751615795871, 1.6753808009930125, 1.2269304081681707, 1.0121188046065717, 0.0527768798481709, 2.130465418233376, 1.9315340149863862, 1.5833921440649674, 1.0923171687325102, 0.6927788482976297, 3.2133522353862136, 0.0703831769803457, 3.3209654034737888, -0.4343548855211293, 2.6487705019911596, 0.5813175229704721, -2.0981737617047167, 2.2972071670236005, 0.8808355914081831, 1.1215927724453394, 0.6703616296053392, 1.3379901715756, 0.8578677252225727, 4.54404384617389, 1.2038273954093328, -0.2412875293500606, 1.3835418712618979, -1.289085810760038, -0.4734872753771213, 1.1586755183432853, -0.1126476695619706, 3.334834513680636, 3.0850283548638, 1.272370207549534, -0.7179784410841132, 1.23620726919953, 2.0667373121658783, 1.9782771392446705, 1.0570324050543145, 1.2764096970126106, 0.3063030867627546, -0.0398184902497748, 2.9739119329575634, 0.4431039629560287, 0.9453501788637043, -1.6226616164684105, 0.9106769068481467, 2.0326286172199017, 2.348004631148585, 3.046634665805708, 4.505719273321232, 2.112246357905305, 0.9067200913212395, 2.2864687066822937, 2.8652245119748323, 1.2481744258189431, 3.2538382304584847, 0.6223563524470861, 2.20804552231569, 3.090005557227794, 1.227662233837325, 2.438902298838373, 1.5748528582156083, 1.0560581104071076, -0.2123908527774587, 3.155146909641399, 1.6748918722569552, 1.9821572063332433, 0.8736410039391515, 0.9135595880382738, 0.474589258662201, 1.5425577288912535, 0.9282191008700915, 2.5446808150749445, 1.6775307751968227, -0.4552023482429317, 1.9715615698680566, 2.1152461074500195, 2.26587836881968, 3.4751761486034924, 2.962227019564887, 1.13638337509538, -0.0715814021459712, 3.0170224563449075, 4.216891769525549, 5.087197385149953, 2.495293449338729, 4.15973738723348, 3.1903144506976657, 4.400858900239853, 4.32935941565896, 3.3617580734280668, 2.273070680662554, 0.3399451870012338]|286094.0214024193701334|     16.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[0.8911853577124077, 0.8216449387085892, 0.9563290805028137, 0.6050430607632038, 0.1740074355667991, 0.5842875005171315, 0.92751615795871, 1.6753808009930125, 1.2269304081681707, 1.0121188046065717, 0.0527768798481709, 2.130465418233376, 1.9315340149863862, 1.5833921440649674, 1.0923171687325102, 0.6927788482976297, 3.2133522353862136, 0.0703831769803457, 3.3209654034737888, -0.4343548855211293, 2.6487705019911596, 0.5813175229704721, -2.0981737617047167, 2.2972071670236005, 0.8808355914081831, 1.1215927724453394, 0.6703616296053392, 1.3379901715756, 0.8578677252225727, 4.54404384617389, 1.2038273954093328, -0.2412875293500606, 1.3835418712618979, -1.289085810760038, -0.4734872753771213, 1.1586755183432853, -0.1126476695619706, 3.334834513680636, 3.0850283548638, 1.272370207549534, -0.7179784410841132, 1.23620726919953, 2.0667373121658783, 1.9782771392446705, 1.0570324050543145, 1.2764096970126106, 0.3063030867627546, -0.0398184902497748, 2.9739119329575634, 0.4431039629560287, 0.9453501788637043, -1.6226616164684105, 0.9106769068481467, 2.0326286172199017, 2.348004631148585, 3.046634665805708, 4.505719273321232, 2.112246357905305, 0.9067200913212395, 2.2864687066822937, 2.8652245119748323, 1.2481744258189431, 3.2538382304584847, 0.6223563524470861, 2.20804552231569, 3.090005557227794, 1.227662233837325, 2.438902298838373, 1.5748528582156083, 1.0560581104071076, -0.2123908527774587, 3.155146909641399, 1.6748918722569552, 1.9821572063332433, 0.8736410039391515, 0.9135595880382738, 0.474589258662201, 1.5425577288912535, 0.9282191008700915, 2.5446808150749445, 1.6775307751968227, -0.4552023482429317, 1.9715615698680566, 2.1152461074500195, 2.26587836881968, 3.4751761486034924, 2.962227019564887, 1.13638337509538, -0.0715814021459712, 3.0170224563449075, 4.216891769525549, 5.087197385149953, 2.495293449338729, 4.15973738723348, 3.1903144506976657, 4.400858900239853, 4.32935941565896, 3.3617580734280668, 2.273070680662554, 0.3399451870012338]|286094.0214024193701334|      8.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[-0.1225960847284008, 0.6178837556146564, 1.186972746902481, 1.5095321980079914, 0.4405875325042324, 0.3012772118224258, 0.9250757475154738, 1.5520808082037982, 1.7870019544518234, 0.6482329131195692, 0.1054389628817201, 1.1603168386348508, 2.4970389226909107, 2.329491539103671, 1.2958119002872739, 0.4752417262644922, 2.7871508581254574, -0.7805750193817911, 2.1364220391014435, -1.46650613884887, 2.4419475527876653, -0.2640167857877121, -2.3136917993729855, 3.086519672529961, 1.5411034055134671, 1.416217216883158, 1.1674749878002382, 0.8715019553279272, -0.4119998109297779, 5.353676702986145, 0.0766435420266818, -1.2343288436167703, 1.5752742227687149, -0.8784324718079778, -0.2655183977112356, 1.35065523598342, 1.0531609851239971, 3.078990955160247, 3.5344059562976144, 1.7842001934438785, -1.9810972225462382, 1.928941870118893, 1.845541076291713, 2.784390723322087, -0.4348063893106302, 1.6788379253908263, 1.737666557638366, 0.1533056628339884, 3.000223843939322, -0.42884346643347, -0.2268820659485465, -1.6876489913218187, 0.4148756195651808, 1.9441905872970082, 1.8345794725967344, 2.0360018085302785, 3.977254855421511, 1.0746947596896683, 0.44694219730703, 2.0777510570133924, 5.139069343873686, 1.5189900561520093, 4.471632741378422, 0.146448326279063, 2.6762617114179945, 4.085290170967085, 3.199155652227133, 2.650860107245177, 3.1807718719814497, 2.106070972123565, 0.5253858998154302, 4.4686967831938595, 3.1857135188108923, 2.5862521954728575, 0.4819326171583592, 0.5058198964691856, 0.4980803579209375, 1.9139534093050754, 2.092217802970686, 3.478320689128631, 2.4730419426060006, -0.1198440310288203, 1.3754591940169232, 1.827706325932811, 2.8090114012616434, 2.034008297883001, 3.7599705390167353, 0.0120379986212069, 1.2786408146322432, 2.580567000180545, 4.3349931310792265, 5.9560734377220985, 3.4907936395960375, 4.371603921242584, 3.9644684832927886, 4.2325229001727385, 5.020405339423061, 3.3227331672969367, 3.089589080746979, 0.6369181625564213]|271613.0745769825880416|     16.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[-0.1225960847284008, 0.6178837556146564, 1.186972746902481, 1.5095321980079914, 0.4405875325042324, 0.3012772118224258, 0.9250757475154738, 1.5520808082037982, 1.7870019544518234, 0.6482329131195692, 0.1054389628817201, 1.1603168386348508, 2.4970389226909107, 2.329491539103671, 1.2958119002872739, 0.4752417262644922, 2.7871508581254574, -0.7805750193817911, 2.1364220391014435, -1.46650613884887, 2.4419475527876653, -0.2640167857877121, -2.3136917993729855, 3.086519672529961, 1.5411034055134671, 1.416217216883158, 1.1674749878002382, 0.8715019553279272, -0.4119998109297779, 5.353676702986145, 0.0766435420266818, -1.2343288436167703, 1.5752742227687149, -0.8784324718079778, -0.2655183977112356, 1.35065523598342, 1.0531609851239971, 3.078990955160247, 3.5344059562976144, 1.7842001934438785, -1.9810972225462382, 1.928941870118893, 1.845541076291713, 2.784390723322087, -0.4348063893106302, 1.6788379253908263, 1.737666557638366, 0.1533056628339884, 3.000223843939322, -0.42884346643347, -0.2268820659485465, -1.6876489913218187, 0.4148756195651808, 1.9441905872970082, 1.8345794725967344, 2.0360018085302785, 3.977254855421511, 1.0746947596896683, 0.44694219730703, 2.0777510570133924, 5.139069343873686, 1.5189900561520093, 4.471632741378422, 0.146448326279063, 2.6762617114179945, 4.085290170967085, 3.199155652227133, 2.650860107245177, 3.1807718719814497, 2.106070972123565, 0.5253858998154302, 4.4686967831938595, 3.1857135188108923, 2.5862521954728575, 0.4819326171583592, 0.5058198964691856, 0.4980803579209375, 1.9139534093050754, 2.092217802970686, 3.478320689128631, 2.4730419426060006, -0.1198440310288203, 1.3754591940169232, 1.827706325932811, 2.8090114012616434, 2.034008297883001, 3.7599705390167353, 0.0120379986212069, 1.2786408146322432, 2.580567000180545, 4.3349931310792265, 5.9560734377220985, 3.4907936395960375, 4.371603921242584, 3.9644684832927886, 4.2325229001727385, 5.020405339423061, 3.3227331672969367, 3.089589080746979, 0.6369181625564213]|271613.0745769825880416|      8.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
