k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[177, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[353, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[530, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[706, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[882, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.0176330744695388, 0.0197359039468964, 0.0195078868725774, 0.0209248615581704, 0.426051216809536, 0.0194542578098008, 0.8033973760750348, 0.0224907404963037, 0.2173185509779514, 0.0222350564987475, 2.6951907361616367, 0.0167864124411267, 0.8072025273285048, 0.0263301775840943, 2.2709816026321437, 0.0205177807030614, 14.353942286541319, 0.0361774464653744, 12.158718777391437, 0.0276104758039541, 0.2783823785454355, 0.022530729445751, 0.244854617016397, 0.0194678574719105, 1.167073049757039, 0.0129112784073582, 0.1778550192978141, 0.0208474860265392, 0.1117105918130098, 0.0199467524455633, 3.7479819001075443, 0.0177454700011851, 0.8314224215674185, 0.0191258265443506, 0.1507755628760256, 0.0190956587239648, 0.3861127788216351, 0.0196664890994674, 0.9278571488048537, 0.0214862870247047, 0.2620656666742912, 0.01741312074665, 2.07907969437578, 0.0213673812669657, 1.9412758402691361, 0.0248860726547653, 1.480788953109363, 0.0240116809274139, 0.4834419484242046, 0.018522229905381, 0.4910350983033612, 0.0233565499885064, 0.3281820159412249, 0.0150657206396178, 0.8392825209964437, 0.0187553713148332, 0.4573261068205728, 0.016901074710907, 0.496588401715192, 0.018614859902088, 0.9847967140739193, 0.0247103849142158, -0.0185455661111863, 0.0227282949608033, 0.2664487326794756, 0.0155322225382922]|2569294.2500000000000000|      0.06250000|[1000, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[1.0176330744695388, 0.0197359039468964, 0.0195078868725774, 0.0209248615581704, 0.426051216809536, 0.0194542578098008, 0.8033973760750348, 0.0224907404963037, 0.2173185509779514, 0.0222350564987475, 2.6951907361616367, 0.0167864124411267, 0.8072025273285048, 0.0263301775840943, 2.2709816026321437, 0.0205177807030614, 14.353942286541319, 0.0361774464653744, 12.158718777391437, 0.0276104758039541, 0.2783823785454355, 0.022530729445751, 0.244854617016397, 0.0194678574719105, 1.167073049757039, 0.0129112784073582, 0.1778550192978141, 0.0208474860265392, 0.1117105918130098, 0.0199467524455633, 3.7479819001075443, 0.0177454700011851, 0.8314224215674185, 0.0191258265443506, 0.1507755628760256, 0.0190956587239648, 0.3861127788216351, 0.0196664890994674, 0.9278571488048537, 0.0214862870247047, 0.2620656666742912, 0.01741312074665, 2.07907969437578, 0.0213673812669657, 1.9412758402691361, 0.0248860726547653, 1.480788953109363, 0.0240116809274139, 0.4834419484242046, 0.018522229905381, 0.4910350983033612, 0.0233565499885064, 0.3281820159412249, 0.0150657206396178, 0.8392825209964437, 0.0187553713148332, 0.4573261068205728, 0.016901074710907, 0.496588401715192, 0.018614859902088, 0.9847967140739193, 0.0247103849142158, -0.0185455661111863, 0.0227282949608033, 0.2664487326794756, 0.0155322225382922]|2569294.2500000000000000|      0.03125000|[1178, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 120 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.0184071253349194, 0.0183731995493605, 0.023430949021146, 0.0188363445796587, 0.4327255345418637, 0.0178791451052283, 0.8046224197008739, 0.0252418560277798, 0.2190099891225585, 0.0214682611398085, 2.6932537794541394, 0.0171137669325009, 0.8064023762167948, 0.0230106817359901, 2.2645606509090572, 0.0138157643724489, 14.353315135653949, 0.0429270282834435, 12.156084583907347, 0.0452966745294858, 0.2806313568395895, 0.0110167193208893, 0.2452174273137405, 0.0151917440406869, 1.1701383944479893, 0.0164101009902702, 0.1755893322218595, 0.0186950889027411, 0.1143036094388102, 0.024551906737008, 3.747509242145253, 0.0238469197282855, 0.8301272644465655, 0.0197268322460936, 0.1523769652104098, 0.0144312590803467, 0.3867668286506322, 0.0197422916058319, 0.9258001033488461, 0.022582416281314, 0.263132926751929, 0.0224811922779754, 2.08134047649737, 0.0205789794716415, 1.941425335242705, 0.0281765150440842, 1.4821006697519645, 0.0244264871939804, 0.4833574692821452, 0.0195265461322937, 0.4916913688286955, 0.0243882332718183, 0.3271458801650707, 0.0150942652888295, 0.8390908806137511, 0.0211552359361681, 0.4576078639936914, 0.0183905660986292, 0.4935063026993965, 0.020479592832712, 0.9875626179476743, 0.0316180974134251, -0.0168433458511798, 0.0228087659372443, 0.2671900601662658, 0.0192225386603981]|2130599.7500000000000000|      0.06250000|[1296, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[1.0184071253349194, 0.0183731995493605, 0.023430949021146, 0.0188363445796587, 0.4327255345418637, 0.0178791451052283, 0.8046224197008739, 0.0252418560277798, 0.2190099891225585, 0.0214682611398085, 2.6932537794541394, 0.0171137669325009, 0.8064023762167948, 0.0230106817359901, 2.2645606509090572, 0.0138157643724489, 14.353315135653949, 0.0429270282834435, 12.156084583907347, 0.0452966745294858, 0.2806313568395895, 0.0110167193208893, 0.2452174273137405, 0.0151917440406869, 1.1701383944479893, 0.0164101009902702, 0.1755893322218595, 0.0186950889027411, 0.1143036094388102, 0.024551906737008, 3.747509242145253, 0.0238469197282855, 0.8301272644465655, 0.0197268322460936, 0.1523769652104098, 0.0144312590803467, 0.3867668286506322, 0.0197422916058319, 0.9258001033488461, 0.022582416281314, 0.263132926751929, 0.0224811922779754, 2.08134047649737, 0.0205789794716415, 1.941425335242705, 0.0281765150440842, 1.4821006697519645, 0.0244264871939804, 0.4833574692821452, 0.0195265461322937, 0.4916913688286955, 0.0243882332718183, 0.3271458801650707, 0.0150942652888295, 0.8390908806137511, 0.0211552359361681, 0.4576078639936914, 0.0183905660986292, 0.4935063026993965, 0.020479592832712, 0.9875626179476743, 0.0316180974134251, -0.0168433458511798, 0.0228087659372443, 0.2671900601662658, 0.0192225386603981]|2130599.7500000000000000|      0.03125000|[1472, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.0183131762710942, 0.0222449725373538, 0.0287258707831165, 0.0179066052466727, 0.4345582513017316, 0.0160378153681068, 0.8068566983423133, 0.0297444598672862, 0.2168534202434084, 0.0186881459818124, 2.6914160118593276, 0.0228899489818473, 0.8048164914558533, 0.0198641742858322, 2.270038009123913, 0.0217925613027842, 14.352296273827742, 0.0576641516970606, 12.155939729312337, 0.0541247518062403, 0.2826144885208326, 0.0158547790543748, 0.2481578452750715, 0.0172970074246604, 1.1732011473331536, 0.0139204763577269, 0.1735033656453205, 0.018461269480468, 0.1157130661025874, 0.0253793673192887, 3.747648693933125, 0.0324897339561932, 0.8320211300437406, 0.020648919941044, 0.1481932606942032, 0.0213107324981553, 0.3892443277313813, 0.0193262944153428, 0.9286817289690106, 0.0245696907404946, 0.2625614312786451, 0.0225716752103314, 2.082980016824483, 0.0210772341520264, 1.941749544147699, 0.0289829925326602, 1.4846350658063936, 0.0276400388483143, 0.4799560546114204, 0.0207031805244415, 0.4888497178529255, 0.025005087833534, 0.3269315602111127, 0.0137797772895245, 0.8453827624294779, 0.0189125916635315, 0.4569731960845042, 0.0137996475681404, 0.4942305174451525, 0.0212492068160859, 0.9919533590893338, 0.028006337638028, -0.0112790090266115, 0.0167641226357129, 0.2677029890907532, 0.015698263486458]|1856686.2500000000000000|      0.06250000|[1649, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | iterate success | actual_k=4
