k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1640625000000000|      2.00000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1640625000000000|      1.00000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1640625000000000|      0.50000000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      1.00000000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.50000000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.25000000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.12500000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.06250000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.03125000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.06250000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.03125000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.01562500|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354461669921875|      0.03125000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354461669921875|      0.01562500|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354461669921875|      0.00781250|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.01562500|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.00781250|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.00390625|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00781250|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00390625|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00195312|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00097656|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00195312|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00097656|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00048828|[660, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00024414|[686, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[0.8150953709359848, 0.8227000506559592, 1.1667550124914907, 1.0831989863520939, 0.859140094975467, 0.6693935307272866, 0.3499669708939384, -0.2206427567363294]|206.5159912109375000|      0.00048828|[713, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[0.8150953709359848, 0.8227000506559592, 1.1667550124914907, 1.0831989863520939, 0.859140094975467, 0.6693935307272866, 0.3499669708939384, -0.2206427567363294]|206.5159912109375000|      0.00024414|[739, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[0.8152445884186458, 0.8227330727539879, 1.1667259697631989, 1.0832432280484006, 0.859236160617332, 0.6694523199335052, 0.3500483481365753, -0.22052384295667]|206.5086212158203125|      0.00048828|[766, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
