k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.50000000|[177, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.8005274229372549, 1.2482847169933768, -1.1429789165769102, 0.7791849214719072, -0.8167267686187373, 1.0945764061154504, -1.2501595377165813, 0.7490076748137418, -0.7486242963275466, 1.173257480512873, -1.2213169172367553, 0.7602956768917677, -0.7610253312098654, 1.208976731827164, -1.2744710291706949, 0.6607050432697115, -0.7857388049081305, 1.1744398440391954, -1.2712299160732776, 0.822245781785651, -0.8242190056170542, 1.2146557787140986, -1.2519602798704286, 0.7598961958626063, -0.7895551459436799, 1.1367428236996064, -1.2282532338785805, 0.710927192594387, -0.7995012551477052, 1.1313017280482103, -1.1624684089563413, 0.8119211565473873, -0.7784443912008164, 1.1202608195108912, -1.1760464991377222, 0.8676873168727287, -0.8383393661038633, 1.130446599745177, -1.1762848718944368, 0.7713617751939985, -0.8541739724427411, 1.1691575755899615, -1.159731129621214, 0.8135954647595992, -0.8538423304124962, 1.1701968905256022, -1.1807878209325913, 0.7350084528699331, -0.7473898734582668, 1.0826889796913335, -1.1750075388078747, 0.8111668248339391, -0.8045488711522973, 1.159317968376271, -1.2272661765985153, 0.7841739737568806, -0.831040161544423, 1.1281888282594381, -1.1643293728232091, 0.7993297352122591, -0.8222101068395739, 1.1406427664182195, -1.283228218946274, 0.747932386861097, -0.8801568391578249, 1.134598624978623, -1.2389949751948701, 0.844597127629773, -0.8783161175987126, 1.191079360107898, -1.3152458691008566, 0.7883868602240719, -0.8140378642593823, 1.1707928445993903, -1.2058994591220615, 0.7232033128147578, -0.8318355203996262, 1.13905160758235, -1.1587505923029702, 0.8508828846569327, -0.8717053050368245, 1.1904843818643849, -1.1678882472318162, 0.7879405305213583, -0.7691031573639577, 1.1848411324578927, -1.2006413182901765, 0.8591123526697264, -0.8036146946703457, 1.161133884048029, -1.2068243739435498, 0.8145968704054527, -0.8497432226580395, 1.0847331294739684, -1.1645379597655618, 0.7295734155479423, -0.778577636898147, 1.1371100748973146, -1.190738936903726, 0.8310108050358752]|9062.1708984375000000|      1.00000000|[294, 20, 0, 5]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[-0.8005274229372549, 1.2482847169933768, -1.1429789165769102, 0.7791849214719072, -0.8167267686187373, 1.0945764061154504, -1.2501595377165813, 0.7490076748137418, -0.7486242963275466, 1.173257480512873, -1.2213169172367553, 0.7602956768917677, -0.7610253312098654, 1.208976731827164, -1.2744710291706949, 0.6607050432697115, -0.7857388049081305, 1.1744398440391954, -1.2712299160732776, 0.822245781785651, -0.8242190056170542, 1.2146557787140986, -1.2519602798704286, 0.7598961958626063, -0.7895551459436799, 1.1367428236996064, -1.2282532338785805, 0.710927192594387, -0.7995012551477052, 1.1313017280482103, -1.1624684089563413, 0.8119211565473873, -0.7784443912008164, 1.1202608195108912, -1.1760464991377222, 0.8676873168727287, -0.8383393661038633, 1.130446599745177, -1.1762848718944368, 0.7713617751939985, -0.8541739724427411, 1.1691575755899615, -1.159731129621214, 0.8135954647595992, -0.8538423304124962, 1.1701968905256022, -1.1807878209325913, 0.7350084528699331, -0.7473898734582668, 1.0826889796913335, -1.1750075388078747, 0.8111668248339391, -0.8045488711522973, 1.159317968376271, -1.2272661765985153, 0.7841739737568806, -0.831040161544423, 1.1281888282594381, -1.1643293728232091, 0.7993297352122591, -0.8222101068395739, 1.1406427664182195, -1.283228218946274, 0.747932386861097, -0.8801568391578249, 1.134598624978623, -1.2389949751948701, 0.844597127629773, -0.8783161175987126, 1.191079360107898, -1.3152458691008566, 0.7883868602240719, -0.8140378642593823, 1.1707928445993903, -1.2058994591220615, 0.7232033128147578, -0.8318355203996262, 1.13905160758235, -1.1587505923029702, 0.8508828846569327, -0.8717053050368245, 1.1904843818643849, -1.1678882472318162, 0.7879405305213583, -0.7691031573639577, 1.1848411324578927, -1.2006413182901765, 0.8591123526697264, -0.8036146946703457, 1.161133884048029, -1.2068243739435498, 0.8145968704054527, -0.8497432226580395, 1.0847331294739684, -1.1645379597655618, 0.7295734155479423, -0.778577636898147, 1.1371100748973146, -1.190738936903726, 0.8310108050358752]|9062.1708984375000000|      0.50000000|[468, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.8093172012704549, 1.2603837985176094, -1.1161024599092642, 0.7189185313445372, -0.8838880808939681, 1.1526736957041117, -1.1609052247481486, 0.7072653392739957, -0.7753365209343318, 1.0527494236095893, -1.2445983806359708, 0.6467236454592055, -0.8372603975181453, 1.1725183940098516, -1.2921075181821322, 0.6758018592994823, -0.8596029420741053, 1.2264659719785298, -1.2758246377657907, 0.8213581063120332, -0.8737597281755416, 1.2123818375021034, -1.1737129177990442, 0.7717787288687377, -0.8922363706886386, 1.0793376879403662, -1.188901218827328, 0.6885848723488918, -0.8156148723707328, 1.1021973256039237, -1.134775666583535, 0.7679257861068455, -0.8723784758918955, 1.074823603252567, -1.1150428958699232, 0.8616594247558957, -0.8213031536608759, 1.16080423692164, -1.2123642530878922, 0.876913617778271, -0.8039018879032532, 1.2064964416975967, -1.1687466531989952, 0.8178000992867096, -0.9274013182844024, 1.1522264131198925, -1.1776597542086913, 0.6169161263166827, -0.7683237059956337, 1.0453329464664824, -1.203166979168638, 0.6760216097563467, -0.9122131412418255, 1.1706339901208713, -1.1973199858057928, 0.8663574142514673, -0.813347677037529, 1.1139934525554211, -1.1334869729404065, 0.7390545398181161, -0.8477791161771846, 1.1167458154657985, -1.328601535069683, 0.6995156466173366, -0.8657222926728922, 1.0847063654052984, -1.2239680391900172, 0.8581960790970611, -0.9016213715198879, 1.1396427532398141, -1.3474222711921964, 0.7554875193231644, -0.8131910530799538, 1.1349988692507533, -1.1737361916843652, 0.6941081714725404, -0.8756947554517575, 1.1248833066739985, -1.126517322424703, 0.8500729474766399, -0.8530420280609204, 1.1404927072504685, -1.158284095661333, 0.7516337691405391, -0.8647929323023422, 1.1903562520083988, -1.237684682174956, 0.8787631440772075, -0.8530909356902061, 1.133707647128688, -1.2107117640072058, 0.8300423494593754, -0.830397144584713, 1.0690855969879305, -1.0773915509987895, 0.6492422048248687, -0.7575236875640031, 1.0933770853661546, -1.227501945569641, 0.8408034822961893]|8070.7197265625000000|      1.00000000|[585, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[-0.8093172012704549, 1.2603837985176094, -1.1161024599092642, 0.7189185313445372, -0.8838880808939681, 1.1526736957041117, -1.1609052247481486, 0.7072653392739957, -0.7753365209343318, 1.0527494236095893, -1.2445983806359708, 0.6467236454592055, -0.8372603975181453, 1.1725183940098516, -1.2921075181821322, 0.6758018592994823, -0.8596029420741053, 1.2264659719785298, -1.2758246377657907, 0.8213581063120332, -0.8737597281755416, 1.2123818375021034, -1.1737129177990442, 0.7717787288687377, -0.8922363706886386, 1.0793376879403662, -1.188901218827328, 0.6885848723488918, -0.8156148723707328, 1.1021973256039237, -1.134775666583535, 0.7679257861068455, -0.8723784758918955, 1.074823603252567, -1.1150428958699232, 0.8616594247558957, -0.8213031536608759, 1.16080423692164, -1.2123642530878922, 0.876913617778271, -0.8039018879032532, 1.2064964416975967, -1.1687466531989952, 0.8178000992867096, -0.9274013182844024, 1.1522264131198925, -1.1776597542086913, 0.6169161263166827, -0.7683237059956337, 1.0453329464664824, -1.203166979168638, 0.6760216097563467, -0.9122131412418255, 1.1706339901208713, -1.1973199858057928, 0.8663574142514673, -0.813347677037529, 1.1139934525554211, -1.1334869729404065, 0.7390545398181161, -0.8477791161771846, 1.1167458154657985, -1.328601535069683, 0.6995156466173366, -0.8657222926728922, 1.0847063654052984, -1.2239680391900172, 0.8581960790970611, -0.9016213715198879, 1.1396427532398141, -1.3474222711921964, 0.7554875193231644, -0.8131910530799538, 1.1349988692507533, -1.1737361916843652, 0.6941081714725404, -0.8756947554517575, 1.1248833066739985, -1.126517322424703, 0.8500729474766399, -0.8530420280609204, 1.1404927072504685, -1.158284095661333, 0.7516337691405391, -0.8647929323023422, 1.1903562520083988, -1.237684682174956, 0.8787631440772075, -0.8530909356902061, 1.133707647128688, -1.2107117640072058, 0.8300423494593754, -0.830397144584713, 1.0690855969879305, -1.0773915509987895, 0.6492422048248687, -0.7575236875640031, 1.0933770853661546, -1.227501945569641, 0.8408034822961893]|8070.7197265625000000|      0.50000000|[759, 52, 0, 13]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.8532781099774283, 1.2762542555992542, -1.1518933449092505, 0.6918000738657379, -0.910259929858228, 1.1746827064806067, -1.1603335406937694, 0.6999036205125452, -0.7998454198147752, 1.0378309384980013, -1.2148178587174405, 0.6750789260369487, -0.8436878675584696, 1.1168743364420546, -1.2927854717350107, 0.7065731148784195, -0.9325079821450623, 1.2388441814793811, -1.3324316943407826, 0.8095577776750319, -0.9430829185087057, 1.1085196671287885, -1.2147339807050126, 0.7541998330486598, -0.9260236735467979, 1.1279152417580547, -1.1642130324307955, 0.6883558383147431, -0.841875182273359, 1.104942559065467, -1.070298122828496, 0.784651353037841, -0.8422184386559743, 0.995373987333755, -1.1314128619679618, 0.8076737436808247, -0.8471097513733824, 1.0348825432774724, -1.2042468306521172, 0.751091738858876, -0.953823177730115, 1.1027583035170725, -1.1433437998270999, 0.7970438824416859, -0.965751055095691, 1.0656313430332014, -1.1573935380533487, 0.5575840965219653, -0.7980416765671191, 1.0935924593321855, -1.159116219433105, 0.7523207955539432, -0.9557470458623744, 1.2315217273249257, -1.230850796389344, 0.8570807325202109, -0.8447157439129913, 1.0446302057357397, -1.0639658127258584, 0.7448182049704535, -0.8503378137050124, 1.1258356256824569, -1.3020694860038375, 0.6492932761732025, -0.8539676626344546, 1.026568847982093, -1.257715645832274, 0.8550887083029087, -0.9761589752234741, 1.0982101503022994, -1.2495886723514986, 0.7298099315628688, -0.8032567792796123, 1.1186593534335405, -1.1601614642452138, 0.7451638226841228, -0.9057837314033563, 1.242994761980284, -1.1468843077765702, 0.8464116605536578, -0.9104192543748653, 1.0207184927330812, -1.15716485531878, 0.7670846005962159, -0.9492531456497106, 1.170133467784511, -1.2276435655445979, 0.8675961986472925, -0.8456174794155441, 1.1510847614319228, -1.2124013019150803, 0.8871862938267105, -0.8467424288406943, 1.1392516386926776, -1.1092479128386412, 0.6464546383049339, -0.7054298690107845, 1.0643809980511585, -1.2305415903582784, 0.8114406400002693]|7404.0219726562500000|      1.00000000|[933, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | iterate success | actual_k=4
       7|[-0.8532781099774283, 1.2762542555992542, -1.1518933449092505, 0.6918000738657379, -0.910259929858228, 1.1746827064806067, -1.1603335406937694, 0.6999036205125452, -0.7998454198147752, 1.0378309384980013, -1.2148178587174405, 0.6750789260369487, -0.8436878675584696, 1.1168743364420546, -1.2927854717350107, 0.7065731148784195, -0.9325079821450623, 1.2388441814793811, -1.3324316943407826, 0.8095577776750319, -0.9430829185087057, 1.1085196671287885, -1.2147339807050126, 0.7541998330486598, -0.9260236735467979, 1.1279152417580547, -1.1642130324307955, 0.6883558383147431, -0.841875182273359, 1.104942559065467, -1.070298122828496, 0.784651353037841, -0.8422184386559743, 0.995373987333755, -1.1314128619679618, 0.8076737436808247, -0.8471097513733824, 1.0348825432774724, -1.2042468306521172, 0.751091738858876, -0.953823177730115, 1.1027583035170725, -1.1433437998270999, 0.7970438824416859, -0.965751055095691, 1.0656313430332014, -1.1573935380533487, 0.5575840965219653, -0.7980416765671191, 1.0935924593321855, -1.159116219433105, 0.7523207955539432, -0.9557470458623744, 1.2315217273249257, -1.230850796389344, 0.8570807325202109, -0.8447157439129913, 1.0446302057357397, -1.0639658127258584, 0.7448182049704535, -0.8503378137050124, 1.1258356256824569, -1.3020694860038375, 0.6492932761732025, -0.8539676626344546, 1.026568847982093, -1.257715645832274, 0.8550887083029087, -0.9761589752234741, 1.0982101503022994, -1.2495886723514986, 0.7298099315628688, -0.8032567792796123, 1.1186593534335405, -1.1601614642452138, 0.7451638226841228, -0.9057837314033563, 1.242994761980284, -1.1468843077765702, 0.8464116605536578, -0.9104192543748653, 1.0207184927330812, -1.15716485531878, 0.7670846005962159, -0.9492531456497106, 1.170133467784511, -1.2276435655445979, 0.8675961986472925, -0.8456174794155441, 1.1510847614319228, -1.2124013019150803, 0.8871862938267105, -0.8467424288406943, 1.1392516386926776, -1.1092479128386412, 0.6464546383049339, -0.7054298690107845, 1.0643809980511585, -1.2305415903582784, 0.8114406400002693]|7404.0219726562500000|      0.50000000|[1108, 76, 0, 19]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.8532781099774283, 1.2762542555992542, -1.1518933449092505, 0.6918000738657379, -0.910259929858228, 1.1746827064806067, -1.1603335406937694, 0.6999036205125452, -0.7998454198147752, 1.0378309384980013, -1.2148178587174405, 0.6750789260369487, -0.8436878675584696, 1.1168743364420546, -1.2927854717350107, 0.7065731148784195, -0.9325079821450623, 1.2388441814793811, -1.3324316943407826, 0.8095577776750319, -0.9430829185087057, 1.1085196671287885, -1.2147339807050126, 0.7541998330486598, -0.9260236735467979, 1.1279152417580547, -1.1642130324307955, 0.6883558383147431, -0.841875182273359, 1.104942559065467, -1.070298122828496, 0.784651353037841, -0.8422184386559743, 0.995373987333755, -1.1314128619679618, 0.8076737436808247, -0.8471097513733824, 1.0348825432774724, -1.2042468306521172, 0.751091738858876, -0.953823177730115, 1.1027583035170725, -1.1433437998270999, 0.7970438824416859, -0.965751055095691, 1.0656313430332014, -1.1573935380533487, 0.5575840965219653, -0.7980416765671191, 1.0935924593321855, -1.159116219433105, 0.7523207955539432, -0.9557470458623744, 1.2315217273249257, -1.230850796389344, 0.8570807325202109, -0.8447157439129913, 1.0446302057357397, -1.0639658127258584, 0.7448182049704535, -0.8503378137050124, 1.1258356256824569, -1.3020694860038375, 0.6492932761732025, -0.8539676626344546, 1.026568847982093, -1.257715645832274, 0.8550887083029087, -0.9761589752234741, 1.0982101503022994, -1.2495886723514986, 0.7298099315628688, -0.8032567792796123, 1.1186593534335405, -1.1601614642452138, 0.7451638226841228, -0.9057837314033563, 1.242994761980284, -1.1468843077765702, 0.8464116605536578, -0.9104192543748653, 1.0207184927330812, -1.15716485531878, 0.7670846005962159, -0.9492531456497106, 1.170133467784511, -1.2276435655445979, 0.8675961986472925, -0.8456174794155441, 1.1510847614319228, -1.2124013019150803, 0.8871862938267105, -0.8467424288406943, 1.1392516386926776, -1.1092479128386412, 0.6464546383049339, -0.7054298690107845, 1.0643809980511585, -1.2305415903582784, 0.8114406400002693]|7404.0219726562500000|      0.25000000|[1283, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.8719286516885316, 1.2988728782893784, -1.1233999683598455, 0.7100171298767523, -0.8793901885832638, 1.186792958078753, -1.1858591731770212, 0.6844103022464382, -0.7955195292288113, 1.0375770404699634, -1.1785608681964244, 0.6699972416424617, -0.8419200852232254, 1.1083575413479256, -1.287386563902997, 0.7082070634784493, -0.9557814959588236, 1.2227913993458568, -1.3227008138935743, 0.8532931904926367, -0.9269900900711386, 1.1131797354512005, -1.2043247014536411, 0.7780738002799151, -0.9326206301554991, 1.1310098209719337, -1.1294842062761994, 0.6815415040390139, -0.8004499549822501, 1.0787022249994014, -1.0352821100966287, 0.8066249078914673, -0.8308006377735848, 0.9849644443415189, -1.0769509572819709, 0.8447134190254107, -0.8413136611832128, 1.0321519858360548, -1.1820759660882818, 0.7820329910695366, -0.926760289407163, 1.0977267776112967, -1.144295496553046, 0.8384890484480573, -0.9851935324039435, 1.0600970063524244, -1.1707377518593183, 0.6134965416971141, -0.8104723211266721, 1.1184061270809407, -1.131601678700093, 0.7362022585205271, -0.9825180866524071, 1.2210392813851538, -1.219776946196558, 0.8188982551462967, -0.7983095362361777, 1.0373952690963004, -1.0972910495818684, 0.7466362879770645, -0.8676364652462042, 1.1201081444291536, -1.3499116970589318, 0.6405293576475783, -0.8395928464731829, 1.0371859655224542, -1.2621342581884187, 0.8696080708332893, -0.904712649442669, 1.1168383819643308, -1.203639784825424, 0.7238730623571062, -0.811542502543417, 1.101573541875391, -1.1378521417865861, 0.7049770062844034, -0.9520562542917157, 1.2105071351219399, -1.139236559267168, 0.8414050466771319, -0.8844921703857659, 1.0500081047077945, -1.144490114878026, 0.7631310112008859, -0.9500389910469774, 1.1718367389079294, -1.257645148537992, 0.8810521012953211, -0.844130138019133, 1.0881969334700663, -1.171748173810738, 0.8739066900628327, -0.8276011086786902, 1.131329074747885, -1.1205308520222483, 0.6602000570340288, -0.6849139775943025, 1.0427698245466566, -1.2209710513442187, 0.8458348826649299]|6704.7421875000000000|      0.50000000|[1400, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[-0.7806654849272542, 1.3044905809463176, -1.1071076802877635, 0.7047992080922239, -0.9261917723155488, 1.151045979135152, -1.1713181670275044, 0.77111429014057, -0.7755509787471734, 1.0849376956060814, -1.1893495246797665, 0.6694550432108181, -0.8451654235434627, 1.1482720569451619, -1.2414717441709764, 0.7915527566658944, -0.9568615595899906, 1.2656831836330629, -1.3087386665266885, 0.8499140461924717, -0.8248989819445738, 1.1738658134647213, -1.1675558144030234, 0.8304589831916791, -0.9701526886372357, 1.1577462375248744, -1.0618236872647748, 0.6758482098348139, -0.8618078014490321, 1.0412880766810728, -1.0240855006220222, 0.8787869421476475, -0.8032127696106938, 0.9288394439308937, -1.0434475899905205, 0.8258501058542403, -0.8784979712202022, 1.0766173128243801, -1.1243980517796157, 0.8408963795729285, -0.9729368341792197, 1.0943537452678582, -1.0232827805933649, 0.9446516857148728, -0.9157073854056574, 1.0595590251136036, -1.120377383647282, 0.5933247763695534, -0.8520862481408474, 1.029310160361446, -1.1428959619262187, 0.6930121122303333, -1.015331138956433, 1.2010595286032313, -1.1829610195417573, 0.8461967892402671, -0.8489653958017417, 1.024493509304071, -1.0495004113014623, 0.7436541943537034, -0.8768602546863823, 1.0249236803206307, -1.3345177592426176, 0.6278932816522225, -0.7689615340600514, 1.073372520743988, -1.2059461229842956, 0.8847882792322082, -0.8771543218458714, 1.0837932452255015, -1.1960025846197448, 0.7742921320427278, -0.8107724117733258, 1.1126918124431298, -1.2558465715332392, 0.6135952113673044, -0.9796882547090968, 1.1375009832068872, -1.194598185930653, 0.9106895422806932, -0.8958348315166652, 0.9998649857121602, -1.090004449531723, 0.7980199203871212, -0.9218012635859225, 1.1984963543768703, -1.192178180975005, 0.8531778370022793, -0.9204100733906121, 1.0027501967613193, -1.1320383886905605, 0.8965551258053205, -0.8110246895859119, 1.0732802192123396, -1.0769473444279678, 0.6786793294608868, -0.7535951584611308, 1.0194477352557065, -1.138424891207644, 0.8140250398404838]|6262.1606445312500000|      1.00000000|[1574, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | iterate success | actual_k=4
