k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3853275298012542, -0.6945325212257227, -1.3680798321588319, -1.297373912358681, -1.3600628577759635, -0.7608370911371823, -1.1249443981858878, -1.2195046598116615, -1.228712229110665, -0.9552057301642076]|  6.0483002662658691|      2.00000000|[13, 0, 0, 3]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       2|[0.3853275298012542, -0.6945325212257227, -1.3680798321588319, -1.297373912358681, -1.3600628577759635, -0.7608370911371823, -1.1249443981858878, -1.2195046598116615, -1.228712229110665, -0.9552057301642076]|  6.0483002662658691|      1.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.3853275298012542, -0.6945325212257227, -1.3680798321588319, -1.297373912358681, -1.3600628577759635, -0.7608370911371823, -1.1249443981858878, -1.2195046598116615, -1.228712229110665, -0.9552057301642076]|  6.0483002662658691|      0.50000000|[37, 0, 0, 9]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.1699789929901243, -0.5155899986005119, -1.280943202234924, -1.2198335850753355, -1.310805671160459, -0.7890548481810221, -1.3062697774566636, -0.9489958176533018, -1.360288744264463, -1.1324357169630068]|  3.8493077754974365|      1.00000000|[45, 0, 0, 11]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[0.1699789929901243, -0.5155899986005119, -1.280943202234924, -1.2198335850753355, -1.310805671160459, -0.7890548481810221, -1.3062697774566636, -0.9489958176533018, -1.360288744264463, -1.1324357169630068]|  3.8493077754974365|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1699789929901243, -0.5155899986005119, -1.280943202234924, -1.2198335850753355, -1.310805671160459, -0.7890548481810221, -1.3062697774566636, -0.9489958176533018, -1.360288744264463, -1.1324357169630068]|  3.8493077754974365|      0.25000000|[69, 0, 0, 17]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.1620863778393362, -0.7266976839569951, -1.3528468958165607, -1.1461471165120773, -1.267245643519325, -0.8009359367320251, -1.2589284865984127, -0.980702208336879, -1.384746401099404, -1.0951783857637687]|  1.8872056007385254|      0.50000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       8|[0.1620863778393362, -0.7266976839569951, -1.3528468958165607, -1.1461471165120773, -1.267245643519325, -0.8009359367320251, -1.2589284865984127, -0.980702208336879, -1.384746401099404, -1.0951783857637687]|  1.8872056007385254|      0.25000000|[93, 0, 0, 23]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.0890840924767773, -0.8663242942861118, -1.3288393757701815, -1.0675610767564683, -1.2253524134222107, -0.8808107523407758, -1.3108814381221516, -0.8994208630822471, -1.2843596426720552, -1.036828981875521]|  0.1228665933012962|      0.50000000|[101, 0, 0, 25]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.0890840924767773, -0.8663242942861118, -1.3288393757701815, -1.0675610767564683, -1.2253524134222107, -0.8808107523407758, -1.3108814381221516, -0.8994208630822471, -1.2843596426720552, -1.036828981875521]|  0.1228665933012962|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.0890840924767773, -0.8663242942861118, -1.3288393757701815, -1.0675610767564683, -1.2253524134222107, -0.8808107523407758, -1.3108814381221516, -0.8994208630822471, -1.2843596426720552, -1.036828981875521]|  0.1228665933012962|      0.12500000|[125, 0, 0, 31]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.1077498149930242, -0.8854277313216566, -1.2897656011809973, -1.0508423712066546, -1.300075665417726, -0.8884441680885309, -1.2551894159824428, -0.8846010213955644, -1.2620590713216078, -0.9764551748436647]|  0.0692458003759384|      0.25000000|[133, 0, 0, 33]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.1077498149930242, -0.8854277313216566, -1.2897656011809973, -1.0508423712066546, -1.300075665417726, -0.8884441680885309, -1.2551894159824428, -0.8846010213955644, -1.2620590713216078, -0.9764551748436647]|  0.0692458003759384|      0.12500000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.1077498149930242, -0.8854277313216566, -1.2897656011809973, -1.0508423712066546, -1.300075665417726, -0.8884441680885309, -1.2551894159824428, -0.8846010213955644, -1.2620590713216078, -0.9764551748436647]|  0.0692458003759384|      0.06250000|[157, 0, 0, 39]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.1451090614774883, -0.911060764315311, -1.2915754628098823, -1.0391330585267913, -1.3197904340783981, -0.8875726861234395, -1.282723089376835, -0.9077194195497055, -1.2631825028098032, -0.9819180983135964]|  0.0470461361110210|      0.12500000|[165, 0, 0, 41]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[0.1451090614774883, -0.911060764315311, -1.2915754628098823, -1.0391330585267913, -1.3197904340783981, -0.8875726861234395, -1.282723089376835, -0.9077194195497055, -1.2631825028098032, -0.9819180983135964]|  0.0470461361110210|      0.06250000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.1156133850141002, -0.8889574176391805, -1.2913096253490313, -1.030264599502822, -1.2754662232024627, -0.9064155055644177, -1.2742612272254126, -0.9077020264779135, -1.2563150544767474, -0.9874429626749179]|  0.0205031540244818|      0.12500000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[0.1156133850141002, -0.8889574176391805, -1.2913096253490313, -1.030264599502822, -1.2754662232024627, -0.9064155055644177, -1.2742612272254126, -0.9077020264779135, -1.2563150544767474, -0.9874429626749179]|  0.0205031540244818|      0.06250000|[197, 0, 0, 49]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[0.1156133850141002, -0.8889574176391805, -1.2913096253490313, -1.030264599502822, -1.2754662232024627, -0.9064155055644177, -1.2742612272254126, -0.9077020264779135, -1.2563150544767474, -0.9874429626749179]|  0.0205031540244818|      0.03125000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.1198169916904326, -0.873989667461742, -1.2867542333161053, -1.0232269385454156, -1.2717543390921402, -0.9073393458194443, -1.2674068383998307, -0.929469102335632, -1.2607093257886466, -0.9769620774634649]|  0.0164908561855555|      0.06250000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[0.1198169916904326, -0.873989667461742, -1.2867542333161053, -1.0232269385454156, -1.2717543390921402, -0.9073393458194443, -1.2674068383998307, -0.929469102335632, -1.2607093257886466, -0.9769620774634649]|  0.0164908561855555|      0.03125000|[229, 0, 0, 57]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[0.1200139140083078, -0.8746466333070417, -1.2970578603370126, -1.0092987985511757, -1.2847624787629262, -0.915799998443777, -1.2817267688973604, -0.9200943580156967, -1.2654047667941102, -0.9879232159406205]|  0.0080266436561942|      0.06250000|[237, 0, 0, 59]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[0.1072148019945474, -0.8946569274455168, -1.2891727227844565, -1.006852174630262, -1.2990536894630327, -0.9362578474522554, -1.312492327596688, -0.8948912095382854, -1.2957059132328754, -0.9756260846804623]|  0.0053266901522875|      0.12500000|[245, 0, 0, 61]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[0.1072148019945474, -0.8946569274455168, -1.2891727227844565, -1.006852174630262, -1.2990536894630327, -0.9362578474522554, -1.312492327596688, -0.8948912095382854, -1.2957059132328754, -0.9756260846804623]|  0.0053266901522875|      0.06250000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[0.1072148019945474, -0.8946569274455168, -1.2891727227844565, -1.006852174630262, -1.2990536894630327, -0.9362578474522554, -1.312492327596688, -0.8948912095382854, -1.2957059132328754, -0.9756260846804623]|  0.0053266901522875|      0.03125000|[269, 0, 0, 67]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.0953537099465058, -0.8799328773520735, -1.3088778985586687, -0.9985984726099655, -1.3034855084364838, -0.942294809517607, -1.315693310357449, -0.9045347691757704, -1.2972934526266104, -0.9765266678838327]|  0.0035147352609783|      0.06250000|[277, 0, 0, 69]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.0953537099465058, -0.8799328773520735, -1.3088778985586687, -0.9985984726099655, -1.3034855084364838, -0.942294809517607, -1.315693310357449, -0.9045347691757704, -1.2972934526266104, -0.9765266678838327]|  0.0035147352609783|      0.03125000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[0.11034858695574, -0.8857530719160807, -1.2949812442186204, -0.9920891423921461, -1.2849555650917737, -0.9429554791541938, -1.3123952168869277, -0.9044617610552818, -1.286033931088944, -0.9755789040558469]|  0.0031663309782743|      0.06250000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.11034858695574, -0.8857530719160807, -1.2949812442186204, -0.9920891423921461, -1.2849555650917737, -0.9429554791541938, -1.3123952168869277, -0.9044617610552818, -1.286033931088944, -0.9755789040558469]|  0.0031663309782743|      0.03125000|[309, 0, 0, 77]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[0.1025783259907682, -0.8838992602210989, -1.3094754371098223, -0.9989826254225233, -1.272809112971018, -0.9466566170933743, -1.31554578262519, -0.9019616670198164, -1.3049390110721861, -0.9646092237559656]|  0.0025467681698501|      0.06250000|[317, 0, 0, 79]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.1025783259907682, -0.8838992602210989, -1.3094754371098223, -0.9989826254225233, -1.272809112971018, -0.9466566170933743, -1.31554578262519, -0.9019616670198164, -1.3049390110721861, -0.9646092237559656]|  0.0025467681698501|      0.03125000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[0.1025783259907682, -0.8838992602210989, -1.3094754371098223, -0.9989826254225233, -1.272809112971018, -0.9466566170933743, -1.31554578262519, -0.9019616670198164, -1.3049390110721861, -0.9646092237559656]|  0.0025467681698501|      0.01562500|[341, 0, 0, 85]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[0.1045021146638742, -0.8799083676742782, -1.3051300250595463, -0.9854701543278779, -1.2710499502764254, -0.9462766368451699, -1.3177311901116682, -0.9009623932312052, -1.3077621391477816, -0.9670707910123695]|  0.0017358389450237|      0.03125000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      34|[0.1045021146638742, -0.8799083676742782, -1.3051300250595463, -0.9854701543278779, -1.2710499502764254, -0.9462766368451699, -1.3177311901116682, -0.9009623932312052, -1.3077621391477816, -0.9670707910123695]|  0.0017358389450237|      0.01562500|[365, 0, 0, 91]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[0.1018838123181972, -0.8876092947213227, -1.3093578572176618, -0.97566611889954, -1.2729209005377782, -0.9447045763004671, -1.318824910529064, -0.8943798207236606, -1.3082261848969823, -0.9634275078580028]|  0.0013710373314098|      0.03125000|[373, 0, 0, 93]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[0.1018838123181972, -0.8876092947213227, -1.3093578572176618, -0.97566611889954, -1.2729209005377782, -0.9447045763004671, -1.318824910529064, -0.8943798207236606, -1.3082261848969823, -0.9634275078580028]|  0.0013710373314098|      0.01562500|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[0.0997914668084042, -0.8895334461836031, -1.3095849205255883, -0.9641214395209035, -1.2763432648131998, -0.9490805592255095, -1.3239234234347799, -0.9000894736466085, -1.3054256158276831, -0.9657575755523824]|  0.0011929813772440|      0.03125000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[0.108057387872316, -0.888094303588563, -1.3112113405865102, -0.9556624849813147, -1.2766960691558142, -0.9402032690489702, -1.3067372421316326, -0.9167375164027962, -1.3131891396264364, -0.9547921045417072]|  0.0008983276202343|      0.06250000|[405, 0, 0, 101]                                                           |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
