k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[169, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[505, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[841, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.018330726307553, 0.0150896243092949, 0.0149049818777641, 0.0194387165416665, 0.4324876177643309, 0.0225786203716514, 0.8038694166438327, 0.0197774232642415, 0.2243267851416346, 0.016796978460685, 2.692839095482752, 0.0186862450914885, 0.8073598152783296, 0.0203939529025224, 2.26970148460717, 0.0185146540885659, 14.351630661795008, 0.0401791838555484, 12.165268937404845, 0.0300556769550481, 0.272630057941819, 0.0176132410261066, 0.2445691819204246, 0.0181556109159987, 1.1630265225397396, 0.0194722948149684, 0.1811141760744166, 0.0166243920625636, 0.11496953792117, 0.0185519302427049, 3.7466614346626304, 0.0171583423959397, 0.8337471696623588, 0.0199033107036174, 0.1582609734644912, 0.0208900894971367, 0.3854640786704922, 0.0192134893931949, 0.9238912017382022, 0.0239577018930462, 0.2545849532122325, 0.0252898731013548, 2.0737693478030708, 0.0193486474753271, 1.9412821937562836, 0.0210991077547513, 1.486540873495934, 0.0185394489212932, 0.4775795543279659, 0.0179142256269255, 0.4900188207921806, 0.0234922512029813, 0.331549313942313, 0.0177173150801777, 0.846774834495734, 0.0175350013613436, 0.4554777416188109, 0.0165940322679737, 0.4887922555115509, 0.0225049487930236, 0.9886388349783416, 0.0200610240868294, -0.0196831704314074, 0.0245087023940186, 0.2655932745627307, 0.018291189705985]|2433933.0000000000000000|      0.06250000|[953, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.018330726307553, 0.0150896243092949, 0.0149049818777641, 0.0194387165416665, 0.4324876177643309, 0.0225786203716514, 0.8038694166438327, 0.0197774232642415, 0.2243267851416346, 0.016796978460685, 2.692839095482752, 0.0186862450914885, 0.8073598152783296, 0.0203939529025224, 2.26970148460717, 0.0185146540885659, 14.351630661795008, 0.0401791838555484, 12.165268937404845, 0.0300556769550481, 0.272630057941819, 0.0176132410261066, 0.2445691819204246, 0.0181556109159987, 1.1630265225397396, 0.0194722948149684, 0.1811141760744166, 0.0166243920625636, 0.11496953792117, 0.0185519302427049, 3.7466614346626304, 0.0171583423959397, 0.8337471696623588, 0.0199033107036174, 0.1582609734644912, 0.0208900894971367, 0.3854640786704922, 0.0192134893931949, 0.9238912017382022, 0.0239577018930462, 0.2545849532122325, 0.0252898731013548, 2.0737693478030708, 0.0193486474753271, 1.9412821937562836, 0.0210991077547513, 1.486540873495934, 0.0185394489212932, 0.4775795543279659, 0.0179142256269255, 0.4900188207921806, 0.0234922512029813, 0.331549313942313, 0.0177173150801777, 0.846774834495734, 0.0175350013613436, 0.4554777416188109, 0.0165940322679737, 0.4887922555115509, 0.0225049487930236, 0.9886388349783416, 0.0200610240868294, -0.0196831704314074, 0.0245087023940186, 0.2655932745627307, 0.018291189705985]|2433933.0000000000000000|      0.03125000|[1122, 160, 1, 21]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 114 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.022917264524982, 0.0201382925721425, 0.0160390085836093, 0.014312333525221, 0.4311133627247843, 0.0188791489798171, 0.8030495105836822, 0.0233692155005624, 0.2207876119570152, 0.0129883629281982, 2.6910914008699125, 0.0200565561422302, 0.8087165207609496, 0.0210605976391483, 2.2728647087939833, 0.0185046377003921, 14.347526042932529, 0.0537918531474019, 12.161218294668462, 0.0438509834944557, 0.275007241966664, 0.0192473249258261, 0.2435266241655299, 0.0182041497905735, 1.1590760878108963, 0.0151259931874634, 0.1813113719564451, 0.0153089588645219, 0.1156925415557132, 0.0177025854923255, 3.7464314856776144, 0.0276573218195361, 0.8390122624041443, 0.0165983028454874, 0.1595221614040929, 0.023578792176368, 0.3863420199590607, 0.0161123920688641, 0.9274377034277245, 0.0274938758957938, 0.2556111046257616, 0.0271872705520531, 2.0757499913182555, 0.0207155842672283, 1.9432562281950219, 0.0205858928476728, 1.4857517999593435, 0.01642156364256, 0.4755419260913569, 0.0202474107620157, 0.4884085932371515, 0.0195675658647177, 0.3248297622113518, 0.0151907893367777, 0.846576834600555, 0.0206249501661025, 0.4576935700777286, 0.0169712243428206, 0.4877866343955719, 0.0238642711277937, 0.9878813110777279, 0.0259843662182523, -0.017468713649331, 0.0267179293389443, 0.2667888921479757, 0.0223961008435189]|2002151.3750000000000000|      0.06250000|[1234, 176, 1, 23]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.022917264524982, 0.0201382925721425, 0.0160390085836093, 0.014312333525221, 0.4311133627247843, 0.0188791489798171, 0.8030495105836822, 0.0233692155005624, 0.2207876119570152, 0.0129883629281982, 2.6910914008699125, 0.0200565561422302, 0.8087165207609496, 0.0210605976391483, 2.2728647087939833, 0.0185046377003921, 14.347526042932529, 0.0537918531474019, 12.161218294668462, 0.0438509834944557, 0.275007241966664, 0.0192473249258261, 0.2435266241655299, 0.0182041497905735, 1.1590760878108963, 0.0151259931874634, 0.1813113719564451, 0.0153089588645219, 0.1156925415557132, 0.0177025854923255, 3.7464314856776144, 0.0276573218195361, 0.8390122624041443, 0.0165983028454874, 0.1595221614040929, 0.023578792176368, 0.3863420199590607, 0.0161123920688641, 0.9274377034277245, 0.0274938758957938, 0.2556111046257616, 0.0271872705520531, 2.0757499913182555, 0.0207155842672283, 1.9432562281950219, 0.0205858928476728, 1.4857517999593435, 0.01642156364256, 0.4755419260913569, 0.0202474107620157, 0.4884085932371515, 0.0195675658647177, 0.3248297622113518, 0.0151907893367777, 0.846576834600555, 0.0206249501661025, 0.4576935700777286, 0.0169712243428206, 0.4877866343955719, 0.0238642711277937, 0.9878813110777279, 0.0259843662182523, -0.017468713649331, 0.0267179293389443, 0.2667888921479757, 0.0223961008435189]|2002151.3750000000000000|      0.03125000|[1402, 200, 1, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.02425457578722, 0.0154550658423071, 0.0154494126530497, 0.0130978957679882, 0.4309510213687517, 0.0146098646325213, 0.8077208527796365, 0.0268835328315494, 0.2195694445053253, 0.0188111225103637, 2.6913863482203175, 0.0237004046562263, 0.8059668469518277, 0.0216924126721871, 2.2728342731883022, 0.0156555044744208, 14.349670553165252, 0.0585974508037912, 12.160601353527682, 0.0617876122583881, 0.2755583552380416, 0.0169769669057167, 0.2411559230267615, 0.0144925909672111, 1.1598208391673746, 0.0182250179685694, 0.1864660660275432, 0.0167064151768018, 0.1194454415434925, 0.0165415831010696, 3.745634232498083, 0.0348344706206426, 0.8374146940684635, 0.0206269867360768, 0.1600486885472057, 0.0229315598641404, 0.3877701424751336, 0.0155798292305994, 0.9256688906568414, 0.0278327569696824, 0.2596218159331335, 0.0248985311689642, 2.068461555433317, 0.0283155298973968, 1.9409094822619595, 0.0201678077032954, 1.4866564876378852, 0.0248314689680914, 0.4765159421875358, 0.0167451563283318, 0.4870069716658851, 0.0191891117419763, 0.327115300563402, 0.0146417089015957, 0.8490912907486453, 0.0203121540298554, 0.4568726970402147, 0.0199695140384339, 0.4918548566554092, 0.0253400494965959, 0.9895732460346766, 0.0259891083881261, -0.0195037011379521, 0.0317384555659328, 0.2646895789915427, 0.0172875278294637]|1815852.7500000000000000|      0.06250000|[1514, 216, 1, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[1.02425457578722, 0.0154550658423071, 0.0154494126530497, 0.0130978957679882, 0.4309510213687517, 0.0146098646325213, 0.8077208527796365, 0.0268835328315494, 0.2195694445053253, 0.0188111225103637, 2.6913863482203175, 0.0237004046562263, 0.8059668469518277, 0.0216924126721871, 2.2728342731883022, 0.0156555044744208, 14.349670553165252, 0.0585974508037912, 12.160601353527682, 0.0617876122583881, 0.2755583552380416, 0.0169769669057167, 0.2411559230267615, 0.0144925909672111, 1.1598208391673746, 0.0182250179685694, 0.1864660660275432, 0.0167064151768018, 0.1194454415434925, 0.0165415831010696, 3.745634232498083, 0.0348344706206426, 0.8374146940684635, 0.0206269867360768, 0.1600486885472057, 0.0229315598641404, 0.3877701424751336, 0.0155798292305994, 0.9256688906568414, 0.0278327569696824, 0.2596218159331335, 0.0248985311689642, 2.068461555433317, 0.0283155298973968, 1.9409094822619595, 0.0201678077032954, 1.4866564876378852, 0.0248314689680914, 0.4765159421875358, 0.0167451563283318, 0.4870069716658851, 0.0191891117419763, 0.327115300563402, 0.0146417089015957, 0.8490912907486453, 0.0203121540298554, 0.4568726970402147, 0.0199695140384339, 0.4918548566554092, 0.0253400494965959, 0.9895732460346766, 0.0259891083881261, -0.0195037011379521, 0.0317384555659328, 0.2646895789915427, 0.0172875278294637]|1815852.7500000000000000|      0.03125000|[1682, 240, 1, 31]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[1.0217113046770545, 0.0136800260819915, 0.0180748662515516, 0.0164677371790944, 0.4305530460306707, 0.0118253259403435, 0.8079984456715099, 0.0250156661045084, 0.2186980731714421, 0.0171451307839615, 2.6945758994689983, 0.0211688855178267, 0.809680796293018, 0.0269879859119261, 2.2719432408242, 0.0200315806545355, 14.348600884379218, 0.0769978935922091, 12.156960099873363, 0.0646110220177639, 0.2743301483772062, 0.0154792559619858, 0.2417026494698246, 0.0116321811934006, 1.1568256962956434, 0.0154373378637083, 0.1874574818179148, 0.0138910821591045, 0.1161761760645145, 0.0136905515625896, 3.748572562453584, 0.0372670037730969, 0.8341410042202384, 0.0188352277165462, 0.1603623006570729, 0.022945854803196, 0.3867013339891394, 0.0094019921338086, 0.9286109998842265, 0.0304465090484348, 0.2608538241824065, 0.0229915045503858, 2.0691886539832964, 0.0311856391874974, 1.9430966491903128, 0.0215930386264329, 1.48694316803696, 0.0324913580469734, 0.4737912119895343, 0.0205600411605358, 0.486955217361136, 0.0219540299481008, 0.3295641303468173, 0.018719452272514, 0.8471178180702353, 0.0237485976332148, 0.4520031724003187, 0.025762687442789, 0.4881280423395937, 0.0327991999252497, 0.9908927886741973, 0.0260511639772121, -0.0279449907453562, 0.0343176718817064, 0.26531039541671, 0.0171816406738487]|1690595.2500000000000000|      0.06250000|[1794, 256, 1, 33]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.0217113046770545, 0.0136800260819915, 0.0180748662515516, 0.0164677371790944, 0.4305530460306707, 0.0118253259403435, 0.8079984456715099, 0.0250156661045084, 0.2186980731714421, 0.0171451307839615, 2.6945758994689983, 0.0211688855178267, 0.809680796293018, 0.0269879859119261, 2.2719432408242, 0.0200315806545355, 14.348600884379218, 0.0769978935922091, 12.156960099873363, 0.0646110220177639, 0.2743301483772062, 0.0154792559619858, 0.2417026494698246, 0.0116321811934006, 1.1568256962956434, 0.0154373378637083, 0.1874574818179148, 0.0138910821591045, 0.1161761760645145, 0.0136905515625896, 3.748572562453584, 0.0372670037730969, 0.8341410042202384, 0.0188352277165462, 0.1603623006570729, 0.022945854803196, 0.3867013339891394, 0.0094019921338086, 0.9286109998842265, 0.0304465090484348, 0.2608538241824065, 0.0229915045503858, 2.0691886539832964, 0.0311856391874974, 1.9430966491903128, 0.0215930386264329, 1.48694316803696, 0.0324913580469734, 0.4737912119895343, 0.0205600411605358, 0.486955217361136, 0.0219540299481008, 0.3295641303468173, 0.018719452272514, 0.8471178180702353, 0.0237485976332148, 0.4520031724003187, 0.025762687442789, 0.4881280423395937, 0.0327991999252497, 0.9908927886741973, 0.0260511639772121, -0.0279449907453562, 0.0343176718817064, 0.26531039541671, 0.0171816406738487]|1690595.2500000000000000|      0.03125000|[1962, 280, 1, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[1.0217113046770545, 0.0136800260819915, 0.0180748662515516, 0.0164677371790944, 0.4305530460306707, 0.0118253259403435, 0.8079984456715099, 0.0250156661045084, 0.2186980731714421, 0.0171451307839615, 2.6945758994689983, 0.0211688855178267, 0.809680796293018, 0.0269879859119261, 2.2719432408242, 0.0200315806545355, 14.348600884379218, 0.0769978935922091, 12.156960099873363, 0.0646110220177639, 0.2743301483772062, 0.0154792559619858, 0.2417026494698246, 0.0116321811934006, 1.1568256962956434, 0.0154373378637083, 0.1874574818179148, 0.0138910821591045, 0.1161761760645145, 0.0136905515625896, 3.748572562453584, 0.0372670037730969, 0.8341410042202384, 0.0188352277165462, 0.1603623006570729, 0.022945854803196, 0.3867013339891394, 0.0094019921338086, 0.9286109998842265, 0.0304465090484348, 0.2608538241824065, 0.0229915045503858, 2.0691886539832964, 0.0311856391874974, 1.9430966491903128, 0.0215930386264329, 1.48694316803696, 0.0324913580469734, 0.4737912119895343, 0.0205600411605358, 0.486955217361136, 0.0219540299481008, 0.3295641303468173, 0.018719452272514, 0.8471178180702353, 0.0237485976332148, 0.4520031724003187, 0.025762687442789, 0.4881280423395937, 0.0327991999252497, 0.9908927886741973, 0.0260511639772121, -0.0279449907453562, 0.0343176718817064, 0.26531039541671, 0.0171816406738487]|1690595.2500000000000000|      0.01562500|[2130, 304, 1, 39]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[1.0215235983327697, 0.0142037084253546, 0.0203202112039981, 0.0171369277204225, 0.4291347284988047, 0.0116830006190382, 0.8094573481993663, 0.0261276638412031, 0.2210861689042023, 0.0175248829965189, 2.6957551404483904, 0.0232825398205158, 0.8097960699203773, 0.025600115555332, 2.271220740357977, 0.0230725427558471, 14.347475967408744, 0.0837072489601334, 12.15667501785633, 0.074235063100112, 0.2711242411075653, 0.0160215321896397, 0.2415687543714497, 0.0107453077940346, 1.1558680634159548, 0.0166785331162259, 0.1880474064764324, 0.0142741593236683, 0.1157900260628285, 0.0149599344105481, 3.748311526410549, 0.0399134871775018, 0.8332227490888314, 0.0195356471749248, 0.1610492909058968, 0.020995957319236, 0.385421112298703, 0.0079165263257673, 0.9276324358602404, 0.0335294975994166, 0.2609791711418318, 0.0223566120985809, 2.0683629780395845, 0.0324067151303579, 1.9432685802143679, 0.0246943902711151, 1.486435497163378, 0.0319196754978047, 0.4720116262526285, 0.0211864941044133, 0.4882944141892044, 0.0232516524274313, 0.3291299120667453, 0.020373835857284, 0.8467521724327609, 0.0239835119828881, 0.4533799669698235, 0.0254773301101899, 0.4887074206916475, 0.0321331271156503, 0.9907970555968991, 0.0272051577085172, -0.0284512694906659, 0.0346613264535207, 0.2651672550115484, 0.017136039550051]|1612876.8750000000000000|      0.03125000|[2242, 320, 1, 41]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[1.0215235983327697, 0.0142037084253546, 0.0203202112039981, 0.0171369277204225, 0.4291347284988047, 0.0116830006190382, 0.8094573481993663, 0.0261276638412031, 0.2210861689042023, 0.0175248829965189, 2.6957551404483904, 0.0232825398205158, 0.8097960699203773, 0.025600115555332, 2.271220740357977, 0.0230725427558471, 14.347475967408744, 0.0837072489601334, 12.15667501785633, 0.074235063100112, 0.2711242411075653, 0.0160215321896397, 0.2415687543714497, 0.0107453077940346, 1.1558680634159548, 0.0166785331162259, 0.1880474064764324, 0.0142741593236683, 0.1157900260628285, 0.0149599344105481, 3.748311526410549, 0.0399134871775018, 0.8332227490888314, 0.0195356471749248, 0.1610492909058968, 0.020995957319236, 0.385421112298703, 0.0079165263257673, 0.9276324358602404, 0.0335294975994166, 0.2609791711418318, 0.0223566120985809, 2.0683629780395845, 0.0324067151303579, 1.9432685802143679, 0.0246943902711151, 1.486435497163378, 0.0319196754978047, 0.4720116262526285, 0.0211864941044133, 0.4882944141892044, 0.0232516524274313, 0.3291299120667453, 0.020373835857284, 0.8467521724327609, 0.0239835119828881, 0.4533799669698235, 0.0254773301101899, 0.4887074206916475, 0.0321331271156503, 0.9907970555968991, 0.0272051577085172, -0.0284512694906659, 0.0346613264535207, 0.2651672550115484, 0.017136039550051]|1612876.8750000000000000|      0.01562500|[2410, 344, 1, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[1.021903445951659, 0.0153360780132529, 0.0220143299250815, 0.0172119187400259, 0.4266535971613521, 0.0130043651677792, 0.8108774232482255, 0.0266883064975155, 0.2230321695367985, 0.0175649744716078, 2.6927341686755946, 0.029306104880875, 0.8105568898002802, 0.0254098565088706, 2.271581448206838, 0.0249342030768826, 14.349408479054354, 0.090240034508643, 12.159171770841724, 0.0797708807276261, 0.270441111322661, 0.0162262384300191, 0.2426147167084187, 0.0108848119570531, 1.1543669695633403, 0.0197460858488053, 0.190442076991898, 0.0148821754659305, 0.1159825376602448, 0.0140748130620526, 3.746649805608551, 0.0428566317108664, 0.831260734865245, 0.0191451194863977, 0.1598014970737852, 0.021799567305227, 0.3853467635944247, 0.0094483288220516, 0.9280457612490022, 0.0322791413356326, 0.2607319682620823, 0.020709895003388, 2.0677284669851836, 0.0361345193283158, 1.9422662605572358, 0.026243969044931, 1.4845950825147685, 0.0341418879325929, 0.469883360075724, 0.0204765314132903, 0.4875978149679047, 0.0235932851743819, 0.3299266956874764, 0.0189683201813509, 0.8454053773534903, 0.0246048925587442, 0.4521160425737439, 0.0254226233757929, 0.4871763612393641, 0.0328814890854886, 0.9910763059033073, 0.0263152960490468, -0.0279288955222764, 0.0348097072208051, 0.2644185679057207, 0.0194817433713312]|1555506.1250000000000000|      0.03125000|[2522, 360, 1, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
