k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[187, 0, 0, 3]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.01834401208204, 0.1801118144852873, 0.3789195231235009, 0.1800604792496615, 100.05545713641206, -0.0043160132679993, 0.2103960967016475, 0.8066565643621952, 99.97340607214902, -0.0291273341064948, 0.3056285313862623, 0.8743562882447293, 100.03506158034797, 0.0984574726154337, 0.2911302984314355, 0.7827003531264576, 99.97571356081016, 0.0047595050096491, 0.3798041336556753, 0.8535559407743488, 99.97953248725491, 0.0248716995265197, 0.426967925886862, 0.7665201687499068, 100.07106345512788, 0.0265895143015964, 0.4761339551947942, 0.6252822568126416, 99.93010306671157, 0.1038867226112187, 0.4713326753401128, 0.6741010306778724, 99.99785803915826, 0.1328962968265314, 0.4743024736092519, 0.5535076775751056, 100.00925613417094, 0.2362469585147957, 0.4664990129641687, 0.5898427364004055, 99.90856254321012, 0.2868004099655482, 0.6027901568108409, 0.4864371013573605, 100.02947689862738, 0.3692739238766463, 0.614284999473693, 0.5109244103146083, 99.9797693437591, 0.3252373651461118, 0.6854805620627044, 0.4789799951694069, 99.99821121985632, 0.4085995477926643, 0.6041101986171287, 0.3591771759791705, 99.96357424168175, 0.3935501155676442, 0.7102392993916983, 0.3540300485239906, 100.03872218341961, 0.4285374053157411, 0.8249727894609206, 0.3163013537604926, 100.02124769600573, 0.3853154525135356, 0.7662829101479656, 0.2937887516288366, 100.03685259161944, 0.4322431847962239, 0.7659595065294735, 0.3170211466334291, 99.95881571984168, 0.4917759681244564, 0.7376189129842903, 0.045294303902223, 99.99261509293402, 0.4986314990835478, 0.8476443388155288, 0.0055267593250141, 299.9469186934486, 300.00179625903013, 299.9782487272729, 299.9564878766805, 299.97465985668225, 299.94449253678744, 300.0918013608561, 300.0113607788537, 300.03412884166727, 300.10162455714914, 299.9419465965582, 300.00901756848185, 300.0136928690439, 299.9886870115891, 299.97704548080384, 300.01781409997943, 300.05064667893816, 300.0594666276909, 300.07870424543216]|643.6041870117187500|      1.00000000|[312, 0, 0, 5]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[100.01834401208204, 0.1801118144852873, 0.3789195231235009, 0.1800604792496615, 100.05545713641206, -0.0043160132679993, 0.2103960967016475, 0.8066565643621952, 99.97340607214902, -0.0291273341064948, 0.3056285313862623, 0.8743562882447293, 100.03506158034797, 0.0984574726154337, 0.2911302984314355, 0.7827003531264576, 99.97571356081016, 0.0047595050096491, 0.3798041336556753, 0.8535559407743488, 99.97953248725491, 0.0248716995265197, 0.426967925886862, 0.7665201687499068, 100.07106345512788, 0.0265895143015964, 0.4761339551947942, 0.6252822568126416, 99.93010306671157, 0.1038867226112187, 0.4713326753401128, 0.6741010306778724, 99.99785803915826, 0.1328962968265314, 0.4743024736092519, 0.5535076775751056, 100.00925613417094, 0.2362469585147957, 0.4664990129641687, 0.5898427364004055, 99.90856254321012, 0.2868004099655482, 0.6027901568108409, 0.4864371013573605, 100.02947689862738, 0.3692739238766463, 0.614284999473693, 0.5109244103146083, 99.9797693437591, 0.3252373651461118, 0.6854805620627044, 0.4789799951694069, 99.99821121985632, 0.4085995477926643, 0.6041101986171287, 0.3591771759791705, 99.96357424168175, 0.3935501155676442, 0.7102392993916983, 0.3540300485239906, 100.03872218341961, 0.4285374053157411, 0.8249727894609206, 0.3163013537604926, 100.02124769600573, 0.3853154525135356, 0.7662829101479656, 0.2937887516288366, 100.03685259161944, 0.4322431847962239, 0.7659595065294735, 0.3170211466334291, 99.95881571984168, 0.4917759681244564, 0.7376189129842903, 0.045294303902223, 99.99261509293402, 0.4986314990835478, 0.8476443388155288, 0.0055267593250141, 299.9469186934486, 300.00179625903013, 299.9782487272729, 299.9564878766805, 299.97465985668225, 299.94449253678744, 300.0918013608561, 300.0113607788537, 300.03412884166727, 300.10162455714914, 299.9419465965582, 300.00901756848185, 300.0136928690439, 299.9886870115891, 299.97704548080384, 300.01781409997943, 300.05064667893816, 300.0594666276909, 300.07870424543216]|643.6041870117187500|      0.50000000|[498, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[100.01834401208204, 0.1801118144852873, 0.3789195231235009, 0.1800604792496615, 100.05545713641206, -0.0043160132679993, 0.2103960967016475, 0.8066565643621952, 99.97340607214902, -0.0291273341064948, 0.3056285313862623, 0.8743562882447293, 100.03506158034797, 0.0984574726154337, 0.2911302984314355, 0.7827003531264576, 99.97571356081016, 0.0047595050096491, 0.3798041336556753, 0.8535559407743488, 99.97953248725491, 0.0248716995265197, 0.426967925886862, 0.7665201687499068, 100.07106345512788, 0.0265895143015964, 0.4761339551947942, 0.6252822568126416, 99.93010306671157, 0.1038867226112187, 0.4713326753401128, 0.6741010306778724, 99.99785803915826, 0.1328962968265314, 0.4743024736092519, 0.5535076775751056, 100.00925613417094, 0.2362469585147957, 0.4664990129641687, 0.5898427364004055, 99.90856254321012, 0.2868004099655482, 0.6027901568108409, 0.4864371013573605, 100.02947689862738, 0.3692739238766463, 0.614284999473693, 0.5109244103146083, 99.9797693437591, 0.3252373651461118, 0.6854805620627044, 0.4789799951694069, 99.99821121985632, 0.4085995477926643, 0.6041101986171287, 0.3591771759791705, 99.96357424168175, 0.3935501155676442, 0.7102392993916983, 0.3540300485239906, 100.03872218341961, 0.4285374053157411, 0.8249727894609206, 0.3163013537604926, 100.02124769600573, 0.3853154525135356, 0.7662829101479656, 0.2937887516288366, 100.03685259161944, 0.4322431847962239, 0.7659595065294735, 0.3170211466334291, 99.95881571984168, 0.4917759681244564, 0.7376189129842903, 0.045294303902223, 99.99261509293402, 0.4986314990835478, 0.8476443388155288, 0.0055267593250141, 299.9469186934486, 300.00179625903013, 299.9782487272729, 299.9564878766805, 299.97465985668225, 299.94449253678744, 300.0918013608561, 300.0113607788537, 300.03412884166727, 300.10162455714914, 299.9419465965582, 300.00901756848185, 300.0136928690439, 299.9886870115891, 299.97704548080384, 300.01781409997943, 300.05064667893816, 300.0594666276909, 300.07870424543216]|643.6041870117187500|      0.25000000|[684, 0, 0, 11]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[100.02839866511614, 0.1974285064987286, 0.4243801190318353, 0.2298257641594141, 100.04273139372967, 0.0314139951356062, 0.2263917554709527, 0.811701119604124, 99.9980319936168, -0.0377859128600349, 0.2775428645466928, 0.8174162492329036, 100.06508915732434, 0.061473998309116, 0.2574309984937135, 0.7921382223644985, 99.92303723466222, 0.0209723467559714, 0.3753810948194553, 0.8409169314478918, 99.96164595930779, -0.0143056042908235, 0.4023342499589582, 0.772549750212105, 100.0527961359171, 0.0378034722936141, 0.4817769006005894, 0.6899303441166178, 99.95957745679338, 0.0560359580327611, 0.4554724543811268, 0.66193748637646, 100.02149993793147, 0.1199089901074106, 0.5068883534926537, 0.6198601421570327, 100.02695725349436, 0.2055782613442291, 0.4574552199225622, 0.6060787850419395, 99.87919696726398, 0.2809230703328693, 0.6384923507838819, 0.5084755357622606, 100.0510810325423, 0.3932782253446102, 0.5924155190719721, 0.5155233361370117, 99.97162150353783, 0.3103950848696767, 0.6891858327446373, 0.489274801757923, 99.99254743721428, 0.4202668506125782, 0.5517652282051788, 0.3438410313890252, 99.95380129328795, 0.394528149691202, 0.7280859312227578, 0.3510922271615309, 100.04731535345356, 0.3774729667850328, 0.7936807170175515, 0.3076627039010362, 100.0400082243553, 0.4316845889188802, 0.759420205504808, 0.3329883162694681, 99.98210457982445, 0.3892809330119339, 0.773081647474383, 0.3126896563234969, 99.95286587446827, 0.4863006797437606, 0.7697976472001874, 0.0413609503118222, 99.96773372246967, 0.5031243710380757, 0.8541975185729209, 0.0118172672126801, 299.9778862372304, 299.9960292986021, 299.96523819577163, 299.94172571716183, 299.9719322282907, 299.9457051238511, 300.10423721454345, 300.01496916886344, 300.0329646142547, 300.08802289832255, 299.94197209545655, 299.99583820130795, 300.01626279586077, 299.97709728446813, 299.97346355191655, 300.022928597492, 300.0734835629276, 300.04977185254666, 300.0577691235716]|459.9121704101562500|      0.50000000|[809, 0, 0, 13]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[100.02839866511614, 0.1974285064987286, 0.4243801190318353, 0.2298257641594141, 100.04273139372967, 0.0314139951356062, 0.2263917554709527, 0.811701119604124, 99.9980319936168, -0.0377859128600349, 0.2775428645466928, 0.8174162492329036, 100.06508915732434, 0.061473998309116, 0.2574309984937135, 0.7921382223644985, 99.92303723466222, 0.0209723467559714, 0.3753810948194553, 0.8409169314478918, 99.96164595930779, -0.0143056042908235, 0.4023342499589582, 0.772549750212105, 100.0527961359171, 0.0378034722936141, 0.4817769006005894, 0.6899303441166178, 99.95957745679338, 0.0560359580327611, 0.4554724543811268, 0.66193748637646, 100.02149993793147, 0.1199089901074106, 0.5068883534926537, 0.6198601421570327, 100.02695725349436, 0.2055782613442291, 0.4574552199225622, 0.6060787850419395, 99.87919696726398, 0.2809230703328693, 0.6384923507838819, 0.5084755357622606, 100.0510810325423, 0.3932782253446102, 0.5924155190719721, 0.5155233361370117, 99.97162150353783, 0.3103950848696767, 0.6891858327446373, 0.489274801757923, 99.99254743721428, 0.4202668506125782, 0.5517652282051788, 0.3438410313890252, 99.95380129328795, 0.394528149691202, 0.7280859312227578, 0.3510922271615309, 100.04731535345356, 0.3774729667850328, 0.7936807170175515, 0.3076627039010362, 100.0400082243553, 0.4316845889188802, 0.759420205504808, 0.3329883162694681, 99.98210457982445, 0.3892809330119339, 0.773081647474383, 0.3126896563234969, 99.95286587446827, 0.4863006797437606, 0.7697976472001874, 0.0413609503118222, 99.96773372246967, 0.5031243710380757, 0.8541975185729209, 0.0118172672126801, 299.9778862372304, 299.9960292986021, 299.96523819577163, 299.94172571716183, 299.9719322282907, 299.9457051238511, 300.10423721454345, 300.01496916886344, 300.0329646142547, 300.08802289832255, 299.94197209545655, 299.99583820130795, 300.01626279586077, 299.97709728446813, 299.97346355191655, 300.022928597492, 300.0734835629276, 300.04977185254666, 300.0577691235716]|459.9121704101562500|      0.25000000|[995, 0, 0, 16]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[100.02839866511614, 0.1974285064987286, 0.4243801190318353, 0.2298257641594141, 100.04273139372967, 0.0314139951356062, 0.2263917554709527, 0.811701119604124, 99.9980319936168, -0.0377859128600349, 0.2775428645466928, 0.8174162492329036, 100.06508915732434, 0.061473998309116, 0.2574309984937135, 0.7921382223644985, 99.92303723466222, 0.0209723467559714, 0.3753810948194553, 0.8409169314478918, 99.96164595930779, -0.0143056042908235, 0.4023342499589582, 0.772549750212105, 100.0527961359171, 0.0378034722936141, 0.4817769006005894, 0.6899303441166178, 99.95957745679338, 0.0560359580327611, 0.4554724543811268, 0.66193748637646, 100.02149993793147, 0.1199089901074106, 0.5068883534926537, 0.6198601421570327, 100.02695725349436, 0.2055782613442291, 0.4574552199225622, 0.6060787850419395, 99.87919696726398, 0.2809230703328693, 0.6384923507838819, 0.5084755357622606, 100.0510810325423, 0.3932782253446102, 0.5924155190719721, 0.5155233361370117, 99.97162150353783, 0.3103950848696767, 0.6891858327446373, 0.489274801757923, 99.99254743721428, 0.4202668506125782, 0.5517652282051788, 0.3438410313890252, 99.95380129328795, 0.394528149691202, 0.7280859312227578, 0.3510922271615309, 100.04731535345356, 0.3774729667850328, 0.7936807170175515, 0.3076627039010362, 100.0400082243553, 0.4316845889188802, 0.759420205504808, 0.3329883162694681, 99.98210457982445, 0.3892809330119339, 0.773081647474383, 0.3126896563234969, 99.95286587446827, 0.4863006797437606, 0.7697976472001874, 0.0413609503118222, 99.96773372246967, 0.5031243710380757, 0.8541975185729209, 0.0118172672126801, 299.9778862372304, 299.9960292986021, 299.96523819577163, 299.94172571716183, 299.9719322282907, 299.9457051238511, 300.10423721454345, 300.01496916886344, 300.0329646142547, 300.08802289832255, 299.94197209545655, 299.99583820130795, 300.01626279586077, 299.97709728446813, 299.97346355191655, 300.022928597492, 300.0734835629276, 300.04977185254666, 300.0577691235716]|459.9121704101562500|      0.12500000|[1181, 0, 0, 19]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[100.02130256994491, 0.2103432202316133, 0.4418235014576854, 0.233209912063372, 100.05640528629915, 0.0312945488128429, 0.2209024205545032, 0.8073989262986342, 100.00270488462363, -0.0202703510226929, 0.2676763868562093, 0.81233659066462, 100.05449991865305, 0.0581757033877078, 0.2403843529616716, 0.7823987166901464, 99.93717374086681, -0.006676687806594, 0.3571558434838694, 0.8229903548387235, 99.9715434688855, -0.0030287971774071, 0.4073849763610572, 0.784901554843056, 100.05144609410236, 0.0007931782016109, 0.4735428930245527, 0.6598704710610014, 99.95312298077245, 0.0755653006350801, 0.4726539451305436, 0.6669827643336187, 100.02944242325076, 0.1291862960931752, 0.5069504637388007, 0.6143606388837557, 100.02795083936167, 0.2210694332928283, 0.4490373571001809, 0.6170081770981625, 99.89179524529271, 0.261341074013696, 0.6381687045609772, 0.5226415844478757, 100.0561098521822, 0.3994399769183082, 0.5953438328554725, 0.4991467264850875, 99.98599655081762, 0.3148086904266498, 0.675932234738537, 0.4966403909776978, 100.0085880799063, 0.4381559886364149, 0.5532366469702137, 0.3487208856688951, 99.95386160677641, 0.3881014347451314, 0.7227632348999105, 0.3457027553397626, 100.06007334840574, 0.3858140465396325, 0.8061768063484481, 0.3089931992711097, 100.03287664059995, 0.4227598774333429, 0.7534457664298778, 0.3385069399540431, 100.00012232516711, 0.3849342265867012, 0.7883509298532111, 0.2834452394570444, 99.94829175880434, 0.5088287013032838, 0.7676196205264292, 0.0471039171436729, 99.9539408907243, 0.5125656413424076, 0.8655861331749896, -0.0071317930939771, 299.99724959220754, 300.0194227898767, 299.9754737102923, 299.94336898506333, 299.97050096325967, 299.94519702698796, 300.1064180748448, 300.0176380304567, 300.0365129087866, 300.05845598907683, 299.9386999448646, 299.98783174408754, 300.0186883381322, 299.9919411746571, 299.9725436552412, 300.03145086555634, 300.08434510640296, 300.0371677070122, 300.0564545785517]|395.2006530761718750|      0.25000000|[1306, 0, 0, 21]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[100.02130256994491, 0.2103432202316133, 0.4418235014576854, 0.233209912063372, 100.05640528629915, 0.0312945488128429, 0.2209024205545032, 0.8073989262986342, 100.00270488462363, -0.0202703510226929, 0.2676763868562093, 0.81233659066462, 100.05449991865305, 0.0581757033877078, 0.2403843529616716, 0.7823987166901464, 99.93717374086681, -0.006676687806594, 0.3571558434838694, 0.8229903548387235, 99.9715434688855, -0.0030287971774071, 0.4073849763610572, 0.784901554843056, 100.05144609410236, 0.0007931782016109, 0.4735428930245527, 0.6598704710610014, 99.95312298077245, 0.0755653006350801, 0.4726539451305436, 0.6669827643336187, 100.02944242325076, 0.1291862960931752, 0.5069504637388007, 0.6143606388837557, 100.02795083936167, 0.2210694332928283, 0.4490373571001809, 0.6170081770981625, 99.89179524529271, 0.261341074013696, 0.6381687045609772, 0.5226415844478757, 100.0561098521822, 0.3994399769183082, 0.5953438328554725, 0.4991467264850875, 99.98599655081762, 0.3148086904266498, 0.675932234738537, 0.4966403909776978, 100.0085880799063, 0.4381559886364149, 0.5532366469702137, 0.3487208856688951, 99.95386160677641, 0.3881014347451314, 0.7227632348999105, 0.3457027553397626, 100.06007334840574, 0.3858140465396325, 0.8061768063484481, 0.3089931992711097, 100.03287664059995, 0.4227598774333429, 0.7534457664298778, 0.3385069399540431, 100.00012232516711, 0.3849342265867012, 0.7883509298532111, 0.2834452394570444, 99.94829175880434, 0.5088287013032838, 0.7676196205264292, 0.0471039171436729, 99.9539408907243, 0.5125656413424076, 0.8655861331749896, -0.0071317930939771, 299.99724959220754, 300.0194227898767, 299.9754737102923, 299.94336898506333, 299.97050096325967, 299.94519702698796, 300.1064180748448, 300.0176380304567, 300.0365129087866, 300.05845598907683, 299.9386999448646, 299.98783174408754, 300.0186883381322, 299.9919411746571, 299.9725436552412, 300.03145086555634, 300.08434510640296, 300.0371677070122, 300.0564545785517]|395.2006530761718750|      0.12500000|[1492, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[100.04511714381478, 0.2223643571961061, 0.4593750764785197, 0.2349895087674913, 100.04672188518545, 0.0636471989783125, 0.2355114638412645, 0.8208948454468892, 100.00824354879134, -0.003098993443147, 0.2788065580961557, 0.8247136921566565, 100.05064705906837, 0.0388353897141462, 0.243554111361229, 0.7759411483069487, 99.94940934061363, 0.0052871126265436, 0.3794256130325667, 0.813810880589065, 99.98122478822204, -0.0269515559678936, 0.4106972209738628, 0.7904623572629752, 100.04834814828851, 0.0284907316489229, 0.4764208740789989, 0.6755054471917866, 99.94530219713866, 0.0582709267320237, 0.4649379212336741, 0.6570898727926096, 100.0331845815292, 0.1316471849690458, 0.5141811375223421, 0.6514369820275993, 100.04431310124627, 0.2184914501803042, 0.4673308136094572, 0.6067354961538047, 99.89969516535793, 0.2658373366763336, 0.6327267384247324, 0.5290237024184603, 100.05228247405398, 0.3850066090729306, 0.5776819357722913, 0.5073167406794522, 99.99613191499385, 0.3214460269243332, 0.6856807229520869, 0.5042941325063565, 100.02106098691581, 0.4497139296683715, 0.5561774935833976, 0.3371843827036957, 99.95994433052886, 0.3972804082012183, 0.72791903249055, 0.3508345086869674, 100.04103195710746, 0.3628230625968781, 0.803025760346602, 0.2946540703488403, 100.02922789290155, 0.4398753394150702, 0.7622770202015454, 0.3427833227988448, 99.9927622538056, 0.40977103109033, 0.8083294056784729, 0.3044486582002397, 99.94893657981534, 0.505470325725259, 0.7691673398727117, 0.0477847228376909, 99.9521296122108, 0.5064928143748779, 0.8526668804564421, -0.0122434673298566, 300.0068756627203, 300.02951037911834, 299.95913489015265, 299.9468234251644, 299.97564068201046, 299.9601352946146, 300.1183032775157, 300.01149888865723, 300.01462707626456, 300.0575522905998, 299.9401083192008, 300.0010267755795, 300.00660140591646, 299.99398692112595, 299.97573767731586, 300.0335674697494, 300.076206678788, 300.0332023157355, 300.05684708028383]|374.8657226562500000|      0.25000000|[1617, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
