k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.362108736141328, 0.16178064582858, 0.0692638485053178, 0.024658353280696, 0.3479987588840303, -0.0371840843800533, 0.9327700957580346, 0.1065279633139189, 0.2290394595913468, 0.0264841284817415, 2.698316263989814, -0.1434488580083181, 0.9400361940132267, -0.0021126719531551, 2.2521055031208688, -0.1237444352219149, 14.309785519121874, 0.0300856361427412, 12.17402529870677, -0.0576446696240813, 0.3791005040373827, -0.0191518709458425, 0.1698304234619664, -0.0645535038189863, 1.2333700044906948, 0.0397873914053485, 0.070903181791817, 0.1245561602995781, 0.1075092539403902, -0.0618799384703073, 4.0991314216223005, 0.100595361980355, 0.6453848083666059, 0.1519247797358379, -0.1037717717531458, -0.0124042170109532, 0.2988041433351191, 0.0246435798157944, 0.9163706866780129, 0.1088613950321712, 0.3251442352746695, -0.0074777236513165, 2.037152894188689, 0.234765689710416, 1.9733577788568002, 0.1610058029287646, 1.796930898078939, 0.003175933545262, 0.5105975923324287, 0.0319302280041642, 0.5677060171272916, 0.2868875490230391, 0.3347735222172952, -0.0753600326366369, 1.112313215608542, 0.037753379497255, 0.3651861855722607, -0.0624197572163895, 0.5304595864894049, -0.1360633797066055, 1.0758353711960231, -0.0461406018637751, 0.0346482207593313, 0.0449785110088797, 0.4499997883200014, 0.0222428187939433]|1716400.8750000000000000|      2.00000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | iterate success | actual_k=1
       2|[0.8853633606252576, 0.1503394697882052, 0.0346070180127639, 0.2446826052147297, 0.0201500973909222, 0.0317096866175016, 0.9473378735083722, -0.0719151280953017, -0.099770651393339, -0.1073414792018399, 3.0841196177570445, -0.2317576620412533, 0.8909513830641467, -0.1424701831196827, 2.1373666299686254, 0.5937324835159047, 14.445336167541772, 0.1272986600810039, 12.518038774621385, -0.1693695079206497, 0.1670722168506395, -0.144203305759927, 0.3220025954918673, 0.4143280881522722, 1.6736668113788165, -0.0166838990803127, -0.1581600316789927, 0.0030474010469845, 0.2997909594547413, -0.0962475995599466, 4.209958671676484, 0.3093390131379382, 0.6911662316219863, 0.158664882682137, 0.0536666082936403, -0.1719228584339059, 0.3785492838054169, -0.3897227224284148, 0.6094352234352947, 0.2481861173562972, 0.3768966138015025, -0.3642155592661024, 2.3659726025856482, 0.1965530444021487, 2.3214859723862338, 0.2798206546490031, 1.533691418106263, 0.1710119895046646, 0.0923841558902114, 0.0181126606463346, 0.3589119104073745, 0.0675066361277236, 0.2247037012391014, -0.3289922665622349, 1.6113599658771804, -0.0692741655773249, 0.5113249949397627, 0.0616494556612309, 0.1402254241209488, -0.1459764285856321, 1.1447085546481357, -0.0951653743070169, 0.0831931538340181, 0.3115162765128339, 0.2157606860431663, 0.4361107662836441]|211154.1718750000000000|      4.00000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.4708336273454133, 0.434546171944637, 0.0480387533209101, -0.2445308486734565, 0.5888535002652848, -0.3123745122305815, 0.9722681949053587, 0.4684087453078405, 0.5777015010320391, -0.1157435238960364, 2.92628162654981, -0.2171378818953625, 0.8145300091872075, 0.582728920432527, 2.822126947579848, 0.5728566586290932, 14.011044895956918, 0.259676875276315, 12.448430692942058, -0.4028505555139821, -0.6744658507256062, 0.6291622222804294, 0.8140846996015214, 0.300855795399746, 1.9150504853085286, 0.287606679455036, -0.1523450093215612, 0.2322211383644629, 0.6229039406168997, -0.3100079737852032, 3.7753743243627844, 1.1617236599616174, 0.3604278348707372, -0.4880984160262686, 0.1319179653010919, 0.064509459276916, 0.551051647563971, -1.625215680552423, -0.1596692591311285, 1.2479041243493687, 0.704714201087551, -1.0565209276676473, 2.551048977134753, -0.0710266907560461, 2.3096156777622636, 0.5537085083209289, 1.9427209837946378, -0.2245659731805282, -0.4903065874200155, 0.0084753784606363, -0.1356524704191427, 0.0636665078586627, -1.2342032272930759, -0.2256030517775878, 1.5492936127328014, 0.4543608657877244, 0.4687164477760447, 0.0215367356447325, 0.2063053052044431, -0.1114384755257597, 0.6868773329903226, -0.043301519823665, 0.1388019437503764, 0.2747020564633322, 1.624949954224029, 0.8249268466301057]|45711.8632812500000000|      8.00000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[0.4708336273454133, 0.434546171944637, 0.0480387533209101, -0.2445308486734565, 0.5888535002652848, -0.3123745122305815, 0.9722681949053587, 0.4684087453078405, 0.5777015010320391, -0.1157435238960364, 2.92628162654981, -0.2171378818953625, 0.8145300091872075, 0.582728920432527, 2.822126947579848, 0.5728566586290932, 14.011044895956918, 0.259676875276315, 12.448430692942058, -0.4028505555139821, -0.6744658507256062, 0.6291622222804294, 0.8140846996015214, 0.300855795399746, 1.9150504853085286, 0.287606679455036, -0.1523450093215612, 0.2322211383644629, 0.6229039406168997, -0.3100079737852032, 3.7753743243627844, 1.1617236599616174, 0.3604278348707372, -0.4880984160262686, 0.1319179653010919, 0.064509459276916, 0.551051647563971, -1.625215680552423, -0.1596692591311285, 1.2479041243493687, 0.704714201087551, -1.0565209276676473, 2.551048977134753, -0.0710266907560461, 2.3096156777622636, 0.5537085083209289, 1.9427209837946378, -0.2245659731805282, -0.4903065874200155, 0.0084753784606363, -0.1356524704191427, 0.0636665078586627, -1.2342032272930759, -0.2256030517775878, 1.5492936127328014, 0.4543608657877244, 0.4687164477760447, 0.0215367356447325, 0.2063053052044431, -0.1114384755257597, 0.6868773329903226, -0.043301519823665, 0.1388019437503764, 0.2747020564633322, 1.624949954224029, 0.8249268466301057]|45711.8632812500000000|      4.00000000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.4708336273454133, 0.434546171944637, 0.0480387533209101, -0.2445308486734565, 0.5888535002652848, -0.3123745122305815, 0.9722681949053587, 0.4684087453078405, 0.5777015010320391, -0.1157435238960364, 2.92628162654981, -0.2171378818953625, 0.8145300091872075, 0.582728920432527, 2.822126947579848, 0.5728566586290932, 14.011044895956918, 0.259676875276315, 12.448430692942058, -0.4028505555139821, -0.6744658507256062, 0.6291622222804294, 0.8140846996015214, 0.300855795399746, 1.9150504853085286, 0.287606679455036, -0.1523450093215612, 0.2322211383644629, 0.6229039406168997, -0.3100079737852032, 3.7753743243627844, 1.1617236599616174, 0.3604278348707372, -0.4880984160262686, 0.1319179653010919, 0.064509459276916, 0.551051647563971, -1.625215680552423, -0.1596692591311285, 1.2479041243493687, 0.704714201087551, -1.0565209276676473, 2.551048977134753, -0.0710266907560461, 2.3096156777622636, 0.5537085083209289, 1.9427209837946378, -0.2245659731805282, -0.4903065874200155, 0.0084753784606363, -0.1356524704191427, 0.0636665078586627, -1.2342032272930759, -0.2256030517775878, 1.5492936127328014, 0.4543608657877244, 0.4687164477760447, 0.0215367356447325, 0.2063053052044431, -0.1114384755257597, 0.6868773329903226, -0.043301519823665, 0.1388019437503764, 0.2747020564633322, 1.624949954224029, 0.8249268466301057]|45711.8632812500000000|      2.00000000|[303, 20, 2, 22]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.4708336273454133, 0.434546171944637, 0.0480387533209101, -0.2445308486734565, 0.5888535002652848, -0.3123745122305815, 0.9722681949053587, 0.4684087453078405, 0.5777015010320391, -0.1157435238960364, 2.92628162654981, -0.2171378818953625, 0.8145300091872075, 0.582728920432527, 2.822126947579848, 0.5728566586290932, 14.011044895956918, 0.259676875276315, 12.448430692942058, -0.4028505555139821, -0.6744658507256062, 0.6291622222804294, 0.8140846996015214, 0.300855795399746, 1.9150504853085286, 0.287606679455036, -0.1523450093215612, 0.2322211383644629, 0.6229039406168997, -0.3100079737852032, 3.7753743243627844, 1.1617236599616174, 0.3604278348707372, -0.4880984160262686, 0.1319179653010919, 0.064509459276916, 0.551051647563971, -1.625215680552423, -0.1596692591311285, 1.2479041243493687, 0.704714201087551, -1.0565209276676473, 2.551048977134753, -0.0710266907560461, 2.3096156777622636, 0.5537085083209289, 1.9427209837946378, -0.2245659731805282, -0.4903065874200155, 0.0084753784606363, -0.1356524704191427, 0.0636665078586627, -1.2342032272930759, -0.2256030517775878, 1.5492936127328014, 0.4543608657877244, 0.4687164477760447, 0.0215367356447325, 0.2063053052044431, -0.1114384755257597, 0.6868773329903226, -0.043301519823665, 0.1388019437503764, 0.2747020564633322, 1.624949954224029, 0.8249268466301057]|45711.8632812500000000|      1.00000000|[393, 26, 2, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.4708336273454133, 0.434546171944637, 0.0480387533209101, -0.2445308486734565, 0.5888535002652848, -0.3123745122305815, 0.9722681949053587, 0.4684087453078405, 0.5777015010320391, -0.1157435238960364, 2.92628162654981, -0.2171378818953625, 0.8145300091872075, 0.582728920432527, 2.822126947579848, 0.5728566586290932, 14.011044895956918, 0.259676875276315, 12.448430692942058, -0.4028505555139821, -0.6744658507256062, 0.6291622222804294, 0.8140846996015214, 0.300855795399746, 1.9150504853085286, 0.287606679455036, -0.1523450093215612, 0.2322211383644629, 0.6229039406168997, -0.3100079737852032, 3.7753743243627844, 1.1617236599616174, 0.3604278348707372, -0.4880984160262686, 0.1319179653010919, 0.064509459276916, 0.551051647563971, -1.625215680552423, -0.1596692591311285, 1.2479041243493687, 0.704714201087551, -1.0565209276676473, 2.551048977134753, -0.0710266907560461, 2.3096156777622636, 0.5537085083209289, 1.9427209837946378, -0.2245659731805282, -0.4903065874200155, 0.0084753784606363, -0.1356524704191427, 0.0636665078586627, -1.2342032272930759, -0.2256030517775878, 1.5492936127328014, 0.4543608657877244, 0.4687164477760447, 0.0215367356447325, 0.2063053052044431, -0.1114384755257597, 0.6868773329903226, -0.043301519823665, 0.1388019437503764, 0.2747020564633322, 1.624949954224029, 0.8249268466301057]|45711.8632812500000000|      0.50000000|[483, 32, 2, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.4229116160991537, 0.3920100283975455, 0.0856459336907126, -0.2764852445376277, 0.56347045547073, -0.2507331958278542, 0.9622834765973595, 0.433170272554335, 0.6433651079377293, -0.0625241987446202, 2.974460277815133, -0.1550387016694379, 0.7506449255711289, 0.515741530809525, 2.7286582583520516, 0.4942982197268118, 13.96433556710391, 0.3749976958684464, 12.45847907647738, -0.3186083821384819, -0.7129359539448539, 0.6013164821791886, 0.7501613806080167, 0.2605932150960558, 1.8326624971285221, 0.3234512182867927, -0.2175919356793059, 0.1522012858971791, 0.6493771975096092, -0.4034748774488067, 3.8171623110771495, 1.2243085122437294, 0.3923743420035309, -0.4136288185372223, 0.1711930351853537, 0.077319952140923, 0.6270045958973256, -1.6522303563395782, -0.15880961736782, 1.2318351568333399, 0.7639973161494219, -0.9873901900598003, 2.4892750097328853, -0.1542443484186771, 2.322679710364479, 0.548241433164037, 1.9210451688460692, -0.2107885122625605, -0.4274948304664529, 0.1473013097257665, -0.1726751483613616, -0.0297645164298644, -1.2333041238178823, -0.2011611783273918, 1.5025022172208868, 0.4798518032858257, 0.5458443774223191, 0.0214843108360261, 0.2223984099093377, -0.2299739962116759, 0.7070301651719149, -0.0679449903922191, 0.1026106767454164, 0.3871559876908274, 1.7779493456491176, 0.7469250398508047]|32539.1894531250000000|      1.00000000|[513, 34, 2, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.4229116160991537, 0.3920100283975455, 0.0856459336907126, -0.2764852445376277, 0.56347045547073, -0.2507331958278542, 0.9622834765973595, 0.433170272554335, 0.6433651079377293, -0.0625241987446202, 2.974460277815133, -0.1550387016694379, 0.7506449255711289, 0.515741530809525, 2.7286582583520516, 0.4942982197268118, 13.96433556710391, 0.3749976958684464, 12.45847907647738, -0.3186083821384819, -0.7129359539448539, 0.6013164821791886, 0.7501613806080167, 0.2605932150960558, 1.8326624971285221, 0.3234512182867927, -0.2175919356793059, 0.1522012858971791, 0.6493771975096092, -0.4034748774488067, 3.8171623110771495, 1.2243085122437294, 0.3923743420035309, -0.4136288185372223, 0.1711930351853537, 0.077319952140923, 0.6270045958973256, -1.6522303563395782, -0.15880961736782, 1.2318351568333399, 0.7639973161494219, -0.9873901900598003, 2.4892750097328853, -0.1542443484186771, 2.322679710364479, 0.548241433164037, 1.9210451688460692, -0.2107885122625605, -0.4274948304664529, 0.1473013097257665, -0.1726751483613616, -0.0297645164298644, -1.2333041238178823, -0.2011611783273918, 1.5025022172208868, 0.4798518032858257, 0.5458443774223191, 0.0214843108360261, 0.2223984099093377, -0.2299739962116759, 0.7070301651719149, -0.0679449903922191, 0.1026106767454164, 0.3871559876908274, 1.7779493456491176, 0.7469250398508047]|32539.1894531250000000|      0.50000000|[603, 40, 2, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.4229116160991537, 0.3920100283975455, 0.0856459336907126, -0.2764852445376277, 0.56347045547073, -0.2507331958278542, 0.9622834765973595, 0.433170272554335, 0.6433651079377293, -0.0625241987446202, 2.974460277815133, -0.1550387016694379, 0.7506449255711289, 0.515741530809525, 2.7286582583520516, 0.4942982197268118, 13.96433556710391, 0.3749976958684464, 12.45847907647738, -0.3186083821384819, -0.7129359539448539, 0.6013164821791886, 0.7501613806080167, 0.2605932150960558, 1.8326624971285221, 0.3234512182867927, -0.2175919356793059, 0.1522012858971791, 0.6493771975096092, -0.4034748774488067, 3.8171623110771495, 1.2243085122437294, 0.3923743420035309, -0.4136288185372223, 0.1711930351853537, 0.077319952140923, 0.6270045958973256, -1.6522303563395782, -0.15880961736782, 1.2318351568333399, 0.7639973161494219, -0.9873901900598003, 2.4892750097328853, -0.1542443484186771, 2.322679710364479, 0.548241433164037, 1.9210451688460692, -0.2107885122625605, -0.4274948304664529, 0.1473013097257665, -0.1726751483613616, -0.0297645164298644, -1.2333041238178823, -0.2011611783273918, 1.5025022172208868, 0.4798518032858257, 0.5458443774223191, 0.0214843108360261, 0.2223984099093377, -0.2299739962116759, 0.7070301651719149, -0.0679449903922191, 0.1026106767454164, 0.3871559876908274, 1.7779493456491176, 0.7469250398508047]|32539.1894531250000000|      0.25000000|[693, 46, 2, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
