k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908252713187, -0.9549299866099767, -0.4379987714747878, 0.743366984783361, -0.3681579495906698, -0.109808947823124, -0.0272847872829963]|398410.9687500000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.304908252713187, -0.9549299866099767, -0.4379987714747878, 0.743366984783361, -0.3681579495906698, -0.109808947823124, -0.0272847872829963]|398410.9687500000000000|      1.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.218774703006886, -0.5403054604228114, -0.7783676515967065, 0.0964147092592834, -0.5972818306230717, -0.1979971408387599, 0.44810387717075]|54120.3398437500000000|      2.00000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[10.218774703006886, -0.5403054604228114, -0.7783676515967065, 0.0964147092592834, -0.5972818306230717, -0.1979971408387599, 0.44810387717075]|54120.3398437500000000|      1.00000000|[113, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.218774703006886, -0.5403054604228114, -0.7783676515967065, 0.0964147092592834, -0.5972818306230717, -0.1979971408387599, 0.44810387717075]|54120.3398437500000000|      0.50000000|[141, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.209270533633777, -0.5243678550570093, -0.659679352991715, 0.504065001213438, -0.6490556164981968, -0.2596689733131614, 0.1972930900839858]|39907.8085937500000000|      1.00000000|[170, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[10.209270533633777, -0.5243678550570093, -0.659679352991715, 0.504065001213438, -0.6490556164981968, -0.2596689733131614, 0.1972930900839858]|39907.8085937500000000|      0.50000000|[198, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.209270533633777, -0.5243678550570093, -0.659679352991715, 0.504065001213438, -0.6490556164981968, -0.2596689733131614, 0.1972930900839858]|39907.8085937500000000|      0.25000000|[226, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.209270533633777, -0.5243678550570093, -0.659679352991715, 0.504065001213438, -0.6490556164981968, -0.2596689733131614, 0.1972930900839858]|39907.8085937500000000|      0.12500000|[254, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.208482397431426, -0.5282730067755591, -0.657193674466522, 0.5446762649261823, -0.6444727016793201, -0.2612892569546802, 0.0792674705516617]|20587.1386718750000000|      0.25000000|[282, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[10.208482397431426, -0.5282730067755591, -0.657193674466522, 0.5446762649261823, -0.6444727016793201, -0.2612892569546802, 0.0792674705516617]|20587.1386718750000000|      0.12500000|[310, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.208482397431426, -0.5282730067755591, -0.657193674466522, 0.5446762649261823, -0.6444727016793201, -0.2612892569546802, 0.0792674705516617]|20587.1386718750000000|      0.06250000|[339, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.208482397431426, -0.5282730067755591, -0.657193674466522, 0.5446762649261823, -0.6444727016793201, -0.2612892569546802, 0.0792674705516617]|20587.1386718750000000|      0.03125000|[367, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.208430729191745, -0.5284212888219516, -0.6570451246111503, 0.5491590948858102, -0.6441797808927149, -0.2609766090660023, 0.0483443972886152]|11091.2812500000000000|      0.06250000|[395, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[10.208430729191745, -0.5284212888219516, -0.6570451246111503, 0.5491590948858102, -0.6441797808927149, -0.2609766090660023, 0.0483443972886152]|11091.2812500000000000|      0.03125000|[423, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.208430729191745, -0.5284212888219516, -0.6570451246111503, 0.5491590948858102, -0.6441797808927149, -0.2609766090660023, 0.0483443972886152]|11091.2812500000000000|      0.01562500|[452, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.208430729191745, -0.5284212888219516, -0.6570451246111503, 0.5491590948858102, -0.6441797808927149, -0.2609766090660023, 0.0483443972886152]|11091.2812500000000000|      0.00781250|[480, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.208430729191745, -0.5284212888219516, -0.6570451246111503, 0.5491590948858102, -0.6441797808927149, -0.2609766090660023, 0.0483443972886152]|11091.2812500000000000|      0.00390625|[508, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.208502741881194, -0.5284500366376211, -0.6572125933472432, 0.5494758202590155, -0.6441747396421661, -0.260684285614928, 0.0444663903721313]|10651.5048828125000000|      0.00781250|[537, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[10.208502741881194, -0.5284500366376211, -0.6572125933472432, 0.5494758202590155, -0.6441747396421661, -0.260684285614928, 0.0444663903721313]|10651.5048828125000000|      0.00390625|[565, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[10.208502741881194, -0.5284500366376211, -0.6572125933472432, 0.5494758202590155, -0.6441747396421661, -0.260684285614928, 0.0444663903721313]|10651.5048828125000000|      0.00195312|[593, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[10.208502741881194, -0.5284500366376211, -0.6572125933472432, 0.5494758202590155, -0.6441747396421661, -0.260684285614928, 0.0444663903721313]|10651.5048828125000000|      0.00097656|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[10.20849765152045, -0.528445195788289, -0.6572310228277626, 0.54974187393611, -0.6441597715460532, -0.2602675036335186, 0.0436246246671783]|10639.4658203125000000|      0.00195312|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[10.20849765152045, -0.528445195788289, -0.6572310228277626, 0.54974187393611, -0.6441597715460532, -0.2602675036335186, 0.0436246246671783]|10639.4658203125000000|      0.00097656|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[10.2084984791715, -0.5284655566903287, -0.6572960962756276, 0.549989088808625, -0.644120791573886, -0.259654908558327, 0.0443395492463328]|10630.1269531250000000|      0.00195312|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[10.2084984791715, -0.5284655566903287, -0.6572960962756276, 0.549989088808625, -0.644120791573886, -0.259654908558327, 0.0443395492463328]|10630.1269531250000000|      0.00097656|[735, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[10.208500682556894, -0.5284440780454622, -0.657362003100223, 0.5502972729080936, -0.6441134331502967, -0.259137468049128, 0.0435739853014775]|10620.7119140625000000|      0.00195312|[763, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[10.209120750504649, -0.5279490544512405, -0.6578989668732541, 0.5505029078941504, -0.6431445514816561, -0.2579256151018853, 0.0442427375368742]|10599.5605468750000000|      0.00390625|[791, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[10.209120750504649, -0.5279490544512405, -0.6578989668732541, 0.5505029078941504, -0.6431445514816561, -0.2579256151018853, 0.0442427375368742]|10599.5605468750000000|      0.00195312|[819, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[10.209120750504649, -0.5279490544512405, -0.6578989668732541, 0.5505029078941504, -0.6431445514816561, -0.2579256151018853, 0.0442427375368742]|10599.5605468750000000|      0.00097656|[847, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[10.209113870844757, -0.5279509808089206, -0.6579309243426981, 0.5508165640907774, -0.6431195017975392, -0.2573349045448834, 0.043532346561799]|10591.1455078125000000|      0.00195312|[876, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[10.209113870844757, -0.5279509808089206, -0.6579309243426981, 0.5508165640907774, -0.6431195017975392, -0.2573349045448834, 0.043532346561799]|10591.1455078125000000|      0.00097656|[905, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[10.209109067506855, -0.5279605357786137, -0.6579582672470229, 0.5509898696648715, -0.6430966451344883, -0.2568224383445146, 0.044344524779255]|10582.7177734375000000|      0.00195312|[933, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[10.209109067506855, -0.5279605357786137, -0.6579582672470229, 0.5509898696648715, -0.6430966451344883, -0.2568224383445146, 0.044344524779255]|10582.7177734375000000|      0.00097656|[961, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[10.209143653023906, -0.5279830938238019, -0.6579467314011879, 0.5513059294635222, -0.6430300255066523, -0.2562810161037143, 0.0435999670559686]|10571.6416015625000000|      0.00195312|[989, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
