k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9079127421593891, 0.0470674207749198, 0.0665619069828507, 0.1168835773230014, 0.4202005381922828, 0.1084701465063326, 0.8666714674846918, 0.1249463078189107, 0.0583299333272669, -0.057647687826804, 2.6423406523173645, 0.2320695591174577, 0.7286024141116773, 0.1182966743484985, 2.340058900439317, 0.0282883667644634, 14.456609274417596, 0.1029518215132858, 11.96159307169697, -0.0273430547702533, 0.383282629510961, 0.0917967952346914, 0.1822599635468076, 0.1074924647645468, 1.1552982454114424, -0.2885142242026065, 0.3008779075362938, 0.205395845532245, 0.2894183459328048, -0.0474510058459794, 3.6965129889485384, -0.006861914498551, 0.9090059443480804, -0.0803064982888368, 0.0122892578739409, 0.0185285973608119, 0.4440489619458994, -0.203475122938295, 0.8136022287583061, -0.0274330965561909, 0.4238303066770932, 0.053995879790509, 2.1568749406462557, 0.1895137351360109, 1.8045744635862002, -0.1356679417700683, 1.2635426995028385, 0.1744190773397555, 0.45244477952802, 0.2871008972314045, 0.3379343448120602, -0.0305024351830355, 0.1789667198798101, -0.1910814484065496, 0.9310433218009827, 0.1240415014074607, 0.5497685269375293, -0.0608635453347618, 0.6668141491842716, -0.0463178030353344, 0.9733688215903712, -0.164621017221757, 0.1060111397918155, 0.0510696820618148, 0.1819722081824273, -0.0190224511874199]|1779412.3750000000000000|      2.00000000|[43, 3, 0, 3]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       2|[0.7156815025921996, -0.0126380132087006, 0.0349592494474188, 0.0382530617297421, 0.6808234616388776, 0.6425850374463462, 0.8695170621648753, 0.2124266210268355, -0.0491227924073865, -0.1956459145684291, 2.2807067203074807, 0.352433036341162, 0.4868458735225324, -0.1929997950777764, 1.7838620532960148, 0.0861389892455456, 14.84655418745433, 0.3988226529659474, 11.764780789897195, -0.176445584889845, 0.4776786016212835, 0.0459056285723594, 0.322091352689949, -0.2898306224358644, 0.9524639112754018, -0.8357246891677023, 0.2645556005985191, -0.3163690675550904, 0.5989269566729881, 0.3434878806264513, 3.5952915619276413, 0.1169003778226599, 0.6247905495060868, 0.222697968921716, -0.1581327891203345, 0.0141811894200909, 0.3370199995968596, -0.045628500548672, 0.707237888618781, 0.0442212764358084, 0.2668536947310206, 0.2439110792254685, 2.2609380674115376, 0.0454460429802696, 2.328990683044051, -0.4670437352528984, 1.7091059121223373, 0.3258748935045268, 0.4135403942262577, 0.0714338392455628, 0.1304225103170737, 0.0425058060032822, -0.131883283359914, -0.1735421086937949, 0.7410350344345276, 0.3463009577985771, 0.5210547396938252, 0.2115333728717766, 0.4799566252720007, -0.200784096080457, 1.1684997326052533, -0.1552151815768064, -0.2457907536978972, 0.2403083864997826, 0.1013393782388677, -0.003257284459463]|155192.1093750000000000|      4.00000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       3|[0.7156815025921996, -0.0126380132087006, 0.0349592494474188, 0.0382530617297421, 0.6808234616388776, 0.6425850374463462, 0.8695170621648753, 0.2124266210268355, -0.0491227924073865, -0.1956459145684291, 2.2807067203074807, 0.352433036341162, 0.4868458735225324, -0.1929997950777764, 1.7838620532960148, 0.0861389892455456, 14.84655418745433, 0.3988226529659474, 11.764780789897195, -0.176445584889845, 0.4776786016212835, 0.0459056285723594, 0.322091352689949, -0.2898306224358644, 0.9524639112754018, -0.8357246891677023, 0.2645556005985191, -0.3163690675550904, 0.5989269566729881, 0.3434878806264513, 3.5952915619276413, 0.1169003778226599, 0.6247905495060868, 0.222697968921716, -0.1581327891203345, 0.0141811894200909, 0.3370199995968596, -0.045628500548672, 0.707237888618781, 0.0442212764358084, 0.2668536947310206, 0.2439110792254685, 2.2609380674115376, 0.0454460429802696, 2.328990683044051, -0.4670437352528984, 1.7091059121223373, 0.3258748935045268, 0.4135403942262577, 0.0714338392455628, 0.1304225103170737, 0.0425058060032822, -0.131883283359914, -0.1735421086937949, 0.7410350344345276, 0.3463009577985771, 0.5210547396938252, 0.2115333728717766, 0.4799566252720007, -0.200784096080457, 1.1684997326052533, -0.1552151815768064, -0.2457907536978972, 0.2403083864997826, 0.1013393782388677, -0.003257284459463]|155192.1093750000000000|      2.00000000|[167, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.7156815025921996, -0.0126380132087006, 0.0349592494474188, 0.0382530617297421, 0.6808234616388776, 0.6425850374463462, 0.8695170621648753, 0.2124266210268355, -0.0491227924073865, -0.1956459145684291, 2.2807067203074807, 0.352433036341162, 0.4868458735225324, -0.1929997950777764, 1.7838620532960148, 0.0861389892455456, 14.84655418745433, 0.3988226529659474, 11.764780789897195, -0.176445584889845, 0.4776786016212835, 0.0459056285723594, 0.322091352689949, -0.2898306224358644, 0.9524639112754018, -0.8357246891677023, 0.2645556005985191, -0.3163690675550904, 0.5989269566729881, 0.3434878806264513, 3.5952915619276413, 0.1169003778226599, 0.6247905495060868, 0.222697968921716, -0.1581327891203345, 0.0141811894200909, 0.3370199995968596, -0.045628500548672, 0.707237888618781, 0.0442212764358084, 0.2668536947310206, 0.2439110792254685, 2.2609380674115376, 0.0454460429802696, 2.328990683044051, -0.4670437352528984, 1.7091059121223373, 0.3258748935045268, 0.4135403942262577, 0.0714338392455628, 0.1304225103170737, 0.0425058060032822, -0.131883283359914, -0.1735421086937949, 0.7410350344345276, 0.3463009577985771, 0.5210547396938252, 0.2115333728717766, 0.4799566252720007, -0.200784096080457, 1.1684997326052533, -0.1552151815768064, -0.2457907536978972, 0.2403083864997826, 0.1013393782388677, -0.003257284459463]|155192.1093750000000000|      1.00000000|[249, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.7156815025921996, -0.0126380132087006, 0.0349592494474188, 0.0382530617297421, 0.6808234616388776, 0.6425850374463462, 0.8695170621648753, 0.2124266210268355, -0.0491227924073865, -0.1956459145684291, 2.2807067203074807, 0.352433036341162, 0.4868458735225324, -0.1929997950777764, 1.7838620532960148, 0.0861389892455456, 14.84655418745433, 0.3988226529659474, 11.764780789897195, -0.176445584889845, 0.4776786016212835, 0.0459056285723594, 0.322091352689949, -0.2898306224358644, 0.9524639112754018, -0.8357246891677023, 0.2645556005985191, -0.3163690675550904, 0.5989269566729881, 0.3434878806264513, 3.5952915619276413, 0.1169003778226599, 0.6247905495060868, 0.222697968921716, -0.1581327891203345, 0.0141811894200909, 0.3370199995968596, -0.045628500548672, 0.707237888618781, 0.0442212764358084, 0.2668536947310206, 0.2439110792254685, 2.2609380674115376, 0.0454460429802696, 2.328990683044051, -0.4670437352528984, 1.7091059121223373, 0.3258748935045268, 0.4135403942262577, 0.0714338392455628, 0.1304225103170737, 0.0425058060032822, -0.131883283359914, -0.1735421086937949, 0.7410350344345276, 0.3463009577985771, 0.5210547396938252, 0.2115333728717766, 0.4799566252720007, -0.200784096080457, 1.1684997326052533, -0.1552151815768064, -0.2457907536978972, 0.2403083864997826, 0.1013393782388677, -0.003257284459463]|155192.1093750000000000|      0.50000000|[330, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.7162788886690414, 0.0377321447117943, -0.0765681856313439, 0.0113218430408708, 0.737999139930773, 0.6774976712120586, 0.860288183865904, 0.2632381185333298, -0.016655669124175, -0.1475071559917727, 2.285651236195588, 0.3672680248033174, 0.4738539893670806, -0.1804451015382669, 1.7499511143453714, 0.1215518163528171, 14.893818310615552, 0.3426551659608242, 11.833390512277012, -0.3517067724971212, 0.5549319589223707, 0.0756046622202309, 0.2223018210296641, -0.3225391160852215, 0.9992395500775083, -0.8367826113817974, 0.2437298660413531, -0.3650585034078538, 0.587531099031827, 0.3373026592483176, 3.652522787054172, 0.1864262020085386, 0.5305883030316522, 0.3320078257484004, -0.0477045173620601, 0.0504925423797386, 0.332948570359644, -0.0804442657254118, 0.6683944670779681, -0.016903448585342, 0.1739009023784328, 0.241971956371291, 2.284587202984961, -0.0415155059441205, 2.2377221099535403, -0.4543992564877107, 1.7186009612770012, 0.2404706823638654, 0.4225576997309927, 0.1191252319112501, 0.1224286093690134, 0.0533799633725048, -0.0810566001491551, -0.208493341718352, 0.7560922495063984, 0.4317742544775615, 0.5610645901948714, 0.3095347543006475, 0.471859319050057, -0.2738334555831017, 1.1039134890288143, -0.2014828895195621, -0.3161660701093554, 0.2626485344083946, -0.0792216507715526, -0.0264783617709306]|100242.9765625000000000|      1.00000000|[358, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.7162788886690414, 0.0377321447117943, -0.0765681856313439, 0.0113218430408708, 0.737999139930773, 0.6774976712120586, 0.860288183865904, 0.2632381185333298, -0.016655669124175, -0.1475071559917727, 2.285651236195588, 0.3672680248033174, 0.4738539893670806, -0.1804451015382669, 1.7499511143453714, 0.1215518163528171, 14.893818310615552, 0.3426551659608242, 11.833390512277012, -0.3517067724971212, 0.5549319589223707, 0.0756046622202309, 0.2223018210296641, -0.3225391160852215, 0.9992395500775083, -0.8367826113817974, 0.2437298660413531, -0.3650585034078538, 0.587531099031827, 0.3373026592483176, 3.652522787054172, 0.1864262020085386, 0.5305883030316522, 0.3320078257484004, -0.0477045173620601, 0.0504925423797386, 0.332948570359644, -0.0804442657254118, 0.6683944670779681, -0.016903448585342, 0.1739009023784328, 0.241971956371291, 2.284587202984961, -0.0415155059441205, 2.2377221099535403, -0.4543992564877107, 1.7186009612770012, 0.2404706823638654, 0.4225576997309927, 0.1191252319112501, 0.1224286093690134, 0.0533799633725048, -0.0810566001491551, -0.208493341718352, 0.7560922495063984, 0.4317742544775615, 0.5610645901948714, 0.3095347543006475, 0.471859319050057, -0.2738334555831017, 1.1039134890288143, -0.2014828895195621, -0.3161660701093554, 0.2626485344083946, -0.0792216507715526, -0.0264783617709306]|100242.9765625000000000|      0.50000000|[438, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.7162788886690414, 0.0377321447117943, -0.0765681856313439, 0.0113218430408708, 0.737999139930773, 0.6774976712120586, 0.860288183865904, 0.2632381185333298, -0.016655669124175, -0.1475071559917727, 2.285651236195588, 0.3672680248033174, 0.4738539893670806, -0.1804451015382669, 1.7499511143453714, 0.1215518163528171, 14.893818310615552, 0.3426551659608242, 11.833390512277012, -0.3517067724971212, 0.5549319589223707, 0.0756046622202309, 0.2223018210296641, -0.3225391160852215, 0.9992395500775083, -0.8367826113817974, 0.2437298660413531, -0.3650585034078538, 0.587531099031827, 0.3373026592483176, 3.652522787054172, 0.1864262020085386, 0.5305883030316522, 0.3320078257484004, -0.0477045173620601, 0.0504925423797386, 0.332948570359644, -0.0804442657254118, 0.6683944670779681, -0.016903448585342, 0.1739009023784328, 0.241971956371291, 2.284587202984961, -0.0415155059441205, 2.2377221099535403, -0.4543992564877107, 1.7186009612770012, 0.2404706823638654, 0.4225576997309927, 0.1191252319112501, 0.1224286093690134, 0.0533799633725048, -0.0810566001491551, -0.208493341718352, 0.7560922495063984, 0.4317742544775615, 0.5610645901948714, 0.3095347543006475, 0.471859319050057, -0.2738334555831017, 1.1039134890288143, -0.2014828895195621, -0.3161660701093554, 0.2626485344083946, -0.0792216507715526, -0.0264783617709306]|100242.9765625000000000|      0.25000000|[519, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.7162788886690414, 0.0377321447117943, -0.0765681856313439, 0.0113218430408708, 0.737999139930773, 0.6774976712120586, 0.860288183865904, 0.2632381185333298, -0.016655669124175, -0.1475071559917727, 2.285651236195588, 0.3672680248033174, 0.4738539893670806, -0.1804451015382669, 1.7499511143453714, 0.1215518163528171, 14.893818310615552, 0.3426551659608242, 11.833390512277012, -0.3517067724971212, 0.5549319589223707, 0.0756046622202309, 0.2223018210296641, -0.3225391160852215, 0.9992395500775083, -0.8367826113817974, 0.2437298660413531, -0.3650585034078538, 0.587531099031827, 0.3373026592483176, 3.652522787054172, 0.1864262020085386, 0.5305883030316522, 0.3320078257484004, -0.0477045173620601, 0.0504925423797386, 0.332948570359644, -0.0804442657254118, 0.6683944670779681, -0.016903448585342, 0.1739009023784328, 0.241971956371291, 2.284587202984961, -0.0415155059441205, 2.2377221099535403, -0.4543992564877107, 1.7186009612770012, 0.2404706823638654, 0.4225576997309927, 0.1191252319112501, 0.1224286093690134, 0.0533799633725048, -0.0810566001491551, -0.208493341718352, 0.7560922495063984, 0.4317742544775615, 0.5610645901948714, 0.3095347543006475, 0.471859319050057, -0.2738334555831017, 1.1039134890288143, -0.2014828895195621, -0.3161660701093554, 0.2626485344083946, -0.0792216507715526, -0.0264783617709306]|100242.9765625000000000|      0.12500000|[599, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.7133471578294095, 0.0532612129914163, -0.0856335112507699, 0.0026181965650306, 0.7394167281615069, 0.69816861459507, 0.8566157543106058, 0.2408217256237954, -0.0293666663634729, -0.1484474803162157, 2.2874037586348983, 0.389314820220235, 0.4854967701902473, -0.1967623527978955, 1.7599428912589066, 0.1291460597384569, 14.8885048436449, 0.3527735981761332, 11.815491428851491, -0.352279653089284, 0.5529736322539918, 0.0640991800737989, 0.2155873459535851, -0.3008233154024584, 0.9910414834679738, -0.8531849641368401, 0.231341269572631, -0.3742372422767706, 0.5942995724310093, 0.3665333065318045, 3.6390413914120323, 0.1572394992924354, 0.5368994049969742, 0.3189592714529425, -0.0497360956101752, 0.0661789269275386, 0.3402579155768845, -0.0448753102061805, 0.6673460639700056, -0.0379432384839893, 0.1865951257905176, 0.2564386854063016, 2.2803545617989354, -0.0812320972621257, 2.2475627645045417, -0.4372843064587116, 1.7050302300392253, 0.2568476105726374, 0.4266026324408727, 0.1450962666829357, 0.111969682704434, 0.0838758258945703, -0.0701453890533594, -0.2314818585054455, 0.7281084620073852, 0.4447480450800209, 0.5709449128778399, 0.2961453173498759, 0.4932546649824032, -0.279773392438343, 1.113765497702072, -0.1943066665926551, -0.3246452302704397, 0.2580463898939315, -0.0767745748873384, -0.0180014090715705]|84657.4062500000000000|      0.25000000|[628, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
