k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[130, 0, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       3|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.12500000|[195, 0, 3, 6]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[100.00071278241394, 0.0608718475731353, 0.2148087531929044, 0.9209958048960197, 100.00824903234673, 0.0149021872636088, 0.207342990882555, 0.8072460088078168, 99.99762345566745, -0.0023755639672759, 0.2749874941730092, 0.7814607446696368, 99.99845220361144, 0.1484803019840139, 0.3299173441894443, 0.6111356212193114, 100.0005626742881, 0.2632477800007194, 0.4718680379069892, 0.267772819776647, 99.99796664418106, 0.61122555051867, 0.6116382840570569, -0.0028227286120988, 300.0105837445648, 299.99495697580477, 300.0054923745031, 300.01109611408924, 299.99479078797606]|432.7406806328725679|      0.25000000|[260, 0, 4, 8]                                                             |  | used linear model with 65 points | iterate success | actual_k=0
       5|[100.00071278241394, 0.0608718475731353, 0.2148087531929044, 0.9209958048960197, 100.00824903234673, 0.0149021872636088, 0.207342990882555, 0.8072460088078168, 99.99762345566745, -0.0023755639672759, 0.2749874941730092, 0.7814607446696368, 99.99845220361144, 0.1484803019840139, 0.3299173441894443, 0.6111356212193114, 100.0005626742881, 0.2632477800007194, 0.4718680379069892, 0.267772819776647, 99.99796664418106, 0.61122555051867, 0.6116382840570569, -0.0028227286120988, 300.0105837445648, 299.99495697580477, 300.0054923745031, 300.01109611408924, 299.99479078797606]|432.7406806328725679|      0.12500000|[325, 0, 5, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       6|[100.01390370516845, 0.1445379613211512, 0.24648931760684, 0.9413671640206075, 100.01326264458393, 0.0088943813577049, 0.2034585842078208, 0.7768705461529192, 100.00250225941613, 0.0471329932089287, 0.2808161058384299, 0.7760234828946088, 99.99695516571099, 0.1283837889740313, 0.2908795295976215, 0.5981924870538047, 99.98387967974156, 0.2434469162838079, 0.4674991076687597, 0.2607689474518447, 100.00574232788261, 0.6273352757257034, 0.6054753097455494, 0.0037454319072327, 300.01031241767186, 300.00465609854416, 300.0005764575531, 300.01038900557506, 299.983006841713]|357.3957687912798633|      0.25000000|[390, 0, 6, 12]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       7|[100.01390370516845, 0.1445379613211512, 0.24648931760684, 0.9413671640206075, 100.01326264458393, 0.0088943813577049, 0.2034585842078208, 0.7768705461529192, 100.00250225941613, 0.0471329932089287, 0.2808161058384299, 0.7760234828946088, 99.99695516571099, 0.1283837889740313, 0.2908795295976215, 0.5981924870538047, 99.98387967974156, 0.2434469162838079, 0.4674991076687597, 0.2607689474518447, 100.00574232788261, 0.6273352757257034, 0.6054753097455494, 0.0037454319072327, 300.01031241767186, 300.00465609854416, 300.0005764575531, 300.01038900557506, 299.983006841713]|357.3957687912798633|      0.12500000|[455, 0, 7, 14]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       8|[100.01143514213199, 0.135890134424053, 0.2428017628820083, 0.943678692309416, 100.00818436742459, 0.0970034290881644, 0.2614094912357396, 0.7838012201746115, 99.99774004881387, 0.0309627175789876, 0.2463703604357414, 0.7558829461685307, 99.99259198338662, 0.1397528410770028, 0.2934754988881331, 0.6083778220706492, 99.9821815171359, 0.2213448980903115, 0.4366509727707013, 0.259682711658728, 99.99089703451772, 0.6404760317947249, 0.6051214534328911, 0.0208628501697294, 300.0070403780705, 300.0047315497983, 300.00413975309084, 300.01663763186383, 299.98440221448766]|254.9508943275747868|      0.25000000|[520, 0, 8, 16]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       9|[100.01143514213199, 0.135890134424053, 0.2428017628820083, 0.943678692309416, 100.00818436742459, 0.0970034290881644, 0.2614094912357396, 0.7838012201746115, 99.99774004881387, 0.0309627175789876, 0.2463703604357414, 0.7558829461685307, 99.99259198338662, 0.1397528410770028, 0.2934754988881331, 0.6083778220706492, 99.9821815171359, 0.2213448980903115, 0.4366509727707013, 0.259682711658728, 99.99089703451772, 0.6404760317947249, 0.6051214534328911, 0.0208628501697294, 300.0070403780705, 300.0047315497983, 300.00413975309084, 300.01663763186383, 299.98440221448766]|254.9508943275747868|      0.12500000|[585, 0, 9, 18]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
      10|[100.02088131254017, 0.1742888801173561, 0.2910388245209555, 0.9751065058347226, 100.01241108982757, 0.1034161788198549, 0.219196490864439, 0.7656599926913447, 100.0150791456166, 0.0881068506896462, 0.2737887097745627, 0.7540671201901272, 100.00061728215654, 0.0978697809687986, 0.2596167844840222, 0.5970443571144114, 99.97263497870341, 0.2284962788804528, 0.4409922327621952, 0.2642607776766973, 99.99044974066477, 0.6423889017936179, 0.6062460303877432, 0.003575044549935, 300.0110022616758, 300.0263433349462, 300.01752738551517, 300.01510027386706, 299.9878235057254]|201.1213951961885869|      0.25000000|[650, 0, 10, 20]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      11|[100.02088131254017, 0.1742888801173561, 0.2910388245209555, 0.9751065058347226, 100.01241108982757, 0.1034161788198549, 0.219196490864439, 0.7656599926913447, 100.0150791456166, 0.0881068506896462, 0.2737887097745627, 0.7540671201901272, 100.00061728215654, 0.0978697809687986, 0.2596167844840222, 0.5970443571144114, 99.97263497870341, 0.2284962788804528, 0.4409922327621952, 0.2642607776766973, 99.99044974066477, 0.6423889017936179, 0.6062460303877432, 0.003575044549935, 300.0110022616758, 300.0263433349462, 300.01752738551517, 300.01510027386706, 299.9878235057254]|201.1213951961885869|      0.12500000|[715, 0, 11, 22]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
