k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9319979250900733, 0.8526382440415496, 1.047765541922261, 0.9602180289233319, 0.9537573327143127, 0.8973631597187719, 0.8971593779575637, 0.8953482892237281, 0.9024613558609739, 1.0324169500575424, 0.888278981876885, 0.8611635007643442, 1.8902084796505791, 1.012768396798661, 0.9267084596252652, 0.897682922114358, 0.9451382765014444, 0.9208741371249398, 0.9006299776062943, 0.8714139275320116, 0.9431908099615107, 1.0161053924180727, 0.8824241201312796, 0.830156802150972, 0.9455772746254124]|  4.0205540657043457|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[0.9319979250900733, 0.8526382440415496, 1.047765541922261, 0.9602180289233319, 0.9537573327143127, 0.8973631597187719, 0.8971593779575637, 0.8953482892237281, 0.9024613558609739, 1.0324169500575424, 0.888278981876885, 0.8611635007643442, 1.8902084796505791, 1.012768396798661, 0.9267084596252652, 0.897682922114358, 0.9451382765014444, 0.9208741371249398, 0.9006299776062943, 0.8714139275320116, 0.9431908099615107, 1.0161053924180727, 0.8824241201312796, 0.830156802150972, 0.9455772746254124]|  4.0205540657043457|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.9319979250900733, 0.8526382440415496, 1.047765541922261, 0.9602180289233319, 0.9537573327143127, 0.8973631597187719, 0.8971593779575637, 0.8953482892237281, 0.9024613558609739, 1.0324169500575424, 0.888278981876885, 0.8611635007643442, 1.8902084796505791, 1.012768396798661, 0.9267084596252652, 0.897682922114358, 0.9451382765014444, 0.9208741371249398, 0.9006299776062943, 0.8714139275320116, 0.9431908099615107, 1.0161053924180727, 0.8824241201312796, 0.830156802150972, 0.9455772746254124]|  4.0205540657043457|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.8386525832579436, 0.840421620084291, 1.064411625948054, 0.9339520267605842, 0.9932900130566671, 0.832656268167987, 0.8360394544660475, 0.8545281286755301, 0.9122413908575132, 0.9471994614890759, 1.0650686031089935, 0.630893314554426, 1.8090255760812037, 1.070687377545709, 1.161243588274697, 0.9977176250898403, 0.9367082714640417, 0.8868468900020768, 0.9418090097607374, 0.8853023851782553, 0.839843176209334, 0.9200829727786752, 0.8150645487187612, 0.776789579592941, 0.7666382039171962]|  3.1778092384338379|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.8386525832579436, 0.840421620084291, 1.064411625948054, 0.9339520267605842, 0.9932900130566671, 0.832656268167987, 0.8360394544660475, 0.8545281286755301, 0.9122413908575132, 0.9471994614890759, 1.0650686031089935, 0.630893314554426, 1.8090255760812037, 1.070687377545709, 1.161243588274697, 0.9977176250898403, 0.9367082714640417, 0.8868468900020768, 0.9418090097607374, 0.8853023851782553, 0.839843176209334, 0.9200829727786752, 0.8150645487187612, 0.776789579592941, 0.7666382039171962]|  3.1778092384338379|      0.50000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.8386525832579436, 0.840421620084291, 1.064411625948054, 0.9339520267605842, 0.9932900130566671, 0.832656268167987, 0.8360394544660475, 0.8545281286755301, 0.9122413908575132, 0.9471994614890759, 1.0650686031089935, 0.630893314554426, 1.8090255760812037, 1.070687377545709, 1.161243588274697, 0.9977176250898403, 0.9367082714640417, 0.8868468900020768, 0.9418090097607374, 0.8853023851782553, 0.839843176209334, 0.9200829727786752, 0.8150645487187612, 0.776789579592941, 0.7666382039171962]|  3.1778092384338379|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.8581096516501412, 0.8238394824711552, 1.0214766985885078, 0.9252717025966596, 0.9386257764857251, 0.8616460962367792, 0.8766446057654305, 0.8411544071684932, 0.9378469151545216, 0.9035956709656633, 1.024396772626252, 0.6664721973454936, 1.9068400123969, 0.9199458279750437, 1.1252264893092232, 0.9475597405863867, 0.9504150184312532, 0.9053239869215072, 0.9449564081985703, 0.891577585083182, 0.8229489542651951, 0.930979035643434, 0.8136909464115872, 0.7122949830675168, 0.6797669027591796]|  2.4703686237335205|      0.50000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[0.8581096516501412, 0.8238394824711552, 1.0214766985885078, 0.9252717025966596, 0.9386257764857251, 0.8616460962367792, 0.8766446057654305, 0.8411544071684932, 0.9378469151545216, 0.9035956709656633, 1.024396772626252, 0.6664721973454936, 1.9068400123969, 0.9199458279750437, 1.1252264893092232, 0.9475597405863867, 0.9504150184312532, 0.9053239869215072, 0.9449564081985703, 0.891577585083182, 0.8229489542651951, 0.930979035643434, 0.8136909464115872, 0.7122949830675168, 0.6797669027591796]|  2.4703686237335205|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.8581096516501412, 0.8238394824711552, 1.0214766985885078, 0.9252717025966596, 0.9386257764857251, 0.8616460962367792, 0.8766446057654305, 0.8411544071684932, 0.9378469151545216, 0.9035956709656633, 1.024396772626252, 0.6664721973454936, 1.9068400123969, 0.9199458279750437, 1.1252264893092232, 0.9475597405863867, 0.9504150184312532, 0.9053239869215072, 0.9449564081985703, 0.891577585083182, 0.8229489542651951, 0.930979035643434, 0.8136909464115872, 0.7122949830675168, 0.6797669027591796]|  2.4703686237335205|      0.12500000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
