k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.12500000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.06250000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.03125000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.01562500|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.00781250|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[0.0007341996336962, -5.22718205427e-05, -1.07601130521e-05, 0.0076304675033147, 0.000719788148556, 0.0010486455741209, -0.0001285739179264, 0.0004174366751349, -0.0001013425250679, 0.9993288686797263]|2738.9200165474990172|      0.01562500|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[0.0007341996336962, -5.22718205427e-05, -1.07601130521e-05, 0.0076304675033147, 0.000719788148556, 0.0010486455741209, -0.0001285739179264, 0.0004174366751349, -0.0001013425250679, 0.9993288686797263]|2738.9200165474990172|      0.00781250|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[0.0007341996336962, -5.22718205427e-05, -1.07601130521e-05, 0.0076304675033147, 0.000719788148556, 0.0010486455741209, -0.0001285739179264, 0.0004174366751349, -0.0001013425250679, 0.9993288686797263]|2738.9200165474990172|      0.00390625|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[0.0007782863715757, 0.0002537618359185, 0.0003658025686431, 0.0037940663978684, 0.0005057138514197, 0.0007841190228756, -0.0001114948754978, 0.0002455182689008, -0.000298127008987, 0.9989838439533232]|2705.3776968125148414|      0.00781250|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      12|[0.0007782863715757, 0.0002537618359185, 0.0003658025686431, 0.0037940663978684, 0.0005057138514197, 0.0007841190228756, -0.0001114948754978, 0.0002455182689008, -0.000298127008987, 0.9989838439533232]|2705.3776968125148414|      0.00390625|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0007782863715757, 0.0002537618359185, 0.0003658025686431, 0.0037940663978684, 0.0005057138514197, 0.0007841190228756, -0.0001114948754978, 0.0002455182689008, -0.000298127008987, 0.9989838439533232]|2705.3776968125148414|      0.00195312|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0007782863715757, 0.0002537618359185, 0.0003658025686431, 0.0037940663978684, 0.0005057138514197, 0.0007841190228756, -0.0001114948754978, 0.0002455182689008, -0.000298127008987, 0.9989838439533232]|2705.3776968125148414|      0.00097656|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[0.0007740351447903, 0.0004056794045741, 0.0004082532520176, 0.0047272858836024, 0.0004296450460664, 0.0008519132931878, -7.17894903509e-05, 0.0002158248155398, -0.0003884812327644, 0.9987918231316226]|2699.7884219293941896|      0.00195312|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[0.0007740351447903, 0.0004056794045741, 0.0004082532520176, 0.0047272858836024, 0.0004296450460664, 0.0008519132931878, -7.17894903509e-05, 0.0002158248155398, -0.0003884812327644, 0.9987918231316226]|2699.7884219293941896|      0.00097656|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[0.0007740351447903, 0.0004056794045741, 0.0004082532520176, 0.0047272858836024, 0.0004296450460664, 0.0008519132931878, -7.17894903509e-05, 0.0002158248155398, -0.0003884812327644, 0.9987918231316226]|2699.7884219293941896|      0.00048828|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[0.0007740351447903, 0.0004056794045741, 0.0004082532520176, 0.0047272858836024, 0.0004296450460664, 0.0008519132931878, -7.17894903509e-05, 0.0002158248155398, -0.0003884812327644, 0.9987918231316226]|2699.7884219293941896|      0.00024414|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[0.0007536171897872, 0.0005180885988351, 0.0003474373498723, 0.0048953616940989, 0.0004988233439735, 0.0008872812929256, -1.4979688706e-05, 0.0002888134912933, -0.000385946106461, 0.9987943157975371]|2699.7399902889333134|      0.00048828|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[0.001072831546537, 0.0004305320701186, 0.0002573267195572, 0.004829649393333, 0.0005101893064816, 0.0011577228804063, 0.0001103575182854, 0.0002576935373086, -0.0004820465428465, 0.9986630313831955]|2699.6450935174711958|      0.00097656|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[0.001072831546537, 0.0004305320701186, 0.0002573267195572, 0.004829649393333, 0.0005101893064816, 0.0011577228804063, 0.0001103575182854, 0.0002576935373086, -0.0004820465428465, 0.9986630313831955]|2699.6450935174711958|      0.00048828|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[0.001072831546537, 0.0004305320701186, 0.0002573267195572, 0.004829649393333, 0.0005101893064816, 0.0011577228804063, 0.0001103575182854, 0.0002576935373086, -0.0004820465428465, 0.9986630313831955]|2699.6450935174711958|      0.00024414|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[0.001072831546537, 0.0004305320701186, 0.0002573267195572, 0.004829649393333, 0.0005101893064816, 0.0011577228804063, 0.0001103575182854, 0.0002576935373086, -0.0004820465428465, 0.9986630313831955]|2699.6450935174711958|      0.00012207|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[0.0010611444633863, 0.0004231808007712, 0.0002979870867585, 0.0048509093431923, 0.0005397639324749, 0.001193831906127, 0.0001966969443435, 0.0002628174367378, -0.0005325310414987, 0.9986430983576199]|2699.6037406235782328|      0.00024414|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[0.0009655086379905, 0.0004862682633656, 0.0002874773398729, 0.0047769469626215, 0.0005473570924974, 0.0011762469690218, 0.0003576797928289, 0.0002906936949101, -0.000486771650428, 0.998534727946617]|2699.5647287398978733|      0.00048828|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
