k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[71, 10, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=2
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[142, 20, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[213, 30, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[284, 40, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[355, 50, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       6|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.01562500|[426, 60, 6, 36]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       7|[4.136696591087526, 0.0317206918232128, 0.175089774281338, 0.0198036849540802, 1.6553010903503613, 0.0208171823357731, 1.1926414896701063, 0.020666607658798, 0.2973477109172664, 0.0188826962067405, 0.3305918416978936, 0.0188423856152675, 0.0806678433800456, 0.0218153430292363, 0.2532034695327239, 0.0216189598471816, 1.3967532525461581, 0.0222720739460844, 1.1757896535296692, 0.0208688152990487, 0.0903957810826613, 0.0217340585442188, 0.1303391251325278, 0.020195326206692, 0.3049882782698619, 0.0209405585163395, 0.1065002824385741, 0.0203120624387616, 0.1184551617565669, 0.020629933224951, 0.5456463829799352, 0.019570241962753, 0.0070645234009295, 0.0208485744457725, 0.0869952604450994, 0.0195683016634202, 0.1122006841922133, 0.0190814777396705, 0.0395959888418701, 0.0186765070452689, 0.0963500624632421, 0.0213831786960939, 0.2861944472816477, 0.0219323470089767, 0.4226866962559302, 0.0200203618992749, 0.1598498961414934, 0.0183555143152264, 0.071317740637609, 0.0212198619899774, 0.3147272825839348, 0.0199913455244644, 0.1409469093908041, 0.0196367232738978, 0.285326232651253, 0.0208457766713633, 0.062133290846435, 0.017405725397229, 0.1508666388110044, 0.021295518929662, 0.1927146224935319, 0.0207927813072489, 0.1536723485159031, 0.0211603110309487, 0.3901013269300448, 0.0195855137571832]|206136.9352612401999068|      0.03125000|[497, 70, 7, 42]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       8|[4.130475476473815, 0.0470944206031364, 0.1790910708626198, 0.0182310279564646, 1.6565634185168374, 0.0222386854199175, 1.1950171003945682, 0.024453083559645, 0.295126189709849, 0.0173567217339521, 0.3324259788204954, 0.0189428100693309, 0.0818256016208578, 0.0180903007289334, 0.2541526177683129, 0.0289234748181086, 1.3940835973108032, 0.020958180606861, 1.1754090767160426, 0.0256620844722584, 0.0862605226822094, 0.0255280592349403, 0.1236568096492259, 0.0213500624516101, 0.3086833118531247, 0.0213883139459498, 0.1081224725719397, 0.0232111496561212, 0.1253666807095938, 0.0200310625488553, 0.5485232671272366, 0.0183391750515868, 0.006219309144284, 0.0187082290188992, 0.0920893540122237, 0.0250057339799998, 0.1091304072285078, 0.0156819820505943, 0.0388248989199488, 0.0174527615507921, 0.0918157454180025, 0.0159566160944282, 0.2802308932014835, 0.018407547668356, 0.4249838252496567, 0.0182165126226171, 0.1583388799228287, 0.0204544238945916, 0.0679474538701091, 0.0165088458115299, 0.3132953490744642, 0.0239384080630358, 0.1421012875986161, 0.0238871723404479, 0.281281463989424, 0.0202866090581416, 0.0602182742179664, 0.0143512330419258, 0.1497649995569596, 0.0207769813244555, 0.1902877486896131, 0.021113744445399, 0.1592284632843461, 0.0206481310213502, 0.3912158770555677, 0.0125249629210458]|174575.8300049252575263|      0.06250000|[568, 80, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       9|[4.130475476473815, 0.0470944206031364, 0.1790910708626198, 0.0182310279564646, 1.6565634185168374, 0.0222386854199175, 1.1950171003945682, 0.024453083559645, 0.295126189709849, 0.0173567217339521, 0.3324259788204954, 0.0189428100693309, 0.0818256016208578, 0.0180903007289334, 0.2541526177683129, 0.0289234748181086, 1.3940835973108032, 0.020958180606861, 1.1754090767160426, 0.0256620844722584, 0.0862605226822094, 0.0255280592349403, 0.1236568096492259, 0.0213500624516101, 0.3086833118531247, 0.0213883139459498, 0.1081224725719397, 0.0232111496561212, 0.1253666807095938, 0.0200310625488553, 0.5485232671272366, 0.0183391750515868, 0.006219309144284, 0.0187082290188992, 0.0920893540122237, 0.0250057339799998, 0.1091304072285078, 0.0156819820505943, 0.0388248989199488, 0.0174527615507921, 0.0918157454180025, 0.0159566160944282, 0.2802308932014835, 0.018407547668356, 0.4249838252496567, 0.0182165126226171, 0.1583388799228287, 0.0204544238945916, 0.0679474538701091, 0.0165088458115299, 0.3132953490744642, 0.0239384080630358, 0.1421012875986161, 0.0238871723404479, 0.281281463989424, 0.0202866090581416, 0.0602182742179664, 0.0143512330419258, 0.1497649995569596, 0.0207769813244555, 0.1902877486896131, 0.021113744445399, 0.1592284632843461, 0.0206481310213502, 0.3912158770555677, 0.0125249629210458]|174575.8300049252575263|      0.03125000|[639, 90, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
      10|[4.1308611079624935, 0.0570232105788948, 0.1812075739166412, 0.0241586953003281, 1.657617440238601, 0.0315655789892972, 1.1968887648426199, 0.0292430967397562, 0.2973950399938155, 0.0221806953561981, 0.3296522850153335, 0.0240645719469122, 0.0812994977273363, 0.0180993922536341, 0.2565992167569485, 0.0286416654874854, 1.3964158300439597, 0.028321952032587, 1.1717586243053582, 0.0342139680753555, 0.0853420751950277, 0.0269427595242933, 0.1196294773765562, 0.0201109306329518, 0.3093582330159601, 0.02186637736015, 0.104674885505809, 0.0258490213609201, 0.1195113435830814, 0.0157298008054908, 0.5442492888455986, 0.018214747102133, 0.0073351291244299, 0.0109300627147797, 0.0919194201884839, 0.0311303615639629, 0.1084590128258057, 0.0182581112960262, 0.0419782589177364, 0.0151218692703035, 0.0939252437252295, 0.0243250732308634, 0.2775570388772868, 0.0180605164184589, 0.422184425518507, 0.0209269363747038, 0.1549172340734315, 0.0181767743455723, 0.0691890540412299, 0.0099036835206057, 0.3121935963931999, 0.0268511264194177, 0.1441517231812801, 0.0262018639188022, 0.2833402358316949, 0.0209110097472042, 0.0580328649649355, 0.0144235820996935, 0.1508640094165586, 0.0213713831041603, 0.1881569499163276, 0.0243077920582822, 0.164639245319215, 0.0226698110476668, 0.3879705318018133, 0.0178204706323035]|151593.6959554930508602|      0.06250000|[710, 100, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=2
      11|[4.1308611079624935, 0.0570232105788948, 0.1812075739166412, 0.0241586953003281, 1.657617440238601, 0.0315655789892972, 1.1968887648426199, 0.0292430967397562, 0.2973950399938155, 0.0221806953561981, 0.3296522850153335, 0.0240645719469122, 0.0812994977273363, 0.0180993922536341, 0.2565992167569485, 0.0286416654874854, 1.3964158300439597, 0.028321952032587, 1.1717586243053582, 0.0342139680753555, 0.0853420751950277, 0.0269427595242933, 0.1196294773765562, 0.0201109306329518, 0.3093582330159601, 0.02186637736015, 0.104674885505809, 0.0258490213609201, 0.1195113435830814, 0.0157298008054908, 0.5442492888455986, 0.018214747102133, 0.0073351291244299, 0.0109300627147797, 0.0919194201884839, 0.0311303615639629, 0.1084590128258057, 0.0182581112960262, 0.0419782589177364, 0.0151218692703035, 0.0939252437252295, 0.0243250732308634, 0.2775570388772868, 0.0180605164184589, 0.422184425518507, 0.0209269363747038, 0.1549172340734315, 0.0181767743455723, 0.0691890540412299, 0.0099036835206057, 0.3121935963931999, 0.0268511264194177, 0.1441517231812801, 0.0262018639188022, 0.2833402358316949, 0.0209110097472042, 0.0580328649649355, 0.0144235820996935, 0.1508640094165586, 0.0213713831041603, 0.1881569499163276, 0.0243077920582822, 0.164639245319215, 0.0226698110476668, 0.3879705318018133, 0.0178204706323035]|151593.6959554930508602|      0.03125000|[781, 110, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=2
