k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[94, 6, 1, 8]                                                              |  | used linear model with 100 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[188, 12, 2, 16]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[282, 18, 3, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[376, 24, 4, 32]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       5|[1.0214642716021611, 0.0196406145915458, 1.889446298949761, 0.0132245438716318, 0.0237951055330583, 2.002249336082665, 0.4335489117284349, 0.0326715979654249, 2.116809063898037, 0.8063355725765998, 0.0156611205507687, 2.158182757839829, 0.2271903557371419, 0.0196811817966354, 2.2209963139042457, 2.6914869358441393, 0.0180207535019527, 2.2864060347754314, 0.8089715177741227, 0.0201025343260577, 2.39277251612236, 2.268301783238113, 0.0214792855518608, 2.489474103794772, 14.351127632203575, 0.0517134210109457, 2.5581216562944653, 12.159826106788563, 0.0519624439208522, 2.701793351154961, 0.2678036102507212, 0.0209943553570329, 2.946753401622654, 0.2432986046718637, 0.0190220255687973, 2.9740717544425426, 1.1689941760084392, 0.0174633645330514, 3.13623872043796, 0.1755772651076195, 0.0155219800690951, 3.2282330486681605, 0.1138134322132053, 0.0221529155874328, 3.2443750309492194, 3.742308953633022, 0.0292915726922891, 3.3831798310402066, 0.8367793444462728, 0.0180864619426183, 3.664929279926482, 0.1601639974030278, 0.0170858322774665, 3.7139872081481027, 0.3905258117211572, 0.0213350981767485, 3.8365552712111946, 0.927996339607663, 0.0224777317698215, 3.9636705756283397, 0.2558080189727874, 0.0166107149358567, 4.048150316913411, 2.0770154043682423, 0.0178457485254212, 4.176709384411807, 1.944607669183363, 0.0229364169298538, 4.421018507897531, 1.488559682078807, 0.0150562314753743, 4.554496667226774, 0.4835280625718506, 0.0292932146215553, 4.609100097599075, 0.4897625194048635, 0.0159133327551044, 4.702207272738536, 0.331355198917596, 0.0175362418585031, 4.80084996821993, 0.8396906484765265, 0.0200766557269987, 4.9628469807235485, 0.4634227635079867, 0.0117214466763622, 5.395141116846662, 0.487045782734589, 0.0209848974702041, 5.422958219510403, 0.9861695008890138, 0.0171228611740181, 2.586202705365239, -0.0238273738310933, 0.0276088204698553, 3.866572826614749, 0.2626089088144646, 0.022921495393812, 5.194781464274296]|2343412.8133715060539544|      0.12500000|[469, 31, 5, 40]                                                           |  | used linear model with 100 points | iterate success | actual_k=1
       6|[1.0214642716021611, 0.0196406145915458, 1.889446298949761, 0.0132245438716318, 0.0237951055330583, 2.002249336082665, 0.4335489117284349, 0.0326715979654249, 2.116809063898037, 0.8063355725765998, 0.0156611205507687, 2.158182757839829, 0.2271903557371419, 0.0196811817966354, 2.2209963139042457, 2.6914869358441393, 0.0180207535019527, 2.2864060347754314, 0.8089715177741227, 0.0201025343260577, 2.39277251612236, 2.268301783238113, 0.0214792855518608, 2.489474103794772, 14.351127632203575, 0.0517134210109457, 2.5581216562944653, 12.159826106788563, 0.0519624439208522, 2.701793351154961, 0.2678036102507212, 0.0209943553570329, 2.946753401622654, 0.2432986046718637, 0.0190220255687973, 2.9740717544425426, 1.1689941760084392, 0.0174633645330514, 3.13623872043796, 0.1755772651076195, 0.0155219800690951, 3.2282330486681605, 0.1138134322132053, 0.0221529155874328, 3.2443750309492194, 3.742308953633022, 0.0292915726922891, 3.3831798310402066, 0.8367793444462728, 0.0180864619426183, 3.664929279926482, 0.1601639974030278, 0.0170858322774665, 3.7139872081481027, 0.3905258117211572, 0.0213350981767485, 3.8365552712111946, 0.927996339607663, 0.0224777317698215, 3.9636705756283397, 0.2558080189727874, 0.0166107149358567, 4.048150316913411, 2.0770154043682423, 0.0178457485254212, 4.176709384411807, 1.944607669183363, 0.0229364169298538, 4.421018507897531, 1.488559682078807, 0.0150562314753743, 4.554496667226774, 0.4835280625718506, 0.0292932146215553, 4.609100097599075, 0.4897625194048635, 0.0159133327551044, 4.702207272738536, 0.331355198917596, 0.0175362418585031, 4.80084996821993, 0.8396906484765265, 0.0200766557269987, 4.9628469807235485, 0.4634227635079867, 0.0117214466763622, 5.395141116846662, 0.487045782734589, 0.0209848974702041, 5.422958219510403, 0.9861695008890138, 0.0171228611740181, 2.586202705365239, -0.0238273738310933, 0.0276088204698553, 3.866572826614749, 0.2626089088144646, 0.022921495393812, 5.194781464274296]|2343412.8133715060539544|      0.06250000|[562, 38, 6, 48]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       7|[1.0111295356321002, 0.0182485210601954, 1.8837467839929312, 0.0196966301491216, 0.0173244351318666, 2.0013713002131754, 0.434238232523084, 0.0309585736839501, 2.12258835108116, 0.8044970841975055, 0.0157091443906872, 2.1602016371918533, 0.2268557310357489, 0.0193278258844854, 2.2162904062024027, 2.6940879414362624, 0.0432248839834228, 2.287579051254859, 0.8129667119319716, 0.0183881584783441, 2.3960508035006884, 2.254819296838993, 0.0287812864237507, 2.4869366116331935, 14.356190502128491, 0.0754558097993928, 2.550985046835698, 12.164935913595821, 0.0677151222744059, 2.706607586637752, 0.259007921014938, 0.0198203030595375, 2.9436354824886317, 0.2456392061190314, 0.0162057551667142, 2.9760260786845896, 1.1672823964996717, 0.015241432844877, 3.132077915716581, 0.1742437761780722, 0.0075390731609245, 3.2322749748756703, 0.1175195548639364, 0.0186008100056307, 3.2406108321605713, 3.7351484411256424, 0.0347920091061978, 3.372202521742067, 0.8426434688441133, 0.0167390947839307, 3.6634161459182706, 0.1672107352873796, 0.0147303951392043, 3.7151742307283913, 0.3879623422042436, 0.0253423011865843, 3.8363099128519376, 0.9218188577529569, 0.0217646569097541, 3.964487489681022, 0.2629410567885108, 0.011697007960718, 4.049848660005174, 2.081861200438141, 0.017896474899218, 4.170930525289426, 1.937898779894635, 0.0138416815242511, 4.411615591374909, 1.4854948583601457, 0.0182565981606159, 4.557521679255406, 0.4876995489184265, 0.0248867382045504, 4.60606652403254, 0.492025040578934, 0.0124844855236517, 4.696020944110322, 0.330332786464886, 0.007698593038319, 4.793051843738337, 0.8295554292683142, 0.0189237316600616, 4.959660327785695, 0.4635615011779234, 0.0143135852235069, 5.3930952564861645, 0.4931731510153263, 0.0154049360925113, 5.42224396903264, 0.989077831352689, 0.0117620660342617, 2.5839544401895727, -0.0231779437267168, 0.0373767049284486, 3.8639030083708796, 0.2520534902810858, 0.0273849086419936, 5.188553865633201]|1978279.4224481831770390|      0.12500000|[656, 44, 7, 56]                                                           |  | used linear model with 100 points | iterate success | actual_k=1
       8|[0.9998786438197551, 0.0221268553570836, 1.8985317001482598, 0.0350137060412994, 0.0187170476917931, 1.9873124628635936, 0.437877912505461, 0.0373989882950312, 2.108293987719151, 0.8011192916601036, 0.0188809852998496, 2.1654903318744774, 0.2345131321108806, 0.0091369585994173, 2.2021623468837412, 2.690651762012547, 0.0125713405530186, 2.290542404802988, 0.8186745930137137, 0.0093152193823862, 2.3994744595657838, 2.2553430535933665, 0.0376458926153377, 2.492158701414733, 14.351589248437097, 0.1152284723681964, 2.5230752923737674, 12.181304987959555, 0.0951350717255329, 2.6994272818126293, 0.2493770980346055, 0.0326424708273558, 2.9488369394322738, 0.2701104644704389, 0.0235249623152345, 2.968296923693335, 1.1621594216783535, 0.0164281083650068, 3.126958332445743, 0.1885731045544158, -0.0051303214861071, 3.2121219535790786, 0.1317775467663727, 0.0305543735122937, 3.2558559219894376, 3.727140308257032, 0.0531294582398059, 3.383880418617301, 0.8400289919306009, 0.0349450094882907, 3.6525176899087755, 0.1590882707204479, 0.0196823977476835, 3.726212032965181, 0.3944891570601236, 0.0425019786742686, 3.8300599025776045, 0.9030176783628109, -0.0021983441210659, 3.9672473965759307, 0.2599897820777085, 0.008920118535719, 4.048660167100153, 2.0698737351527936, 0.0476969536305127, 4.180563452696242, 1.9284280074354754, 0.0129811248376571, 4.418354099718152, 1.488157533131822, 0.0199210780569218, 4.547291851883792, 0.4860708949338634, 0.0168142259219553, 4.609356835340281, 0.4985088682793349, 0.0104549719259824, 4.702080460543085, 0.32040757930544, 0.0039336315909395, 4.794999743423955, 0.8429206735767298, 0.0241679820380912, 4.9440932949145395, 0.4692962508705564, 0.0310149832654468, 5.364813656683562, 0.4775619698920242, 0.0136470606389122, 5.41227246420354, 0.9804354009708287, -0.0071041043117344, 2.5738714749044562, -0.0277893047248983, 0.0500434498044348, 3.872434213698734, 0.2413684450532929, 0.0273721100592697, 5.199379114624558]|1522167.7742014701943845|      0.25000000|[750, 50, 8, 64]                                                           |  | used linear model with 100 points | iterate success | actual_k=1
       9|[0.9998786438197551, 0.0221268553570836, 1.8985317001482598, 0.0350137060412994, 0.0187170476917931, 1.9873124628635936, 0.437877912505461, 0.0373989882950312, 2.108293987719151, 0.8011192916601036, 0.0188809852998496, 2.1654903318744774, 0.2345131321108806, 0.0091369585994173, 2.2021623468837412, 2.690651762012547, 0.0125713405530186, 2.290542404802988, 0.8186745930137137, 0.0093152193823862, 2.3994744595657838, 2.2553430535933665, 0.0376458926153377, 2.492158701414733, 14.351589248437097, 0.1152284723681964, 2.5230752923737674, 12.181304987959555, 0.0951350717255329, 2.6994272818126293, 0.2493770980346055, 0.0326424708273558, 2.9488369394322738, 0.2701104644704389, 0.0235249623152345, 2.968296923693335, 1.1621594216783535, 0.0164281083650068, 3.126958332445743, 0.1885731045544158, -0.0051303214861071, 3.2121219535790786, 0.1317775467663727, 0.0305543735122937, 3.2558559219894376, 3.727140308257032, 0.0531294582398059, 3.383880418617301, 0.8400289919306009, 0.0349450094882907, 3.6525176899087755, 0.1590882707204479, 0.0196823977476835, 3.726212032965181, 0.3944891570601236, 0.0425019786742686, 3.8300599025776045, 0.9030176783628109, -0.0021983441210659, 3.9672473965759307, 0.2599897820777085, 0.008920118535719, 4.048660167100153, 2.0698737351527936, 0.0476969536305127, 4.180563452696242, 1.9284280074354754, 0.0129811248376571, 4.418354099718152, 1.488157533131822, 0.0199210780569218, 4.547291851883792, 0.4860708949338634, 0.0168142259219553, 4.609356835340281, 0.4985088682793349, 0.0104549719259824, 4.702080460543085, 0.32040757930544, 0.0039336315909395, 4.794999743423955, 0.8429206735767298, 0.0241679820380912, 4.9440932949145395, 0.4692962508705564, 0.0310149832654468, 5.364813656683562, 0.4775619698920242, 0.0136470606389122, 5.41227246420354, 0.9804354009708287, -0.0071041043117344, 2.5738714749044562, -0.0277893047248983, 0.0500434498044348, 3.872434213698734, 0.2413684450532929, 0.0273721100592697, 5.199379114624558]|1522167.7742014701943845|      0.12500000|[844, 56, 9, 72]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
      10|[0.9998786438197551, 0.0221268553570836, 1.8985317001482598, 0.0350137060412994, 0.0187170476917931, 1.9873124628635936, 0.437877912505461, 0.0373989882950312, 2.108293987719151, 0.8011192916601036, 0.0188809852998496, 2.1654903318744774, 0.2345131321108806, 0.0091369585994173, 2.2021623468837412, 2.690651762012547, 0.0125713405530186, 2.290542404802988, 0.8186745930137137, 0.0093152193823862, 2.3994744595657838, 2.2553430535933665, 0.0376458926153377, 2.492158701414733, 14.351589248437097, 0.1152284723681964, 2.5230752923737674, 12.181304987959555, 0.0951350717255329, 2.6994272818126293, 0.2493770980346055, 0.0326424708273558, 2.9488369394322738, 0.2701104644704389, 0.0235249623152345, 2.968296923693335, 1.1621594216783535, 0.0164281083650068, 3.126958332445743, 0.1885731045544158, -0.0051303214861071, 3.2121219535790786, 0.1317775467663727, 0.0305543735122937, 3.2558559219894376, 3.727140308257032, 0.0531294582398059, 3.383880418617301, 0.8400289919306009, 0.0349450094882907, 3.6525176899087755, 0.1590882707204479, 0.0196823977476835, 3.726212032965181, 0.3944891570601236, 0.0425019786742686, 3.8300599025776045, 0.9030176783628109, -0.0021983441210659, 3.9672473965759307, 0.2599897820777085, 0.008920118535719, 4.048660167100153, 2.0698737351527936, 0.0476969536305127, 4.180563452696242, 1.9284280074354754, 0.0129811248376571, 4.418354099718152, 1.488157533131822, 0.0199210780569218, 4.547291851883792, 0.4860708949338634, 0.0168142259219553, 4.609356835340281, 0.4985088682793349, 0.0104549719259824, 4.702080460543085, 0.32040757930544, 0.0039336315909395, 4.794999743423955, 0.8429206735767298, 0.0241679820380912, 4.9440932949145395, 0.4692962508705564, 0.0310149832654468, 5.364813656683562, 0.4775619698920242, 0.0136470606389122, 5.41227246420354, 0.9804354009708287, -0.0071041043117344, 2.5738714749044562, -0.0277893047248983, 0.0500434498044348, 3.872434213698734, 0.2413684450532929, 0.0273721100592697, 5.199379114624558]|1522167.7742014701943845|      0.06250000|[938, 62, 10, 80]                                                          |  | used linear model with 100 points | iterate failure | actual_k=1
      11|[0.9998786438197551, 0.0221268553570836, 1.8985317001482598, 0.0350137060412994, 0.0187170476917931, 1.9873124628635936, 0.437877912505461, 0.0373989882950312, 2.108293987719151, 0.8011192916601036, 0.0188809852998496, 2.1654903318744774, 0.2345131321108806, 0.0091369585994173, 2.2021623468837412, 2.690651762012547, 0.0125713405530186, 2.290542404802988, 0.8186745930137137, 0.0093152193823862, 2.3994744595657838, 2.2553430535933665, 0.0376458926153377, 2.492158701414733, 14.351589248437097, 0.1152284723681964, 2.5230752923737674, 12.181304987959555, 0.0951350717255329, 2.6994272818126293, 0.2493770980346055, 0.0326424708273558, 2.9488369394322738, 0.2701104644704389, 0.0235249623152345, 2.968296923693335, 1.1621594216783535, 0.0164281083650068, 3.126958332445743, 0.1885731045544158, -0.0051303214861071, 3.2121219535790786, 0.1317775467663727, 0.0305543735122937, 3.2558559219894376, 3.727140308257032, 0.0531294582398059, 3.383880418617301, 0.8400289919306009, 0.0349450094882907, 3.6525176899087755, 0.1590882707204479, 0.0196823977476835, 3.726212032965181, 0.3944891570601236, 0.0425019786742686, 3.8300599025776045, 0.9030176783628109, -0.0021983441210659, 3.9672473965759307, 0.2599897820777085, 0.008920118535719, 4.048660167100153, 2.0698737351527936, 0.0476969536305127, 4.180563452696242, 1.9284280074354754, 0.0129811248376571, 4.418354099718152, 1.488157533131822, 0.0199210780569218, 4.547291851883792, 0.4860708949338634, 0.0168142259219553, 4.609356835340281, 0.4985088682793349, 0.0104549719259824, 4.702080460543085, 0.32040757930544, 0.0039336315909395, 4.794999743423955, 0.8429206735767298, 0.0241679820380912, 4.9440932949145395, 0.4692962508705564, 0.0310149832654468, 5.364813656683562, 0.4775619698920242, 0.0136470606389122, 5.41227246420354, 0.9804354009708287, -0.0071041043117344, 2.5738714749044562, -0.0277893047248983, 0.0500434498044348, 3.872434213698734, 0.2413684450532929, 0.0273721100592697, 5.199379114624558]|1522167.7742014701943845|      0.03125000|[1031, 69, 11, 88]                                                         |  | used linear model with 100 points | iterate failure | actual_k=1
