k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0061177500834588, 1.0155603831387157, 1.0277871952686348, 0.9370188372681401, 0.9044796228458204, 0.9131264584925696, 0.6592680438830426, 0.0714461394482654]|67793.0781250000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.0061177500834588, 1.0155603831387157, 1.0277871952686348, 0.9370188372681401, 0.9044796228458204, 0.9131264584925696, 0.6592680438830426, 0.0714461394482654]|67793.0781250000000000|      1.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.0061177500834588, 1.0155603831387157, 1.0277871952686348, 0.9370188372681401, 0.9044796228458204, 0.9131264584925696, 0.6592680438830426, 0.0714461394482654]|67793.0781250000000000|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[1.0174434453276018, 0.8728861503411588, 1.0230661108362131, 0.934991518948005, 0.85273871855445, 0.7702796191178712, 0.4160450842235291, -0.3122850743763507]|1118.1831054687500000|      1.00000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[1.0174434453276018, 0.8728861503411588, 1.0230661108362131, 0.934991518948005, 0.85273871855445, 0.7702796191178712, 0.4160450842235291, -0.3122850743763507]|1118.1831054687500000|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[1.0174434453276018, 0.8728861503411588, 1.0230661108362131, 0.934991518948005, 0.85273871855445, 0.7702796191178712, 0.4160450842235291, -0.3122850743763507]|1118.1831054687500000|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[1.0174434453276018, 0.8728861503411588, 1.0230661108362131, 0.934991518948005, 0.85273871855445, 0.7702796191178712, 0.4160450842235291, -0.3122850743763507]|1118.1831054687500000|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.0174434453276018, 0.8728861503411588, 1.0230661108362131, 0.934991518948005, 0.85273871855445, 0.7702796191178712, 0.4160450842235291, -0.3122850743763507]|1118.1831054687500000|      0.06250000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.0177786713860022, 0.8700349570194993, 1.0285433577992715, 0.9367230469411258, 0.8614138254206641, 0.7767239392471597, 0.4370846111305646, -0.2547910619654383]|267.4266662597656250|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[1.0177786713860022, 0.8700349570194993, 1.0285433577992715, 0.9367230469411258, 0.8614138254206641, 0.7767239392471597, 0.4370846111305646, -0.2547910619654383]|267.4266662597656250|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
