k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00390625|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[107.47125886263012, 0.0935975864915144, 0.9093123931674076, 102.40028781929416, 0.1836557723465791, 0.8179736293398489, 97.43934641128259, 0.2836587002536214, 0.7160782734986646, 96.30024732168089, 0.3061692487200188, 0.6949028443860953, 93.98978961448861, 0.35645577171963, 0.6431276132878411, 89.71981287321093, 0.4686425261735673, 0.5329263811186289, 83.71061188616878, 0.6581489804548817, 0.3426380376167976, 78.3111166155131, 0.8767851364203572, 0.1231339759983763, 886.3704043080122, 910.0097707177273, 922.5199268196783, 926.4601493446484, 935.560419516854, 952.8295967694165, 975.730050136341]|  0.6288666129112244|      0.00781250|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[107.47125886263012, 0.0935975864915144, 0.9093123931674076, 102.40028781929416, 0.1836557723465791, 0.8179736293398489, 97.43934641128259, 0.2836587002536214, 0.7160782734986646, 96.30024732168089, 0.3061692487200188, 0.6949028443860953, 93.98978961448861, 0.35645577171963, 0.6431276132878411, 89.71981287321093, 0.4686425261735673, 0.5329263811186289, 83.71061188616878, 0.6581489804548817, 0.3426380376167976, 78.3111166155131, 0.8767851364203572, 0.1231339759983763, 886.3704043080122, 910.0097707177273, 922.5199268196783, 926.4601493446484, 935.560419516854, 952.8295967694165, 975.730050136341]|  0.6288666129112244|      0.00390625|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[107.47125886263012, 0.0935975864915144, 0.9093123931674076, 102.40028781929416, 0.1836557723465791, 0.8179736293398489, 97.43934641128259, 0.2836587002536214, 0.7160782734986646, 96.30024732168089, 0.3061692487200188, 0.6949028443860953, 93.98978961448861, 0.35645577171963, 0.6431276132878411, 89.71981287321093, 0.4686425261735673, 0.5329263811186289, 83.71061188616878, 0.6581489804548817, 0.3426380376167976, 78.3111166155131, 0.8767851364203572, 0.1231339759983763, 886.3704043080122, 910.0097707177273, 922.5199268196783, 926.4601493446484, 935.560419516854, 952.8295967694165, 975.730050136341]|  0.6288666129112244|      0.00195312|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[107.47134118441188, 0.0941763042842055, 0.9098093582494567, 102.39976059702322, 0.1831938255804783, 0.817397803870729, 97.43944533707577, 0.2839721847007562, 0.7164082253680514, 96.30017754710377, 0.3056309499308535, 0.6943722391695175, 93.98968991851288, 0.3562148905842147, 0.6435683688469469, 89.72021674868432, 0.4684621510007584, 0.5330075710204676, 83.71040410738706, 0.6577631840940965, 0.342755507555724, 78.31145833322331, 0.8764507688551643, 0.1230713799187021, 886.3702526099593, 910.0093677603585, 922.5196346295431, 926.4596638970552, 935.5608035790877, 952.8296633252047, 975.7298290730348]|  0.3623104989528656|      0.00390625|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[107.47134118441188, 0.0941763042842055, 0.9098093582494567, 102.39976059702322, 0.1831938255804783, 0.817397803870729, 97.43944533707577, 0.2839721847007562, 0.7164082253680514, 96.30017754710377, 0.3056309499308535, 0.6943722391695175, 93.98968991851288, 0.3562148905842147, 0.6435683688469469, 89.72021674868432, 0.4684621510007584, 0.5330075710204676, 83.71040410738706, 0.6577631840940965, 0.342755507555724, 78.31145833322331, 0.8764507688551643, 0.1230713799187021, 886.3702526099593, 910.0093677603585, 922.5196346295431, 926.4596638970552, 935.5608035790877, 952.8296633252047, 975.7298290730348]|  0.3623104989528656|      0.00195312|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[107.47134118441188, 0.0941763042842055, 0.9098093582494567, 102.39976059702322, 0.1831938255804783, 0.817397803870729, 97.43944533707577, 0.2839721847007562, 0.7164082253680514, 96.30017754710377, 0.3056309499308535, 0.6943722391695175, 93.98968991851288, 0.3562148905842147, 0.6435683688469469, 89.72021674868432, 0.4684621510007584, 0.5330075710204676, 83.71040410738706, 0.6577631840940965, 0.342755507555724, 78.31145833322331, 0.8764507688551643, 0.1230713799187021, 886.3702526099593, 910.0093677603585, 922.5196346295431, 926.4596638970552, 935.5608035790877, 952.8296633252047, 975.7298290730348]|  0.3623104989528656|      0.00097656|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[107.47122390185754, 0.0941573598364681, 0.9097738771335957, 102.3998127274449, 0.1834918532184447, 0.8174432848873433, 97.43958989135598, 0.2839129925058058, 0.7163207753837522, 96.2999428965483, 0.3052512602265067, 0.694363550659286, 93.98986592337428, 0.3564756084535575, 0.6437269865186052, 89.72019751297562, 0.4680522175447275, 0.5330062838076403, 83.71051143835413, 0.6578931911166129, 0.3428430719623642, 78.31158109713334, 0.8766431490000987, 0.123266051892548, 886.3702406052016, 910.009132092478, 922.5196331386165, 926.4597353935008, 935.560768523094, 952.8298669955559, 975.730131137964]|  0.2822245955467224|      0.00195312|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      16|[107.47122390185754, 0.0941573598364681, 0.9097738771335957, 102.3998127274449, 0.1834918532184447, 0.8174432848873433, 97.43958989135598, 0.2839129925058058, 0.7163207753837522, 96.2999428965483, 0.3052512602265067, 0.694363550659286, 93.98986592337428, 0.3564756084535575, 0.6437269865186052, 89.72019751297562, 0.4680522175447275, 0.5330062838076403, 83.71051143835413, 0.6578931911166129, 0.3428430719623642, 78.31158109713334, 0.8766431490000987, 0.123266051892548, 886.3702406052016, 910.009132092478, 922.5196331386165, 926.4597353935008, 935.560768523094, 952.8298669955559, 975.730131137964]|  0.2822245955467224|      0.00097656|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
