k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.01157300894942, 0.8271138484487148, 0.95506704325513, 0.8934191685258033, 0.9807826388613384, 0.9293745910653627, 1.0558981097921833, 1.0087756041384717, 0.9605622114466609, 0.917777703132865, 0.908324502695002, 0.9747808356507538, 1.9274308217424427, 0.977309186763733, 0.9644651100240454, 1.1167223039266434, 0.9760181083520679, 0.9570109990722718, 0.9111332909200591, 0.9116639699810418, 0.9882970108653735, 0.9346872944223535, 0.8822942842119358, 0.9542450135215464, 0.8708540972982737]|  4.2172169685363770|      2.00000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[1.01157300894942, 0.8271138484487148, 0.95506704325513, 0.8934191685258033, 0.9807826388613384, 0.9293745910653627, 1.0558981097921833, 1.0087756041384717, 0.9605622114466609, 0.917777703132865, 0.908324502695002, 0.9747808356507538, 1.9274308217424427, 0.977309186763733, 0.9644651100240454, 1.1167223039266434, 0.9760181083520679, 0.9570109990722718, 0.9111332909200591, 0.9116639699810418, 0.9882970108653735, 0.9346872944223535, 0.8822942842119358, 0.9542450135215464, 0.8708540972982737]|  4.2172169685363770|      1.00000000|[241, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.01157300894942, 0.8271138484487148, 0.95506704325513, 0.8934191685258033, 0.9807826388613384, 0.9293745910653627, 1.0558981097921833, 1.0087756041384717, 0.9605622114466609, 0.917777703132865, 0.908324502695002, 0.9747808356507538, 1.9274308217424427, 0.977309186763733, 0.9644651100240454, 1.1167223039266434, 0.9760181083520679, 0.9570109990722718, 0.9111332909200591, 0.9116639699810418, 0.9882970108653735, 0.9346872944223535, 0.8822942842119358, 0.9542450135215464, 0.8708540972982737]|  4.2172169685363770|      0.50000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.8919877512953663, 0.7365621824299468, 1.0090288270206025, 0.7997516463624478, 0.9184576905380973, 1.0413258911202292, 0.958094636025957, 1.0227769416100785, 0.9170199830604003, 0.9334826626419783, 0.9959591814019904, 0.7347357463307195, 1.828079830806479, 0.9309173448109491, 1.1523623655478379, 1.0422112939124635, 0.9863338340378767, 0.9659369106158392, 1.083322391972175, 0.9328118478709313, 1.102724767900012, 0.9143750281811431, 0.8957193836221453, 0.8323153851287255, 0.768505106685019]|  2.9999451637268066|      1.00000000|[481, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[0.8919877512953663, 0.7365621824299468, 1.0090288270206025, 0.7997516463624478, 0.9184576905380973, 1.0413258911202292, 0.958094636025957, 1.0227769416100785, 0.9170199830604003, 0.9334826626419783, 0.9959591814019904, 0.7347357463307195, 1.828079830806479, 0.9309173448109491, 1.1523623655478379, 1.0422112939124635, 0.9863338340378767, 0.9659369106158392, 1.083322391972175, 0.9328118478709313, 1.102724767900012, 0.9143750281811431, 0.8957193836221453, 0.8323153851287255, 0.768505106685019]|  2.9999451637268066|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.8919877512953663, 0.7365621824299468, 1.0090288270206025, 0.7997516463624478, 0.9184576905380973, 1.0413258911202292, 0.958094636025957, 1.0227769416100785, 0.9170199830604003, 0.9334826626419783, 0.9959591814019904, 0.7347357463307195, 1.828079830806479, 0.9309173448109491, 1.1523623655478379, 1.0422112939124635, 0.9863338340378767, 0.9659369106158392, 1.083322391972175, 0.9328118478709313, 1.102724767900012, 0.9143750281811431, 0.8957193836221453, 0.8323153851287255, 0.768505106685019]|  2.9999451637268066|      0.25000000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.8919877512953663, 0.7365621824299468, 1.0090288270206025, 0.7997516463624478, 0.9184576905380973, 1.0413258911202292, 0.958094636025957, 1.0227769416100785, 0.9170199830604003, 0.9334826626419783, 0.9959591814019904, 0.7347357463307195, 1.828079830806479, 0.9309173448109491, 1.1523623655478379, 1.0422112939124635, 0.9863338340378767, 0.9659369106158392, 1.083322391972175, 0.9328118478709313, 1.102724767900012, 0.9143750281811431, 0.8957193836221453, 0.8323153851287255, 0.768505106685019]|  2.9999451637268066|      0.12500000|[841, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.9151308242981574, 0.7039158725684049, 0.9998730903151893, 0.807301018392382, 0.9094310203478462, 1.02107432577106, 0.9512461751603799, 0.9987968839880154, 0.9055210545685154, 0.9223252040732083, 0.9941803093336737, 0.7186590362106005, 1.9179860312168546, 0.9057197987713919, 1.1595195669658314, 1.0149482502046747, 0.991598439813832, 0.9683071270396312, 1.0742840337501653, 0.9258012581218994, 1.1029367436689774, 0.91496609288312, 0.9239667426422039, 0.8162774711241065, 0.7295350057541011]|  2.6417465209960938|      0.25000000|[961, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.9151308242981574, 0.7039158725684049, 0.9998730903151893, 0.807301018392382, 0.9094310203478462, 1.02107432577106, 0.9512461751603799, 0.9987968839880154, 0.9055210545685154, 0.9223252040732083, 0.9941803093336737, 0.7186590362106005, 1.9179860312168546, 0.9057197987713919, 1.1595195669658314, 1.0149482502046747, 0.991598439813832, 0.9683071270396312, 1.0742840337501653, 0.9258012581218994, 1.1029367436689774, 0.91496609288312, 0.9239667426422039, 0.8162774711241065, 0.7295350057541011]|  2.6417465209960938|      0.12500000|[1081, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
