k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4167583987574993, 0.532143961410428, 5.217727385288244, 5.735456389080276, 6.185303481154624, 7.778985511070238]|169.2611373016674463|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[-1.0583097057917943, 0.7084328004079763, 4.36321250804008, 6.500462612584842, 5.5280225420791504, 7.992639207212271]| 68.9131097365457634|      4.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       3|[-1.0583097057917943, 0.7084328004079763, 4.36321250804008, 6.500462612584842, 5.5280225420791504, 7.992639207212271]| 68.9131097365457634|      2.00000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[-1.5382902127997604, 2.2339810331291163, 3.358150808024856, 6.764536887417848, 4.9564615705184, 8.181729436616758]| 29.3523673731565253|      4.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       5|[-1.4871521774175835, 3.4779200488581594, 1.7685760626889448, 5.864148484673587, 1.7907025852734457, 7.137448091854216]|  6.5854999944829622|      8.00000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       6|[-1.4871521774175835, 3.4779200488581594, 1.7685760626889448, 5.864148484673587, 1.7907025852734457, 7.137448091854216]|  6.5854999944829622|      4.00000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[-1.4871521774175835, 3.4779200488581594, 1.7685760626889448, 5.864148484673587, 1.7907025852734457, 7.137448091854216]|  6.5854999944829622|      2.00000000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[-1.4871521774175835, 3.4779200488581594, 1.7685760626889448, 5.864148484673587, 1.7907025852734457, 7.137448091854216]|  6.5854999944829622|      1.00000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[-0.7416770514707767, 3.7942513257471377, 2.2005013056748055, 5.689083507417674, 2.1162322917942316, 6.992449442760977]|  2.4465419414996625|      2.00000000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
      10|[-0.7416770514707767, 3.7942513257471377, 2.2005013056748055, 5.689083507417674, 2.1162322917942316, 6.992449442760977]|  2.4465419414996625|      1.00000000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[-0.7416770514707767, 3.7942513257471377, 2.2005013056748055, 5.689083507417674, 2.1162322917942316, 6.992449442760977]|  2.4465419414996625|      0.50000000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
