k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3732512329105055, 0.0902482173672533, -0.0142250650132004, 0.3436860900108146, 0.2736982017021805, 0.2399918613858985, 0.1355094714478956, -0.1564785292386507, -0.3392384691016416, 0.0292592761550444, 0.094094483832553, -0.0918720811837369, 0.0840972686039797, -0.2916560780353821, 0.1467630081811938, 0.0695319493258424, -0.0538679114858349, 0.1419180488660286, -0.1373013088863862, 0.3574999014418339, -0.1704803444690758, 0.3291724498157969]| 13.9612646102905273|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[1.4415391324812425, -0.2222489595591121, -0.5334007255106207, 1.0803086780201565, 0.6945362541094444, -0.0241944515057507, 0.5267755159994881, -0.1945016684894089, -0.4632747694338609, 0.0030346626877058, -0.0230612409804827, -0.1951924417726112, 0.6983775308847678, -0.2488818272459599, -0.1989225439144245, -0.2809450290662341, -0.1914354827298118, 0.3138426785845639, -0.1932709399254655, 0.8747054521883804, -0.9221190209133119, 0.2909266420058976]| 12.4656295776367188|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.4415391324812425, -0.2222489595591121, -0.5334007255106207, 1.0803086780201565, 0.6945362541094444, -0.0241944515057507, 0.5267755159994881, -0.1945016684894089, -0.4632747694338609, 0.0030346626877058, -0.0230612409804827, -0.1951924417726112, 0.6983775308847678, -0.2488818272459599, -0.1989225439144245, -0.2809450290662341, -0.1914354827298118, 0.3138426785845639, -0.1932709399254655, 0.8747054521883804, -0.9221190209133119, 0.2909266420058976]| 12.4656295776367188|      2.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       4|[1.4415391324812425, -0.2222489595591121, -0.5334007255106207, 1.0803086780201565, 0.6945362541094444, -0.0241944515057507, 0.5267755159994881, -0.1945016684894089, -0.4632747694338609, 0.0030346626877058, -0.0230612409804827, -0.1951924417726112, 0.6983775308847678, -0.2488818272459599, -0.1989225439144245, -0.2809450290662341, -0.1914354827298118, 0.3138426785845639, -0.1932709399254655, 0.8747054521883804, -0.9221190209133119, 0.2909266420058976]| 12.4656295776367188|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       5|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      2.00000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      1.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       7|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      0.50000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       8|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       9|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      10|[2.017740052126321, -0.1513416655684448, -0.4787484591994579, 1.5763768779610206, 0.5533865763544669, 0.2201433879336789, 0.6667253812681132, -0.1493238504271255, -0.5567916534159834, -0.0578604089110889, 0.1699207637839225, -0.0233388796317797, 0.8523770470780774, -0.2226958904229478, 0.0502806615282345, -0.0785528636686512, -0.3243858333383406, 0.4176737462480518, -0.0903063306608102, 1.1259758347152045, -0.876447427373391, 0.3317447728495306]| 12.1485500335693359|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
