k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[4.061816199126623, 0.0564206741208736, 4.060764283150417, 0.1660392499202568, 0.0294316001290308, 0.1669551243344044, 1.1626193598154047, 0.0178652513350151, 1.158682411781202, 0.2704216593773318, 0.0200447211336605, 0.2586921910000998, 0.3150912123375745, 0.0211542719040275, 0.3199787161247883, 0.0872663685507247, 0.0163904216276957, 0.0690470047769502, 0.2183103704420641, 0.0152079110115671, 0.2321659163870459, 1.3750993495607047, 0.0131451508721489, 1.3702091811107329, 0.2550192587516835, 0.0233115345537136, 0.2481653322139301, 1.165309204918285, 0.019248384267781, 1.1474305534335236, 0.0447354424385934, 0.0144422383414567, 0.0494272471113301, 0.1250825451586987, 0.0215395508285849, 0.1212265922849236, 0.2975264047059465, 0.0215576945841173, 0.2942866346421738, 0.0959084440884393, 0.0189035716714585, 0.0957601747921672, 0.1161848064436923, 0.0226735272832838, 0.1129189777935996, 0.5354719007702415, 0.0113153232488003, 0.5307725421956248, 0.0028007401679322, 0.0149478403587093, 0.0013233692454685, 0.077771466689174, 0.0195243854046487, 0.0871349999932373, 0.0954239985467514, 0.0256785300142649, 0.0887089229402418, 0.0410809774691172, 0.0254605256093608, 0.0284810604704538, 0.0969107314377273, 0.0212760760971876, 0.085865980307997, 0.274104934540653, 0.0208006988011312, 0.2696284973153909, 0.3929070677523621, 0.024150549969373, 0.3895980882076814, 0.1305923106083277, 0.018841439202475, 0.1272963378285308, 0.0459556760993368, 0.0273349543035655, 0.0430613158141139, 0.2882966886517142, 0.0241805174895239, 0.2962333473424036, 0.0849939494791342, 0.019556167115559, 0.0926661086957098, 0.2777074914819568, 0.0184464867245895, 0.2798517713672632, 0.0558775624652018, 0.0200853653056508, 0.0603943832195548, 0.1413739783193408, 0.0174119823340791, 0.1542342151508783, 0.1790469626774034, 0.0257594261962791, 0.1723635479403222, 0.1359951826742961, 0.0164138757687083, 0.1426842159781307, 0.3802486550266683, 0.0152115875210872, 0.3829246594729955]|52834.9438156760515994|      0.12500000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[4.0640975443230785, 0.1370476324044216, 4.04828116719363, 0.1483657224122641, 0.0278405950209806, 0.159861085945908, 1.1590960928449745, -0.0011084730492063, 1.159274906144527, 0.2764455653191494, 0.0231430708625444, 0.2624690509827913, 0.3310503964694058, 0.0209463274608687, 0.3300709210946773, 0.0771948265019128, 0.0105848294976825, 0.0696853876741636, 0.214348623863229, 0.0093149408980379, 0.2305240972957634, 1.3805028060548885, -0.0009474558870138, 1.3471288747487222, 0.2685162309329145, 0.0302908900671144, 0.2599207844075116, 1.1569994864144382, 0.0136291127911913, 1.1491703494213592, 0.0476527229974345, 0.004481752052928, 0.0522805899797467, 0.1320353187706225, 0.0147878697940607, 0.1247556223780335, 0.2840073870319249, 0.021329017349656, 0.2947539818234887, 0.1064116009099698, 0.0240701839482696, 0.0915499641843599, 0.1330401528284141, 0.0231654503744816, 0.1055591386544524, 0.5291573998128667, -0.0030748774596023, 0.5369880947721405, -0.0131835905111533, 0.0086696575822401, -0.0044228517301234, 0.067965574177689, 0.0054881389677004, 0.0857490047369204, 0.0914308168838575, 0.0315182975996182, 0.106391869998014, 0.048345174951258, 0.0332743625691236, 0.0483781040596233, 0.0898873123530474, 0.0284443190483619, 0.0803751949958007, 0.2957482895037513, 0.0456589739461399, 0.2763288857917917, 0.3859957419033661, 0.0066319299574096, 0.39070372740183, 0.1289690178318051, 0.0097229466255243, 0.1455780293072682, 0.0307902633718847, 0.0339859816305166, 0.0386567278020877, 0.2951878693313038, 0.023773310616066, 0.2867735878382838, 0.0840274971853835, 0.0144909310968, 0.0907640631452086, 0.2869363194749144, 0.0154477086367247, 0.2819546990215041, 0.0522746640138407, 0.0105191427225164, 0.0601073556990662, 0.1319750099364918, 0.0192976088106464, 0.1574902769134133, 0.1790547418468555, 0.0459364586120035, 0.1908017382966098, 0.1404001940077536, 0.0161920489372333, 0.1336796806144942, 0.3873972390859735, 0.017096460377997, 0.3832961578616385]|21396.0383617226398201|      0.25000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[4.0446301826046565, 0.3669507566957452, 4.051719541963437, 0.1638756826212749, 0.018452931562227, 0.1640521869721329, 1.1789766814584877, 0.0015316100812314, 1.1705355983143377, 0.2643263813305996, 0.0122548320487416, 0.265066865409835, 0.330362053117688, 0.0139690891683576, 0.3427934510081603, 0.074170897674381, 0.0125560259686931, 0.0607670882586793, 0.222769636703858, 0.0169604322520662, 0.2303436651658373, 1.3839820545669623, -0.0030962740058775, 1.3547325477307137, 0.2835198552270529, 0.0266596533435106, 0.2582848706978754, 1.146840815278362, 0.0327448553905508, 1.1601176265219328, 0.0499006388290877, -0.0034703192805043, 0.0447817859611182, 0.1235669770094147, 0.0055508303939643, 0.1220756883143018, 0.2805590401352384, 0.0175275390088522, 0.2945552055774404, 0.1106667727215308, 0.0359270473366517, 0.086538613537119, 0.1170273268202567, 0.0144887729616635, 0.1106003985983555, 0.5434867635034877, -0.0004326737784706, 0.5442126952335938, -0.0066026694211136, 0.0094644857604148, 0.0102880559907159, 0.0898698256995822, -0.0005250349174513, 0.0859784002121382, 0.0943924601040777, 0.0338041810439999, 0.1202578977219142, 0.040528169880169, 0.0430863264178494, 0.0405596229321915, 0.0954897734220437, 0.0161462650842033, 0.0876275507207982, 0.2958375413834829, 0.05830323370785, 0.2819809730892581, 0.3713512798726836, 0.0194076253793058, 0.3781921767864592, 0.1539415350607389, 0.0179112669694967, 0.1568683285317232, 0.0277855834437507, 0.0223849474582117, 0.0180487960465133, 0.2976363458700846, 0.0387242691568713, 0.2845385018070417, 0.1054934394786428, 0.0117745123106041, 0.0860050071609101, 0.2713618093545783, 0.0053780909460807, 0.2980708762721595, 0.0490194890994063, 0.017241411524624, 0.0755572312833071, 0.1429657424821681, 0.0201875811375182, 0.1598712158920657, 0.1900017471536703, 0.0359504323704176, 0.1920624912382489, 0.1331084605560367, 0.0176498412862902, 0.1281445182005753, 0.3863364409453155, 0.0213399563699139, 0.3880910252783574]|7510.3593158356497952|      0.50000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[3.9830673613637293, 0.8197640728843724, 4.097780934881277, 0.1816099231601059, 0.0424315837765449, 0.181279384888803, 1.2093768295454788, 0.0198013664313324, 1.146374811260948, 0.2309363913013927, 0.058008481083846, 0.2699569277176464, 0.3044276650258791, 0.019585264540525, 0.3490179944715032, 0.0653114273242565, 0.0083000582425098, 0.0655539733521145, 0.2298698869747071, 0.0302773763283968, 0.2497761287071857, 1.3933898477678968, -0.041275837600071, 1.3631900051554444, 0.3039262225545311, 0.0165878087361387, 0.2485683977029875, 1.158984424995572, 0.0345663384050053, 1.1664499767394172, 0.0595564222111057, -0.0184062336567209, 0.0868737908216405, 0.109106189129316, 0.0053655292149757, 0.1472445030733291, 0.2785985789599856, 0.0108559221323343, 0.3066804363399894, 0.0956769497725234, 0.0255494439519192, 0.0866678470834678, 0.0970251045103033, -0.0375723122450665, 0.1281388385919074, 0.5698639539653251, 0.0256339167749078, 0.5204806731398516, -0.0168539915660058, 0.0130898360820249, 0.057896301837143, 0.0899690060437515, -0.0044234129803235, 0.085398871766845, 0.0766459198786198, 0.0395214375187162, 0.1271404317000077, 0.0246382656294221, 0.0419144064461545, 0.024248197149264, 0.080220820418851, 0.023913535863041, 0.0876876989652853, 0.2930424434341233, 0.0573335332275012, 0.2987436175611078, 0.3686149724224812, -0.0118392731959848, 0.3854418991889667, 0.187959212183017, 0.0353666067199541, 0.1169152914227336, 0.0054133856408027, -0.0054492892483343, -0.0009118237850365, 0.2513163877705363, 0.0553469255826736, 0.3101791761593988, 0.0802939617215039, 0.0185809838969869, 0.1259876603427218, 0.296298803185761, 0.0150225733406114, 0.3147579729236225, 0.0248068047756485, -0.0048787027158846, 0.0615933703437669, 0.1476730804363424, 0.036650056875189, 0.1381822819877017, 0.1969898617429918, 0.0311233743241375, 0.1642491040690903, 0.1209109852836417, 0.0027056905208014, 0.1145864573751994, 0.4004903645512684, 0.0240566073859594, 0.4095598916971646]|2926.6920834317102162|      1.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[3.76277580506498, 1.599407736312303, 4.074117996469301, 0.0925108558696225, 8.04797045716e-05, 0.2475060174270681, 1.2780300789982308, 0.0213541065734874, 1.273136139157517, 0.2064348730323722, 0.0232277168784588, 0.3131195145782646, 0.2735666784103694, -0.0302007497298721, 0.3475947417007477, 0.0803939694762281, -0.1397935325832479, 0.0968569879733307, 0.1494611566417855, 0.1199496116940307, 0.2688058698116785, 1.3783866201665573, 0.0151640440106353, 1.222269044243101, 0.2811547443604664, -0.0192717996538942, 0.2831307004772917, 1.28118876799993, 0.0047360287192568, 1.186714457311009, 0.0392725044579102, 0.0113067158444305, 0.033779431946367, 0.1544761714703931, -0.055012881706791, 0.234545017845232, 0.3057241491722619, 0.0673068137024829, 0.4129967689569254, 0.1493566306195333, 0.0529135569017828, -0.0012577859081894, 0.1181909882641136, 0.0051671186799022, 0.1134883290229498, 0.4757209256408887, 0.0401738360753643, 0.5187591575048103, 0.0126465177517991, 0.0179018152930706, 0.0816210894629186, 0.1190924303153463, -0.0608938859571383, 0.1328309492852842, 0.1540521927548058, 0.0593538684419657, 0.2216930341904051, -0.0145645646665631, 0.0104836195168378, -0.0580969041065734, 0.1477514697283082, 0.0439026561538289, 0.1896874480576986, 0.3653309021097924, -0.0740405176788073, 0.3366390461106816, 0.3895428550952554, -0.0571366891886354, 0.3316923299370015, 0.207136707165591, -0.0175296873756273, 0.0536666614606152, 0.005439499780809, 0.0163282314008703, -0.0271415874142982, 0.2966034900834276, 0.0998436684351088, 0.2736451350697413, -0.0151748567009012, 0.1701935969268699, 0.1655600379695217, 0.2245209392090946, -0.0076407551879447, 0.3412567695464602, 0.1440728831156685, -0.0668590714577425, 0.0089418464040795, 0.1768630467975251, 0.0663317898894167, 0.145950893894014, 0.1446737479681001, 0.0175858237597341, 0.2317716220629192, 0.118180288720936, -0.0389462675581551, 0.1437491411584038, 0.4217634212049404, -0.0080739087452385, 0.4083632953805233]|1125.3302988576979260|      2.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[3.3924641486975045, 2.5253226938559976, 4.030598638826934, 0.2574123409387574, -0.019751681271469, 0.2603631003030042, 0.9550879808816045, -0.1898743016866604, 1.0126706022596308, 0.1706738462994228, 0.2399301983489239, 0.583300617959014, 0.2808424009191669, -0.1378324797950587, 0.4862837723718552, 0.1462308990772162, 0.0632602238771752, 0.1204565683201801, -0.0702431770118056, -0.0017617868928575, 0.107557055997389, 1.2627353065358233, 0.1168485467925673, 0.6472388559355002, 0.4154336446457408, -0.1087317983519714, 0.4524230970086615, 1.2669438551228343, -0.2703783184501946, 1.1494780297714535, -0.1903938872493881, 0.0537349202117527, -0.2096619251817906, 0.4210578946050271, 0.0253442572425704, 0.5481196838229214, 0.2059670505809726, 0.0831161513765837, 0.6409133879157679, 0.2608284636518753, -0.2379930354484229, 0.1092527611714439, -0.0220934124143056, 0.1461434788039853, 0.2475008307646175, 0.2693529537344072, 0.0260535553966455, 0.5493184980069833, -0.1164024748734531, 0.0960031971738829, 0.1142252686501263, 0.2487665419419887, 0.101235114825911, 0.0944643183215164, 0.0090675338641756, 0.2621606775976045, -0.0306064724048309, -0.1016538863343106, -0.1861858215125032, -0.2046817279198367, -0.1239066896529761, 0.0015743353202391, 0.0025522961565972, 0.3655302487801197, 0.2096448656360599, 0.4183598221187721, 0.4320394315836634, -0.23963231159691, 0.2461855501133051, 0.2178715764431818, -0.1351598628168599, -0.0288605588156439, -0.0517695613235893, 0.0891910458742054, 0.1741060172625591, 0.4437930161630512, 0.2513371335433255, -0.0222142084331868, -0.1745307718647655, 0.2401653615573643, -0.1350536902903995, 0.0922446906193592, -0.0011670528202397, 0.2541433814887508, 0.1929022086327282, 0.1273853537053331, -0.0853353703960621, -0.0854890287576225, -0.0703700791076306, 0.1262994728164549, 0.1263001636310353, -0.3205758439962701, 0.4097880358404733, 0.1601537429678437, -0.121244398279563, -0.1668190278196534, 0.1424312920754076, 0.3155496353611455, 0.4556639466547567]|597.3317640902641870|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[3.3924641486975045, 2.5253226938559976, 4.030598638826934, 0.2574123409387574, -0.019751681271469, 0.2603631003030042, 0.9550879808816045, -0.1898743016866604, 1.0126706022596308, 0.1706738462994228, 0.2399301983489239, 0.583300617959014, 0.2808424009191669, -0.1378324797950587, 0.4862837723718552, 0.1462308990772162, 0.0632602238771752, 0.1204565683201801, -0.0702431770118056, -0.0017617868928575, 0.107557055997389, 1.2627353065358233, 0.1168485467925673, 0.6472388559355002, 0.4154336446457408, -0.1087317983519714, 0.4524230970086615, 1.2669438551228343, -0.2703783184501946, 1.1494780297714535, -0.1903938872493881, 0.0537349202117527, -0.2096619251817906, 0.4210578946050271, 0.0253442572425704, 0.5481196838229214, 0.2059670505809726, 0.0831161513765837, 0.6409133879157679, 0.2608284636518753, -0.2379930354484229, 0.1092527611714439, -0.0220934124143056, 0.1461434788039853, 0.2475008307646175, 0.2693529537344072, 0.0260535553966455, 0.5493184980069833, -0.1164024748734531, 0.0960031971738829, 0.1142252686501263, 0.2487665419419887, 0.101235114825911, 0.0944643183215164, 0.0090675338641756, 0.2621606775976045, -0.0306064724048309, -0.1016538863343106, -0.1861858215125032, -0.2046817279198367, -0.1239066896529761, 0.0015743353202391, 0.0025522961565972, 0.3655302487801197, 0.2096448656360599, 0.4183598221187721, 0.4320394315836634, -0.23963231159691, 0.2461855501133051, 0.2178715764431818, -0.1351598628168599, -0.0288605588156439, -0.0517695613235893, 0.0891910458742054, 0.1741060172625591, 0.4437930161630512, 0.2513371335433255, -0.0222142084331868, -0.1745307718647655, 0.2401653615573643, -0.1350536902903995, 0.0922446906193592, -0.0011670528202397, 0.2541433814887508, 0.1929022086327282, 0.1273853537053331, -0.0853353703960621, -0.0854890287576225, -0.0703700791076306, 0.1262994728164549, 0.1263001636310353, -0.3205758439962701, 0.4097880358404733, 0.1601537429678437, -0.121244398279563, -0.1668190278196534, 0.1424312920754076, 0.3155496353611455, 0.4556639466547567]|597.3317640902641870|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
