k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[91, 13, 1, 8]                                                             |  | used linear model with 104 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[183, 25, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[274, 38, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[366, 50, 4, 32]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       5|[1.0195145283941704, 0.0172548481798882, 1.8884920716517841, 0.0128697121906687, 0.0213258655488264, 2.002002745007415, 0.4338113086719395, 0.0338568849447831, 2.117329790772723, 0.8047911733589104, 0.0155037227127882, 2.158339883613934, 0.2277974102886155, 0.0206167449665106, 2.221129406340161, 2.6914223244274624, 0.0181191817386724, 2.2854268613867195, 0.811850666450821, 0.0194954705682174, 2.392101964330055, 2.269764138953111, 0.0215956808911136, 2.4914267272809667, 14.351686015926898, 0.0531341412733323, 2.558338865247449, 12.158592184143199, 0.0496541946301836, 2.701542678129507, 0.2668715718959102, 0.0204416283083987, 2.9470910714742797, 0.2443818334196786, 0.0198517417270232, 2.9745255050645523, 1.1717871592602067, 0.01708884409805, 3.134758573688472, 0.1750852432878701, 0.014877996078841, 3.2277814413622425, 0.1161114081569914, 0.0196570245232427, 3.2480292438006173, 3.741729310765409, 0.0293223377236272, 3.382796002601779, 0.832957192819901, 0.0171052460614671, 3.663648472517254, 0.1581603766023241, 0.0176947027478928, 3.712442663141964, 0.3924984388791805, 0.0229200579882661, 3.8378464409004702, 0.927523463109991, 0.0214321108411745, 3.9640890336526438, 0.2568625031289522, 0.0199864921971524, 4.050235873071804, 2.0781729799284427, 0.0153420433713051, 4.177079333582959, 1.944230682166286, 0.0198117119074799, 4.421888164618451, 1.4866250102981224, 0.0140347773769115, 4.554731096703155, 0.4826106717493495, 0.027129390163881, 4.60847044738766, 0.4881100682888623, 0.0165152266775641, 4.701628058978243, 0.3330658050126071, 0.0145724000984131, 4.799705184342879, 0.84299003320006, 0.0187868423485586, 4.965664212202943, 0.4638490477527821, 0.0114026045084754, 5.395074889855299, 0.4876528878744873, 0.0236848650064376, 5.421162413036392, 0.9874311099929008, 0.0183215505445684, 2.5871962293252007, -0.0225973771510843, 0.0263644883922941, 3.8667925956919875, 0.2607431198911723, 0.0217047111931629, 5.193581531593872]|2358605.6738638412207365|      0.12500000|[457, 63, 5, 40]                                                           |  | used linear model with 104 points | iterate success | actual_k=2
       6|[1.0195145283941704, 0.0172548481798882, 1.8884920716517841, 0.0128697121906687, 0.0213258655488264, 2.002002745007415, 0.4338113086719395, 0.0338568849447831, 2.117329790772723, 0.8047911733589104, 0.0155037227127882, 2.158339883613934, 0.2277974102886155, 0.0206167449665106, 2.221129406340161, 2.6914223244274624, 0.0181191817386724, 2.2854268613867195, 0.811850666450821, 0.0194954705682174, 2.392101964330055, 2.269764138953111, 0.0215956808911136, 2.4914267272809667, 14.351686015926898, 0.0531341412733323, 2.558338865247449, 12.158592184143199, 0.0496541946301836, 2.701542678129507, 0.2668715718959102, 0.0204416283083987, 2.9470910714742797, 0.2443818334196786, 0.0198517417270232, 2.9745255050645523, 1.1717871592602067, 0.01708884409805, 3.134758573688472, 0.1750852432878701, 0.014877996078841, 3.2277814413622425, 0.1161114081569914, 0.0196570245232427, 3.2480292438006173, 3.741729310765409, 0.0293223377236272, 3.382796002601779, 0.832957192819901, 0.0171052460614671, 3.663648472517254, 0.1581603766023241, 0.0176947027478928, 3.712442663141964, 0.3924984388791805, 0.0229200579882661, 3.8378464409004702, 0.927523463109991, 0.0214321108411745, 3.9640890336526438, 0.2568625031289522, 0.0199864921971524, 4.050235873071804, 2.0781729799284427, 0.0153420433713051, 4.177079333582959, 1.944230682166286, 0.0198117119074799, 4.421888164618451, 1.4866250102981224, 0.0140347773769115, 4.554731096703155, 0.4826106717493495, 0.027129390163881, 4.60847044738766, 0.4881100682888623, 0.0165152266775641, 4.701628058978243, 0.3330658050126071, 0.0145724000984131, 4.799705184342879, 0.84299003320006, 0.0187868423485586, 4.965664212202943, 0.4638490477527821, 0.0114026045084754, 5.395074889855299, 0.4876528878744873, 0.0236848650064376, 5.421162413036392, 0.9874311099929008, 0.0183215505445684, 2.5871962293252007, -0.0225973771510843, 0.0263644883922941, 3.8667925956919875, 0.2607431198911723, 0.0217047111931629, 5.193581531593872]|2358605.6738638412207365|      0.06250000|[547, 77, 6, 48]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       7|[1.008999181732773, 0.016160491646545, 1.8828478743826735, 0.0144142577486438, 0.0138157308238797, 2.0048972231603948, 0.4357413382077407, 0.0290353081065334, 2.121398591821017, 0.8032455064719611, 0.0106762599760195, 2.165034882452584, 0.2263013544712889, 0.0211572088788265, 2.213281800633793, 2.6954784640908502, 0.0430975167258134, 2.28971134605399, 0.8162976551469435, 0.0185993908545674, 2.3923156462474675, 2.2600125454027276, 0.0310612829183841, 2.483553909264843, 14.359492746877985, 0.073067963463597, 2.555453121792282, 12.162700920403756, 0.0680805237553794, 2.706588947721075, 0.2595236787656642, 0.0171555174192616, 2.9456726397370065, 0.2497793876421807, 0.0173442670203316, 2.9766789356854866, 1.170616639487042, 0.0172335790358405, 3.133696409346639, 0.1725896956917632, 0.0091993083907117, 3.2333561314476795, 0.1189519572802078, 0.017597944917465, 3.241748342908599, 3.7324001292789024, 0.0322836773902009, 3.36973210497621, 0.8378451373916694, 0.0157225854556507, 3.6624669738768225, 0.162871459871568, 0.0182445747323217, 3.7182147363985196, 0.3907017663836195, 0.0225183785427432, 3.8431682112996457, 0.9224572561835984, 0.0190815852430469, 3.9629266157467793, 0.262107779437013, 0.0137483231567058, 4.049240848699834, 2.0832601190630244, 0.0161972456400484, 4.170389185541413, 1.9386496681179917, 0.011041303425305, 4.412330567878414, 1.4810312972956061, 0.0174710029152112, 4.55888232372947, 0.4884362706385648, 0.0215005147622742, 4.598083245098927, 0.4922455435923706, 0.0128268006888997, 4.696037676979674, 0.3310378838581896, 0.0100228884226423, 4.794844415538999, 0.8347812632096263, 0.0187780806876599, 4.963224007633918, 0.4649403032547231, 0.0145691796165946, 5.39295533071789, 0.4950219433049255, 0.0222699468678434, 5.421750752016723, 0.9878833836613461, 0.018987011887276, 2.5888435651917368, -0.0175754655050732, 0.0337724790755596, 3.858569272158458, 0.2529681223438199, 0.0249745076599138, 5.186655140052337]|2011090.6542657271493226|      0.12500000|[639, 89, 7, 56]                                                           |  | used linear model with 104 points | iterate success | actual_k=2
       8|[1.008999181732773, 0.016160491646545, 1.8828478743826735, 0.0144142577486438, 0.0138157308238797, 2.0048972231603948, 0.4357413382077407, 0.0290353081065334, 2.121398591821017, 0.8032455064719611, 0.0106762599760195, 2.165034882452584, 0.2263013544712889, 0.0211572088788265, 2.213281800633793, 2.6954784640908502, 0.0430975167258134, 2.28971134605399, 0.8162976551469435, 0.0185993908545674, 2.3923156462474675, 2.2600125454027276, 0.0310612829183841, 2.483553909264843, 14.359492746877985, 0.073067963463597, 2.555453121792282, 12.162700920403756, 0.0680805237553794, 2.706588947721075, 0.2595236787656642, 0.0171555174192616, 2.9456726397370065, 0.2497793876421807, 0.0173442670203316, 2.9766789356854866, 1.170616639487042, 0.0172335790358405, 3.133696409346639, 0.1725896956917632, 0.0091993083907117, 3.2333561314476795, 0.1189519572802078, 0.017597944917465, 3.241748342908599, 3.7324001292789024, 0.0322836773902009, 3.36973210497621, 0.8378451373916694, 0.0157225854556507, 3.6624669738768225, 0.162871459871568, 0.0182445747323217, 3.7182147363985196, 0.3907017663836195, 0.0225183785427432, 3.8431682112996457, 0.9224572561835984, 0.0190815852430469, 3.9629266157467793, 0.262107779437013, 0.0137483231567058, 4.049240848699834, 2.0832601190630244, 0.0161972456400484, 4.170389185541413, 1.9386496681179917, 0.011041303425305, 4.412330567878414, 1.4810312972956061, 0.0174710029152112, 4.55888232372947, 0.4884362706385648, 0.0215005147622742, 4.598083245098927, 0.4922455435923706, 0.0128268006888997, 4.696037676979674, 0.3310378838581896, 0.0100228884226423, 4.794844415538999, 0.8347812632096263, 0.0187780806876599, 4.963224007633918, 0.4649403032547231, 0.0145691796165946, 5.39295533071789, 0.4950219433049255, 0.0222699468678434, 5.421750752016723, 0.9878833836613461, 0.018987011887276, 2.5888435651917368, -0.0175754655050732, 0.0337724790755596, 3.858569272158458, 0.2529681223438199, 0.0249745076599138, 5.186655140052337]|2011090.6542657271493226|      0.06250000|[731, 101, 8, 64]                                                          |  | used linear model with 104 points | iterate failure | actual_k=2
       9|[1.012643117920073, 0.0238045303481952, 1.886745720755691, 0.0194358613476023, 0.0075437610654025, 1.998961024669342, 0.4327703213987758, 0.025508754534352, 2.116005513825486, 0.7969850775971462, 0.0191322449583469, 2.1670547202321875, 0.2299440204687006, 0.0144396194701865, 2.213872295963134, 2.6928581786540957, 0.0466932979983653, 2.285560272299661, 0.8141741223468154, 0.0171869644192509, 2.387929747902032, 2.257701164650786, 0.0332589032408377, 2.481697057866368, 14.363344950790415, 0.0846033309805036, 2.5534859668020835, 12.158576006405058, 0.0795671700465641, 2.7200009339060043, 0.2613644458366202, 0.0263483713250293, 2.9329553469285754, 0.2515485439681452, 0.0242035768299793, 2.973585422279409, 1.1660135776753295, 0.0269517341794104, 3.134480169392676, 0.1727199673546001, 0.018784341322025, 3.2365933106799076, 0.1249322857107108, 0.0171857491516677, 3.238271957404, 3.7368308568480426, 0.0451781954294359, 3.371638573579835, 0.8265831906726585, 0.02172752216797, 3.6677509931659946, 0.1698910013866701, 0.0183356873219807, 3.7212617731107454, 0.3970181791547538, 0.0253415476409653, 3.844011315237896, 0.9210779007830414, 0.0257921992324309, 3.9771185393174924, 0.2559301793799328, 0.0190833591120167, 4.052067569366567, 2.088785763247826, 0.0260942096101128, 4.177532495390514, 1.9427121958925728, 0.0268874161269271, 4.418319131799679, 1.4817308229988175, 0.0147410912139251, 4.567657823087197, 0.4914744085071601, 0.0209352923558334, 4.594267667699258, 0.4981314591817222, 0.0158151334866996, 4.69707454441995, 0.3386107107919676, 0.0058872429511733, 4.793619303537836, 0.8364856171137004, 0.0105973499592362, 4.954475138609871, 0.4545379863042896, 0.0175624864382729, 5.394907336600628, 0.5052347430252054, 0.0269860304484281, 5.4279704242295255, 0.9956993263292423, 0.0263311427606661, 2.597113347753378, -0.00574417634173, 0.0406266765071327, 3.8596030850092515, 0.2540787082030169, 0.0214066026518874, 5.182007277301164]|1771072.4237514110282063|      0.12500000|[822, 114, 9, 72]                                                          |  | used linear model with 104 points | iterate success | actual_k=2
      10|[1.012643117920073, 0.0238045303481952, 1.886745720755691, 0.0194358613476023, 0.0075437610654025, 1.998961024669342, 0.4327703213987758, 0.025508754534352, 2.116005513825486, 0.7969850775971462, 0.0191322449583469, 2.1670547202321875, 0.2299440204687006, 0.0144396194701865, 2.213872295963134, 2.6928581786540957, 0.0466932979983653, 2.285560272299661, 0.8141741223468154, 0.0171869644192509, 2.387929747902032, 2.257701164650786, 0.0332589032408377, 2.481697057866368, 14.363344950790415, 0.0846033309805036, 2.5534859668020835, 12.158576006405058, 0.0795671700465641, 2.7200009339060043, 0.2613644458366202, 0.0263483713250293, 2.9329553469285754, 0.2515485439681452, 0.0242035768299793, 2.973585422279409, 1.1660135776753295, 0.0269517341794104, 3.134480169392676, 0.1727199673546001, 0.018784341322025, 3.2365933106799076, 0.1249322857107108, 0.0171857491516677, 3.238271957404, 3.7368308568480426, 0.0451781954294359, 3.371638573579835, 0.8265831906726585, 0.02172752216797, 3.6677509931659946, 0.1698910013866701, 0.0183356873219807, 3.7212617731107454, 0.3970181791547538, 0.0253415476409653, 3.844011315237896, 0.9210779007830414, 0.0257921992324309, 3.9771185393174924, 0.2559301793799328, 0.0190833591120167, 4.052067569366567, 2.088785763247826, 0.0260942096101128, 4.177532495390514, 1.9427121958925728, 0.0268874161269271, 4.418319131799679, 1.4817308229988175, 0.0147410912139251, 4.567657823087197, 0.4914744085071601, 0.0209352923558334, 4.594267667699258, 0.4981314591817222, 0.0158151334866996, 4.69707454441995, 0.3386107107919676, 0.0058872429511733, 4.793619303537836, 0.8364856171137004, 0.0105973499592362, 4.954475138609871, 0.4545379863042896, 0.0175624864382729, 5.394907336600628, 0.5052347430252054, 0.0269860304484281, 5.4279704242295255, 0.9956993263292423, 0.0263311427606661, 2.597113347753378, -0.00574417634173, 0.0406266765071327, 3.8596030850092515, 0.2540787082030169, 0.0214066026518874, 5.182007277301164]|1771072.4237514110282063|      0.06250000|[912, 128, 10, 80]                                                         |  | used linear model with 104 points | iterate failure | actual_k=2
      11|[1.0198876065894638, 0.029130871461022, 1.8857552399346442, 0.0139571072233427, 0.0054599357823562, 1.9975277854125777, 0.434045558230403, 0.0385186539655445, 2.1170091833996305, 0.7943673073440286, 0.0306435849474804, 2.183959862994039, 0.22821170788693, 0.0116212591325256, 2.20996900819298, 2.6927892894038825, 0.046354444196341, 2.287566979675176, 0.8127949218196298, 0.0196953519404853, 2.3903525856266823, 2.2584603570320967, 0.0300511563790848, 2.4850619558994813, 14.35934772208662, 0.0997736552457665, 2.5446404252279082, 12.167787260830087, 0.0897261143769169, 2.730234285093445, 0.2684921704191061, 0.025728210506407, 2.9253581995658777, 0.2492496298528745, 0.0205759702870389, 2.967298332675848, 1.1687839194322216, 0.0350820435812051, 3.1294844214694644, 0.1700425417001589, 0.0161434712341339, 3.238463152164004, 0.1201973137583353, 0.0147933740431002, 3.2310124092954844, 3.746602724435416, 0.0568380903387479, 3.3675600261878573, 0.83100174351985, 0.0242444282469016, 3.6695365742962496, 0.1698899563640358, 0.0241438949908357, 3.7259908871507084, 0.4020835115171514, 0.0206198714221083, 3.8398391386284314, 0.917938271275582, 0.0265530274377158, 3.985397999161278, 0.2545025912949496, 0.0196286879159208, 4.048391518102543, 2.0809555476865818, 0.0259503257584202, 4.176369362076625, 1.9350013001767592, 0.0316332873923592, 4.426701512684285, 1.4885361944006876, 0.0286624415577831, 4.565452022293196, 0.4999162007846051, 0.0124464552545514, 4.590125519536252, 0.4962294005805418, 0.0347544366110142, 4.6979140426834585, 0.3305750008401267, 0.0070617598125109, 4.798866936806969, 0.8389389160884013, 0.025584608287592, 4.963275341934708, 0.4486100852141703, 0.0172186762180318, 5.395624800510725, 0.4951587676548136, 0.0317030657705965, 5.426436517268559, 0.9934776637796131, 0.0284863577193599, 2.600119074224039, -0.0053120551124713, 0.0395285576005987, 3.855499647273426, 0.2577894360536627, 0.0142437380888925, 5.182972277817789]|1614532.7884041494689882|      0.12500000|[1003, 141, 11, 88]                                                        |  | used linear model with 104 points | iterate success | actual_k=2
