k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7937730184397369, -1.1888890211340248, -0.6585629072354653, -1.106440950438927, -0.9050618870873993, -0.9319951698310717, -0.964943044144477, -1.1023425934177005, -0.9744014682769211, -1.1492576013316589, -0.9621771131527779, -0.9408118533258409, -1.1169314755799598, -1.0224781263017353, -0.9074416608225513, -0.8858886480657915, -1.1169249407865183, -0.9615018101366765, -0.977897007658294, -0.8800539648988711, -0.9263706803395251, -1.0354821249238075, -0.8642702878268909, -1.047572355464431, -0.9648259715481177, -0.7987895636713682, -0.8858070912256436, -0.9393820874337718, -0.9310708126170855, -0.6757478302591374, -0.9939353146557094, -1.0805661749398494, -0.8670463480463331, -0.5403061371036353, -1.1252579546968564, -0.9000853866827411, -0.8766947692127991, -0.8539026259905483, -1.0715628222364508, -0.968163062207368, -1.0413079696078968, -1.0731013256710866, -1.1429769626744182, -1.1161519938413063, -0.7760100614743725, -0.8176855278706066, -0.8139223464849166, -1.0075732428103805, -0.9371791877785335, -0.8891697267728083]|65653.4218750000000000|      2.00000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[-0.7937730184397369, -1.1888890211340248, -0.6585629072354653, -1.106440950438927, -0.9050618870873993, -0.9319951698310717, -0.964943044144477, -1.1023425934177005, -0.9744014682769211, -1.1492576013316589, -0.9621771131527779, -0.9408118533258409, -1.1169314755799598, -1.0224781263017353, -0.9074416608225513, -0.8858886480657915, -1.1169249407865183, -0.9615018101366765, -0.977897007658294, -0.8800539648988711, -0.9263706803395251, -1.0354821249238075, -0.8642702878268909, -1.047572355464431, -0.9648259715481177, -0.7987895636713682, -0.8858070912256436, -0.9393820874337718, -0.9310708126170855, -0.6757478302591374, -0.9939353146557094, -1.0805661749398494, -0.8670463480463331, -0.5403061371036353, -1.1252579546968564, -0.9000853866827411, -0.8766947692127991, -0.8539026259905483, -1.0715628222364508, -0.968163062207368, -1.0413079696078968, -1.0731013256710866, -1.1429769626744182, -1.1161519938413063, -0.7760100614743725, -0.8176855278706066, -0.8139223464849166, -1.0075732428103805, -0.9371791877785335, -0.8891697267728083]|65653.4218750000000000|      1.00000000|[238, 80, 0, 5]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.710248533744023, -1.060062131186226, -0.441570531880568, -1.2137859673216078, -0.9841439579929908, -0.9229960304244853, -0.7178409898384067, -0.9319669865210973, -1.1191877199912275, -0.926364007648333, -0.9835162471701844, -0.8905959337602953, -1.1450898537223602, -1.165142385570106, -0.9068722437424273, -1.0127554800661867, -1.0746538384745745, -0.8507779944590084, -1.0798729866497008, -0.8704142788975422, -1.0509631698945274, -0.9098377534734272, -0.7746685063254293, -1.0007910153028388, -0.9300695287699027, -0.858127040007896, -0.8133338773960642, -0.9202258538719311, -1.103216150484002, -0.3273610487703102, -1.0293864964589454, -1.0536034174398252, -0.7739425385660453, -0.4221361248871887, -1.0479627111644092, -0.8078183981952831, -1.116852260920748, -0.7623220770659521, -0.9103266398087334, -0.7604555817111766, -0.680580070073064, -1.2237424457477255, -1.0567917499871988, -0.8854650945318697, -0.5903679519768801, -0.8778090378898404, -0.7746865350307253, -0.909063246724887, -1.01747034385459, -1.0881075866164114]|48086.7890625000000000|      2.00000000|[331, 112, 0, 7]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[-0.5903805909129999, -0.9922595870216823, -0.5387874813120166, -1.0069744108707204, -0.6224996853891247, -0.9391805997998046, 0.1553880658597759, -1.5282302666061298, -0.9883378763802843, -0.5127616735066481, -1.103095378857623, -1.1379429391201383, -0.8021576552476612, -0.8429536596499778, -1.0090137192135584, -1.0689725376635704, -1.111842643412695, -0.4279610541986857, -0.6715636017271951, -0.9471793433041048, -0.759121906141697, -0.8712885017403728, -0.7608710382503843, -0.8399815522443947, -0.4543604103399457, -0.2703141632794198, -0.9570809535107253, -0.7979604053193771, -0.9991302700718799, -0.1610659800326822, -1.0595219442042654, -1.2601846323904518, -0.539480481898919, -0.4278856453416503, -0.768594784100908, -0.5575867674024672, -0.906366255814777, -0.4279300718920457, -0.8303646784723735, -0.5610200656127158, -0.4664655868011199, -1.0883292580049404, -0.7316039047755307, -0.7670403995322582, -0.2284012561777531, -0.7212735645153177, -0.6495612513888184, -1.1085650727909213, -0.5760486774886228, -0.8923815342057675]|30909.6386718750000000|      4.00000000|[424, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[-0.5903805909129999, -0.9922595870216823, -0.5387874813120166, -1.0069744108707204, -0.6224996853891247, -0.9391805997998046, 0.1553880658597759, -1.5282302666061298, -0.9883378763802843, -0.5127616735066481, -1.103095378857623, -1.1379429391201383, -0.8021576552476612, -0.8429536596499778, -1.0090137192135584, -1.0689725376635704, -1.111842643412695, -0.4279610541986857, -0.6715636017271951, -0.9471793433041048, -0.759121906141697, -0.8712885017403728, -0.7608710382503843, -0.8399815522443947, -0.4543604103399457, -0.2703141632794198, -0.9570809535107253, -0.7979604053193771, -0.9991302700718799, -0.1610659800326822, -1.0595219442042654, -1.2601846323904518, -0.539480481898919, -0.4278856453416503, -0.768594784100908, -0.5575867674024672, -0.906366255814777, -0.4279300718920457, -0.8303646784723735, -0.5610200656127158, -0.4664655868011199, -1.0883292580049404, -0.7316039047755307, -0.7670403995322582, -0.2284012561777531, -0.7212735645153177, -0.6495612513888184, -1.1085650727909213, -0.5760486774886228, -0.8923815342057675]|30909.6386718750000000|      2.00000000|[563, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[-0.5903805909129999, -0.9922595870216823, -0.5387874813120166, -1.0069744108707204, -0.6224996853891247, -0.9391805997998046, 0.1553880658597759, -1.5282302666061298, -0.9883378763802843, -0.5127616735066481, -1.103095378857623, -1.1379429391201383, -0.8021576552476612, -0.8429536596499778, -1.0090137192135584, -1.0689725376635704, -1.111842643412695, -0.4279610541986857, -0.6715636017271951, -0.9471793433041048, -0.759121906141697, -0.8712885017403728, -0.7608710382503843, -0.8399815522443947, -0.4543604103399457, -0.2703141632794198, -0.9570809535107253, -0.7979604053193771, -0.9991302700718799, -0.1610659800326822, -1.0595219442042654, -1.2601846323904518, -0.539480481898919, -0.4278856453416503, -0.768594784100908, -0.5575867674024672, -0.906366255814777, -0.4279300718920457, -0.8303646784723735, -0.5610200656127158, -0.4664655868011199, -1.0883292580049404, -0.7316039047755307, -0.7670403995322582, -0.2284012561777531, -0.7212735645153177, -0.6495612513888184, -1.1085650727909213, -0.5760486774886228, -0.8923815342057675]|30909.6386718750000000|      1.00000000|[704, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.5713936427514905, -0.9193774411208209, -0.2480254352149674, -0.7458221966498084, -0.4946274131090094, -0.9510268322983417, 0.4125562602008104, -1.2405674512773661, -0.8725557176634562, -0.3690846483717126, -0.9248370847209251, -0.8222520728910894, -0.8212156007572528, -0.8359003250132597, -0.8886078206801463, -1.161706049847627, -1.1211548840079006, -0.5027911159394595, -0.7648021111845749, -0.9775047361580979, -0.624502181964155, -0.7603837914322354, -0.6818926708306479, -0.7135724382325106, -0.4997509216680725, -0.4075947822177379, -0.9162636799511936, -0.8244738772957512, -1.065328123494088, -0.1145114754990603, -1.017188447524277, -1.3276455713777844, -0.3730761992538962, -0.0141938978874538, -0.6484907684259046, -0.6627203648875043, -0.8446645949446202, -0.3235471989506899, -0.705609135457625, -0.6177444324916328, -0.4286902301852702, -0.9310762879368659, -0.7035920132956383, -0.7508998064089482, -0.3702040254468967, -0.5667876468507639, -0.6009131630744595, -0.9024938684424094, -0.671455749062525, -0.9066312908355704]|21144.8554687500000000|      2.00000000|[799, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       8|[-0.5713936427514905, -0.9193774411208209, -0.2480254352149674, -0.7458221966498084, -0.4946274131090094, -0.9510268322983417, 0.4125562602008104, -1.2405674512773661, -0.8725557176634562, -0.3690846483717126, -0.9248370847209251, -0.8222520728910894, -0.8212156007572528, -0.8359003250132597, -0.8886078206801463, -1.161706049847627, -1.1211548840079006, -0.5027911159394595, -0.7648021111845749, -0.9775047361580979, -0.624502181964155, -0.7603837914322354, -0.6818926708306479, -0.7135724382325106, -0.4997509216680725, -0.4075947822177379, -0.9162636799511936, -0.8244738772957512, -1.065328123494088, -0.1145114754990603, -1.017188447524277, -1.3276455713777844, -0.3730761992538962, -0.0141938978874538, -0.6484907684259046, -0.6627203648875043, -0.8446645949446202, -0.3235471989506899, -0.705609135457625, -0.6177444324916328, -0.4286902301852702, -0.9310762879368659, -0.7035920132956383, -0.7508998064089482, -0.3702040254468967, -0.5667876468507639, -0.6009131630744595, -0.9024938684424094, -0.671455749062525, -0.9066312908355704]|21144.8554687500000000|      1.00000000|[940, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[-0.3701027886921244, -0.8538912951875637, -0.3663133344886546, -0.7257856633912877, -0.4283957559611664, -1.0744835707697518, 0.4858804199663494, -0.8738270935182855, -1.0465318672849828, -0.4404397466778158, -0.8521444507331847, -0.7608760032021065, -0.9736230976286094, -0.664876936077136, -0.7885432551169563, -1.1599915931075275, -0.7621331799566555, -0.4292064828127624, -0.6979372743666089, -1.1245740743537618, -0.4862028608618464, -0.8616172957719699, -0.5920940587667733, -0.7581671658270802, -0.4541476292127953, -0.2983585748478422, -0.951588165465211, -0.693749688930359, -0.824414388496864, 0.0863280472490823, -1.0030500065393473, -1.280774163155089, -0.5992896913615413, 0.2032849587032167, -0.5567372615051854, -0.3677934079128566, -0.8425324773252444, -0.2406352780383706, -0.6463006039364737, -0.5030682816025829, -0.2200836307599502, -0.9293119037504448, -0.829485325770276, -0.6960427597499041, -0.2804788316687257, -0.6207066903423476, -0.6437854473110883, -0.8915605440630894, -0.8283504125553725, -0.7513700066062967]|16221.7939453125000000|      2.00000000|[1034, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[-0.3701027886921244, -0.8538912951875637, -0.3663133344886546, -0.7257856633912877, -0.4283957559611664, -1.0744835707697518, 0.4858804199663494, -0.8738270935182855, -1.0465318672849828, -0.4404397466778158, -0.8521444507331847, -0.7608760032021065, -0.9736230976286094, -0.664876936077136, -0.7885432551169563, -1.1599915931075275, -0.7621331799566555, -0.4292064828127624, -0.6979372743666089, -1.1245740743537618, -0.4862028608618464, -0.8616172957719699, -0.5920940587667733, -0.7581671658270802, -0.4541476292127953, -0.2983585748478422, -0.951588165465211, -0.693749688930359, -0.824414388496864, 0.0863280472490823, -1.0030500065393473, -1.280774163155089, -0.5992896913615413, 0.2032849587032167, -0.5567372615051854, -0.3677934079128566, -0.8425324773252444, -0.2406352780383706, -0.6463006039364737, -0.5030682816025829, -0.2200836307599502, -0.9293119037504448, -0.829485325770276, -0.6960427597499041, -0.2804788316687257, -0.6207066903423476, -0.6437854473110883, -0.8915605440630894, -0.8283504125553725, -0.7513700066062967]|16221.7939453125000000|      1.00000000|[1172, 400, 0, 25]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
