k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.0743946983515789, 0.0428453825600583, 0.003711334293646, 0.0373555783369677, 0.0644508987506005, 0.0469946217833313, 0.0899426841614076, 0.0155369453626166, -0.0742339183223781, 0.0390412983264456]|  1.1703537702560425|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.0743946983515789, 0.0428453825600583, 0.003711334293646, 0.0373555783369677, 0.0644508987506005, 0.0469946217833313, 0.0899426841614076, 0.0155369453626166, -0.0742339183223781, 0.0390412983264456]|  1.1703537702560425|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0743946983515789, 0.0428453825600583, 0.003711334293646, 0.0373555783369677, 0.0644508987506005, 0.0469946217833313, 0.0899426841614076, 0.0155369453626166, -0.0742339183223781, 0.0390412983264456]|  1.1703537702560425|      0.12500000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.0960512725218264, 0.0219740076673422, 0.0037740877005605, 0.0742868659739287, 0.0834488751184558, 0.0436354015179321, 0.0620237637923949, -0.0175507463413329, 0.0291656656249003, 0.018583740393495]|  0.5635984539985657|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.0960512725218264, 0.0219740076673422, 0.0037740877005605, 0.0742868659739287, 0.0834488751184558, 0.0436354015179321, 0.0620237637923949, -0.0175507463413329, 0.0291656656249003, 0.018583740393495]|  0.5635984539985657|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.0960512725218264, 0.0219740076673422, 0.0037740877005605, 0.0742868659739287, 0.0834488751184558, 0.0436354015179321, 0.0620237637923949, -0.0175507463413329, 0.0291656656249003, 0.018583740393495]|  0.5635984539985657|      0.06250000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.1027085525185445, 0.0194821595281537, -0.0025931312013847, 0.0427564566608867, 0.0634898484580391, 0.0490687550737861, 0.0346231634726719, -0.0118018090595002, 0.008578977651254, -0.0158469748522446]|  0.2941811978816986|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.1027085525185445, 0.0194821595281537, -0.0025931312013847, 0.0427564566608867, 0.0634898484580391, 0.0490687550737861, 0.0346231634726719, -0.0118018090595002, 0.008578977651254, -0.0158469748522446]|  0.2941811978816986|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.0968577816033, 0.009661661825023, -0.0116275437290999, 0.0262371096185088, 0.0338790850943927, 0.0343317175737368, 0.0186323666512081, 0.0005678593563801, 0.0148679297266788, 0.0274984296211918]|  0.1827105581760406|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[0.0968577816033, 0.009661661825023, -0.0116275437290999, 0.0262371096185088, 0.0338790850943927, 0.0343317175737368, 0.0186323666512081, 0.0005678593563801, 0.0148679297266788, 0.0274984296211918]|  0.1827105581760406|      0.06250000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.0968577816033, 0.009661661825023, -0.0116275437290999, 0.0262371096185088, 0.0338790850943927, 0.0343317175737368, 0.0186323666512081, 0.0005678593563801, 0.0148679297266788, 0.0274984296211918]|  0.1827105581760406|      0.03125000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.0936502929848191, 0.011900706884985, -0.0068920543173669, 0.0295333304206427, 0.0308965176247721, 0.0206600226124843, 0.0053674944865411, 0.0019756944352697, 0.0089921088370214, 0.0047015832092273]|  0.0637866854667664|      0.06250000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[0.0936502929848191, 0.011900706884985, -0.0068920543173669, 0.0295333304206427, 0.0308965176247721, 0.0206600226124843, 0.0053674944865411, 0.0019756944352697, 0.0089921088370214, 0.0047015832092273]|  0.0637866854667664|      0.03125000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.0936502929848191, 0.011900706884985, -0.0068920543173669, 0.0295333304206427, 0.0308965176247721, 0.0206600226124843, 0.0053674944865411, 0.0019756944352697, 0.0089921088370214, 0.0047015832092273]|  0.0637866854667664|      0.01562500|[449, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[0.0975671906069248, 0.0066957538681215, -0.0128357783513463, 0.0228419484866281, 0.0288183634772792, 0.0172319048154349, 0.0065828882327256, 0.0020054064359099, -0.0010899982958421, 0.0031501679713701]|  0.0473182983696461|      0.03125000|[477, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[0.0975671906069248, 0.0066957538681215, -0.0128357783513463, 0.0228419484866281, 0.0288183634772792, 0.0172319048154349, 0.0065828882327256, 0.0020054064359099, -0.0010899982958421, 0.0031501679713701]|  0.0473182983696461|      0.01562500|[505, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.0975671906069248, 0.0066957538681215, -0.0128357783513463, 0.0228419484866281, 0.0288183634772792, 0.0172319048154349, 0.0065828882327256, 0.0020054064359099, -0.0010899982958421, 0.0031501679713701]|  0.0473182983696461|      0.00781250|[533, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
