k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.593414969457978, -0.7108616606637791, 0.8170289361578719, -0.0893243939947663, 0.2718558995500901, -0.1339636307506717, -0.1815795837765723]|52387.6445312500000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[9.593414969457978, -0.7108616606637791, 0.8170289361578719, -0.0893243939947663, 0.2718558995500901, -0.1339636307506717, -0.1815795837765723]|52387.6445312500000000|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.593414969457978, -0.7108616606637791, 0.8170289361578719, -0.0893243939947663, 0.2718558995500901, -0.1339636307506717, -0.1815795837765723]|52387.6445312500000000|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.562327468296496, -0.7036105578228817, 0.7668557534180348, -0.5767996823598112, 0.334117306546768, -0.1718038262057612, -0.122223703250616]|29233.2265625000000000|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[9.562327468296496, -0.7036105578228817, 0.7668557534180348, -0.5767996823598112, 0.334117306546768, -0.1718038262057612, -0.122223703250616]|29233.2265625000000000|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.562327468296496, -0.7036105578228817, 0.7668557534180348, -0.5767996823598112, 0.334117306546768, -0.1718038262057612, -0.122223703250616]|29233.2265625000000000|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.562327468296496, -0.7036105578228817, 0.7668557534180348, -0.5767996823598112, 0.334117306546768, -0.1718038262057612, -0.122223703250616]|29233.2265625000000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.562327468296496, -0.7036105578228817, 0.7668557534180348, -0.5767996823598112, 0.334117306546768, -0.1718038262057612, -0.122223703250616]|29233.2265625000000000|      0.06250000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.560213027059534, -0.7017380374205755, 0.7708181808829403, -0.5902836738988678, 0.335588853040161, -0.1751540027434536, -0.0615000273536277]|12636.8623046875000000|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[9.560213027059534, -0.7017380374205755, 0.7708181808829403, -0.5902836738988678, 0.335588853040161, -0.1751540027434536, -0.0615000273536277]|12636.8623046875000000|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.560213027059534, -0.7017380374205755, 0.7708181808829403, -0.5902836738988678, 0.335588853040161, -0.1751540027434536, -0.0615000273536277]|12636.8623046875000000|      0.03125000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.559705814703689, -0.7026495442609131, 0.7710614986097752, -0.5934216535230553, 0.3355711569737793, -0.1754011632934672, -0.0304274209328616]|9764.1533203125000000|      0.06250000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[9.559705814703689, -0.7026495442609131, 0.7710614986097752, -0.5934216535230553, 0.3355711569737793, -0.1754011632934672, -0.0304274209328616]|9764.1533203125000000|      0.03125000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.559705814703689, -0.7026495442609131, 0.7710614986097752, -0.5934216535230553, 0.3355711569737793, -0.1754011632934672, -0.0304274209328616]|9764.1533203125000000|      0.01562500|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[9.562628145754005, -0.7019473929735245, 0.7697149740286879, -0.5919622579048002, 0.3416742475017464, -0.177083846035159, -0.0442507884886411]|6806.3613281250000000|      0.03125000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      16|[9.562628145754005, -0.7019473929735245, 0.7697149740286879, -0.5919622579048002, 0.3416742475017464, -0.177083846035159, -0.0442507884886411]|6806.3613281250000000|      0.01562500|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[9.55422641441296, -0.7050739812421184, 0.7768120734633454, -0.5940499412062458, 0.3443018612277562, -0.1843515432795853, -0.0372276152607259]|6155.5498046875000000|      0.03125000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[9.55422641441296, -0.7050739812421184, 0.7768120734633454, -0.5940499412062458, 0.3443018612277562, -0.1843515432795853, -0.0372276152607259]|6155.5498046875000000|      0.01562500|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
