k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[113, 0, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[226, 0, 2, 16]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[339, 0, 3, 24]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[452, 0, 4, 32]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[565, 0, 5, 40]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       6|[1.0228064221890785, 0.0162761383318167, 1.8853941827863816, 0.0140645382557077, 0.0177957171342955, 2.001796122883185, 0.4274887893782069, 0.0187089913500186, 2.11555869300186, 0.804895862446655, 0.0180941214124328, 2.1635171828573054, 0.2220825512078498, 0.0187362441263345, 2.219538269807454, 2.6911283063597096, 0.0197471768983919, 2.2804654245403855, 0.804588072698071, 0.0206785108098664, 2.389936763253249, 2.2685110772066976, 0.021273872991763, 2.4892191158137456, 14.349523863144938, 0.04120284834093, 2.5590851294276367, 12.160862667452346, 0.0342329803847763, 2.7044093970640057, 0.2759653411297884, 0.0191917145469722, 2.940376815188324, 0.2413005507141932, 0.0195087649750657, 2.965164463847737, 1.1665879796562009, 0.0206006489773136, 3.129381973393158, 0.1790783247086262, 0.0199070335838548, 3.2258884131023113, 0.1163705292900113, 0.0227732977771526, 3.2550661312158016, 3.7511441916148716, 0.0222300610160905, 3.381046734894067, 0.8333240700736789, 0.0205891887643672, 3.6679236839436196, 0.1586735975615458, 0.02056711668016, 3.7196517471903934, 0.3814271222017059, 0.0226268729968283, 3.829391336095629, 0.9255327630405012, 0.0222252237674562, 3.9618048402568626, 0.2586235815759838, 0.0190618693347108, 4.055243637814492, 2.0693042888063933, 0.0194066643525815, 4.175047811947183, 1.943676503226147, 0.0197461755239793, 4.427964484015833, 1.486978291377448, 0.0227450652546277, 4.5605232131789215, 0.4859409408411931, 0.0190902385335164, 4.599501832629586, 0.4955635016088715, 0.0189172851751806, 4.705068103809435, 0.3265367365415595, 0.0206898541228586, 4.800198173029555, 0.8413950802138941, 0.0219231108402417, 4.970319761230122, 0.4569435281548118, 0.0190759733804063, 5.398298480401515, 0.4898050967032331, 0.0199089184197326, 5.418992312988803, 0.9851128744716972, 0.0199805659494455, 2.5881731406984034, -0.0186066757966279, 0.0207710778192996, 3.863283872384143, 0.2657782823597699, 0.0178191807122515, 5.198268428767935]|2691431.4397484278306365|      0.06250000|[678, 0, 6, 48]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       7|[1.0228064221890785, 0.0162761383318167, 1.8853941827863816, 0.0140645382557077, 0.0177957171342955, 2.001796122883185, 0.4274887893782069, 0.0187089913500186, 2.11555869300186, 0.804895862446655, 0.0180941214124328, 2.1635171828573054, 0.2220825512078498, 0.0187362441263345, 2.219538269807454, 2.6911283063597096, 0.0197471768983919, 2.2804654245403855, 0.804588072698071, 0.0206785108098664, 2.389936763253249, 2.2685110772066976, 0.021273872991763, 2.4892191158137456, 14.349523863144938, 0.04120284834093, 2.5590851294276367, 12.160862667452346, 0.0342329803847763, 2.7044093970640057, 0.2759653411297884, 0.0191917145469722, 2.940376815188324, 0.2413005507141932, 0.0195087649750657, 2.965164463847737, 1.1665879796562009, 0.0206006489773136, 3.129381973393158, 0.1790783247086262, 0.0199070335838548, 3.2258884131023113, 0.1163705292900113, 0.0227732977771526, 3.2550661312158016, 3.7511441916148716, 0.0222300610160905, 3.381046734894067, 0.8333240700736789, 0.0205891887643672, 3.6679236839436196, 0.1586735975615458, 0.02056711668016, 3.7196517471903934, 0.3814271222017059, 0.0226268729968283, 3.829391336095629, 0.9255327630405012, 0.0222252237674562, 3.9618048402568626, 0.2586235815759838, 0.0190618693347108, 4.055243637814492, 2.0693042888063933, 0.0194066643525815, 4.175047811947183, 1.943676503226147, 0.0197461755239793, 4.427964484015833, 1.486978291377448, 0.0227450652546277, 4.5605232131789215, 0.4859409408411931, 0.0190902385335164, 4.599501832629586, 0.4955635016088715, 0.0189172851751806, 4.705068103809435, 0.3265367365415595, 0.0206898541228586, 4.800198173029555, 0.8413950802138941, 0.0219231108402417, 4.970319761230122, 0.4569435281548118, 0.0190759733804063, 5.398298480401515, 0.4898050967032331, 0.0199089184197326, 5.418992312988803, 0.9851128744716972, 0.0199805659494455, 2.5881731406984034, -0.0186066757966279, 0.0207710778192996, 3.863283872384143, 0.2657782823597699, 0.0178191807122515, 5.198268428767935]|2691431.4397484278306365|      0.03125000|[791, 0, 7, 56]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       8|[1.0208846781126082, 0.01940399597961, 1.8809893284631236, 0.0123022273084568, 0.0188688807116422, 2.0005128732541695, 0.4290139117384641, 0.0193482086664045, 2.117763633121549, 0.8042181134788845, 0.0158884834351918, 2.167102690960479, 0.2225580121702418, 0.0198579778375983, 2.2204809574579607, 2.691887460880149, 0.0217959328577727, 2.2811988473701175, 0.8028515407567139, 0.0207839670526212, 2.389108021397611, 2.268428782645417, 0.0231440195226047, 2.4859388212888933, 14.348273074184236, 0.0607216752918619, 2.557442157359597, 12.159662925707485, 0.0482612802422895, 2.7096196966945345, 0.27505556665891, 0.0188761364010685, 2.9398924874083643, 0.241675013480878, 0.0232524813404556, 2.9652497157316824, 1.1700099457231288, 0.0197919718350353, 3.1326686665066625, 0.179627609545689, 0.0202192873491755, 3.2252353247889123, 0.1141151045381661, 0.0224809745965098, 3.256128421109806, 3.7505361128302206, 0.0283850038756897, 3.382799081210285, 0.8351550237991592, 0.0224191129107932, 3.665863775590406, 0.1578544180268552, 0.0198151627615907, 3.7206302369548796, 0.3814462844678878, 0.0226694560445436, 3.827715766359462, 0.9239387797383007, 0.0269002833146261, 3.9621862652983304, 0.2569226988722872, 0.0204856930385525, 4.056426259399052, 2.070472549619321, 0.0199185723891213, 4.1736923687766385, 1.9446047603978678, 0.0240966479026707, 4.427673292322641, 1.4878400804911713, 0.0221245345676624, 4.559970673682661, 0.4860435054624427, 0.020021410507944, 4.59784559072247, 0.4972938564455349, 0.0176612140828134, 4.70223704996092, 0.3252178562371875, 0.0178133550052847, 4.799685571457335, 0.837714771296734, 0.0175520096000155, 4.97189472073679, 0.4574850866428484, 0.0184767573942749, 5.397644638332171, 0.4929970767177566, 0.0194447007644779, 5.418521398446638, 0.9838523865511642, 0.0237592963587571, 2.5865118683265127, -0.0213676839936131, 0.0224507468732969, 3.863650259463055, 0.2624203285398939, 0.0163948096561426, 5.1971027977788635]|2190668.7560189780779183|      0.06250000|[904, 0, 8, 64]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       9|[1.0208846781126082, 0.01940399597961, 1.8809893284631236, 0.0123022273084568, 0.0188688807116422, 2.0005128732541695, 0.4290139117384641, 0.0193482086664045, 2.117763633121549, 0.8042181134788845, 0.0158884834351918, 2.167102690960479, 0.2225580121702418, 0.0198579778375983, 2.2204809574579607, 2.691887460880149, 0.0217959328577727, 2.2811988473701175, 0.8028515407567139, 0.0207839670526212, 2.389108021397611, 2.268428782645417, 0.0231440195226047, 2.4859388212888933, 14.348273074184236, 0.0607216752918619, 2.557442157359597, 12.159662925707485, 0.0482612802422895, 2.7096196966945345, 0.27505556665891, 0.0188761364010685, 2.9398924874083643, 0.241675013480878, 0.0232524813404556, 2.9652497157316824, 1.1700099457231288, 0.0197919718350353, 3.1326686665066625, 0.179627609545689, 0.0202192873491755, 3.2252353247889123, 0.1141151045381661, 0.0224809745965098, 3.256128421109806, 3.7505361128302206, 0.0283850038756897, 3.382799081210285, 0.8351550237991592, 0.0224191129107932, 3.665863775590406, 0.1578544180268552, 0.0198151627615907, 3.7206302369548796, 0.3814462844678878, 0.0226694560445436, 3.827715766359462, 0.9239387797383007, 0.0269002833146261, 3.9621862652983304, 0.2569226988722872, 0.0204856930385525, 4.056426259399052, 2.070472549619321, 0.0199185723891213, 4.1736923687766385, 1.9446047603978678, 0.0240966479026707, 4.427673292322641, 1.4878400804911713, 0.0221245345676624, 4.559970673682661, 0.4860435054624427, 0.020021410507944, 4.59784559072247, 0.4972938564455349, 0.0176612140828134, 4.70223704996092, 0.3252178562371875, 0.0178133550052847, 4.799685571457335, 0.837714771296734, 0.0175520096000155, 4.97189472073679, 0.4574850866428484, 0.0184767573942749, 5.397644638332171, 0.4929970767177566, 0.0194447007644779, 5.418521398446638, 0.9838523865511642, 0.0237592963587571, 2.5865118683265127, -0.0213676839936131, 0.0224507468732969, 3.863650259463055, 0.2624203285398939, 0.0163948096561426, 5.1971027977788635]|2190668.7560189780779183|      0.03125000|[1017, 0, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=0
      10|[1.0187590253274033, 0.0208256030718925, 1.881563107732468, 0.0143851985914427, 0.0157533432141234, 1.9978393919463444, 0.4294934252213975, 0.0194889384017826, 2.1184561173797483, 0.8051705859770317, 0.0179711259238072, 2.1649056524040686, 0.2237646803519674, 0.0189282411121764, 2.2183407358473195, 2.694721390644951, 0.026230545391574, 2.2826576619279413, 0.8044509872417878, 0.0195929854664025, 2.3882461280131744, 2.2688450221093075, 0.0228910498407587, 2.481633798277242, 14.349749345885161, 0.0769935731705861, 2.552426588476156, 12.162550463329355, 0.0624021748272526, 2.7157756252035785, 0.2726387463374415, 0.0213640811684405, 2.945120909999433, 0.2404747117257977, 0.0285151847649029, 2.9614456441894936, 1.1714849235758495, 0.0221295709167182, 3.1297260621486034, 0.1802057324279654, 0.0214487492401948, 3.226703360263652, 0.114702788078814, 0.0234269923800001, 3.2581493526549568, 3.7506859188817843, 0.0319499674616006, 3.3863406023844522, 0.8343124327051592, 0.0214040523234275, 3.6643166395930953, 0.1574242597791227, 0.0198492564562575, 3.7200628492720225, 0.3833792441124875, 0.0246210203328466, 3.8236721048550613, 0.9236889729983463, 0.0269216694581073, 3.9663877009406243, 0.2557353781255099, 0.0214105163111515, 4.054229579346003, 2.068580810789767, 0.0230025909891732, 4.171798722646822, 1.943880272256134, 0.0239602926498789, 4.42925366311132, 1.4849431401540938, 0.0216456349477292, 4.5621690708901275, 0.4856340232985953, 0.0239554239121754, 4.597517901810154, 0.4962040101488945, 0.0154795819012045, 4.703007990739059, 0.323089612834159, 0.0202900389614266, 4.799517925509521, 0.8337183853569099, 0.0177967211165992, 4.971378671736906, 0.4584684193611284, 0.0197254822738298, 5.398135456220351, 0.4982695511321044, 0.0205914508071685, 5.419677854254911, 0.9852774357313517, 0.0218943176896555, 2.590293979426295, -0.0179674868006172, 0.0233715797258796, 3.862853157258446, 0.263571154937392, 0.0159532167941859, 5.195720726792845]|1919245.4562149287667125|      0.06250000|[1130, 0, 10, 80]                                                          |  | used linear model with 113 points | iterate success | actual_k=0
      11|[1.0187590253274033, 0.0208256030718925, 1.881563107732468, 0.0143851985914427, 0.0157533432141234, 1.9978393919463444, 0.4294934252213975, 0.0194889384017826, 2.1184561173797483, 0.8051705859770317, 0.0179711259238072, 2.1649056524040686, 0.2237646803519674, 0.0189282411121764, 2.2183407358473195, 2.694721390644951, 0.026230545391574, 2.2826576619279413, 0.8044509872417878, 0.0195929854664025, 2.3882461280131744, 2.2688450221093075, 0.0228910498407587, 2.481633798277242, 14.349749345885161, 0.0769935731705861, 2.552426588476156, 12.162550463329355, 0.0624021748272526, 2.7157756252035785, 0.2726387463374415, 0.0213640811684405, 2.945120909999433, 0.2404747117257977, 0.0285151847649029, 2.9614456441894936, 1.1714849235758495, 0.0221295709167182, 3.1297260621486034, 0.1802057324279654, 0.0214487492401948, 3.226703360263652, 0.114702788078814, 0.0234269923800001, 3.2581493526549568, 3.7506859188817843, 0.0319499674616006, 3.3863406023844522, 0.8343124327051592, 0.0214040523234275, 3.6643166395930953, 0.1574242597791227, 0.0198492564562575, 3.7200628492720225, 0.3833792441124875, 0.0246210203328466, 3.8236721048550613, 0.9236889729983463, 0.0269216694581073, 3.9663877009406243, 0.2557353781255099, 0.0214105163111515, 4.054229579346003, 2.068580810789767, 0.0230025909891732, 4.171798722646822, 1.943880272256134, 0.0239602926498789, 4.42925366311132, 1.4849431401540938, 0.0216456349477292, 4.5621690708901275, 0.4856340232985953, 0.0239554239121754, 4.597517901810154, 0.4962040101488945, 0.0154795819012045, 4.703007990739059, 0.323089612834159, 0.0202900389614266, 4.799517925509521, 0.8337183853569099, 0.0177967211165992, 4.971378671736906, 0.4584684193611284, 0.0197254822738298, 5.398135456220351, 0.4982695511321044, 0.0205914508071685, 5.419677854254911, 0.9852774357313517, 0.0218943176896555, 2.590293979426295, -0.0179674868006172, 0.0233715797258796, 3.862853157258446, 0.263571154937392, 0.0159532167941859, 5.195720726792845]|1919245.4562149287667125|      0.03125000|[1243, 0, 11, 88]                                                          |  | used linear model with 113 points | iterate failure | actual_k=0
