k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0217728814186562, -0.1794033197715681, 0.1415928565917183, 0.0783256162558799, 0.3366002203506342, 0.2412016987049123, -0.0912559370296663, -0.1037138056967265, 0.0243881929734835]|296846.6250000000000000|      1.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.0217728814186562, -0.1794033197715681, 0.1415928565917183, 0.0783256162558799, 0.3366002203506342, 0.2412016987049123, -0.0912559370296663, -0.1037138056967265, 0.0243881929734835]|296846.6250000000000000|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.1104052169255964, -0.1743112175450947, 0.0577567724482311, -0.1558337964146502, 0.7040800089154216, 0.0475943747436036, -0.108218856451091, -0.1214636759536814, -0.060058657922583]|43274.7890625000000000|      1.00000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.1104052169255964, -0.1743112175450947, 0.0577567724482311, -0.1558337964146502, 0.7040800089154216, 0.0475943747436036, -0.108218856451091, -0.1214636759536814, -0.060058657922583]|43274.7890625000000000|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1104052169255964, -0.1743112175450947, 0.0577567724482311, -0.1558337964146502, 0.7040800089154216, 0.0475943747436036, -0.108218856451091, -0.1214636759536814, -0.060058657922583]|43274.7890625000000000|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.1104052169255964, -0.1743112175450947, 0.0577567724482311, -0.1558337964146502, 0.7040800089154216, 0.0475943747436036, -0.108218856451091, -0.1214636759536814, -0.060058657922583]|43274.7890625000000000|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.1233598350975334, -0.1788677605633126, 0.0614792540163315, -0.0442389929012984, 0.7412431676838633, 0.0455915378943253, -0.1269587147500119, -0.096831373762928, -0.0850809363592193]|10105.1435546875000000|      0.25000000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.1233598350975334, -0.1788677605633126, 0.0614792540163315, -0.0442389929012984, 0.7412431676838633, 0.0455915378943253, -0.1269587147500119, -0.096831373762928, -0.0850809363592193]|10105.1435546875000000|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.1111129085451794, -0.2366693436076836, 0.0684030203482942, 0.0061246143854749, 0.7658611108492959, -0.0242306069585403, -0.1751834798739453, -0.1285712936690392, -0.1121979565490202]|3675.2651367187500000|      0.25000000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[0.1111129085451794, -0.2366693436076836, 0.0684030203482942, 0.0061246143854749, 0.7658611108492959, -0.0242306069585403, -0.1751834798739453, -0.1285712936690392, -0.1121979565490202]|3675.2651367187500000|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.1111129085451794, -0.2366693436076836, 0.0684030203482942, 0.0061246143854749, 0.7658611108492959, -0.0242306069585403, -0.1751834798739453, -0.1285712936690392, -0.1121979565490202]|3675.2651367187500000|      0.06250000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.1111129085451794, -0.2366693436076836, 0.0684030203482942, 0.0061246143854749, 0.7658611108492959, -0.0242306069585403, -0.1751834798739453, -0.1285712936690392, -0.1121979565490202]|3675.2651367187500000|      0.03125000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.1202350110450297, -0.2411468139326745, 0.0675051114517787, 0.0083439274561814, 0.7818054673739109, -0.0030597646641816, -0.1685900835635914, -0.1215136363754645, -0.1037209320260389]|2171.5275878906250000|      0.06250000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[0.1202350110450297, -0.2411468139326745, 0.0675051114517787, 0.0083439274561814, 0.7818054673739109, -0.0030597646641816, -0.1685900835635914, -0.1215136363754645, -0.1037209320260389]|2171.5275878906250000|      0.03125000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.114632891599388, -0.2284810479417443, 0.0573504478915576, 0.0004056886943862, 0.7978526989879204, -0.0096645168236282, -0.1577233170799915, -0.1283362934921736, -0.116084291012033]|1693.1600341796875000|      0.06250000|[449, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[0.114632891599388, -0.2284810479417443, 0.0573504478915576, 0.0004056886943862, 0.7978526989879204, -0.0096645168236282, -0.1577233170799915, -0.1283362934921736, -0.116084291012033]|1693.1600341796875000|      0.03125000|[477, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[0.114632891599388, -0.2284810479417443, 0.0573504478915576, 0.0004056886943862, 0.7978526989879204, -0.0096645168236282, -0.1577233170799915, -0.1283362934921736, -0.116084291012033]|1693.1600341796875000|      0.01562500|[505, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.1130587469668736, -0.2269551182239022, 0.0563812428928151, -0.0042017990810977, 0.8027960901607506, 0.0014881692070641, -0.1512402131896622, -0.1325269444128143, -0.1131255383925956]|1496.2603759765625000|      0.03125000|[533, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[0.1130587469668736, -0.2269551182239022, 0.0563812428928151, -0.0042017990810977, 0.8027960901607506, 0.0014881692070641, -0.1512402131896622, -0.1325269444128143, -0.1131255383925956]|1496.2603759765625000|      0.01562500|[561, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[0.1098109149733722, -0.2255174760256241, 0.0537096140253373, 0.0011379826391709, 0.8160529544271659, 0.0001064018374552, -0.1528633226616347, -0.1326768916927907, -0.1091804366398632]|1123.8419189453125000|      0.03125000|[589, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[0.1098109149733722, -0.2255174760256241, 0.0537096140253373, 0.0011379826391709, 0.8160529544271659, 0.0001064018374552, -0.1528633226616347, -0.1326768916927907, -0.1091804366398632]|1123.8419189453125000|      0.01562500|[617, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.104969693246102, -0.2274078915699349, 0.0572343224087384, -0.0009486686653901, 0.8286694318022565, -0.0053860286590939, -0.153185895355528, -0.1334305185434508, -0.105965231714215]|870.8333740234375000|      0.03125000|[645, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[0.104969693246102, -0.2274078915699349, 0.0572343224087384, -0.0009486686653901, 0.8286694318022565, -0.0053860286590939, -0.153185895355528, -0.1334305185434508, -0.105965231714215]|870.8333740234375000|      0.01562500|[673, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[0.104969693246102, -0.2274078915699349, 0.0572343224087384, -0.0009486686653901, 0.8286694318022565, -0.0053860286590939, -0.153185895355528, -0.1334305185434508, -0.105965231714215]|870.8333740234375000|      0.00781250|[701, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[0.1045626369692831, -0.2290741150459343, 0.0566143614893002, -0.0006596359096009, 0.8354862071845319, -0.003876928892722, -0.1557794656561966, -0.1321978646830543, -0.1067611074134681]|738.1364746093750000|      0.01562500|[729, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[0.1078590142824443, -0.2297750981932424, 0.0559191266869805, 0.0001606097135524, 0.8496865665352354, -0.0024707299859894, -0.1533812775898031, -0.1363666860358481, -0.1045545237653607]|528.1591983874401421|      0.03125000|[757, 108, 1, 55]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      28|[0.1078590142824443, -0.2297750981932424, 0.0559191266869805, 0.0001606097135524, 0.8496865665352354, -0.0024707299859894, -0.1533812775898031, -0.1363666860358481, -0.1045545237653607]|528.1591983874401421|      0.01562500|[786, 112, 1, 57]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[0.1049882163173012, -0.2351172140470222, 0.0538199385688158, -0.0045379213429149, 0.8621964611312355, -0.0035970784195732, -0.1503701050262481, -0.1395427907160507, -0.106543803197747]|388.0697878601973230|      0.03125000|[814, 116, 2, 60]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      30|[0.1049882163173012, -0.2351172140470222, 0.0538199385688158, -0.0045379213429149, 0.8621964611312355, -0.0035970784195732, -0.1503701050262481, -0.1395427907160507, -0.106543803197747]|388.0697878601973230|      0.01562500|[843, 120, 2, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
