k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.25000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.12500000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.06250000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.03125000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.01562500|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00781250|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00390625|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00195312|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00097656|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00048828|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00012207|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00006104|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00003052|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00001526|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000763|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000381|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000191|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[3.86453e-10, -1.8134053244e-06, 0.9999997471290197, 0.0500005049051366, 3527.3100001268135, 29.421899924268875, 26185.899999905927]|448.9343607690245221|      0.00000381|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[-2.2079794985e-06, -1.457513877e-06, 1.0000003264988737, 0.0500030301240136, 3527.310001579772, 29.42189909988392, 26185.899999693138]|448.9002536637108278|      0.00000763|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[-2.2079794985e-06, -1.457513877e-06, 1.0000003264988737, 0.0500030301240136, 3527.310001579772, 29.42189909988392, 26185.899999693138]|448.9002536637108278|      0.00000381|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-2.2079794985e-06, -1.457513877e-06, 1.0000003264988737, 0.0500030301240136, 3527.310001579772, 29.42189909988392, 26185.899999693138]|448.9002536637108278|      0.00000191|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[-2.2079794985e-06, -1.457513877e-06, 1.0000003264988737, 0.0500030301240136, 3527.310001579772, 29.42189909988392, 26185.899999693138]|448.9002536637108278|      0.00000095|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[-2.2190357674e-06, -1.1139610723e-06, 1.0000004026938492, 0.0500038067806407, 3527.3100015180307, 29.42189924022758, 26185.90000009168]|448.8928764145378523|      0.00000191|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[-2.9143300298e-06, -2.0562924879e-06, 0.9999996564895577, 0.0500049946549475, 3527.3100017260617, 29.421899718131286, 26185.899999927296]|448.8792448968540612|      0.00000381|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[-2.9143300298e-06, -2.0562924879e-06, 0.9999996564895577, 0.0500049946549475, 3527.3100017260617, 29.421899718131286, 26185.899999927296]|448.8792448968540612|      0.00000191|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[-3.0184867467e-06, -7.54577595e-07, 0.9999995835486797, 0.0500062335138877, 3527.310002027053, 29.421899172602668, 26185.89999999347]|448.8682156668019729|      0.00000381|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[-3.0184867467e-06, -7.54577595e-07, 0.9999995835486797, 0.0500062335138877, 3527.310002027053, 29.421899172602668, 26185.89999999347]|448.8682156668019729|      0.00000191|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[-2.9357791443e-06, -2.3718860646e-06, 0.9999990209692414, 0.0500068877070031, 3527.3100024863297, 29.421899172240444, 26185.899999748417]|448.8618670568284301|      0.00000381|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[-2.9357791443e-06, -2.3718860646e-06, 0.9999990209692414, 0.0500068877070031, 3527.3100024863297, 29.421899172240444, 26185.899999748417]|448.8618670568284301|      0.00000191|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[-2.923450553e-06, -8.831546957e-07, 0.9999996360114601, 0.0500074986844006, 3527.310002302122, 29.421899019540493, 26185.90000053116]|448.8486755509151749|      0.00000381|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[-2.923450553e-06, -8.831546957e-07, 0.9999996360114601, 0.0500074986844006, 3527.310002302122, 29.421899019540493, 26185.90000053116]|448.8486755509151749|      0.00000191|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[-2.923450553e-06, -8.831546957e-07, 0.9999996360114601, 0.0500074986844006, 3527.310002302122, 29.421899019540493, 26185.90000053116]|448.8486755509151749|      0.00000095|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[-2.8434336424e-06, -1.6689944823e-06, 0.9999996889297006, 0.0500080250646627, 3527.3100022859667, 29.42189908383577, 26185.900000495432]|448.8354431295126687|      0.00000191|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
