k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8874025511832557, 0.8884172377997861, 0.883232145850504, 0.8855149216761328, 0.8877524626181373, 0.8872982456199379, 0.8907143287094135, 0.8864514213517386, 0.8886540486872108, 0.891116385583353, 1.0431275410227405, 0.6551346250835306, 0.9888360967261116, 0.9858457997537425, 0.990011949917627, 0.9873199090974722, 0.9785020269178757, 0.9624237630610722, 0.9817394071119311, 0.9943336171177938, 0.9916996325921705, 0.9927944183093256]|  1.3729637861251831|      1.00000000|[237, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.8874025511832557, 0.8884172377997861, 0.883232145850504, 0.8855149216761328, 0.8877524626181373, 0.8872982456199379, 0.8907143287094135, 0.8864514213517386, 0.8886540486872108, 0.891116385583353, 1.0431275410227405, 0.6551346250835306, 0.9888360967261116, 0.9858457997537425, 0.990011949917627, 0.9873199090974722, 0.9785020269178757, 0.9624237630610722, 0.9817394071119311, 0.9943336171177938, 0.9916996325921705, 0.9927944183093256]|  1.3729637861251831|      0.50000000|[355, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7692636817278271, 0.7776296212245701, 0.7720539736799994, 0.7697437798207271, 0.7733870589496875, 0.7774644193114603, 0.7730986024821834, 0.7764840403771142, 0.7755240004706565, 0.7814043042226317, 1.0758065053064754, 0.3120566975906923, 0.9761036664768472, 0.9708811976421379, 0.9761690940190686, 0.9730748384909531, 0.9544339577567634, 0.9272147319324294, 0.9595594239093305, 0.9899748980735847, 0.9804941417211207, 0.9830486492134145]|  1.2272659540176392|      1.00000000|[473, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[0.7692636817278271, 0.7776296212245701, 0.7720539736799994, 0.7697437798207271, 0.7733870589496875, 0.7774644193114603, 0.7730986024821834, 0.7764840403771142, 0.7755240004706565, 0.7814043042226317, 1.0758065053064754, 0.3120566975906923, 0.9761036664768472, 0.9708811976421379, 0.9761690940190686, 0.9730748384909531, 0.9544339577567634, 0.9272147319324294, 0.9595594239093305, 0.9899748980735847, 0.9804941417211207, 0.9830486492134145]|  1.2272659540176392|      0.50000000|[591, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6563895861906507, 0.660384766069542, 0.6535082607241981, 0.6514930498439173, 0.6633192689189329, 0.6635847968358477, 0.6597439511633866, 0.666026465837652, 0.6624242706563688, 0.670552173961141, 1.103976341813229, -0.0285962218073937, 0.964033237916529, 0.9608508093272482, 0.9643040982508091, 0.9611816461299282, 0.924548874977368, 0.8882321216287433, 0.9424732521444854, 0.9843636837703882, 0.9688977836585668, 0.9779265203680404]|  1.0932399034500122|      1.00000000|[709, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.6563895861906507, 0.660384766069542, 0.6535082607241981, 0.6514930498439173, 0.6633192689189329, 0.6635847968358477, 0.6597439511633866, 0.666026465837652, 0.6624242706563688, 0.670552173961141, 1.103976341813229, -0.0285962218073937, 0.964033237916529, 0.9608508093272482, 0.9643040982508091, 0.9611816461299282, 0.924548874977368, 0.8882321216287433, 0.9424732521444854, 0.9843636837703882, 0.9688977836585668, 0.9779265203680404]|  1.0932399034500122|      0.50000000|[827, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5421382768242107, 0.5447362131775254, 0.5347785793121876, 0.5313065219877801, 0.5436604862365343, 0.5474441031199108, 0.5392763502917939, 0.5391499507974125, 0.5552101254435678, 0.5599263407173386, 1.115901909168086, -0.3570647527060698, 0.954793820680162, 0.9498298279614601, 0.9528004356858003, 0.9454961448138866, 0.8859844817411959, 0.8460154970299554, 0.9193663882272942, 0.9665779508177238, 0.9658305210809499, 0.9664169784330258]|  0.9724040031433105|      1.00000000|[945, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.5421382768242107, 0.5447362131775254, 0.5347785793121876, 0.5313065219877801, 0.5436604862365343, 0.5474441031199108, 0.5392763502917939, 0.5391499507974125, 0.5552101254435678, 0.5599263407173386, 1.115901909168086, -0.3570647527060698, 0.954793820680162, 0.9498298279614601, 0.9528004356858003, 0.9454961448138866, 0.8859844817411959, 0.8460154970299554, 0.9193663882272942, 0.9665779508177238, 0.9658305210809499, 0.9664169784330258]|  0.9724040031433105|      0.50000000|[1063, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5421382768242107, 0.5447362131775254, 0.5347785793121876, 0.5313065219877801, 0.5436604862365343, 0.5474441031199108, 0.5392763502917939, 0.5391499507974125, 0.5552101254435678, 0.5599263407173386, 1.115901909168086, -0.3570647527060698, 0.954793820680162, 0.9498298279614601, 0.9528004356858003, 0.9454961448138866, 0.8859844817411959, 0.8460154970299554, 0.9193663882272942, 0.9665779508177238, 0.9658305210809499, 0.9664169784330258]|  0.9724040031433105|      0.25000000|[1182, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.486206137420062, 0.4847221173117963, 0.4745625407109322, 0.471755051581689, 0.4826784705104908, 0.486640493781374, 0.4772157399711222, 0.4807578323288838, 0.4954729920052955, 0.5030725861014436, 1.1162483717333165, -0.5164812338922876, 0.9459210826515556, 0.9383846352239896, 0.9450995778019253, 0.9347700801961443, 0.8684756005750542, 0.8207903307447695, 0.9042394490971358, 0.9608467241449156, 0.9576029676091254, 0.9593743439648686]|  0.9167311787605286|      0.50000000|[1300, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
