k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[61, 20, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[122, 40, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[183, 60, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[244, 80, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[305, 100, 5, 30]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       6|[0.6905423431733023, 0.0227707389921224, 0.6653035809375978, 0.0190566962640012, 0.6190218671976038, 0.0181363826041764, 1.3249452790755578, 0.016774582847716, 0.0057210551941421, 0.0218950479275145, 1.2501096414112371, 0.0293249087189715, 0.2259944333426444, 0.0151651022275949, 1.2285127968717673, 0.0160154958366498, 4.595553634447301, 0.0357519042907695, 4.456234518609343, 0.0328197626486188, 0.0825101143135811, 0.0186423461092409, 0.2441078632582358, 0.0190695922439933, 0.7153109646836802, 0.0240455658467104, 0.2067041262807773, 0.0202278370052203, -0.0667667461992391, 0.020962886206991, 1.3994771154605832, 0.016897385411627, 0.2436852407546399, 0.0237913835531925, 0.0582043198969839, 0.022004712753639, 0.0228238067100167, 0.0242488416294131, 0.4243858912429809, 0.0214857006511075, 0.2660415124522836, 0.0216303521784602, 0.8396152424034746, 0.0231031031425592, 1.0264868661411124, 0.0195646118205373, 0.7973418675949899, 0.0264681272877414, 0.2421569758977214, 0.023198045082726, 0.5087235089914812, 0.0212849050304263, 0.269294794942708, 0.0202395291214089, 0.3833501805101384, 0.019260113834145, 0.1660664565184587, 0.0151795549310939, 0.2956775552324744, 0.0122818088679386, 0.1820162090322669, 0.0209213338220353, 0.0012448494053717, 0.0210409846580563, 0.161755341255171, 0.0236348219472164]|367669.8736715267295949|      0.06250000|[366, 120, 6, 36]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       7|[0.6905423431733023, 0.0227707389921224, 0.6653035809375978, 0.0190566962640012, 0.6190218671976038, 0.0181363826041764, 1.3249452790755578, 0.016774582847716, 0.0057210551941421, 0.0218950479275145, 1.2501096414112371, 0.0293249087189715, 0.2259944333426444, 0.0151651022275949, 1.2285127968717673, 0.0160154958366498, 4.595553634447301, 0.0357519042907695, 4.456234518609343, 0.0328197626486188, 0.0825101143135811, 0.0186423461092409, 0.2441078632582358, 0.0190695922439933, 0.7153109646836802, 0.0240455658467104, 0.2067041262807773, 0.0202278370052203, -0.0667667461992391, 0.020962886206991, 1.3994771154605832, 0.016897385411627, 0.2436852407546399, 0.0237913835531925, 0.0582043198969839, 0.022004712753639, 0.0228238067100167, 0.0242488416294131, 0.4243858912429809, 0.0214857006511075, 0.2660415124522836, 0.0216303521784602, 0.8396152424034746, 0.0231031031425592, 1.0264868661411124, 0.0195646118205373, 0.7973418675949899, 0.0264681272877414, 0.2421569758977214, 0.023198045082726, 0.5087235089914812, 0.0212849050304263, 0.269294794942708, 0.0202395291214089, 0.3833501805101384, 0.019260113834145, 0.1660664565184587, 0.0151795549310939, 0.2956775552324744, 0.0122818088679386, 0.1820162090322669, 0.0209213338220353, 0.0012448494053717, 0.0210409846580563, 0.161755341255171, 0.0236348219472164]|367669.8736715267295949|      0.03125000|[427, 140, 7, 42]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       8|[0.6923248037311159, 0.0229721809774624, 0.6612774789145301, 0.0202762600872577, 0.6212633578667436, 0.0200176868991932, 1.3248168413200871, 0.0192122749027903, 0.0093497359399948, 0.0228809030877534, 1.2494563353359995, 0.0314254229682442, 0.2174407464248965, 0.0131128351251706, 1.2289531565389185, 0.0214210098805966, 4.588787047677421, 0.0493154773443954, 4.458211762684774, 0.0410594276963296, 0.0784916231720803, 0.0179467718330357, 0.2462444665533367, 0.0231322122982781, 0.7233655173797264, 0.0265961318084501, 0.2074215307864582, 0.0271395844981595, -0.0649557262826176, 0.0215269870470155, 1.4052421085633486, 0.0204048616945678, 0.2441497743259999, 0.0209529416881437, 0.0580944781638509, 0.0184310823339901, 0.0260971757012785, 0.0248606640079484, 0.4247435193970704, 0.0268659855225724, 0.26487713054362, 0.0201694711699594, 0.835993112579659, 0.0228408995089482, 1.023613607940585, 0.020224470044035, 0.7958190701422769, 0.0191279139566394, 0.2426547500670094, 0.0234967262809956, 0.5075136094093479, 0.0205977132990434, 0.2693477483097811, 0.0232006743151939, 0.380311436121225, 0.0162142304856309, 0.1608065818567594, 0.0173480276080435, 0.2963174144981269, 0.0186656587932809, 0.1877415224405787, 0.0219614845775528, 0.0058399280967095, 0.0216226588994381, 0.1615454768617595, 0.0260963737920303]|323465.9243266729754396|      0.06250000|[488, 160, 8, 48]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       9|[0.6923248037311159, 0.0229721809774624, 0.6612774789145301, 0.0202762600872577, 0.6212633578667436, 0.0200176868991932, 1.3248168413200871, 0.0192122749027903, 0.0093497359399948, 0.0228809030877534, 1.2494563353359995, 0.0314254229682442, 0.2174407464248965, 0.0131128351251706, 1.2289531565389185, 0.0214210098805966, 4.588787047677421, 0.0493154773443954, 4.458211762684774, 0.0410594276963296, 0.0784916231720803, 0.0179467718330357, 0.2462444665533367, 0.0231322122982781, 0.7233655173797264, 0.0265961318084501, 0.2074215307864582, 0.0271395844981595, -0.0649557262826176, 0.0215269870470155, 1.4052421085633486, 0.0204048616945678, 0.2441497743259999, 0.0209529416881437, 0.0580944781638509, 0.0184310823339901, 0.0260971757012785, 0.0248606640079484, 0.4247435193970704, 0.0268659855225724, 0.26487713054362, 0.0201694711699594, 0.835993112579659, 0.0228408995089482, 1.023613607940585, 0.020224470044035, 0.7958190701422769, 0.0191279139566394, 0.2426547500670094, 0.0234967262809956, 0.5075136094093479, 0.0205977132990434, 0.2693477483097811, 0.0232006743151939, 0.380311436121225, 0.0162142304856309, 0.1608065818567594, 0.0173480276080435, 0.2963174144981269, 0.0186656587932809, 0.1877415224405787, 0.0219614845775528, 0.0058399280967095, 0.0216226588994381, 0.1615454768617595, 0.0260963737920303]|323465.9243266729754396|      0.03125000|[549, 180, 9, 54]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
      10|[0.6927184064943965, 0.0264750212040154, 0.6570340028043276, 0.0216179220956365, 0.6176911506033608, 0.0209455030881777, 1.324789685853117, 0.0227685082374971, 0.0071375130582724, 0.0229736205012046, 1.251257905881321, 0.0309389863605527, 0.2155109939543417, 0.0141399193902245, 1.2310985553949425, 0.0291054786502431, 4.588021015380388, 0.0608729268975195, 4.455185719524383, 0.046592331714158, 0.0827192170098871, 0.0153719876443635, 0.2518972260716819, 0.0204132341651112, 0.7297127629715319, 0.0260264879169228, 0.212217945716554, 0.0238769195872508, -0.0623038348298816, 0.0213111048974074, 1.4075968218865518, 0.0209858986655669, 0.2412376767645976, 0.0142660400198477, 0.0614160130185987, 0.019602373550918, 0.0245591113533677, 0.0278163278864812, 0.4297987292444007, 0.0226865553562987, 0.2623674195313502, 0.011461284539981, 0.8418108489639626, 0.0241423473442864, 1.0202880140573811, 0.0201379769265952, 0.7970504110876778, 0.02182976665991, 0.2381819559373632, 0.0245546723626767, 0.5083082637277235, 0.0172788719317663, 0.2716652718032403, 0.0158556092205861, 0.3772408988730349, 0.020340418076673, 0.1579461781263184, 0.0123452332060921, 0.2940879471427294, 0.0214016123693193, 0.1860653805365927, 0.0279913332535116, 0.0088537935077423, 0.0217065825472068, 0.1651306863312668, 0.0318961650615703]|302611.8031844302895479|      0.06250000|[610, 200, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=4
      11|[0.6927184064943965, 0.0264750212040154, 0.6570340028043276, 0.0216179220956365, 0.6176911506033608, 0.0209455030881777, 1.324789685853117, 0.0227685082374971, 0.0071375130582724, 0.0229736205012046, 1.251257905881321, 0.0309389863605527, 0.2155109939543417, 0.0141399193902245, 1.2310985553949425, 0.0291054786502431, 4.588021015380388, 0.0608729268975195, 4.455185719524383, 0.046592331714158, 0.0827192170098871, 0.0153719876443635, 0.2518972260716819, 0.0204132341651112, 0.7297127629715319, 0.0260264879169228, 0.212217945716554, 0.0238769195872508, -0.0623038348298816, 0.0213111048974074, 1.4075968218865518, 0.0209858986655669, 0.2412376767645976, 0.0142660400198477, 0.0614160130185987, 0.019602373550918, 0.0245591113533677, 0.0278163278864812, 0.4297987292444007, 0.0226865553562987, 0.2623674195313502, 0.011461284539981, 0.8418108489639626, 0.0241423473442864, 1.0202880140573811, 0.0201379769265952, 0.7970504110876778, 0.02182976665991, 0.2381819559373632, 0.0245546723626767, 0.5083082637277235, 0.0172788719317663, 0.2716652718032403, 0.0158556092205861, 0.3772408988730349, 0.020340418076673, 0.1579461781263184, 0.0123452332060921, 0.2940879471427294, 0.0214016123693193, 0.1860653805365927, 0.0279913332535116, 0.0088537935077423, 0.0217065825472068, 0.1651306863312668, 0.0318961650615703]|302611.8031844302895479|      0.03125000|[671, 220, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=4
