k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[61, 20, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=4
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[122, 40, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[183, 60, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[244, 80, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[305, 100, 5, 30]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       6|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.01562500|[366, 120, 6, 36]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       7|[4.135444914600926, 0.0337953750085561, 0.1773124031768024, 0.0206103259541589, 1.6565811844639822, 0.0227008403728584, 1.1914573420225105, 0.0197223643839816, 0.2967155177566683, 0.019087562857362, 0.3294882733429644, 0.0196214227160195, 0.0807536309100677, 0.0197113994630498, 0.2532832601683477, 0.0195847252140538, 1.4002667360872305, 0.0191273999639935, 1.1736776937389686, 0.0213250679262603, 0.0898731439989777, 0.0216306058763956, 0.1288984004716538, 0.0213129818612917, 0.3034468057445821, 0.020425814400369, 0.1041600154806436, 0.0202215953323009, 0.1175085727565086, 0.0202353370730254, 0.5448510784526055, 0.0202533390633709, 0.0070246410481397, 0.0194940033571093, 0.0896660075359053, 0.0192487856484438, 0.1106158850328958, 0.0195860178057126, 0.0397936106301774, 0.0191530213204874, 0.0984704151140544, 0.0199648744078898, 0.2848971606665802, 0.0200127175762604, 0.4202214230747799, 0.0208728083391283, 0.1640850129552336, 0.0186954409210664, 0.0719172800438825, 0.0192003887426807, 0.3153578222863928, 0.0197996879538526, 0.1401174682387141, 0.0202339337113687, 0.2870850239965422, 0.0191167725079918, 0.0635123704962894, 0.0208779903010803, 0.1513130045673729, 0.018131861105338, 0.1917240015863453, 0.0200112179149215, 0.150747638956423, 0.0214332525417338, 0.3903222778131352, 0.0211801103307415]|201364.1417473702167626|      0.03125000|[427, 140, 7, 42]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       8|[4.135444914600926, 0.0337953750085561, 0.1773124031768024, 0.0206103259541589, 1.6565811844639822, 0.0227008403728584, 1.1914573420225105, 0.0197223643839816, 0.2967155177566683, 0.019087562857362, 0.3294882733429644, 0.0196214227160195, 0.0807536309100677, 0.0197113994630498, 0.2532832601683477, 0.0195847252140538, 1.4002667360872305, 0.0191273999639935, 1.1736776937389686, 0.0213250679262603, 0.0898731439989777, 0.0216306058763956, 0.1288984004716538, 0.0213129818612917, 0.3034468057445821, 0.020425814400369, 0.1041600154806436, 0.0202215953323009, 0.1175085727565086, 0.0202353370730254, 0.5448510784526055, 0.0202533390633709, 0.0070246410481397, 0.0194940033571093, 0.0896660075359053, 0.0192487856484438, 0.1106158850328958, 0.0195860178057126, 0.0397936106301774, 0.0191530213204874, 0.0984704151140544, 0.0199648744078898, 0.2848971606665802, 0.0200127175762604, 0.4202214230747799, 0.0208728083391283, 0.1640850129552336, 0.0186954409210664, 0.0719172800438825, 0.0192003887426807, 0.3153578222863928, 0.0197996879538526, 0.1401174682387141, 0.0202339337113687, 0.2870850239965422, 0.0191167725079918, 0.0635123704962894, 0.0208779903010803, 0.1513130045673729, 0.018131861105338, 0.1917240015863453, 0.0200112179149215, 0.150747638956423, 0.0214332525417338, 0.3903222778131352, 0.0211801103307415]|201364.1417473702167626|      0.01562500|[488, 160, 8, 48]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       9|[4.134655883283238, 0.0450703792750982, 0.1778187525569662, 0.0228927225225143, 1.6554619886373823, 0.0248039776763677, 1.1900178370385126, 0.0227399199551842, 0.2967695762759145, 0.0206935905633043, 0.3300524595412728, 0.0174511035941581, 0.0794489662015008, 0.018852114657447, 0.2526012388273832, 0.0213856350927823, 1.4020243753685397, 0.0219473249054483, 1.172330795922823, 0.0236675114394211, 0.0901286434722048, 0.0218226441200111, 0.1279588252984344, 0.0201116050948439, 0.3026448104226142, 0.0217157665760543, 0.1058297868865326, 0.0211680961946712, 0.1173999353745109, 0.0237183834503525, 0.5430622497891454, 0.0210512240865071, 0.0067698997052328, 0.0183047976848145, 0.0915283207434725, 0.0207608381347974, 0.1106984615949422, 0.0198307878647421, 0.0400741729450355, 0.0168855528143666, 0.0991675627727042, 0.0222297912623513, 0.2851019085100361, 0.0203168261377544, 0.420298847690527, 0.0220807043186895, 0.164288004095895, 0.018623282944389, 0.0715423765688681, 0.0190951313022679, 0.315248442943959, 0.021084890198321, 0.1412413441182506, 0.0198910456232254, 0.2873739252655058, 0.0219772393849463, 0.0638774229275796, 0.0207103400181237, 0.1501231913782856, 0.0189502822155323, 0.1914476607535017, 0.021109388003747, 0.1498340666310496, 0.0219194501597845, 0.3890112311734401, 0.0210881553907186]|174454.4984962641901802|      0.03125000|[549, 180, 9, 54]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
      10|[4.13406876409175, 0.0605445759366687, 0.1801959563928598, 0.0253242473407088, 1.650579044394798, 0.0314687225340496, 1.1928519615686692, 0.0310530152031794, 0.2963482816581601, 0.0181693838861286, 0.3321782138751106, 0.015248139685107, 0.0738511932982466, 0.0173158789859648, 0.2527745281519517, 0.021338307511091, 1.399279474048717, 0.0287633507024688, 1.1713414330477425, 0.0255481434838212, 0.0821528664097592, 0.0258145012079257, 0.1278208468136061, 0.0165613619383944, 0.3041215308772084, 0.0259537081676613, 0.1099974002976437, 0.0212158151819032, 0.1108147337580861, 0.0227922391025715, 0.5420298375799883, 0.0223142260064718, 0.0146055854373171, 0.0176487386219681, 0.0926158598903136, 0.0240784747918674, 0.1115858763217697, 0.0162467602312557, 0.0393000844970926, 0.0162553607403389, 0.1004042935416382, 0.0209546233321346, 0.2896687845269786, 0.0168152183690531, 0.4217312145317977, 0.0240039661162477, 0.163510838386377, 0.0243464441534817, 0.0675371443825623, 0.0221123222863336, 0.313999857504817, 0.0234510612113298, 0.141380720974635, 0.0187774988322476, 0.2848531215224672, 0.0193472864069984, 0.0684522709736464, 0.0204322392826064, 0.1472935774857524, 0.023285996323874, 0.1895740988315862, 0.0172646797023817, 0.1505175101872696, 0.0181560180662143, 0.3878244648862681, 0.0225278276557354]|149026.5770638989051804|      0.06250000|[610, 200, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=4
      11|[4.13406876409175, 0.0605445759366687, 0.1801959563928598, 0.0253242473407088, 1.650579044394798, 0.0314687225340496, 1.1928519615686692, 0.0310530152031794, 0.2963482816581601, 0.0181693838861286, 0.3321782138751106, 0.015248139685107, 0.0738511932982466, 0.0173158789859648, 0.2527745281519517, 0.021338307511091, 1.399279474048717, 0.0287633507024688, 1.1713414330477425, 0.0255481434838212, 0.0821528664097592, 0.0258145012079257, 0.1278208468136061, 0.0165613619383944, 0.3041215308772084, 0.0259537081676613, 0.1099974002976437, 0.0212158151819032, 0.1108147337580861, 0.0227922391025715, 0.5420298375799883, 0.0223142260064718, 0.0146055854373171, 0.0176487386219681, 0.0926158598903136, 0.0240784747918674, 0.1115858763217697, 0.0162467602312557, 0.0393000844970926, 0.0162553607403389, 0.1004042935416382, 0.0209546233321346, 0.2896687845269786, 0.0168152183690531, 0.4217312145317977, 0.0240039661162477, 0.163510838386377, 0.0243464441534817, 0.0675371443825623, 0.0221123222863336, 0.313999857504817, 0.0234510612113298, 0.141380720974635, 0.0187774988322476, 0.2848531215224672, 0.0193472864069984, 0.0684522709736464, 0.0204322392826064, 0.1472935774857524, 0.023285996323874, 0.1895740988315862, 0.0172646797023817, 0.1505175101872696, 0.0181560180662143, 0.3878244648862681, 0.0225278276557354]|149026.5770638989051804|      0.03125000|[671, 220, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=4
      12|[4.135268548853729, 0.0708634638759038, 0.1816779146970491, 0.0307750323488, 1.6562003228445015, 0.0407647616711665, 1.1897051680329391, 0.0331488498630622, 0.2932730173960929, 0.0187748556410707, 0.3280142864859252, 0.0190881942337837, 0.0716477264311118, 0.0202295156334369, 0.2552108289292667, 0.0216800548682548, 1.3955319801213115, 0.0297683653641847, 1.164351499669933, 0.0313304093660566, 0.0767538068425213, 0.0245904773491384, 0.126972621061098, 0.0126781995985448, 0.3028808922300977, 0.0283009928459377, 0.106245020530008, 0.0254325617475854, 0.1127414984338405, 0.0217946442862713, 0.543453071775668, 0.0224587689419363, 0.0108012860125127, 0.0108394914330481, 0.0912443884918059, 0.0204520821183934, 0.1124984250871347, 0.0162736366715623, 0.042587429890674, 0.0105719990252844, 0.0939534147722245, 0.0180801643083328, 0.2906228250416861, 0.0144982918370268, 0.4198069557734939, 0.0244642841415389, 0.157517855845449, 0.0139947742137536, 0.0651389109903227, 0.0238991916421941, 0.3097831736133551, 0.0237763250223801, 0.1397526316906857, 0.0205938999647895, 0.2847585779892061, 0.019802076354058, 0.0659233566500586, 0.0145350673444291, 0.1457296442137381, 0.0295223627193662, 0.1902709933817846, 0.0203086659559274, 0.1500850444536304, 0.0178241403219148, 0.3884468826991379, 0.0247111862575176]|137058.6001678900502156|      0.06250000|[732, 240, 12, 72]                                                         |  | used linear model with 81 points | iterate success | actual_k=4
      13|[4.135268548853729, 0.0708634638759038, 0.1816779146970491, 0.0307750323488, 1.6562003228445015, 0.0407647616711665, 1.1897051680329391, 0.0331488498630622, 0.2932730173960929, 0.0187748556410707, 0.3280142864859252, 0.0190881942337837, 0.0716477264311118, 0.0202295156334369, 0.2552108289292667, 0.0216800548682548, 1.3955319801213115, 0.0297683653641847, 1.164351499669933, 0.0313304093660566, 0.0767538068425213, 0.0245904773491384, 0.126972621061098, 0.0126781995985448, 0.3028808922300977, 0.0283009928459377, 0.106245020530008, 0.0254325617475854, 0.1127414984338405, 0.0217946442862713, 0.543453071775668, 0.0224587689419363, 0.0108012860125127, 0.0108394914330481, 0.0912443884918059, 0.0204520821183934, 0.1124984250871347, 0.0162736366715623, 0.042587429890674, 0.0105719990252844, 0.0939534147722245, 0.0180801643083328, 0.2906228250416861, 0.0144982918370268, 0.4198069557734939, 0.0244642841415389, 0.157517855845449, 0.0139947742137536, 0.0651389109903227, 0.0238991916421941, 0.3097831736133551, 0.0237763250223801, 0.1397526316906857, 0.0205938999647895, 0.2847585779892061, 0.019802076354058, 0.0659233566500586, 0.0145350673444291, 0.1457296442137381, 0.0295223627193662, 0.1902709933817846, 0.0203086659559274, 0.1500850444536304, 0.0178241403219148, 0.3884468826991379, 0.0247111862575176]|137058.6001678900502156|      0.03125000|[793, 260, 13, 78]                                                         |  | used linear model with 81 points | iterate failure | actual_k=4
