k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6803003082152684, 0.7976036698749854, 1.1514111857339786, 1.1554415925344539, 0.8197988668430242, 0.9673731273023877, 0.770930510001852, 1.039353157048712, 0.9796380360153535, 1.5001579945360435, 0.9706092284623667, 0.9029719699089062, 1.5132926237476512, 0.9678377720264038, 1.1077231301545571, 1.1369402538502533, 0.8521993739048921, 1.1181901951685784, 0.7459837908329007, 0.9605603852067963, 0.9946282146630844, 1.119057450899579, 1.1292356980043576, 0.869128545899694, 0.8713764604775281]|  9.9854059219360352|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.6803003082152684, 0.7976036698749854, 1.1514111857339786, 1.1554415925344539, 0.8197988668430242, 0.9673731273023877, 0.770930510001852, 1.039353157048712, 0.9796380360153535, 1.5001579945360435, 0.9706092284623667, 0.9029719699089062, 1.5132926237476512, 0.9678377720264038, 1.1077231301545571, 1.1369402538502533, 0.8521993739048921, 1.1181901951685784, 0.7459837908329007, 0.9605603852067963, 0.9946282146630844, 1.119057450899579, 1.1292356980043576, 0.869128545899694, 0.8713764604775281]|  9.9854059219360352|      1.00000000|[66, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.9014469222354183, 0.9599801304590885, 1.452988266324085, 0.9189051168311843, 0.7647022057215215, 0.866422147958387, 0.6391815495560864, 1.1314729906246805, 0.8208621013617035, 1.346369382164232, 1.0294932087107693, 1.074416639225285, 2.0512551814356907, 1.1220906927071959, 1.103691993091608, 0.9805635917684538, 0.989336549372988, 1.4054672429935737, 0.9172336952230221, 1.199499864152604, 1.009466864179821, 0.8574990490846169, 1.205310949877962, 0.6309443938440984, 0.8929374642557748]|  6.8956813812255859|      2.00000000|[93, 14, 0, 7]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.9014469222354183, 0.9599801304590885, 1.452988266324085, 0.9189051168311843, 0.7647022057215215, 0.866422147958387, 0.6391815495560864, 1.1314729906246805, 0.8208621013617035, 1.346369382164232, 1.0294932087107693, 1.074416639225285, 2.0512551814356907, 1.1220906927071959, 1.103691993091608, 0.9805635917684538, 0.989336549372988, 1.4054672429935737, 0.9172336952230221, 1.199499864152604, 1.009466864179821, 0.8574990490846169, 1.205310949877962, 0.6309443938440984, 0.8929374642557748]|  6.8956813812255859|      1.00000000|[132, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.9051701740238338, 0.8398840325201906, 1.123639899509205, 0.819845007958331, 0.7933039438281402, 0.6290766546573372, 0.6156930347621326, 0.9119843800963783, 0.798304126674828, 1.1789528739521993, 1.014338164309065, 0.8868398017198907, 1.8810708101196867, 0.7233693057138899, 1.126893174750658, 0.6514847813031097, 1.0554946994598713, 1.1518065312568888, 1.0153166613373095, 1.1204774169429363, 1.2625430158281683, 0.5829937292862273, 1.1166457082161507, 0.8183330434382009, 0.5272666030148345]|  5.4046540260314941|      2.00000000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.9051701740238338, 0.8398840325201906, 1.123639899509205, 0.819845007958331, 0.7933039438281402, 0.6290766546573372, 0.6156930347621326, 0.9119843800963783, 0.798304126674828, 1.1789528739521993, 1.014338164309065, 0.8868398017198907, 1.8810708101196867, 0.7233693057138899, 1.126893174750658, 0.6514847813031097, 1.0554946994598713, 1.1518065312568888, 1.0153166613373095, 1.1204774169429363, 1.2625430158281683, 0.5829937292862273, 1.1166457082161507, 0.8183330434382009, 0.5272666030148345]|  5.4046540260314941|      1.00000000|[197, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.9051701740238338, 0.8398840325201906, 1.123639899509205, 0.819845007958331, 0.7933039438281402, 0.6290766546573372, 0.6156930347621326, 0.9119843800963783, 0.798304126674828, 1.1789528739521993, 1.014338164309065, 0.8868398017198907, 1.8810708101196867, 0.7233693057138899, 1.126893174750658, 0.6514847813031097, 1.0554946994598713, 1.1518065312568888, 1.0153166613373095, 1.1204774169429363, 1.2625430158281683, 0.5829937292862273, 1.1166457082161507, 0.8183330434382009, 0.5272666030148345]|  5.4046540260314941|      0.50000000|[236, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.9051701740238338, 0.8398840325201906, 1.123639899509205, 0.819845007958331, 0.7933039438281402, 0.6290766546573372, 0.6156930347621326, 0.9119843800963783, 0.798304126674828, 1.1789528739521993, 1.014338164309065, 0.8868398017198907, 1.8810708101196867, 0.7233693057138899, 1.126893174750658, 0.6514847813031097, 1.0554946994598713, 1.1518065312568888, 1.0153166613373095, 1.1204774169429363, 1.2625430158281683, 0.5829937292862273, 1.1166457082161507, 0.8183330434382009, 0.5272666030148345]|  5.4046540260314941|      0.25000000|[274, 42, 0, 21]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.865505686662148, 0.8539618230136166, 1.0868557373398928, 0.8542957918049139, 0.770019374469185, 0.6584887914452305, 0.587164407215287, 0.9148822473990211, 0.8197274488662738, 1.1377154126693163, 1.0440115322926342, 0.8957470023048301, 1.848034929243444, 0.7987481370336438, 1.0567116824972147, 0.6212119674950327, 1.0928859155297808, 1.0847863510501012, 0.9455221117202999, 1.058783241917295, 1.2079041736334766, 0.6724130471249479, 1.066109045211065, 0.7244339995213911, 0.4697768554395714]|  4.5949974060058594|      0.50000000|[300, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
