k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      1.00000000|[241, 80, 0, 5]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      0.50000000|[386, 128, 1, 9]                                                           |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      0.25000000|[530, 176, 1, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      0.12500000|[675, 224, 3, 17]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      0.06250000|[820, 272, 4, 21]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[1.0885943051666858, -0.0548278195713438, 1.8076720245265545, -0.0963517124180031, -0.0518438522478039, 2.061299575818977, 0.4443480523435503, 0.0215266346677094, 2.072383795827381, 0.9416276452105734, -0.1171438952492517, 2.233979736010855, 0.2300390574390908, 0.1032052290299366, 2.1185526340616945, 2.7415711973129824, 0.0816390978448752, 2.0367680362990854, 0.9782586383847385, 0.0791711365605592, 2.3182363380310274, 2.168475287304112, 0.0932191710342883, 2.520142946764145, 14.495393147947087, 0.1875624386474423, 2.822463915533625, 12.222010476043177, 0.0935957879249723, 2.6203120787876073, 0.326286359478984, 0.0616303804215384, 2.9902584143172692, 0.1771750488858398, 0.063809198549517, 2.964512282982506, 1.2074642779438207, -0.0813880096467071, 3.2228229213797297, 0.1727653720606478, 0.0864456242275232, 3.1001750688886616, 0.1935267549410997, 0.1387445092040062, 3.1609965020706876, 3.9414542716593552, 0.0604251824817059, 3.422641913710802, 0.8239570893065818, -0.0425092583586079, 3.7822934384009264, 0.2116767261853598, 0.1429154318217899, 3.7219300997129108, 0.4346714058758285, 0.0814686475305363, 3.750919062043215, 0.7905879534439084, 0.0788894798576093, 4.026319598259728, 0.2787645980439836, 0.1084665534325063, 4.2074333874924505, 2.1642096802896065, -0.0116291087064234, 4.078862919798098, 1.8702645964656277, -0.0594625097031584, 4.594952667545499, 1.6915717353882906, 0.1484519041479985, 4.53837530880731, 0.3551275143646722, 0.0445090212800374, 4.477992632167977, 0.605946651201375, -0.0780563759299388, 4.606506032490137, 0.2631155154102334, 0.0444405923806965, 4.909561496093731, 0.8979489932909387, -0.0272160787230521, 4.879187767752782, 0.5758848971445214, 0.2131775069675773, 5.374709701878732, 0.5137630457531553, -0.0299996148681997, 5.546646991018511, 0.8312122328215072, -0.0990154772216202, 2.757974897710067, -0.0551431652590656, 0.1205267652333264, 3.8838457601255025, 0.0772791578908181, -0.0776778180881493, 5.290180647974258]|983947.1875000000000000|      0.03125000|[966, 320, 5, 25]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[1.088505062618367, -0.0530378447197485, 1.806893160563711, -0.0972790308883136, -0.0521116212581275, 2.0598878780941305, 0.4458415242117622, 0.0171772938749634, 2.071542528495167, 0.941913325701216, -0.1157104868020369, 2.2310916378352714, 0.2296019358641496, 0.1025194600280859, 2.1256071195932233, 2.74406609320261, 0.0796321382925602, 2.0377731843391933, 0.9754645675222648, 0.0766111908767145, 2.3166648706827737, 2.1687430153165903, 0.0911297576538368, 2.519181595847673, 14.496463978162755, 0.1886354467527484, 2.822725971521984, 12.224378116392293, 0.0998112263583204, 2.6137765879790087, 0.3230087677904923, 0.0611593812453767, 2.991060831735551, 0.1784514445108384, 0.0637210455589119, 2.9708546197313983, 1.209948446888812, -0.0807597978190657, 3.227662316037139, 0.1712137209738669, 0.0906451563540485, 3.097601544081198, 0.1925963710284446, 0.1365637615147501, 3.158530910703944, 3.9429131971478317, 0.0625646433492844, 3.4217259897458483, 0.8258034724646287, -0.0459304121357456, 3.782283565257459, 0.2130415888009501, 0.1427451274985542, 3.7185634795529245, 0.4350545825543393, 0.084850223647304, 3.750314252727563, 0.7853634279498242, 0.0795558712803048, 4.029455670688865, 0.2783417904181503, 0.1096845158587503, 4.204939562623759, 2.1669521595125274, -0.0300900501516915, 4.0812349165190795, 1.8670862020483479, -0.0621421825660346, 4.592867826820534, 1.6921681808746694, 0.1502778729621279, 4.537888407237739, 0.3567707398544167, 0.0437986281446247, 4.477486118634551, 0.6060307418846476, -0.0773896395673846, 4.606184516855591, 0.2667222519040089, 0.043517560093106, 4.910402041436924, 0.8904819834352926, -0.0260479678218788, 4.8788454860219295, 0.5748106726573015, 0.2110088776492015, 5.373773210373348, 0.5176719808266912, -0.0286630495294414, 5.545788205603784, 0.8270390964350877, -0.0950100352125351, 2.7595256822044156, -0.0560704893134309, 0.1229109220745959, 3.888243091348925, 0.077920332110287, -0.0783173260093011, 5.287583588939699]|914886.0033326073316857|      0.06250000|[1062, 352, 6, 28]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[1.0860438442661366, -0.0500397050337057, 1.8002826172878692, -0.0986628758492003, -0.0460229397565426, 2.0592348979987753, 0.445818804675383, 0.0165686180833807, 2.073192352880897, 0.940633950642752, -0.1146887877812763, 2.2308935311435216, 0.2269051806311373, 0.0986104080896877, 2.1202505434265704, 2.7437580013610487, 0.0791022776495831, 2.0390813384474984, 0.9754540983202915, 0.0770203617717389, 2.317296118536316, 2.175263345856573, 0.0961201333758986, 2.515107150011003, 14.501766813021558, 0.2055014478089606, 2.830886070350774, 12.22347325474037, 0.1324424455467671, 2.616173311050255, 0.3196619297612317, 0.0620930678733458, 2.9946158337927, 0.1766738942267295, 0.05947194450644, 2.967471812008121, 1.2122284600377053, -0.0807458635984672, 3.2282744525317875, 0.1635124380774592, 0.0948909287284422, 3.0931567461338654, 0.1978503905127137, 0.1398187495592427, 3.1656933251912966, 3.946507820500022, 0.0755614197891975, 3.423377043176143, 0.8389785398505519, -0.0405854899389443, 3.784624855167027, 0.2171673020465628, 0.1395042985041496, 3.7199429881526354, 0.4236688798722171, 0.0838093309218387, 3.7498549001341166, 0.7857054786922131, 0.0768296982777098, 4.02703019086268, 0.2754874830306229, 0.1121640097531036, 4.20241615597518, 2.1632480141394215, -0.0469205498703559, 4.0714602250098455, 1.8728093054263228, -0.0626608803429446, 4.593367776837321, 1.6968282891518944, 0.1406950799344171, 4.535620631115565, 0.3570458037694473, 0.0491776784659173, 4.478761408535896, 0.6139005949147558, -0.0809303091194513, 4.603824210993584, 0.2766144501390985, 0.0484135005433905, 4.923953766136784, 0.8918185914079824, -0.029489854877757, 4.878817903218231, 0.5730346428489193, 0.212588533648823, 5.373902389338827, 0.5207897043941471, -0.0311385829610234, 5.547606029561017, 0.8422293278667499, -0.0953634681807791, 2.7575354854150023, -0.0621237073565252, 0.1241741039790075, 3.8871210502003883, 0.0744519115989732, -0.0731625202503433, 5.295684370471444]|792684.2500000000000000|      0.12500000|[1159, 384, 6, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[1.0695981255635016, -0.060514102178563, 1.794887341429606, -0.107503085608216, -0.0514081233340562, 2.074734608989513, 0.4247235560491257, 0.0125852457142488, 2.083845336484393, 0.9333646787611759, -0.1068902678906085, 2.229986048885943, 0.215606064191299, 0.1043529631495002, 2.118258853183068, 2.7349742980308727, 0.0773367262920034, 2.0334959085749515, 0.9680452750690542, 0.0609836598761855, 2.330579543036354, 2.176903114988581, 0.1017788462482589, 2.500276264423639, 14.498610759296977, 0.2324227197317705, 2.858360500457052, 12.220230347665911, 0.154994849302198, 2.614468123262658, 0.3226596063423942, 0.0866855880070615, 2.9935148036073183, 0.1772295450816842, 0.0431239062313785, 2.959640412661618, 1.1965279183785347, -0.0957532168025705, 3.242441968791699, 0.1642105012754533, 0.0951886688514456, 3.0973337973013617, 0.2073587230525576, 0.1606219458756334, 3.1678863237991184, 3.923460582991642, 0.069305339817742, 3.4204540031371895, 0.8466810279934145, -0.0516781683806325, 3.779116803025187, 0.2217796093840999, 0.1523005207266221, 3.72599956033918, 0.4370701169434585, 0.0699121557708076, 3.7543420789664945, 0.7980497860179058, 0.0949733156250059, 4.021633095995657, 0.2862600008466156, 0.0988378161039801, 4.205895214254415, 2.1544743062843708, -0.0484023229946068, 4.0790698115156685, 1.8661073667029855, -0.051419346484452, 4.5735278705233835, 1.688013549645001, 0.161787943724911, 4.541280838244097, 0.3461753238811113, 0.0448480505598, 4.4693625670379875, 0.6107142941017292, -0.068735115774372, 4.612690091564999, 0.2803282215238432, 0.0526029913120715, 4.90256944582255, 0.903940865742258, -0.064710679228569, 4.869869075619158, 0.5709249270954373, 0.2347081397158394, 5.371893798814591, 0.5251944861156017, -0.0615108373892577, 5.537754514386235, 0.8456640535845182, -0.1201931457125374, 2.757225133664301, -0.0509729557443126, 0.1167496125114089, 3.8748537081893017, 0.0893024016081522, -0.0919182292299228, 5.300245762272543]|712941.6875000000000000|      0.25000000|[1255, 416, 6, 32]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
