k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|4165.1544172546082336|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2859419425703232, 0.9620895008931141, 0.9965059074514039, 0.9381623991834118, 0.9888065586489999, 0.4578669727601052, 0.949823208376779, 0.947226060960313, 0.9661301464661338, 0.570623378836967, 0.9999098807538286, 0.999983900428339, 0.9998907014661939, 0.999975633655069, 0.9999970687550235, 0.9999933847750814, 0.9999899006575199, 0.9999918581248183, 0.9999982660218757, 0.9999919672738924, 0.999997677987118, 0.9999942648408525, 0.9999986703609566, 0.9999826612785297, 1.0000005400531993, 0.9999960154005046, 0.9999902422531891, 0.9999983693554215, 1.0000028014279383, 0.9999978920650631, 0.9999962709070359, 0.9999967335079071, 1.0000007446869765, 0.9999964700668936, 0.9999969584801436, 0.9999795009009781, 0.9999661603899809, 0.9999864658967781, 0.9999915497535693, 0.9999970419731047, 0.999994480659142, 0.9999948303092695, 0.9999706435558181, 0.9999924378420292, 0.999994012345368, 0.999974605414341, 0.9999809023691723, 0.9999999209069181, 1.0000009076960759, 1.0000003784177038, 0.9999991598471161, 0.9999880304579083, 0.9999880987554797, 0.9999917819999655]|2015.2875976562500000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.878512161507968, 1.0516313839050222, 1.0245663263683915, 0.9006680750207509, 0.9877857254905102, -0.3367114453712707, 1.2009718392863524, 0.6686578322897074, 0.7881430449431124, -0.1117503286783152, 1.1466620036434687, 1.0364425651369948, 0.9213841824751193, 1.1905975874894026, 1.1662731181381372, 1.1231530840817203, 1.0849906402898393, 0.8060735643525847, 0.9620862078828434, 0.8032626380942376, 0.8799083669208162, 0.8820141688358444, 1.0182125479495059, 1.2490455891264376, 1.2087969283221267, 1.134832687266355, 0.9113179361303779, 0.7367278881015151, 1.2501881711428708, 0.9247502397976086, 1.1835052911445243, 1.0545384775246918, 0.8423102265801126, 1.0359357374252638, 0.8766741843607655, 0.8354497844370915, 0.8373380614737037, 0.9253026691702452, 0.9318716390597634, 0.9625233073565, 0.6901475348885926, 0.9447978460866368, 1.4747799522252523, 1.2527387717652, 0.7991771195647416, 0.5862145917578886, 0.8092872108881796, 0.9817890125873724, 1.208143489334355, 1.1426370488585442, 1.0271605469911376, 0.9369141482356873, 0.8678954142583113, 1.0885480001187307]|1284.0515136718750000|      4.00000000|[274, 40, 0, 5]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       3|[-0.878512161507968, 1.0516313839050222, 1.0245663263683915, 0.9006680750207509, 0.9877857254905102, -0.3367114453712707, 1.2009718392863524, 0.6686578322897074, 0.7881430449431124, -0.1117503286783152, 1.1466620036434687, 1.0364425651369948, 0.9213841824751193, 1.1905975874894026, 1.1662731181381372, 1.1231530840817203, 1.0849906402898393, 0.8060735643525847, 0.9620862078828434, 0.8032626380942376, 0.8799083669208162, 0.8820141688358444, 1.0182125479495059, 1.2490455891264376, 1.2087969283221267, 1.134832687266355, 0.9113179361303779, 0.7367278881015151, 1.2501881711428708, 0.9247502397976086, 1.1835052911445243, 1.0545384775246918, 0.8423102265801126, 1.0359357374252638, 0.8766741843607655, 0.8354497844370915, 0.8373380614737037, 0.9253026691702452, 0.9318716390597634, 0.9625233073565, 0.6901475348885926, 0.9447978460866368, 1.4747799522252523, 1.2527387717652, 0.7991771195647416, 0.5862145917578886, 0.8092872108881796, 0.9817890125873724, 1.208143489334355, 1.1426370488585442, 1.0271605469911376, 0.9369141482356873, 0.8678954142583113, 1.0885480001187307]|1284.0515136718750000|      2.00000000|[437, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.3182859681338016, 0.9055231484630437, 1.2035545466807998, 1.2846162170499171, 0.9835194097013501, 0.2737671532365742, 1.3292889749163943, 0.8186791183995793, 0.9688167824359566, 0.0941791610689865, 1.1852625689690635, 1.0720375368255446, 0.8103545074016968, 0.959274514627048, 1.077314684351046, 1.5317664028073055, 0.8513700574144734, 0.9304725781120657, 0.9388258805416443, 1.5950296901003993, 0.7613134267137381, 0.9977072434379288, 0.9308793641664905, 1.376309477814997, 0.9507295791123536, 1.3919338928431098, 1.2505720093870845, 0.3542390497848206, 1.5265904898257858, 0.9823582204110961, 0.980884980263612, 1.1726398150820745, 0.7456936399265587, 0.3373616144000042, 1.054272645594285, 0.7235322446628767, 0.9429419054091813, 0.5535795434014176, 0.740633660210497, 0.8860226354556618, 1.0957558060564143, 0.5917049517050241, 1.5239167028357123, 1.0633812901229804, 1.0308585819179268, 0.3212732792875455, 0.8961052512955153, 0.8755626450645334, 1.1216851842442956, 1.1308684122610368, 1.1634719803351696, 0.8247740298396797, 1.1507716589424448, 1.4828446262844266]|502.9815673828125000|      4.00000000|[599, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       5|[-0.3182859681338016, 0.9055231484630437, 1.2035545466807998, 1.2846162170499171, 0.9835194097013501, 0.2737671532365742, 1.3292889749163943, 0.8186791183995793, 0.9688167824359566, 0.0941791610689865, 1.1852625689690635, 1.0720375368255446, 0.8103545074016968, 0.959274514627048, 1.077314684351046, 1.5317664028073055, 0.8513700574144734, 0.9304725781120657, 0.9388258805416443, 1.5950296901003993, 0.7613134267137381, 0.9977072434379288, 0.9308793641664905, 1.376309477814997, 0.9507295791123536, 1.3919338928431098, 1.2505720093870845, 0.3542390497848206, 1.5265904898257858, 0.9823582204110961, 0.980884980263612, 1.1726398150820745, 0.7456936399265587, 0.3373616144000042, 1.054272645594285, 0.7235322446628767, 0.9429419054091813, 0.5535795434014176, 0.740633660210497, 0.8860226354556618, 1.0957558060564143, 0.5917049517050241, 1.5239167028357123, 1.0633812901229804, 1.0308585819179268, 0.3212732792875455, 0.8961052512955153, 0.8755626450645334, 1.1216851842442956, 1.1308684122610368, 1.1634719803351696, 0.8247740298396797, 1.1507716589424448, 1.4828446262844266]|502.9815673828125000|      2.00000000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.3182859681338016, 0.9055231484630437, 1.2035545466807998, 1.2846162170499171, 0.9835194097013501, 0.2737671532365742, 1.3292889749163943, 0.8186791183995793, 0.9688167824359566, 0.0941791610689865, 1.1852625689690635, 1.0720375368255446, 0.8103545074016968, 0.959274514627048, 1.077314684351046, 1.5317664028073055, 0.8513700574144734, 0.9304725781120657, 0.9388258805416443, 1.5950296901003993, 0.7613134267137381, 0.9977072434379288, 0.9308793641664905, 1.376309477814997, 0.9507295791123536, 1.3919338928431098, 1.2505720093870845, 0.3542390497848206, 1.5265904898257858, 0.9823582204110961, 0.980884980263612, 1.1726398150820745, 0.7456936399265587, 0.3373616144000042, 1.054272645594285, 0.7235322446628767, 0.9429419054091813, 0.5535795434014176, 0.740633660210497, 0.8860226354556618, 1.0957558060564143, 0.5917049517050241, 1.5239167028357123, 1.0633812901229804, 1.0308585819179268, 0.3212732792875455, 0.8961052512955153, 0.8755626450645334, 1.1216851842442956, 1.1308684122610368, 1.1634719803351696, 0.8247740298396797, 1.1507716589424448, 1.4828446262844266]|502.9815673828125000|      1.00000000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-0.3182859681338016, 0.9055231484630437, 1.2035545466807998, 1.2846162170499171, 0.9835194097013501, 0.2737671532365742, 1.3292889749163943, 0.8186791183995793, 0.9688167824359566, 0.0941791610689865, 1.1852625689690635, 1.0720375368255446, 0.8103545074016968, 0.959274514627048, 1.077314684351046, 1.5317664028073055, 0.8513700574144734, 0.9304725781120657, 0.9388258805416443, 1.5950296901003993, 0.7613134267137381, 0.9977072434379288, 0.9308793641664905, 1.376309477814997, 0.9507295791123536, 1.3919338928431098, 1.2505720093870845, 0.3542390497848206, 1.5265904898257858, 0.9823582204110961, 0.980884980263612, 1.1726398150820745, 0.7456936399265587, 0.3373616144000042, 1.054272645594285, 0.7235322446628767, 0.9429419054091813, 0.5535795434014176, 0.740633660210497, 0.8860226354556618, 1.0957558060564143, 0.5917049517050241, 1.5239167028357123, 1.0633812901229804, 1.0308585819179268, 0.3212732792875455, 0.8961052512955153, 0.8755626450645334, 1.1216851842442956, 1.1308684122610368, 1.1634719803351696, 0.8247740298396797, 1.1507716589424448, 1.4828446262844266]|502.9815673828125000|      0.50000000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.4811771023925045, 0.8494864359791806, 1.1701777934125877, 1.210765635899259, 0.970663467489713, 0.0247033839846609, 1.2584938125775516, 0.8069276657844314, 1.0352059683105468, 0.0421805843253185, 1.1932862311864982, 0.9609181857385543, 0.7602178443250786, 0.9816089551744057, 1.1715909467932315, 1.555077283784698, 0.9138698595376777, 0.9539024680632208, 0.9430225968318448, 1.6435440477165848, 0.7780120772722283, 0.9445553615758825, 0.9697854239909023, 1.3124044477975965, 0.9832371122013654, 1.234325669705953, 1.2666720539999936, 0.376318166665445, 1.5352086834281577, 0.9647033125412291, 0.9566538414804159, 1.1822630050069813, 0.7399739756201023, 0.3714380356689985, 1.1579111731463478, 0.7017377844066858, 0.8537370281680821, 0.5549450153301019, 0.8043302648868693, 0.8824571116312168, 1.1954183199712793, 0.5763053975477301, 1.496223695705217, 0.9631803057665168, 1.0156761608420772, 0.3220175943922264, 0.9682546111521533, 0.8361274294738151, 1.1536076717568002, 1.1062757231337381, 1.116817393734549, 0.8691713387432062, 1.0851981574250908, 1.5762597317541633]|124.5514297485351562|      1.00000000|[1252, 184, 0, 23]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       9|[-0.4811771023925045, 0.8494864359791806, 1.1701777934125877, 1.210765635899259, 0.970663467489713, 0.0247033839846609, 1.2584938125775516, 0.8069276657844314, 1.0352059683105468, 0.0421805843253185, 1.1932862311864982, 0.9609181857385543, 0.7602178443250786, 0.9816089551744057, 1.1715909467932315, 1.555077283784698, 0.9138698595376777, 0.9539024680632208, 0.9430225968318448, 1.6435440477165848, 0.7780120772722283, 0.9445553615758825, 0.9697854239909023, 1.3124044477975965, 0.9832371122013654, 1.234325669705953, 1.2666720539999936, 0.376318166665445, 1.5352086834281577, 0.9647033125412291, 0.9566538414804159, 1.1822630050069813, 0.7399739756201023, 0.3714380356689985, 1.1579111731463478, 0.7017377844066858, 0.8537370281680821, 0.5549450153301019, 0.8043302648868693, 0.8824571116312168, 1.1954183199712793, 0.5763053975477301, 1.496223695705217, 0.9631803057665168, 1.0156761608420772, 0.3220175943922264, 0.9682546111521533, 0.8361274294738151, 1.1536076717568002, 1.1062757231337381, 1.116817393734549, 0.8691713387432062, 1.0851981574250908, 1.5762597317541633]|124.5514297485351562|      0.50000000|[1415, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.4811771023925045, 0.8494864359791806, 1.1701777934125877, 1.210765635899259, 0.970663467489713, 0.0247033839846609, 1.2584938125775516, 0.8069276657844314, 1.0352059683105468, 0.0421805843253185, 1.1932862311864982, 0.9609181857385543, 0.7602178443250786, 0.9816089551744057, 1.1715909467932315, 1.555077283784698, 0.9138698595376777, 0.9539024680632208, 0.9430225968318448, 1.6435440477165848, 0.7780120772722283, 0.9445553615758825, 0.9697854239909023, 1.3124044477975965, 0.9832371122013654, 1.234325669705953, 1.2666720539999936, 0.376318166665445, 1.5352086834281577, 0.9647033125412291, 0.9566538414804159, 1.1822630050069813, 0.7399739756201023, 0.3714380356689985, 1.1579111731463478, 0.7017377844066858, 0.8537370281680821, 0.5549450153301019, 0.8043302648868693, 0.8824571116312168, 1.1954183199712793, 0.5763053975477301, 1.496223695705217, 0.9631803057665168, 1.0156761608420772, 0.3220175943922264, 0.9682546111521533, 0.8361274294738151, 1.1536076717568002, 1.1062757231337381, 1.116817393734549, 0.8691713387432062, 1.0851981574250908, 1.5762597317541633]|124.5514297485351562|      0.25000000|[1578, 232, 0, 29]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
