k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0181460982155817, 0.0174804826556868, 0.0189693466784574, 0.0133347586948459, 0.4283638521778525, 0.0170571387187137, 0.8022311416166648, 0.0189118661891293, 0.2166261947263225, 0.0164839033248796, 2.688204285862705, 0.0138428867431757, 0.8080235550880619, 0.0174713978117438, 2.2713523095857444, 0.0202303644654191, 14.353244434477505, 0.0342892208904847, 12.162767817964385, 0.0321014666950131, 0.2720483306283994, 0.020239599867266, 0.239841819402166, 0.0223032739001731, 1.1684290384531988, 0.0242914509071353, 0.1758333045923239, 0.0188995592684685, 0.1156973162770718, 0.019584490485818, 3.7430090332095025, 0.0156210873932272, 0.8294499128571426, 0.0187863961491779, 0.1590500347153813, 0.0188777541390252, 0.3894793718790491, 0.021817282245739, 0.9186206290304049, 0.0152949351438567, 0.261100870313521, 0.0198508280695914, 2.067003070519713, 0.0246848507322675, 1.9447050070645837, 0.0214873023423416, 1.4823736855590255, 0.0182346436272641, 0.4809663439381345, 0.0217257985693075, 0.4960363447540651, 0.0186509643534598, 0.330933320120135, 0.0200496407960417, 0.8408530782317426, 0.0276682482046046, 0.4556229052798928, 0.0184668937615008, 0.488729370804516, 0.017739533604921, 0.9875550391279059, 0.0235837081466419, -0.0153987339583822, 0.0266584816781533, 0.2690182930718359, 0.0174946326858717]|2528974.5000000000000000|      0.06250000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[1.0174014125725659, 0.0235195433784337, 0.0224881681958383, 0.010817683132523, 0.4228464395684217, 0.0199090363967015, 0.7926325470499362, 0.0260181349297283, 0.2170461502841565, 0.0146063107818809, 2.6838932077451134, 0.0206060463054777, 0.808360414154361, 0.0148168066099651, 2.270174158116686, 0.019223987570409, 14.368936867130934, 0.0464066888439169, 12.153972180175163, 0.0536249522142271, 0.2660665273131146, 0.0318972329533952, 0.2286103300914628, 0.0294685534303444, 1.1698630288378777, 0.0175762303788039, 0.1727133253715749, 0.0070298209710993, 0.1177558835697247, 0.0226655546127987, 3.741991540008898, 0.0480123886574435, 0.826676517344835, 0.0245383319500516, 0.1554715088878287, 0.0247729403742196, 0.3820148629586478, 0.0216015390793336, 0.9060088964262992, 0.0249315425512984, 0.2594590891374991, 0.0215124364509746, 2.0603194257576543, 0.0301937139486384, 1.9443614958692108, 0.018038349238978, 1.479149761652376, 0.010188716831071, 0.4866142175657339, 0.0203193637844805, 0.4913472308791617, 0.0189123851477729, 0.3375642321880792, 0.0232083748700888, 0.8400646180379213, 0.0322643697441734, 0.4583546403671317, 0.0212860052589023, 0.4899981609789688, 0.0274942898184285, 0.9860821712007152, 0.0233639696916239, -0.0146097348888127, 0.029580510507279, 0.2726952356481304, 0.0028400684091439]|1974217.7500000000000000|      0.12500000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[1.0174014125725659, 0.0235195433784337, 0.0224881681958383, 0.010817683132523, 0.4228464395684217, 0.0199090363967015, 0.7926325470499362, 0.0260181349297283, 0.2170461502841565, 0.0146063107818809, 2.6838932077451134, 0.0206060463054777, 0.808360414154361, 0.0148168066099651, 2.270174158116686, 0.019223987570409, 14.368936867130934, 0.0464066888439169, 12.153972180175163, 0.0536249522142271, 0.2660665273131146, 0.0318972329533952, 0.2286103300914628, 0.0294685534303444, 1.1698630288378777, 0.0175762303788039, 0.1727133253715749, 0.0070298209710993, 0.1177558835697247, 0.0226655546127987, 3.741991540008898, 0.0480123886574435, 0.826676517344835, 0.0245383319500516, 0.1554715088878287, 0.0247729403742196, 0.3820148629586478, 0.0216015390793336, 0.9060088964262992, 0.0249315425512984, 0.2594590891374991, 0.0215124364509746, 2.0603194257576543, 0.0301937139486384, 1.9443614958692108, 0.018038349238978, 1.479149761652376, 0.010188716831071, 0.4866142175657339, 0.0203193637844805, 0.4913472308791617, 0.0189123851477729, 0.3375642321880792, 0.0232083748700888, 0.8400646180379213, 0.0322643697441734, 0.4583546403671317, 0.0212860052589023, 0.4899981609789688, 0.0274942898184285, 0.9860821712007152, 0.0233639696916239, -0.0146097348888127, 0.029580510507279, 0.2726952356481304, 0.0028400684091439]|1974217.7500000000000000|      0.06250000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.0174014125725659, 0.0235195433784337, 0.0224881681958383, 0.010817683132523, 0.4228464395684217, 0.0199090363967015, 0.7926325470499362, 0.0260181349297283, 0.2170461502841565, 0.0146063107818809, 2.6838932077451134, 0.0206060463054777, 0.808360414154361, 0.0148168066099651, 2.270174158116686, 0.019223987570409, 14.368936867130934, 0.0464066888439169, 12.153972180175163, 0.0536249522142271, 0.2660665273131146, 0.0318972329533952, 0.2286103300914628, 0.0294685534303444, 1.1698630288378777, 0.0175762303788039, 0.1727133253715749, 0.0070298209710993, 0.1177558835697247, 0.0226655546127987, 3.741991540008898, 0.0480123886574435, 0.826676517344835, 0.0245383319500516, 0.1554715088878287, 0.0247729403742196, 0.3820148629586478, 0.0216015390793336, 0.9060088964262992, 0.0249315425512984, 0.2594590891374991, 0.0215124364509746, 2.0603194257576543, 0.0301937139486384, 1.9443614958692108, 0.018038349238978, 1.479149761652376, 0.010188716831071, 0.4866142175657339, 0.0203193637844805, 0.4913472308791617, 0.0189123851477729, 0.3375642321880792, 0.0232083748700888, 0.8400646180379213, 0.0322643697441734, 0.4583546403671317, 0.0212860052589023, 0.4899981609789688, 0.0274942898184285, 0.9860821712007152, 0.0233639696916239, -0.0146097348888127, 0.029580510507279, 0.2726952356481304, 0.0028400684091439]|1974217.7500000000000000|      0.03125000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0174014125725659, 0.0235195433784337, 0.0224881681958383, 0.010817683132523, 0.4228464395684217, 0.0199090363967015, 0.7926325470499362, 0.0260181349297283, 0.2170461502841565, 0.0146063107818809, 2.6838932077451134, 0.0206060463054777, 0.808360414154361, 0.0148168066099651, 2.270174158116686, 0.019223987570409, 14.368936867130934, 0.0464066888439169, 12.153972180175163, 0.0536249522142271, 0.2660665273131146, 0.0318972329533952, 0.2286103300914628, 0.0294685534303444, 1.1698630288378777, 0.0175762303788039, 0.1727133253715749, 0.0070298209710993, 0.1177558835697247, 0.0226655546127987, 3.741991540008898, 0.0480123886574435, 0.826676517344835, 0.0245383319500516, 0.1554715088878287, 0.0247729403742196, 0.3820148629586478, 0.0216015390793336, 0.9060088964262992, 0.0249315425512984, 0.2594590891374991, 0.0215124364509746, 2.0603194257576543, 0.0301937139486384, 1.9443614958692108, 0.018038349238978, 1.479149761652376, 0.010188716831071, 0.4866142175657339, 0.0203193637844805, 0.4913472308791617, 0.0189123851477729, 0.3375642321880792, 0.0232083748700888, 0.8400646180379213, 0.0322643697441734, 0.4583546403671317, 0.0212860052589023, 0.4899981609789688, 0.0274942898184285, 0.9860821712007152, 0.0233639696916239, -0.0146097348888127, 0.029580510507279, 0.2726952356481304, 0.0028400684091439]|1974217.7500000000000000|      0.01562500|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
