k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[181, 12, 0, 3]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8883065773868744, 0.892912517634256, 0.8901395740120752, 0.8942102632138392, 0.8845012005176536, 0.8944224015110906, 0.8881559738122391, 0.8830019029680363, 0.8838666173486734, 0.8875556918192443, 1.044266955884047, 0.6521105989006583, 0.9894317283604868, 0.9907893225324788, 0.9912605229573674, 0.9923322514895077, 0.968925060782239, 0.965090209108221, 0.9801246013312717, 0.9936960054635715, 0.9959624490337536, 0.9947630709417548]|  1.3730340003967285|      1.00000000|[301, 20, 0, 5]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       3|[0.8883065773868744, 0.892912517634256, 0.8901395740120752, 0.8942102632138392, 0.8845012005176536, 0.8944224015110906, 0.8881559738122391, 0.8830019029680363, 0.8838666173486734, 0.8875556918192443, 1.044266955884047, 0.6521105989006583, 0.9894317283604868, 0.9907893225324788, 0.9912605229573674, 0.9923322514895077, 0.968925060782239, 0.965090209108221, 0.9801246013312717, 0.9936960054635715, 0.9959624490337536, 0.9947630709417548]|  1.3730340003967285|      0.50000000|[481, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.7715042298624233, 0.7863979076211688, 0.7773076319078718, 0.7754918290138642, 0.7771746271125062, 0.7806124561199966, 0.7801864737461466, 0.7746866780448596, 0.7657385241238684, 0.7695633950281406, 1.0728535400575296, 0.3081024577826475, 0.983752507875636, 0.9829650720115967, 0.9720881512710579, 0.9769734334753307, 0.9437365698424465, 0.9293060752068542, 0.9568843345520941, 0.993612159906684, 0.9847753264784015, 0.9911524367052592]|  1.2274259328842163|      1.00000000|[601, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[0.7715042298624233, 0.7863979076211688, 0.7773076319078718, 0.7754918290138642, 0.7771746271125062, 0.7806124561199966, 0.7801864737461466, 0.7746866780448596, 0.7657385241238684, 0.7695633950281406, 1.0728535400575296, 0.3081024577826475, 0.983752507875636, 0.9829650720115967, 0.9720881512710579, 0.9769734334753307, 0.9437365698424465, 0.9293060752068542, 0.9568843345520941, 0.993612159906684, 0.9847753264784015, 0.9911524367052592]|  1.2274259328842163|      0.50000000|[781, 52, 0, 13]                                                           |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6679700895509401, 0.6738992479522116, 0.6704047122190802, 0.6757608493068069, 0.6647470912151658, 0.646854343317812, 0.6677044488480881, 0.659228613766891, 0.646695960751168, 0.6522594879954527, 1.0925149248414139, -0.0346974634514172, 0.9830567676382621, 0.9739621358735723, 0.9460069431734085, 0.9554291230864783, 0.9189436358388506, 0.8987862495062936, 0.9558361064959002, 0.9857854937878341, 0.9812546696504184, 0.983422063112657]|  1.0938634872436523|      1.00000000|[901, 60, 0, 15]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[0.6679700895509401, 0.6738992479522116, 0.6704047122190802, 0.6757608493068069, 0.6647470912151658, 0.646854343317812, 0.6677044488480881, 0.659228613766891, 0.646695960751168, 0.6522594879954527, 1.0925149248414139, -0.0346974634514172, 0.9830567676382621, 0.9739621358735723, 0.9460069431734085, 0.9554291230864783, 0.9189436358388506, 0.8987862495062936, 0.9558361064959002, 0.9857854937878341, 0.9812546696504184, 0.983422063112657]|  1.0938634872436523|      0.50000000|[1081, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5531283269240692, 0.55365952160667, 0.5603236822185726, 0.5502388752242195, 0.5498378730367537, 0.533777886282492, 0.552203555599163, 0.555692086611304, 0.5316101428563123, 0.5402351805073724, 1.1062229989614665, -0.3733712324101803, 0.972924095673039, 0.947702809759014, 0.931191298476839, 0.9524231520120904, 0.8928548434637023, 0.8807948775200481, 0.9230764822952179, 0.9695459709669957, 0.9678527580805788, 0.9690739295847578]|  0.9734001755714417|      1.00000000|[1201, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[0.5531283269240692, 0.55365952160667, 0.5603236822185726, 0.5502388752242195, 0.5498378730367537, 0.533777886282492, 0.552203555599163, 0.555692086611304, 0.5316101428563123, 0.5402351805073724, 1.1062229989614665, -0.3733712324101803, 0.972924095673039, 0.947702809759014, 0.931191298476839, 0.9524231520120904, 0.8928548434637023, 0.8807948775200481, 0.9230764822952179, 0.9695459709669957, 0.9678527580805788, 0.9690739295847578]|  0.9734001755714417|      0.50000000|[1381, 92, 0, 23]                                                          |  | trying quadratic partial model with 61 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
