k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1192178921496686, -0.0308958531589052, 0.1229598956844861, 0.0412325105901585, 0.0050875355991496, 0.0724311320508492, 0.0736346171513925, 0.0339940428181353, 0.058768780455491, 0.1393403582657985, 0.0026659573443468, 0.0667436573431111, 0.0836854494597542, 0.0123913475651144, 0.3149763561841274, 0.1324081703018688, 0.0974481268196003, 0.3749583769486353, 0.2220870516877736, 0.2715010605715314, 0.2160022073458399, 0.259321137998173, 0.201202088716782, 0.3973937845864803, 0.3842236504482203, 0.3118652525146748, 0.2754795662376858, 0.2283263587430845, 0.3300008925229386, 0.2745961032100861, 0.4132520047306817, 0.3373725132027833, 0.3736342627610884, 0.2117348926542545, 0.1790466851256956, 0.4462407715793788, 0.3367920460715941, 0.3780384458216294, 0.3721195053104182, 0.4914670210898904, 0.499177901219082, 0.3597182979540369, 0.5283360648620681, 0.3410046273617985, 0.3539627527079726, 0.385422064472936, 0.5115834528889968, 0.5809543893775863, 0.5316756332287428, 0.5722471283986091, 0.4551222031279358, 0.5438129950635425, 0.5928999039894873, 0.4318582033457137, 0.5741632181121848, 0.4459875519220742, 0.7159589491891855, 0.6254577483446562, 0.7201788924226878, 0.6557702948168505, 0.5241690865543588, 0.553552700823372, 0.6804271004138128, 0.5798521896116885, 0.8003407858696168, 0.6709088480615357, 0.5994143576760079, 0.7671109229762261, 0.7018123763581766, 0.6593955156645454, 0.743016852144227, 0.7050317906146933, 0.8391877588945491, 0.6994040350489367, 0.8332903052695797, 0.8954156164083561, 0.7750524758308251, 0.6640094581951466, 0.8954291418430074, 0.9731417931044152, 0.8569975515410458, 0.8903265430465818, 0.9129885792264147, 0.780425755664414, 0.8401806588963676, 0.8816500383667796, 0.949477130880108, 0.9895795610565545, 0.8623504447372508, 0.9877887818055111, 1.0538624610960943, 1.0397427140120017, 1.1991472212779004, 1.049099257967468, 1.2150721318608873, 1.0571657154868332, 1.2451800529847141, 1.2363203287307116, 1.0493683303305936, 1.2270004304173567]|-116.3597259899985943|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       2|[0.0062404111741565, 0.0935143521243111, 0.1917731629807586, 0.2231214314815471, 0.0114075497751038, -0.0462108488817495, -0.0376842670725262, -0.2002542937516467, 0.0711427927335465, -0.1178412360122228, -0.1248332403589043, -0.038979381865645, 0.5151344980995334, -0.0096258604076366, 0.3039962382758186, 0.3208328062193879, 0.2377758095597583, 0.7085011644850054, 0.3736552109082983, 0.1954351185225988, 0.399705491285871, 0.089690656784611, 0.0526762630571586, 0.3235072427792641, 0.3770985562838458, 0.4457652088621084, 0.3414106784462033, 0.2996718036080776, 0.5002703428564517, 0.3106968373638172, 0.3309217151294127, 0.2529106092553015, 0.1929372725433773, 0.3787289249259378, 0.0619915425412083, 0.5922959496387185, 0.4647917492278065, 0.3066116745451589, 0.5222639499055597, 0.6158656993827816, 0.2652236587688506, 0.5207516321946393, 0.9204263170827944, 0.3927392355370109, 0.4420759217014815, 0.1183146779706955, 0.6847026635005011, 0.8256203124734064, 0.2023820347326058, 0.9590928003691825, 0.4239279066706044, 0.581612345594027, 0.5733575108240452, 0.5753257793851083, 0.4231736748336226, 0.8034387815738806, 0.7097746455869395, 0.7566166589098992, 0.8516413087720724, 0.897995054290904, 0.259631966724014, 0.4607326450703964, 0.638533124275412, 0.5116234635440501, 0.8667679616832233, 0.8889003243916986, 0.561218874161666, 0.7282240653473537, 0.7397952993127731, 0.634018376631516, 0.8568273573905361, 0.7640558451103131, 0.8215377466335116, 0.9610340255053769, 0.9792121508915594, 0.9871099254251294, 0.8584946702500343, 0.7062456132908022, 1.077256507682504, 1.203797286350303, 0.7795058356324647, 1.0060723155474853, 1.1454641473367613, 0.752099331410556, 1.1550751426545456, 1.2634164170481812, 0.941882064208419, 1.4521944016173547, 1.06933711430394, 1.3767745590839233, 1.3547213654461996, 1.6035773494350731, 1.4831338269819188, 1.354483139185113, 1.4414146298606643, 1.1764111064676168, 1.6723229444619103, 1.6654310724777588, 1.1905405855957343, 1.3507419248523471]|-303.0423275826944405|      4.00000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       3|[-0.0429695073502855, 0.0443268298439036, 0.717703749198709, 0.0125388337309582, -0.5203283679167027, -0.3423635956610065, 0.1625185831777089, -0.2389367775722059, 0.3353902604006879, -0.094783590685399, -0.5487355388797315, -0.3675506341766078, 0.5347391569895168, 0.3488347965936274, 0.7041943574351891, 0.8873254513746848, -0.095312057849128, 1.1202255761250126, 0.3361467301539844, 0.3926347781712496, 0.2879275839835237, 0.4206302466443306, -0.2409814062265949, 1.1621049816908293, 0.7334715906437852, 0.6960892490607318, 0.6951147797854473, -0.0438873289311174, 0.8398606743214185, -0.1785034937646668, 0.0620227799126451, 0.4799686526139622, 0.0740925775533844, 0.4375021826998416, 0.1657843429938942, 0.3376954820257204, 0.5820362084303449, -0.1894707525286475, 0.9673579599881684, 0.8738330660492, 1.3617911358100254, 0.8890618626360902, 1.115603716650409, 0.0438111971462265, 0.0553152361776502, -0.481525392042133, 1.3646147317779258, 0.7127302401634986, 0.0131207785955923, 1.0115054776198205, 0.5475805561997422, 0.5231920692571096, 0.4285999993712478, 0.6776307936877848, 0.4058098262401599, 1.265716279831721, 0.9799701498029203, 0.9862936472366235, 1.2386835710580006, 1.4718589521898608, 1.2369803120330343, 0.4195062349326378, 0.2769462054541029, 0.325652379987307, 1.453259218132954, 1.1717083359060076, 0.8171144487020467, 1.2621320516648482, 1.1407234271405644, 0.9244792870626672, 0.6202458771676128, 0.6398210604055804, 0.4115575793351999, 1.0975925266543103, 0.888756691226413, 1.6274361796863999, 1.2526031421931079, 0.7321406218136798, 1.1409751253971565, 1.4594177562632433, 1.039467108933687, 1.3352939287302055, 1.837592670547136, 1.6058549655133931, 1.0153551525079436, 1.9783246673193449, 0.8109011236699442, 1.8628820231994012, 0.9496946603938833, 1.5873106889544648, 1.0451275485038574, 1.8417718270262877, 1.8536406625177464, 2.3838237231829096, 1.8293516881927119, 1.7469531607194266, 1.6729790125529802, 1.9054359224339021, 2.0158028085274156, 1.9642659085891627]|-723.2237548908121880|      8.00000000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       4|[1.1794083079734776, -0.5882689198618768, 1.0798003461128425, -0.7231786053577751, -1.5822258043676936, -0.9638431105712626, -0.3011494694340586, -0.826239217736284, 1.9654980609307429, -0.2071014159997922, 1.3464485493014866, -0.8473601671920412, 0.165767610430729, 1.0860010804938387, 0.607199874428211, -0.3032757981987103, -1.4827413211328437, -0.0138056570370617, 0.2982496151082101, -0.1521701550355744, -0.317475841649273, 1.2023294961211564, 2.1637379417193414, 1.0730180131705405, 1.0814472582594625, 0.2125329423152724, 2.39025449128388, 0.5076362633144658, 1.9747138893705636, -1.4642337988036196, -1.0233202835745279, 1.3342942631117771, -0.3508223460983798, 1.4337357727852635, -0.1677289777643578, -0.1938513660288252, 0.8313178808995487, -1.2156727685352227, -0.7569527804258896, 1.6115779720170829, 1.461476352388826, 0.2840774867732262, 1.7194409073199661, -0.6248898100856634, 0.4805580793252573, 0.0799314443638948, 0.0457650840368728, -0.1764377849922631, 0.6987417891487213, 1.3103821551765673, 0.2127201313680634, 0.9735554955261717, 0.9024860695975554, 1.628436924399539, 0.8269422213630706, 1.6670932319043539, -0.141644282977589, 0.4787224877948959, 0.1158565327648116, 0.8036268218400384, 1.884517709721523, 0.7614757291737607, 0.3489654042348756, 0.5050954677024684, 1.8346137828881317, 0.6121370451522853, 1.7746274992623787, 2.311705408802086, 1.7314169014830356, 1.3784986203752778, 0.7358991923614742, 0.6664582225545267, 1.123379325054906, 1.7865864063887984, 2.098851747058521, 1.7922706146225935, 1.7367782631521156, 1.2836522421299665, 1.1186909671996945, 0.9605241887288334, 1.3523126967385706, 0.3118706713477788, 1.3580638724750551, 1.9702059313666673, 1.207230703942535, 2.1137558333651025, 1.186731883484305, 0.3564184427139778, 2.685493315056726, 1.901117367877003, 1.5583430064245216, 1.6862429774381382, 2.0116756229324047, 1.350628029738852, 2.200783251759213, 2.1220806078004752, 1.4064668352064738, 1.717432369955026, 2.5536923910763187, 2.2871999753939773]|-1087.0678791718369212|     16.00000000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       5|[1.1794083079734776, -0.5882689198618768, 1.0798003461128425, -0.7231786053577751, -1.5822258043676936, -0.9638431105712626, -0.3011494694340586, -0.826239217736284, 1.9654980609307429, -0.2071014159997922, 1.3464485493014866, -0.8473601671920412, 0.165767610430729, 1.0860010804938387, 0.607199874428211, -0.3032757981987103, -1.4827413211328437, -0.0138056570370617, 0.2982496151082101, -0.1521701550355744, -0.317475841649273, 1.2023294961211564, 2.1637379417193414, 1.0730180131705405, 1.0814472582594625, 0.2125329423152724, 2.39025449128388, 0.5076362633144658, 1.9747138893705636, -1.4642337988036196, -1.0233202835745279, 1.3342942631117771, -0.3508223460983798, 1.4337357727852635, -0.1677289777643578, -0.1938513660288252, 0.8313178808995487, -1.2156727685352227, -0.7569527804258896, 1.6115779720170829, 1.461476352388826, 0.2840774867732262, 1.7194409073199661, -0.6248898100856634, 0.4805580793252573, 0.0799314443638948, 0.0457650840368728, -0.1764377849922631, 0.6987417891487213, 1.3103821551765673, 0.2127201313680634, 0.9735554955261717, 0.9024860695975554, 1.628436924399539, 0.8269422213630706, 1.6670932319043539, -0.141644282977589, 0.4787224877948959, 0.1158565327648116, 0.8036268218400384, 1.884517709721523, 0.7614757291737607, 0.3489654042348756, 0.5050954677024684, 1.8346137828881317, 0.6121370451522853, 1.7746274992623787, 2.311705408802086, 1.7314169014830356, 1.3784986203752778, 0.7358991923614742, 0.6664582225545267, 1.123379325054906, 1.7865864063887984, 2.098851747058521, 1.7922706146225935, 1.7367782631521156, 1.2836522421299665, 1.1186909671996945, 0.9605241887288334, 1.3523126967385706, 0.3118706713477788, 1.3580638724750551, 1.9702059313666673, 1.207230703942535, 2.1137558333651025, 1.186731883484305, 0.3564184427139778, 2.685493315056726, 1.901117367877003, 1.5583430064245216, 1.6862429774381382, 2.0116756229324047, 1.350628029738852, 2.200783251759213, 2.1220806078004752, 1.4064668352064738, 1.717432369955026, 2.5536923910763187, 2.2871999753939773]|-1087.0678791718369212|      8.00000000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[0.8445258440142258, 0.0711241885987305, 1.5296009723605692, -0.6773961620911133, -1.8480712289837071, -1.1519328647245242, -0.8662761905226615, -1.8867215757760158, 1.6212850917183073, -1.494960104417805, 1.0913217301207798, -1.5943318547192835, 0.496908676131357, 1.8063419390383493, -0.3900399911530583, -0.3481210144752425, -0.4235167546225902, 0.7210478342810478, 1.0726320816829498, -1.0621762272986295, 0.4329388183830247, 1.2855946335670076, 3.096917366452921, 2.164886004285218, 1.0335628146727354, -0.3462510721506761, 0.7357309337750699, 1.4400347503527224, 1.5693973836388047, -0.96562406527129, -1.3355891398211193, 1.9750322917764125, -2.219466518673497, 0.982147933468683, 0.6230363939935584, -1.1829098260855921, 1.4167741596513854, -2.00094698861814, -1.3500253145101975, 1.1669359019542351, 2.0343009158690117, -0.3904900950176489, 1.2071621159609895, -2.5099379985673087, 1.114755862013346, -1.2360208200076557, 0.3655698075774972, -0.0273592480557828, 0.8314352941560839, 1.9927977810881343, 0.0771671867507373, 1.3753425968810524, 2.153875961238086, 1.1651220976558114, -0.5775243744513989, 1.699668546516938, 0.6660672710601657, 1.4625168823547359, 0.3022619186284979, 1.5377961564161788, 0.5550872988258426, 0.024789640532854, 0.1275773632937267, 0.2141466863105593, 0.4869095922988047, 2.0521148675059364, 0.5549266343781758, 1.2054331552626885, 1.0457354704187334, 0.8581184501056824, 1.6795843303999198, -0.4334005127123671, 1.8739435348698297, 2.749023900861424, 2.9651681432664807, 1.7938618767072967, 0.9677620036164418, 2.0664975017291694, 1.572499554537296, 0.127685440350413, 0.5559760651142555, -0.0634708178024318, 0.9972001118361411, 1.8201236666498142, 2.1025196196110816, 0.9708359472402093, 2.1380759018319746, -0.1819351083026416, 2.1815625558632235, 0.5708374147484601, 0.6997406696738794, 1.6747029868551244, 1.4423900414811741, 0.9313707285052639, 1.7354772796783662, 2.1455583897848975, 1.2009033766483088, 1.553931830238806, 2.3902109566558476, 0.614735130898487]|-1161.9578628568310705|     16.00000000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[0.8445258440142258, 0.0711241885987305, 1.5296009723605692, -0.6773961620911133, -1.8480712289837071, -1.1519328647245242, -0.8662761905226615, -1.8867215757760158, 1.6212850917183073, -1.494960104417805, 1.0913217301207798, -1.5943318547192835, 0.496908676131357, 1.8063419390383493, -0.3900399911530583, -0.3481210144752425, -0.4235167546225902, 0.7210478342810478, 1.0726320816829498, -1.0621762272986295, 0.4329388183830247, 1.2855946335670076, 3.096917366452921, 2.164886004285218, 1.0335628146727354, -0.3462510721506761, 0.7357309337750699, 1.4400347503527224, 1.5693973836388047, -0.96562406527129, -1.3355891398211193, 1.9750322917764125, -2.219466518673497, 0.982147933468683, 0.6230363939935584, -1.1829098260855921, 1.4167741596513854, -2.00094698861814, -1.3500253145101975, 1.1669359019542351, 2.0343009158690117, -0.3904900950176489, 1.2071621159609895, -2.5099379985673087, 1.114755862013346, -1.2360208200076557, 0.3655698075774972, -0.0273592480557828, 0.8314352941560839, 1.9927977810881343, 0.0771671867507373, 1.3753425968810524, 2.153875961238086, 1.1651220976558114, -0.5775243744513989, 1.699668546516938, 0.6660672710601657, 1.4625168823547359, 0.3022619186284979, 1.5377961564161788, 0.5550872988258426, 0.024789640532854, 0.1275773632937267, 0.2141466863105593, 0.4869095922988047, 2.0521148675059364, 0.5549266343781758, 1.2054331552626885, 1.0457354704187334, 0.8581184501056824, 1.6795843303999198, -0.4334005127123671, 1.8739435348698297, 2.749023900861424, 2.9651681432664807, 1.7938618767072967, 0.9677620036164418, 2.0664975017291694, 1.572499554537296, 0.127685440350413, 0.5559760651142555, -0.0634708178024318, 0.9972001118361411, 1.8201236666498142, 2.1025196196110816, 0.9708359472402093, 2.1380759018319746, -0.1819351083026416, 2.1815625558632235, 0.5708374147484601, 0.6997406696738794, 1.6747029868551244, 1.4423900414811741, 0.9313707285052639, 1.7354772796783662, 2.1455583897848975, 1.2009033766483088, 1.553931830238806, 2.3902109566558476, 0.614735130898487]|-1161.9578628568310705|      8.00000000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[0.8445258440142258, 0.0711241885987305, 1.5296009723605692, -0.6773961620911133, -1.8480712289837071, -1.1519328647245242, -0.8662761905226615, -1.8867215757760158, 1.6212850917183073, -1.494960104417805, 1.0913217301207798, -1.5943318547192835, 0.496908676131357, 1.8063419390383493, -0.3900399911530583, -0.3481210144752425, -0.4235167546225902, 0.7210478342810478, 1.0726320816829498, -1.0621762272986295, 0.4329388183830247, 1.2855946335670076, 3.096917366452921, 2.164886004285218, 1.0335628146727354, -0.3462510721506761, 0.7357309337750699, 1.4400347503527224, 1.5693973836388047, -0.96562406527129, -1.3355891398211193, 1.9750322917764125, -2.219466518673497, 0.982147933468683, 0.6230363939935584, -1.1829098260855921, 1.4167741596513854, -2.00094698861814, -1.3500253145101975, 1.1669359019542351, 2.0343009158690117, -0.3904900950176489, 1.2071621159609895, -2.5099379985673087, 1.114755862013346, -1.2360208200076557, 0.3655698075774972, -0.0273592480557828, 0.8314352941560839, 1.9927977810881343, 0.0771671867507373, 1.3753425968810524, 2.153875961238086, 1.1651220976558114, -0.5775243744513989, 1.699668546516938, 0.6660672710601657, 1.4625168823547359, 0.3022619186284979, 1.5377961564161788, 0.5550872988258426, 0.024789640532854, 0.1275773632937267, 0.2141466863105593, 0.4869095922988047, 2.0521148675059364, 0.5549266343781758, 1.2054331552626885, 1.0457354704187334, 0.8581184501056824, 1.6795843303999198, -0.4334005127123671, 1.8739435348698297, 2.749023900861424, 2.9651681432664807, 1.7938618767072967, 0.9677620036164418, 2.0664975017291694, 1.572499554537296, 0.127685440350413, 0.5559760651142555, -0.0634708178024318, 0.9972001118361411, 1.8201236666498142, 2.1025196196110816, 0.9708359472402093, 2.1380759018319746, -0.1819351083026416, 2.1815625558632235, 0.5708374147484601, 0.6997406696738794, 1.6747029868551244, 1.4423900414811741, 0.9313707285052639, 1.7354772796783662, 2.1455583897848975, 1.2009033766483088, 1.553931830238806, 2.3902109566558476, 0.614735130898487]|-1161.9578628568310705|      4.00000000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       9|[1.1570703431755869, 0.014832253467744, 1.334214251552255, -1.2274548729161974, -1.7544628252709606, -0.6430545187155867, -1.6862900339146418, -2.228058219081526, 1.958912331457923, -1.6063389918715014, 1.2694179660245215, -1.8424217027273257, 0.8699774344128679, 2.5528835214109744, -0.6230166849932638, -0.5528582507391355, -1.1253608622065554, 0.6899395216600573, 2.0008076387681166, -1.4674312176072781, 0.6501612738213417, 1.8636048480746288, 3.2206319116525437, 1.5603308115688588, 1.711641338522817, -0.7248903473178602, 1.5744791306056007, 1.2781186748380988, 1.7638211664396493, -1.5179225962140688, -1.5624529228267814, 2.382764737682322, -2.1501514144344305, 1.4197602968657725, 1.0090898825074877, -1.8086152513461227, 0.755092829726309, -1.7627521778394422, -1.762655970627968, 1.0867117337312475, 2.6069143995654898, -0.5367203484778331, 1.287689209251776, -1.8209935255635177, 1.1564277392807416, -1.3872976641581243, 0.1667075766911494, -0.2586077922516644, 1.1881268546057902, 2.421855014613426, 0.0077025447212136, 1.225915348161192, 2.0447337843752713, 1.6590683649179128, -0.525234032718835, 1.267046611700756, 0.995856833545104, 1.0365394232586829, 1.1652064307442926, 1.8454954816514466, 0.5123265301801228, -0.0155606865166133, 0.3732250754776645, 0.1841634099959535, 0.3384522939782537, 2.0589976987109173, 0.7606332699943271, 1.261216942400296, 0.5952976038596302, 0.8329655732459984, 1.6045659777589887, -0.8793916659018726, 1.7800269176822119, 1.8733148363940268, 2.98238472798585, 2.11199109112887, 1.2029673934576277, 2.0753647956168866, 1.4842500094311428, 0.7118762404429544, 1.0483798835436453, 0.6460118828459267, 1.042966005392356, 2.2319870697661344, 1.8330241987821507, 0.8699951193630876, 2.0323175777990694, -0.6077721354322307, 1.6659569257863167, 1.0526831020132887, 1.0852791897358023, 2.1258112185480798, 1.416881452597695, 1.2008178611295743, 1.9956750556378862, 2.097845718970028, 1.2561635570478775, 0.8334406889800917, 1.8547789509434107, 1.0917729448660505]|-1347.8685025176660019|      8.00000000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate success | actual_k=8
      10|[1.1570703431755869, 0.014832253467744, 1.334214251552255, -1.2274548729161974, -1.7544628252709606, -0.6430545187155867, -1.6862900339146418, -2.228058219081526, 1.958912331457923, -1.6063389918715014, 1.2694179660245215, -1.8424217027273257, 0.8699774344128679, 2.5528835214109744, -0.6230166849932638, -0.5528582507391355, -1.1253608622065554, 0.6899395216600573, 2.0008076387681166, -1.4674312176072781, 0.6501612738213417, 1.8636048480746288, 3.2206319116525437, 1.5603308115688588, 1.711641338522817, -0.7248903473178602, 1.5744791306056007, 1.2781186748380988, 1.7638211664396493, -1.5179225962140688, -1.5624529228267814, 2.382764737682322, -2.1501514144344305, 1.4197602968657725, 1.0090898825074877, -1.8086152513461227, 0.755092829726309, -1.7627521778394422, -1.762655970627968, 1.0867117337312475, 2.6069143995654898, -0.5367203484778331, 1.287689209251776, -1.8209935255635177, 1.1564277392807416, -1.3872976641581243, 0.1667075766911494, -0.2586077922516644, 1.1881268546057902, 2.421855014613426, 0.0077025447212136, 1.225915348161192, 2.0447337843752713, 1.6590683649179128, -0.525234032718835, 1.267046611700756, 0.995856833545104, 1.0365394232586829, 1.1652064307442926, 1.8454954816514466, 0.5123265301801228, -0.0155606865166133, 0.3732250754776645, 0.1841634099959535, 0.3384522939782537, 2.0589976987109173, 0.7606332699943271, 1.261216942400296, 0.5952976038596302, 0.8329655732459984, 1.6045659777589887, -0.8793916659018726, 1.7800269176822119, 1.8733148363940268, 2.98238472798585, 2.11199109112887, 1.2029673934576277, 2.0753647956168866, 1.4842500094311428, 0.7118762404429544, 1.0483798835436453, 0.6460118828459267, 1.042966005392356, 2.2319870697661344, 1.8330241987821507, 0.8699951193630876, 2.0323175777990694, -0.6077721354322307, 1.6659569257863167, 1.0526831020132887, 1.0852791897358023, 2.1258112185480798, 1.416881452597695, 1.2008178611295743, 1.9956750556378862, 2.097845718970028, 1.2561635570478775, 0.8334406889800917, 1.8547789509434107, 1.0917729448660505]|-1347.8685025176660019|      4.00000000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      11|[0.6517673635277834, -0.5842908468933061, 1.3428151391102223, -1.1124750324392365, -1.8550393914279648, -0.7127818504629099, -1.2395794740053883, -1.499824625674874, 2.744326086836774, -1.5053812895532155, 1.6236110479586887, -1.7768148258368652, 0.4719788034234971, 2.5377344929659555, -0.8170147320140313, -0.7363814415554151, -1.4307377278976265, 0.4663690509915887, 2.432804319549887, -1.4134870979965666, 1.3341328815479208, 1.0546785805007852, 3.3946458693607, 1.214699180010723, 1.8957380843282148, -0.9298604914660381, 1.036563318576997, 1.0765992798557678, 1.4524463468765108, -0.8422288158677409, -1.2759061020960787, 2.0593800190441067, -1.9788898753100341, 2.2561644629956716, 1.6272804194797077, -1.581507785512963, 0.583093193819938, -1.7338590657670676, -1.3952077950234147, 1.310892655344995, 2.2973398580461497, -0.4651965538859952, 1.2153789087414504, -1.8768370052594312, 1.448665353970114, -1.582215083778478, 0.7980702204748364, -0.7720635512626254, 1.0000571135084195, 1.3837705876188247, 0.2033672859177807, 1.02295818046503, 2.296735634365258, 2.0282297045379485, -1.275816936581875, 0.9934781037842264, 0.9626747456447906, 1.0689918031195176, 1.2438708028221257, 1.8236783913760388, 0.8064692595035046, 0.0163985646748652, 0.8872458600709356, 0.3846301317662106, 0.8227607469741752, 2.2654283857667052, 0.9254221429067497, 1.3690869461947888, 0.6254373332463429, 0.9580015366197185, 1.1208378264190906, -0.9893927626802331, 1.3746636750204644, 2.3076054790646285, 2.1870121956441153, 1.4562659787512144, 1.35618890892229, 1.7778389785772568, 1.4590964538353095, 0.2543881958436836, 0.2698246351784597, -0.013631163123161, 0.9789222600818153, 2.0572940777572106, 1.5068132655239475, 1.1295030538519466, 2.1139284726256835, -1.3745373123730444, 1.7293373842426147, 1.3318852555805407, 1.5256220275841712, 1.4259644828785452, 1.471036168879972, 1.1426727495758977, 1.9565461224058998, 2.0097967738115945, 1.5732493258868354, 1.2645807868728076, 1.4603902229842065, 1.9873270935931235]|-1433.7439335763608597|      8.00000000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
