k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[4.13584732977124, 0.0440917818164646, 0.1771290072079865, 0.0182458845007838, 1.6597896761504938, 0.0249991021189496, 1.1917806429661257, 0.0253590704665045, 0.2982870865997758, 0.0191695333884887, 0.3340883515087487, 0.0212209794833664, 0.0824069025795498, 0.0193776475181732, 0.2499959855115521, 0.0159823530484728, 1.3988942131287128, 0.0211798987841844, 1.1721057669926946, 0.027805671416175, 0.0891208288598017, 0.0195153180955199, 0.1300744049030836, 0.0212973468566907, 0.3049395121863306, 0.0181393057081017, 0.1024192647987231, 0.0184293307735081, 0.1128917312461699, 0.0187133579335103, 0.5458064389007786, 0.02336272627625, 0.0075208192584287, 0.0213762789315209, 0.0902337223429627, 0.0200010949955307, 0.1119359240677033, 0.020093785468588, 0.0389237417778056, 0.0180605986518002, 0.1016043008397445, 0.0210405019921939, 0.2884347854800668, 0.0167871644618707, 0.422233273901933, 0.0201342577488553, 0.1643807152477692, 0.0185947328423767, 0.0722025783826826, 0.0216130914286136, 0.3161377882671535, 0.018449388569016, 0.1397416733990526, 0.0217080772228195, 0.2908396211214459, 0.0238142935189279, 0.0653850276696892, 0.0203115592720921, 0.1509441293825325, 0.0183473422667509, 0.194067685162087, 0.018105553173956, 0.1526325465279794, 0.0182845519694914, 0.385197992273943, 0.020919223979699]|174490.9909815364517272|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[4.13584732977124, 0.0440917818164646, 0.1771290072079865, 0.0182458845007838, 1.6597896761504938, 0.0249991021189496, 1.1917806429661257, 0.0253590704665045, 0.2982870865997758, 0.0191695333884887, 0.3340883515087487, 0.0212209794833664, 0.0824069025795498, 0.0193776475181732, 0.2499959855115521, 0.0159823530484728, 1.3988942131287128, 0.0211798987841844, 1.1721057669926946, 0.027805671416175, 0.0891208288598017, 0.0195153180955199, 0.1300744049030836, 0.0212973468566907, 0.3049395121863306, 0.0181393057081017, 0.1024192647987231, 0.0184293307735081, 0.1128917312461699, 0.0187133579335103, 0.5458064389007786, 0.02336272627625, 0.0075208192584287, 0.0213762789315209, 0.0902337223429627, 0.0200010949955307, 0.1119359240677033, 0.020093785468588, 0.0389237417778056, 0.0180605986518002, 0.1016043008397445, 0.0210405019921939, 0.2884347854800668, 0.0167871644618707, 0.422233273901933, 0.0201342577488553, 0.1643807152477692, 0.0185947328423767, 0.0722025783826826, 0.0216130914286136, 0.3161377882671535, 0.018449388569016, 0.1397416733990526, 0.0217080772228195, 0.2908396211214459, 0.0238142935189279, 0.0653850276696892, 0.0203115592720921, 0.1509441293825325, 0.0183473422667509, 0.194067685162087, 0.018105553173956, 0.1526325465279794, 0.0182845519694914, 0.385197992273943, 0.020919223979699]|174490.9909815364517272|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[4.13726116512443, 0.0614878146755583, 0.1769095357355137, 0.0201011072382153, 1.6603958855637893, 0.037754363920863, 1.1905349874627653, 0.0338628330689274, 0.296948068912701, 0.0192383844885892, 0.3336095810679714, 0.0207930438778729, 0.0824447726781526, 0.0242724784788898, 0.2518817206980894, 0.0195478271530724, 1.3995167402225215, 0.029717256085754, 1.170472571788502, 0.0329915444206654, 0.0916275292094031, 0.0178572703043505, 0.1284126537876279, 0.0203857776997349, 0.3015143263393775, 0.019416751105507, 0.1060535976551853, 0.0238771089688395, 0.1146240415481268, 0.0212969513588432, 0.5436641640404664, 0.0243585380467828, 0.0091080562249759, 0.0213856977252706, 0.0912759953995349, 0.0142955797474193, 0.114938065685497, 0.0241572009131631, 0.0364948576541655, 0.0191755172614206, 0.1028027956655832, 0.0224601685874095, 0.2885218558694382, 0.0210432424777494, 0.4253447397105269, 0.0234655370833213, 0.1656870501998939, 0.0198462668715249, 0.0734842096055418, 0.0177092460212408, 0.3155587827282776, 0.016992614290264, 0.1374827309647671, 0.0199608939477154, 0.2892185466395932, 0.0242551169319877, 0.0694342850361641, 0.0222584713983892, 0.1513612445528503, 0.0201599979603668, 0.1893960373329786, 0.0164341174168013, 0.1500881843462931, 0.0181148612966064, 0.3849761527686477, 0.0225100571706233]|143719.3570560048683546|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[4.13726116512443, 0.0614878146755583, 0.1769095357355137, 0.0201011072382153, 1.6603958855637893, 0.037754363920863, 1.1905349874627653, 0.0338628330689274, 0.296948068912701, 0.0192383844885892, 0.3336095810679714, 0.0207930438778729, 0.0824447726781526, 0.0242724784788898, 0.2518817206980894, 0.0195478271530724, 1.3995167402225215, 0.029717256085754, 1.170472571788502, 0.0329915444206654, 0.0916275292094031, 0.0178572703043505, 0.1284126537876279, 0.0203857776997349, 0.3015143263393775, 0.019416751105507, 0.1060535976551853, 0.0238771089688395, 0.1146240415481268, 0.0212969513588432, 0.5436641640404664, 0.0243585380467828, 0.0091080562249759, 0.0213856977252706, 0.0912759953995349, 0.0142955797474193, 0.114938065685497, 0.0241572009131631, 0.0364948576541655, 0.0191755172614206, 0.1028027956655832, 0.0224601685874095, 0.2885218558694382, 0.0210432424777494, 0.4253447397105269, 0.0234655370833213, 0.1656870501998939, 0.0198462668715249, 0.0734842096055418, 0.0177092460212408, 0.3155587827282776, 0.016992614290264, 0.1374827309647671, 0.0199608939477154, 0.2892185466395932, 0.0242551169319877, 0.0694342850361641, 0.0222584713983892, 0.1513612445528503, 0.0201599979603668, 0.1893960373329786, 0.0164341174168013, 0.1500881843462931, 0.0181148612966064, 0.3849761527686477, 0.0225100571706233]|143719.3570560048683546|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[4.134265370431978, 0.081850468614086, 0.173180786969547, 0.0206176227597116, 1.6597535989340673, 0.0433519352886458, 1.1883722472908742, 0.0402763198520496, 0.293792764632859, 0.0213384394194994, 0.3285598205123421, 0.0220754562871659, 0.0858295570539443, 0.024173399016473, 0.2541804824603834, 0.0199295820754513, 1.3979785577296833, 0.0387691709583318, 1.1693987754010706, 0.0406732224169087, 0.0940844410671994, 0.0163775769014186, 0.1273069797041071, 0.0238646338426235, 0.3016346661405324, 0.0220762500156676, 0.1042076106627892, 0.0237281299362035, 0.1126136831795101, 0.022606954611433, 0.5397608613998427, 0.0283097136632603, 0.008229334628945, 0.0176482669638421, 0.0934686192001235, 0.0153905105636546, 0.111760411313907, 0.0229646602908164, 0.0367495175499005, 0.0201562237194761, 0.1029944197009085, 0.0211466081736275, 0.2916896599267854, 0.0201274401505979, 0.4268652462069215, 0.0263319362725076, 0.1631460346155276, 0.0192963091141479, 0.071848784385605, 0.0136773496827211, 0.3143768248970761, 0.0198058620857391, 0.1383339600291073, 0.0202400397187, 0.2831327298587353, 0.0263819839158891, 0.0670463815102824, 0.0232417974392768, 0.1512679363462129, 0.0175533796785819, 0.1884184008264706, 0.0116919666796472, 0.151960085779496, 0.0200846140288691, 0.3819757837760569, 0.0209116738236403]|126637.1821537803771207|      0.06250000|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
      11|[4.134265370431978, 0.081850468614086, 0.173180786969547, 0.0206176227597116, 1.6597535989340673, 0.0433519352886458, 1.1883722472908742, 0.0402763198520496, 0.293792764632859, 0.0213384394194994, 0.3285598205123421, 0.0220754562871659, 0.0858295570539443, 0.024173399016473, 0.2541804824603834, 0.0199295820754513, 1.3979785577296833, 0.0387691709583318, 1.1693987754010706, 0.0406732224169087, 0.0940844410671994, 0.0163775769014186, 0.1273069797041071, 0.0238646338426235, 0.3016346661405324, 0.0220762500156676, 0.1042076106627892, 0.0237281299362035, 0.1126136831795101, 0.022606954611433, 0.5397608613998427, 0.0283097136632603, 0.008229334628945, 0.0176482669638421, 0.0934686192001235, 0.0153905105636546, 0.111760411313907, 0.0229646602908164, 0.0367495175499005, 0.0201562237194761, 0.1029944197009085, 0.0211466081736275, 0.2916896599267854, 0.0201274401505979, 0.4268652462069215, 0.0263319362725076, 0.1631460346155276, 0.0192963091141479, 0.071848784385605, 0.0136773496827211, 0.3143768248970761, 0.0198058620857391, 0.1383339600291073, 0.0202400397187, 0.2831327298587353, 0.0263819839158891, 0.0670463815102824, 0.0232417974392768, 0.1512679363462129, 0.0175533796785819, 0.1884184008264706, 0.0116919666796472, 0.151960085779496, 0.0200846140288691, 0.3819757837760569, 0.0209116738236403]|126637.1821537803771207|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
