k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1282162599690087, -0.1381471132755411, 0.430404390777048, 0.1830840526568215, 0.6028482744508882, 0.13162809892511, 0.5267573250343864, -0.2921307580619321, -0.0462882071105991]|39617.1914062500000000|      2.00000000|[10, 3, 0, 3]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=1
       2|[0.1282162599690087, -0.1381471132755411, 0.430404390777048, 0.1830840526568215, 0.6028482744508882, 0.13162809892511, 0.5267573250343864, -0.2921307580619321, -0.0462882071105991]|39617.1914062500000000|      1.00000000|[22, 7, 1, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1282162599690087, -0.1381471132755411, 0.430404390777048, 0.1830840526568215, 0.6028482744508882, 0.13162809892511, 0.5267573250343864, -0.2921307580619321, -0.0462882071105991]|39617.1914062500000000|      0.50000000|[35, 11, 2, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.1282162599690087, -0.1381471132755411, 0.430404390777048, 0.1830840526568215, 0.6028482744508882, 0.13162809892511, 0.5267573250343864, -0.2921307580619321, -0.0462882071105991]|39617.1914062500000000|      0.25000000|[49, 15, 3, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.073469509128771, -0.1379566998169024, 0.4506246886492712, 0.0949604014751987, 0.6986372297382555, 0.0106269070908995, 0.491392230346487, -0.1756257295254614, -0.1589256551224275]|12604.7525104644719249|      0.50000000|[58, 18, 4, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       6|[0.073469509128771, -0.1379566998169024, 0.4506246886492712, 0.0949604014751987, 0.6986372297382555, 0.0106269070908995, 0.491392230346487, -0.1756257295254614, -0.1589256551224275]|12604.7525104644719249|      0.25000000|[73, 22, 6, 28]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.073469509128771, -0.1379566998169024, 0.4506246886492712, 0.0949604014751987, 0.6986372297382555, 0.0106269070908995, 0.491392230346487, -0.1756257295254614, -0.1589256551224275]|12604.7525104644719249|      0.12500000|[85, 26, 7, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.064255608093223, -0.095745153810148, 0.4358044094378668, 0.0477274592343078, 0.7686755285011034, 0.0631639372374938, 0.5212560694251535, -0.227181519366115, -0.1493159349411093]|7598.0283203125000000|      0.25000000|[98, 30, 7, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | iterate success | actual_k=1
       9|[0.064255608093223, -0.095745153810148, 0.4358044094378668, 0.0477274592343078, 0.7686755285011034, 0.0631639372374938, 0.5212560694251535, -0.227181519366115, -0.1493159349411093]|7598.0283203125000000|      0.12500000|[110, 34, 7, 41]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0181815676105163, -0.0785815408942008, 0.3913652231085848, 0.0534140511888216, 0.8487324882984089, 0.0457706127518009, 0.5286104495331826, -0.2817493083914227, -0.111144747887681]|2566.4296875000000000|      0.25000000|[116, 36, 7, 43]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
