k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[61, 20, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[122, 40, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[183, 60, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[244, 80, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[305, 100, 5, 30]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       6|[1.017517278310028, 0.02033795025135, 0.0190901471783644, 0.0198468964718254, 0.4306976888713753, 0.0151508866960971, 0.8009615228592492, 0.0256388030296636, 0.213213095545013, 0.0207444862971981, 2.689053736840862, 0.0210612196167799, 0.8030435788741114, 0.0175718091682117, 2.261402837668769, 0.0195442756383433, 14.351369034684334, 0.0315103164847943, 12.159700335830104, 0.0329206759570615, 0.2707496168930479, 0.0150783904378945, 0.2419657062461391, 0.0165780417534017, 1.168159330832024, 0.0207636738248654, 0.1781470156474051, 0.0176377921593863, 0.1138715555608856, 0.0227321721604747, 3.747195651212437, 0.0221036157179445, 0.8350966616367295, 0.0243807728385853, 0.159082463468825, 0.0173299920015242, 0.3818720727252485, 0.0213746264239778, 0.9200688681598861, 0.0238335609938894, 0.2578915697764586, 0.020516403575233, 2.0694164893726277, 0.0237776184494374, 1.9414106298990763, 0.0161888909803157, 1.4791683412953833, 0.0219613840097194, 0.4829617443204881, 0.0208972960589392, 0.4912080129566158, 0.0191837906676059, 0.3246164725916289, 0.0249413117405071, 0.8385612540635673, 0.022800524681924, 0.45768687127235, 0.0216981372186869, 0.4882236244634144, 0.017095840116565, 0.9808234482420443, 0.0152809383299482, -0.015684937972107, 0.0147892640567253, 0.2666976977437883, 0.0187618041192418]|2519398.5265987701714039|      0.06250000|[366, 120, 6, 36]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       7|[1.017517278310028, 0.02033795025135, 0.0190901471783644, 0.0198468964718254, 0.4306976888713753, 0.0151508866960971, 0.8009615228592492, 0.0256388030296636, 0.213213095545013, 0.0207444862971981, 2.689053736840862, 0.0210612196167799, 0.8030435788741114, 0.0175718091682117, 2.261402837668769, 0.0195442756383433, 14.351369034684334, 0.0315103164847943, 12.159700335830104, 0.0329206759570615, 0.2707496168930479, 0.0150783904378945, 0.2419657062461391, 0.0165780417534017, 1.168159330832024, 0.0207636738248654, 0.1781470156474051, 0.0176377921593863, 0.1138715555608856, 0.0227321721604747, 3.747195651212437, 0.0221036157179445, 0.8350966616367295, 0.0243807728385853, 0.159082463468825, 0.0173299920015242, 0.3818720727252485, 0.0213746264239778, 0.9200688681598861, 0.0238335609938894, 0.2578915697764586, 0.020516403575233, 2.0694164893726277, 0.0237776184494374, 1.9414106298990763, 0.0161888909803157, 1.4791683412953833, 0.0219613840097194, 0.4829617443204881, 0.0208972960589392, 0.4912080129566158, 0.0191837906676059, 0.3246164725916289, 0.0249413117405071, 0.8385612540635673, 0.022800524681924, 0.45768687127235, 0.0216981372186869, 0.4882236244634144, 0.017095840116565, 0.9808234482420443, 0.0152809383299482, -0.015684937972107, 0.0147892640567253, 0.2666976977437883, 0.0187618041192418]|2519398.5265987701714039|      0.03125000|[427, 140, 7, 42]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       8|[1.0205878329216584, 0.0235866834957728, 0.0178139199177198, 0.0185990567866747, 0.4317530772979857, 0.0175992789907067, 0.8007413582821148, 0.0305682387448503, 0.2121128129543375, 0.017645147066777, 2.6876989390709944, 0.0206716830414582, 0.8047793257529374, 0.021248457853894, 2.260422157711407, 0.0186249197091224, 14.3576601951569, 0.046170521385524, 12.155655100605884, 0.0438502915142254, 0.2672821162230093, 0.0145604103912506, 0.2418802655141853, 0.0176188066266232, 1.1626206521100886, 0.0178840695461311, 0.1814082736540687, 0.0186225765081228, 0.112073062466359, 0.0229502560471418, 3.748986268009021, 0.0312862635355274, 0.8373131822097037, 0.0223001765243618, 0.1530110716528557, 0.0181311838688767, 0.3827689104325761, 0.0218260169200006, 0.9207987577646766, 0.0280566441004497, 0.2572925841005836, 0.0267647644795312, 2.0711026649678574, 0.0214770440315093, 1.9462714268253034, 0.0212097479243797, 1.474315059292974, 0.0213886184676428, 0.4851449189179621, 0.0236066000832747, 0.4937707088279149, 0.0219025979409324, 0.3318277440595394, 0.0252881648104776, 0.8365437661435109, 0.0229454089866244, 0.4610566192595993, 0.0240334713600314, 0.4877328520014313, 0.0199631740908253, 0.9823134110348715, 0.014100235802491, -0.0104979996117891, 0.0174948762387427, 0.2660534586306336, 0.0150837594447176]|2055590.7844569501467049|      0.06250000|[488, 160, 8, 48]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       9|[1.0205878329216584, 0.0235866834957728, 0.0178139199177198, 0.0185990567866747, 0.4317530772979857, 0.0175992789907067, 0.8007413582821148, 0.0305682387448503, 0.2121128129543375, 0.017645147066777, 2.6876989390709944, 0.0206716830414582, 0.8047793257529374, 0.021248457853894, 2.260422157711407, 0.0186249197091224, 14.3576601951569, 0.046170521385524, 12.155655100605884, 0.0438502915142254, 0.2672821162230093, 0.0145604103912506, 0.2418802655141853, 0.0176188066266232, 1.1626206521100886, 0.0178840695461311, 0.1814082736540687, 0.0186225765081228, 0.112073062466359, 0.0229502560471418, 3.748986268009021, 0.0312862635355274, 0.8373131822097037, 0.0223001765243618, 0.1530110716528557, 0.0181311838688767, 0.3827689104325761, 0.0218260169200006, 0.9207987577646766, 0.0280566441004497, 0.2572925841005836, 0.0267647644795312, 2.0711026649678574, 0.0214770440315093, 1.9462714268253034, 0.0212097479243797, 1.474315059292974, 0.0213886184676428, 0.4851449189179621, 0.0236066000832747, 0.4937707088279149, 0.0219025979409324, 0.3318277440595394, 0.0252881648104776, 0.8365437661435109, 0.0229454089866244, 0.4610566192595993, 0.0240334713600314, 0.4877328520014313, 0.0199631740908253, 0.9823134110348715, 0.014100235802491, -0.0104979996117891, 0.0174948762387427, 0.2660534586306336, 0.0150837594447176]|2055590.7844569501467049|      0.03125000|[549, 180, 9, 54]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
      10|[1.0186759001075516, 0.02414926312831, 0.0154612610584478, 0.0182399547450462, 0.4288456559458075, 0.0174924835187311, 0.7978022884646933, 0.0303046611413592, 0.2099162750279182, 0.0195494045123345, 2.6910893888245093, 0.0304608048387107, 0.8031388415330223, 0.0274068763144742, 2.261032851512891, 0.0179942967769225, 14.356306869560674, 0.0579184990667968, 12.158839561384337, 0.0633101205556338, 0.2715032790027895, 0.0158481611904117, 0.2413433948365876, 0.0194142618178188, 1.166807172049621, 0.0227093124304118, 0.1844250447101784, 0.0168217450503127, 0.1132699399448486, 0.0218540516468707, 3.745652027932527, 0.0346784733534211, 0.8379356656224116, 0.0259589114608471, 0.1508090620331641, 0.0169972748739585, 0.3820715349609384, 0.0200608575674257, 0.9204700088499959, 0.0294628345997055, 0.2572283831407719, 0.0266681322076662, 2.0692298167473675, 0.0235423973972723, 1.947389939697123, 0.0238004061880856, 1.4714441603751958, 0.0256263611408143, 0.4855840601352211, 0.0258450031219457, 0.4917282161867013, 0.0260477228367194, 0.3348168862948006, 0.0276000282695926, 0.8329272336411618, 0.0237085386941517, 0.4600969914923114, 0.0235131938721566, 0.4895610397466149, 0.0164135232085678, 0.9822701765989224, 0.0171545711293013, -0.0110547972393626, 0.0181556571555641, 0.265889653908239, 0.0187221862823592]|1793309.5403050784952939|      0.06250000|[610, 200, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=4
      11|[1.0186759001075516, 0.02414926312831, 0.0154612610584478, 0.0182399547450462, 0.4288456559458075, 0.0174924835187311, 0.7978022884646933, 0.0303046611413592, 0.2099162750279182, 0.0195494045123345, 2.6910893888245093, 0.0304608048387107, 0.8031388415330223, 0.0274068763144742, 2.261032851512891, 0.0179942967769225, 14.356306869560674, 0.0579184990667968, 12.158839561384337, 0.0633101205556338, 0.2715032790027895, 0.0158481611904117, 0.2413433948365876, 0.0194142618178188, 1.166807172049621, 0.0227093124304118, 0.1844250447101784, 0.0168217450503127, 0.1132699399448486, 0.0218540516468707, 3.745652027932527, 0.0346784733534211, 0.8379356656224116, 0.0259589114608471, 0.1508090620331641, 0.0169972748739585, 0.3820715349609384, 0.0200608575674257, 0.9204700088499959, 0.0294628345997055, 0.2572283831407719, 0.0266681322076662, 2.0692298167473675, 0.0235423973972723, 1.947389939697123, 0.0238004061880856, 1.4714441603751958, 0.0256263611408143, 0.4855840601352211, 0.0258450031219457, 0.4917282161867013, 0.0260477228367194, 0.3348168862948006, 0.0276000282695926, 0.8329272336411618, 0.0237085386941517, 0.4600969914923114, 0.0235131938721566, 0.4895610397466149, 0.0164135232085678, 0.9822701765989224, 0.0171545711293013, -0.0110547972393626, 0.0181556571555641, 0.265889653908239, 0.0187221862823592]|1793309.5403050784952939|      0.03125000|[671, 220, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=4
