k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[1.02005087069544, 0.0204441907858197, 0.0101976312403988, 0.0198865433732543, 0.4261327922147932, 0.01982534733235, 0.8019098520733886, 0.0196359896521069, 0.2190453488595092, 0.019518551514248, 2.691177676967151, 0.0215397579821806, 0.8055087804577697, 0.018909976959855, 2.2701445102386, 0.0200793983614024, 14.350842145856001, 0.0411723085875457, 12.162247089117283, 0.0393364399604275, 0.2772677437762534, 0.0199502797631552, 0.2421456467887732, 0.0204716848538333, 1.1650209468557184, 0.0179835037938723, 0.17859523333874, 0.0200303301378486, 0.1193212835480497, 0.0199200356464873, 3.745792738349955, 0.0248556394332413, 0.8349532640710369, 0.0210433141946221, 0.1604635370031892, 0.0177741747903885, 0.3867508662775048, 0.0172431500879272, 0.9231529302751054, 0.0211486641554558, 0.260811766517982, 0.0203336746110668, 2.0737651773551518, 0.0212434868686804, 1.942897200991016, 0.0188579144319759, 1.4866727747468917, 0.0200567226427372, 0.4800009550902138, 0.0188148942412047, 0.4968333729122018, 0.0203397301932219, 0.3280887334776221, 0.0189634842230237, 0.8408980816460796, 0.0208721684063701, 0.4614990761858098, 0.0195939308668136, 0.4915831084819351, 0.019330946023005, 0.9855711788352257, 0.0208174534414336, -0.0172764733066109, 0.0178478416051175, 0.2640079398731716, 0.0203815908181544]|2200462.0256151980720460|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[1.02005087069544, 0.0204441907858197, 0.0101976312403988, 0.0198865433732543, 0.4261327922147932, 0.01982534733235, 0.8019098520733886, 0.0196359896521069, 0.2190453488595092, 0.019518551514248, 2.691177676967151, 0.0215397579821806, 0.8055087804577697, 0.018909976959855, 2.2701445102386, 0.0200793983614024, 14.350842145856001, 0.0411723085875457, 12.162247089117283, 0.0393364399604275, 0.2772677437762534, 0.0199502797631552, 0.2421456467887732, 0.0204716848538333, 1.1650209468557184, 0.0179835037938723, 0.17859523333874, 0.0200303301378486, 0.1193212835480497, 0.0199200356464873, 3.745792738349955, 0.0248556394332413, 0.8349532640710369, 0.0210433141946221, 0.1604635370031892, 0.0177741747903885, 0.3867508662775048, 0.0172431500879272, 0.9231529302751054, 0.0211486641554558, 0.260811766517982, 0.0203336746110668, 2.0737651773551518, 0.0212434868686804, 1.942897200991016, 0.0188579144319759, 1.4866727747468917, 0.0200567226427372, 0.4800009550902138, 0.0188148942412047, 0.4968333729122018, 0.0203397301932219, 0.3280887334776221, 0.0189634842230237, 0.8408980816460796, 0.0208721684063701, 0.4614990761858098, 0.0195939308668136, 0.4915831084819351, 0.019330946023005, 0.9855711788352257, 0.0208174534414336, -0.0172764733066109, 0.0178478416051175, 0.2640079398731716, 0.0203815908181544]|2200462.0256151980720460|      0.03125000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[1.0187302239735903, 0.0208444386469961, 0.0109595221300827, 0.0197730482476289, 0.4274907490731601, 0.0190397102509983, 0.8020176616467826, 0.017743387679991, 0.219898199267697, 0.0190987594873199, 2.6904520992481573, 0.025858199736568, 0.8061426170480308, 0.0195916742958625, 2.2700969750043916, 0.0205174731761547, 14.352090033476003, 0.0641897990307747, 12.161932156722889, 0.0577749396113089, 0.2784503768137159, 0.0207219836089047, 0.2422211395478092, 0.0204169806630534, 1.1636489400919272, 0.0168622269634117, 0.1784356509911151, 0.0194638146253014, 0.1178261465090271, 0.0190255005034169, 3.7461476137973233, 0.0307756970611677, 0.835706709663567, 0.0213091582804114, 0.1596953628182209, 0.0168148009536566, 0.386662969284163, 0.0182810514831753, 0.9244766758766304, 0.0214968768825224, 0.2608211769772553, 0.0195238207001472, 2.0740425988709728, 0.0230093869008919, 1.9434684667990039, 0.0197049678406533, 1.4880159794148138, 0.0201220246605608, 0.4798384967706598, 0.0205665307166712, 0.4962343911199918, 0.0200854154299173, 0.3290690131525795, 0.0187160967023125, 0.8413243734433946, 0.0212893360160426, 0.4600465233443946, 0.0199139907290671, 0.4927062638543902, 0.0195162129679636, 0.9870616816730393, 0.0206737025543396, -0.0147884661985755, 0.0192798828962406, 0.2634150529065077, 0.0195548679355779]|1800368.4114345861598849|      0.06250000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[1.020195247988391, 0.0180282987807789, 0.0136385422497036, 0.0179874261688468, 0.428140266265144, 0.0277921669309735, 0.7891704295839843, 0.0201717440652251, 0.2135175936770944, 0.0223421396864377, 2.687370959474244, 0.0236173417263668, 0.8097833174858371, 0.0114763510252575, 2.2672002810849707, 0.0395296893826544, 14.356399719484317, 0.0742682936835578, 12.158215452768864, 0.0808512618399916, 0.2742686693873784, 0.0224142861320754, 0.2315155945399726, 0.0216716496126682, 1.1607953210289792, 0.0178782876457103, 0.1787667948129397, 0.0176076360602023, 0.1235022077126954, 0.0236928523693714, 3.7381113574248603, 0.0470893686136431, 0.8360994592147695, 0.0167660195327952, 0.156489765830219, 0.0216512141525964, 0.3701274480403787, 0.035873500081672, 0.932310238269847, 0.0268938503412251, 0.2480503568599532, 0.024666940553911, 2.077038343399914, 0.0265118442498029, 1.9534500360981182, 0.0217341151597702, 1.4773153866305313, 0.0308494211202629, 0.4845148643397181, 0.0214562971933338, 0.4872380902917206, 0.0168117115763254, 0.3215116713935173, 0.0082826347571253, 0.8339827121183648, 0.0242506976412386, 0.4607414305015615, 0.0211678260729801, 0.499738038016299, 0.0140793492255556, 0.9896033556662911, 0.0086259493407151, -0.0116565525742022, 0.023145127636968, 0.2608507528636912, 0.0261671697537322]|1634275.1784794654231519|      0.12500000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[1.020195247988391, 0.0180282987807789, 0.0136385422497036, 0.0179874261688468, 0.428140266265144, 0.0277921669309735, 0.7891704295839843, 0.0201717440652251, 0.2135175936770944, 0.0223421396864377, 2.687370959474244, 0.0236173417263668, 0.8097833174858371, 0.0114763510252575, 2.2672002810849707, 0.0395296893826544, 14.356399719484317, 0.0742682936835578, 12.158215452768864, 0.0808512618399916, 0.2742686693873784, 0.0224142861320754, 0.2315155945399726, 0.0216716496126682, 1.1607953210289792, 0.0178782876457103, 0.1787667948129397, 0.0176076360602023, 0.1235022077126954, 0.0236928523693714, 3.7381113574248603, 0.0470893686136431, 0.8360994592147695, 0.0167660195327952, 0.156489765830219, 0.0216512141525964, 0.3701274480403787, 0.035873500081672, 0.932310238269847, 0.0268938503412251, 0.2480503568599532, 0.024666940553911, 2.077038343399914, 0.0265118442498029, 1.9534500360981182, 0.0217341151597702, 1.4773153866305313, 0.0308494211202629, 0.4845148643397181, 0.0214562971933338, 0.4872380902917206, 0.0168117115763254, 0.3215116713935173, 0.0082826347571253, 0.8339827121183648, 0.0242506976412386, 0.4607414305015615, 0.0211678260729801, 0.499738038016299, 0.0140793492255556, 0.9896033556662911, 0.0086259493407151, -0.0116565525742022, 0.023145127636968, 0.2608507528636912, 0.0261671697537322]|1634275.1784794654231519|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[1.020195247988391, 0.0180282987807789, 0.0136385422497036, 0.0179874261688468, 0.428140266265144, 0.0277921669309735, 0.7891704295839843, 0.0201717440652251, 0.2135175936770944, 0.0223421396864377, 2.687370959474244, 0.0236173417263668, 0.8097833174858371, 0.0114763510252575, 2.2672002810849707, 0.0395296893826544, 14.356399719484317, 0.0742682936835578, 12.158215452768864, 0.0808512618399916, 0.2742686693873784, 0.0224142861320754, 0.2315155945399726, 0.0216716496126682, 1.1607953210289792, 0.0178782876457103, 0.1787667948129397, 0.0176076360602023, 0.1235022077126954, 0.0236928523693714, 3.7381113574248603, 0.0470893686136431, 0.8360994592147695, 0.0167660195327952, 0.156489765830219, 0.0216512141525964, 0.3701274480403787, 0.035873500081672, 0.932310238269847, 0.0268938503412251, 0.2480503568599532, 0.024666940553911, 2.077038343399914, 0.0265118442498029, 1.9534500360981182, 0.0217341151597702, 1.4773153866305313, 0.0308494211202629, 0.4845148643397181, 0.0214562971933338, 0.4872380902917206, 0.0168117115763254, 0.3215116713935173, 0.0082826347571253, 0.8339827121183648, 0.0242506976412386, 0.4607414305015615, 0.0211678260729801, 0.499738038016299, 0.0140793492255556, 0.9896033556662911, 0.0086259493407151, -0.0116565525742022, 0.023145127636968, 0.2608507528636912, 0.0261671697537322]|1634275.1784794654231519|      0.03125000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
