k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|4165.1544172546082336|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.443028355214838, 0.9404117793298387, 1.1052096925482395, 0.804627682657914, 1.0049461530997494, 0.5478142773932382, 1.2087110196335826, 0.9480723279035727, 1.077792615319973, 0.7106415043212364, 1.100678915449106, 1.181515036827097, 0.9722531875134685, 0.966329920509749, 0.8444678116653699, 0.914347926574571, 1.1171859773029664, 1.0163265077471297, 0.9821728938066645, 0.9609537406824961, 0.9912252035465591, 0.9906491182006373, 0.8559334918248683, 1.081195040292439, 0.8549917994598996, 1.0741038752457381, 0.886795854331702, 1.0625469447008864, 0.8602445407266748, 1.0529679349934984, 1.0340875197342183, 1.0417749878846618, 0.9940361253319808, 0.8942161423973921, 1.0013888374002848, 0.9755034167644085, 0.8760458652560186, 0.87295436638847, 1.0545088207657058, 1.0015692057994603, 1.002807732022364, 0.9569656720621585, 0.8924762856189354, 1.0098790451348303, 1.0323562840650975, 0.9252127774726944, 1.0039581102900585, 1.0163422366143853, 0.9173768321469842, 0.9743813637599819, 1.0338248874914429, 0.9772385935587382, 1.1792015174583625, 0.9902796911315408]|2508.3569335937500000|      2.00000000|[126, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-0.8587559864791403, 0.8678340371652442, 1.216952419127933, 0.8140490344021968, 0.9107372394310483, -0.4732446404403654, 0.9766502479846272, 0.7213555787418755, 0.9715154843166056, 0.1386666199716096, 1.179920021604317, 1.365630038254303, 0.9558662730649663, 1.0457580806904028, 1.021837016789973, 0.9947795886523444, 1.2833348555084807, 0.7705959443514665, 0.9458847796379051, 1.0579035763441682, 0.8216931016017808, 1.1310928424357016, 1.0011908754744927, 0.8746098928799653, 1.0130238027826879, 1.0207559836201134, 0.6674454760607771, 1.046098683165382, 1.0217054474558382, 1.0800596162507976, 0.819696797008174, 1.1392104013742488, 1.2050481740573975, 1.0569361791017604, 1.1938868649181662, 0.8952798085537044, 0.7781738613093512, 0.9657582275868504, 1.084441291629298, 1.042751256529011, 1.1335159756768634, 0.8955881168147573, 1.0371917766491217, 1.0985848397257612, 1.3494311917373303, 0.9153024038002343, 0.953584184054964, 0.952407107451485, 0.8631329138209737, 0.9960784317810059, 0.8914160370148914, 0.8279389450661128, 1.188654344252784, 0.9919909273188291]|1183.6641845703125000|      4.00000000|[251, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.8587559864791403, 0.8678340371652442, 1.216952419127933, 0.8140490344021968, 0.9107372394310483, -0.4732446404403654, 0.9766502479846272, 0.7213555787418755, 0.9715154843166056, 0.1386666199716096, 1.179920021604317, 1.365630038254303, 0.9558662730649663, 1.0457580806904028, 1.021837016789973, 0.9947795886523444, 1.2833348555084807, 0.7705959443514665, 0.9458847796379051, 1.0579035763441682, 0.8216931016017808, 1.1310928424357016, 1.0011908754744927, 0.8746098928799653, 1.0130238027826879, 1.0207559836201134, 0.6674454760607771, 1.046098683165382, 1.0217054474558382, 1.0800596162507976, 0.819696797008174, 1.1392104013742488, 1.2050481740573975, 1.0569361791017604, 1.1938868649181662, 0.8952798085537044, 0.7781738613093512, 0.9657582275868504, 1.084441291629298, 1.042751256529011, 1.1335159756768634, 0.8955881168147573, 1.0371917766491217, 1.0985848397257612, 1.3494311917373303, 0.9153024038002343, 0.953584184054964, 0.952407107451485, 0.8631329138209737, 0.9960784317810059, 0.8914160370148914, 0.8279389450661128, 1.188654344252784, 0.9919909273188291]|1183.6641845703125000|      2.00000000|[437, 0, 0, 7]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.8587559864791403, 0.8678340371652442, 1.216952419127933, 0.8140490344021968, 0.9107372394310483, -0.4732446404403654, 0.9766502479846272, 0.7213555787418755, 0.9715154843166056, 0.1386666199716096, 1.179920021604317, 1.365630038254303, 0.9558662730649663, 1.0457580806904028, 1.021837016789973, 0.9947795886523444, 1.2833348555084807, 0.7705959443514665, 0.9458847796379051, 1.0579035763441682, 0.8216931016017808, 1.1310928424357016, 1.0011908754744927, 0.8746098928799653, 1.0130238027826879, 1.0207559836201134, 0.6674454760607771, 1.046098683165382, 1.0217054474558382, 1.0800596162507976, 0.819696797008174, 1.1392104013742488, 1.2050481740573975, 1.0569361791017604, 1.1938868649181662, 0.8952798085537044, 0.7781738613093512, 0.9657582275868504, 1.084441291629298, 1.042751256529011, 1.1335159756768634, 0.8955881168147573, 1.0371917766491217, 1.0985848397257612, 1.3494311917373303, 0.9153024038002343, 0.953584184054964, 0.952407107451485, 0.8631329138209737, 0.9960784317810059, 0.8914160370148914, 0.8279389450661128, 1.188654344252784, 0.9919909273188291]|1183.6641845703125000|      1.00000000|[623, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.3198667030844807, 0.9062462697615571, 1.3189262185526274, 0.7969152597469525, 0.8713484224359309, 0.0452557480678022, 1.0922742288679916, 0.858701128523833, 1.178078029203427, 0.5048565537479531, 1.2943043346238237, 1.2733714181561553, 0.9729459109549028, 0.9872015861882122, 0.9065887767700572, 1.056538018513136, 1.2318065780057714, 0.6966697012399736, 0.9413561134969766, 0.9942751996711726, 0.8370473374124757, 1.1540200109015364, 1.0412306810013225, 0.8806077430232315, 0.9246326292638789, 1.0612172834616587, 0.7083660298746216, 1.1517341606170608, 0.9429817262647715, 0.9766600720015535, 0.6596983782800597, 1.0850484274474452, 1.253092026031449, 0.9987461710541744, 1.1659743969755603, 0.9136704379688771, 0.8027311108475681, 0.9883677050321639, 1.0397835727046576, 1.1705799495107694, 1.153194378443483, 0.9378945380366286, 1.0978850884794955, 1.109954944904935, 1.4121188132198013, 0.8863598656027885, 1.0532860590678483, 0.9985898581749252, 0.8113508732195059, 0.988575545349397, 0.7598054459601942, 0.7062323824965533, 1.0981307360075379, 0.95769838950232]|541.1162719726562500|      2.00000000|[748, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[-0.3198667030844807, 0.9062462697615571, 1.3189262185526274, 0.7969152597469525, 0.8713484224359309, 0.0452557480678022, 1.0922742288679916, 0.858701128523833, 1.178078029203427, 0.5048565537479531, 1.2943043346238237, 1.2733714181561553, 0.9729459109549028, 0.9872015861882122, 0.9065887767700572, 1.056538018513136, 1.2318065780057714, 0.6966697012399736, 0.9413561134969766, 0.9942751996711726, 0.8370473374124757, 1.1540200109015364, 1.0412306810013225, 0.8806077430232315, 0.9246326292638789, 1.0612172834616587, 0.7083660298746216, 1.1517341606170608, 0.9429817262647715, 0.9766600720015535, 0.6596983782800597, 1.0850484274474452, 1.253092026031449, 0.9987461710541744, 1.1659743969755603, 0.9136704379688771, 0.8027311108475681, 0.9883677050321639, 1.0397835727046576, 1.1705799495107694, 1.153194378443483, 0.9378945380366286, 1.0978850884794955, 1.109954944904935, 1.4121188132198013, 0.8863598656027885, 1.0532860590678483, 0.9985898581749252, 0.8113508732195059, 0.988575545349397, 0.7598054459601942, 0.7062323824965533, 1.0981307360075379, 0.95769838950232]|541.1162719726562500|      1.00000000|[934, 0, 0, 15]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.3198667030844807, 0.9062462697615571, 1.3189262185526274, 0.7969152597469525, 0.8713484224359309, 0.0452557480678022, 1.0922742288679916, 0.858701128523833, 1.178078029203427, 0.5048565537479531, 1.2943043346238237, 1.2733714181561553, 0.9729459109549028, 0.9872015861882122, 0.9065887767700572, 1.056538018513136, 1.2318065780057714, 0.6966697012399736, 0.9413561134969766, 0.9942751996711726, 0.8370473374124757, 1.1540200109015364, 1.0412306810013225, 0.8806077430232315, 0.9246326292638789, 1.0612172834616587, 0.7083660298746216, 1.1517341606170608, 0.9429817262647715, 0.9766600720015535, 0.6596983782800597, 1.0850484274474452, 1.253092026031449, 0.9987461710541744, 1.1659743969755603, 0.9136704379688771, 0.8027311108475681, 0.9883677050321639, 1.0397835727046576, 1.1705799495107694, 1.153194378443483, 0.9378945380366286, 1.0978850884794955, 1.109954944904935, 1.4121188132198013, 0.8863598656027885, 1.0532860590678483, 0.9985898581749252, 0.8113508732195059, 0.988575545349397, 0.7598054459601942, 0.7062323824965533, 1.0981307360075379, 0.95769838950232]|541.1162719726562500|      0.50000000|[1120, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.6415908793691408, 0.9176552192228333, 1.2884889823233712, 0.7854094153383734, 0.9141573345652221, -0.2028982131851086, 1.0716814332779503, 0.8202128284064917, 1.1987721640184517, 0.3724922045052815, 1.350304821794984, 1.325665661378366, 0.9527090788842715, 1.0115165688759329, 0.8752150350823169, 1.0450228722997057, 1.2222058940476885, 0.6290328588737868, 0.931339579624172, 1.0058958599250687, 0.8839644814016179, 1.1248675908473271, 0.9779323078669008, 0.9052613861336891, 0.9048968907087839, 1.1059758726134605, 0.6558364647200597, 1.161934029313379, 0.961211822658443, 0.9437711734512932, 0.6259195414964536, 1.1172791657483638, 1.248410951810999, 1.021978146238831, 1.2035101882176882, 0.9780734520456066, 0.8077451537628392, 0.9993910784136883, 1.0427735173562798, 1.2298872172224333, 1.2011438837932715, 0.9640246874963686, 1.1259752210073395, 1.2012367334536413, 1.3770235763321341, 0.8375050466557346, 1.0997647670390374, 0.9847436866911228, 0.8237138211580186, 1.0015802399447047, 0.8238330810746944, 0.7016559612214536, 1.085909618205409, 0.9709043661011946]|307.8587341308593750|      1.00000000|[1245, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[-0.6415908793691408, 0.9176552192228333, 1.2884889823233712, 0.7854094153383734, 0.9141573345652221, -0.2028982131851086, 1.0716814332779503, 0.8202128284064917, 1.1987721640184517, 0.3724922045052815, 1.350304821794984, 1.325665661378366, 0.9527090788842715, 1.0115165688759329, 0.8752150350823169, 1.0450228722997057, 1.2222058940476885, 0.6290328588737868, 0.931339579624172, 1.0058958599250687, 0.8839644814016179, 1.1248675908473271, 0.9779323078669008, 0.9052613861336891, 0.9048968907087839, 1.1059758726134605, 0.6558364647200597, 1.161934029313379, 0.961211822658443, 0.9437711734512932, 0.6259195414964536, 1.1172791657483638, 1.248410951810999, 1.021978146238831, 1.2035101882176882, 0.9780734520456066, 0.8077451537628392, 0.9993910784136883, 1.0427735173562798, 1.2298872172224333, 1.2011438837932715, 0.9640246874963686, 1.1259752210073395, 1.2012367334536413, 1.3770235763321341, 0.8375050466557346, 1.0997647670390374, 0.9847436866911228, 0.8237138211580186, 1.0015802399447047, 0.8238330810746944, 0.7016559612214536, 1.085909618205409, 0.9709043661011946]|307.8587341308593750|      0.50000000|[1431, 0, 0, 23]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.6415908793691408, 0.9176552192228333, 1.2884889823233712, 0.7854094153383734, 0.9141573345652221, -0.2028982131851086, 1.0716814332779503, 0.8202128284064917, 1.1987721640184517, 0.3724922045052815, 1.350304821794984, 1.325665661378366, 0.9527090788842715, 1.0115165688759329, 0.8752150350823169, 1.0450228722997057, 1.2222058940476885, 0.6290328588737868, 0.931339579624172, 1.0058958599250687, 0.8839644814016179, 1.1248675908473271, 0.9779323078669008, 0.9052613861336891, 0.9048968907087839, 1.1059758726134605, 0.6558364647200597, 1.161934029313379, 0.961211822658443, 0.9437711734512932, 0.6259195414964536, 1.1172791657483638, 1.248410951810999, 1.021978146238831, 1.2035101882176882, 0.9780734520456066, 0.8077451537628392, 0.9993910784136883, 1.0427735173562798, 1.2298872172224333, 1.2011438837932715, 0.9640246874963686, 1.1259752210073395, 1.2012367334536413, 1.3770235763321341, 0.8375050466557346, 1.0997647670390374, 0.9847436866911228, 0.8237138211580186, 1.0015802399447047, 0.8238330810746944, 0.7016559612214536, 1.085909618205409, 0.9709043661011946]|307.8587341308593750|      0.25000000|[1617, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
