k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[1.01901502234506, 0.0190334774836533, 0.012067569207821, 0.0198554179663024, 0.4251415445057216, 0.0246063032565569, 0.8036158038619399, 0.0200027645782809, 0.2199111611294911, 0.0207929288481633, 2.687162272062633, 0.0188145205904256, 0.8064707675362645, 0.0197617704735735, 2.2695358296301342, 0.0221451064346394, 14.353916997847705, 0.0432288495232927, 12.161282178619677, 0.0322743036249356, 0.2772693389199001, 0.0192785703306472, 0.2426813029400079, 0.0204026879420521, 1.1664995134632166, 0.0190246162640234, 0.1750075513258074, 0.0197465351473566, 0.1146963206713589, 0.0208334384256492, 3.7442024642716314, 0.0255030243296555, 0.8352269783390815, 0.0194064649190901, 0.1574913916593667, 0.0221900201808913, 0.38833058686411, 0.0236625956539919, 0.9249263613438796, 0.0157765659062682, 0.2582147548534601, 0.0184446571557826, 2.07256977258994, 0.0226685548672115, 1.9447250360330977, 0.0224838707744402, 1.479730542313775, 0.0220076760287328, 0.4819994699048795, 0.0178675423493261, 0.4958050797625513, 0.0183801786579625, 0.3260135243654366, 0.0183186613277287, 0.8414473975752926, 0.0211520052917892, 0.4596167623093372, 0.0183318683779277, 0.492453685792277, 0.0230462198303664, 0.987786449280367, 0.0194131409701666, -0.0193586507924042, 0.0213127783478714, 0.267585094645151, 0.0231924720526985]|2279240.7548436867073178|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[1.01901502234506, 0.0190334774836533, 0.012067569207821, 0.0198554179663024, 0.4251415445057216, 0.0246063032565569, 0.8036158038619399, 0.0200027645782809, 0.2199111611294911, 0.0207929288481633, 2.687162272062633, 0.0188145205904256, 0.8064707675362645, 0.0197617704735735, 2.2695358296301342, 0.0221451064346394, 14.353916997847705, 0.0432288495232927, 12.161282178619677, 0.0322743036249356, 0.2772693389199001, 0.0192785703306472, 0.2426813029400079, 0.0204026879420521, 1.1664995134632166, 0.0190246162640234, 0.1750075513258074, 0.0197465351473566, 0.1146963206713589, 0.0208334384256492, 3.7442024642716314, 0.0255030243296555, 0.8352269783390815, 0.0194064649190901, 0.1574913916593667, 0.0221900201808913, 0.38833058686411, 0.0236625956539919, 0.9249263613438796, 0.0157765659062682, 0.2582147548534601, 0.0184446571557826, 2.07256977258994, 0.0226685548672115, 1.9447250360330977, 0.0224838707744402, 1.479730542313775, 0.0220076760287328, 0.4819994699048795, 0.0178675423493261, 0.4958050797625513, 0.0183801786579625, 0.3260135243654366, 0.0183186613277287, 0.8414473975752926, 0.0211520052917892, 0.4596167623093372, 0.0183318683779277, 0.492453685792277, 0.0230462198303664, 0.987786449280367, 0.0194131409701666, -0.0193586507924042, 0.0213127783478714, 0.267585094645151, 0.0231924720526985]|2279240.7548436867073178|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[1.0175377134359915, 0.0242014666952678, 0.0119151229730404, 0.0180373104618522, 0.4213726077322473, 0.0264034382675693, 0.8064380701628199, 0.0230179240435637, 0.2158515236712641, 0.0227491960659979, 2.685410132860746, 0.021215783761104, 0.8067746085505498, 0.0191360196397796, 2.271209245378612, 0.0256900148611389, 14.35260564467252, 0.0567846356052237, 12.163306210844818, 0.0538059346801492, 0.2796694351835662, 0.0204959677111106, 0.2411242351054457, 0.0205400096158667, 1.1682853912017395, 0.0198221541744825, 0.1754053052105793, 0.0212963783196486, 0.11721880864156, 0.0208053246240443, 3.7466077337684958, 0.0319894525459922, 0.8340594698887488, 0.0184923886744413, 0.1549963024286308, 0.0223670024589137, 0.3891802364239237, 0.0233745270181099, 0.9252253117518457, 0.0182318716604034, 0.2587706711592951, 0.0180837973225013, 2.070633919008076, 0.0212497427548865, 1.9436318596529345, 0.0236673826424755, 1.4799452120029308, 0.0185617254609523, 0.4823553425974691, 0.0195026112871525, 0.4925058504598609, 0.0210655876719197, 0.3282877668450437, 0.0203796278882169, 0.8418121308898461, 0.0202656316397666, 0.4541915632655113, 0.0218578262124867, 0.4938782146666079, 0.02266848749187, 0.9905341548699494, 0.0207061724556769, -0.0203881841132682, 0.0245183261346794, 0.2703839555157376, 0.0244650758160503]|1868945.8661114333663136|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[1.0175377134359915, 0.0242014666952678, 0.0119151229730404, 0.0180373104618522, 0.4213726077322473, 0.0264034382675693, 0.8064380701628199, 0.0230179240435637, 0.2158515236712641, 0.0227491960659979, 2.685410132860746, 0.021215783761104, 0.8067746085505498, 0.0191360196397796, 2.271209245378612, 0.0256900148611389, 14.35260564467252, 0.0567846356052237, 12.163306210844818, 0.0538059346801492, 0.2796694351835662, 0.0204959677111106, 0.2411242351054457, 0.0205400096158667, 1.1682853912017395, 0.0198221541744825, 0.1754053052105793, 0.0212963783196486, 0.11721880864156, 0.0208053246240443, 3.7466077337684958, 0.0319894525459922, 0.8340594698887488, 0.0184923886744413, 0.1549963024286308, 0.0223670024589137, 0.3891802364239237, 0.0233745270181099, 0.9252253117518457, 0.0182318716604034, 0.2587706711592951, 0.0180837973225013, 2.070633919008076, 0.0212497427548865, 1.9436318596529345, 0.0236673826424755, 1.4799452120029308, 0.0185617254609523, 0.4823553425974691, 0.0195026112871525, 0.4925058504598609, 0.0210655876719197, 0.3282877668450437, 0.0203796278882169, 0.8418121308898461, 0.0202656316397666, 0.4541915632655113, 0.0218578262124867, 0.4938782146666079, 0.02266848749187, 0.9905341548699494, 0.0207061724556769, -0.0203881841132682, 0.0245183261346794, 0.2703839555157376, 0.0244650758160503]|1868945.8661114333663136|      0.03125000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[1.0164432278714532, 0.0236039026852196, 0.0130868927340792, 0.0185639385804041, 0.4199124817424139, 0.0239138654100207, 0.8076578582335838, 0.01860211277918, 0.2155683062400463, 0.0210267824894087, 2.684254487011353, 0.0249561706878685, 0.8054957375436206, 0.02067598258506, 2.271695146169296, 0.0311167673004148, 14.350076769874608, 0.0771328106297609, 12.162865279007995, 0.0699862412995778, 0.2799201702070785, 0.0220150210119791, 0.2394302772529866, 0.0180767871742416, 1.165476509763672, 0.0236277982769635, 0.173472721416465, 0.021685724293746, 0.1172152324292116, 0.0227775306542823, 3.7461426359304113, 0.0363117970986665, 0.8362248054522428, 0.0184744134595689, 0.1551399811413099, 0.0213001849570702, 0.3880563659063759, 0.0225134990226122, 0.9271274042069085, 0.022296050586514, 0.2585986012037376, 0.0179024945725408, 2.071269043097943, 0.0263415462892464, 1.943776486032501, 0.0253464903718411, 1.4803653985004988, 0.0238087772665009, 0.4849407612825956, 0.0223911524379296, 0.4921785410535011, 0.021010754423607, 0.3310001509237491, 0.0230512262706086, 0.838188648922253, 0.0201323144839037, 0.4545320490389823, 0.0205504350448115, 0.4938218234910385, 0.023052654659596, 0.9936716231559465, 0.02140252128708, -0.0183221495356912, 0.0223808729183632, 0.2698167731898837, 0.0243818083051456]|1648745.7694334036204964|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[1.0164432278714532, 0.0236039026852196, 0.0130868927340792, 0.0185639385804041, 0.4199124817424139, 0.0239138654100207, 0.8076578582335838, 0.01860211277918, 0.2155683062400463, 0.0210267824894087, 2.684254487011353, 0.0249561706878685, 0.8054957375436206, 0.02067598258506, 2.271695146169296, 0.0311167673004148, 14.350076769874608, 0.0771328106297609, 12.162865279007995, 0.0699862412995778, 0.2799201702070785, 0.0220150210119791, 0.2394302772529866, 0.0180767871742416, 1.165476509763672, 0.0236277982769635, 0.173472721416465, 0.021685724293746, 0.1172152324292116, 0.0227775306542823, 3.7461426359304113, 0.0363117970986665, 0.8362248054522428, 0.0184744134595689, 0.1551399811413099, 0.0213001849570702, 0.3880563659063759, 0.0225134990226122, 0.9271274042069085, 0.022296050586514, 0.2585986012037376, 0.0179024945725408, 2.071269043097943, 0.0263415462892464, 1.943776486032501, 0.0253464903718411, 1.4803653985004988, 0.0238087772665009, 0.4849407612825956, 0.0223911524379296, 0.4921785410535011, 0.021010754423607, 0.3310001509237491, 0.0230512262706086, 0.838188648922253, 0.0201323144839037, 0.4545320490389823, 0.0205504350448115, 0.4938218234910385, 0.023052654659596, 0.9936716231559465, 0.02140252128708, -0.0183221495356912, 0.0223808729183632, 0.2698167731898837, 0.0243818083051456]|1648745.7694334036204964|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
