k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      0.50000000|[111, 6, 1, 3]                                                             |  | used linear model with 117 points | iterate failure | actual_k=4
       2|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      0.25000000|[220, 14, 2, 6]                                                            |  | used linear model with 117 points | iterate failure | actual_k=4
       3|[0.0312306252275376, 0.0265086549506895, 0.0164029034733395, 0.0368177973232362, 0.0607125503450407, 0.0408858070903026, 0.0786618956461486, 0.0667558918992061, 0.1330101150044124, 0.0783712771994372, 0.1341832536531916, 0.1333793060779582, 0.1279874524107595, 0.1663331072591411, 0.1753906728022933, 0.1596670549338959, 0.1508602460145609, 0.1603231146161225, 0.1751034731552137, 0.2095591662827681, 0.2283543986678596, 0.2238635198016965, 0.2296562910994815, 0.2654760119945793, 0.2550854020356679, 0.2599887567972279, 0.2861921162455892, 0.2579560562809285, 0.2877978049624988, 0.3220316824947206, 0.2942076263409039, 0.3291947616859229, 0.3398622697598626, 0.3526996559966577, 0.3307785313960852, 0.3576200157422461, 0.367727543860161, 0.4053541317820939, 0.4103298067967877, 0.3962436575304344, 0.4168550650572896, 0.4234071087087167, 0.4544364728311379, 0.4315625613310033, 0.3878803133745495, 0.4504714783734812, 0.4769467304728173, 0.5058207834255929, 0.4701479446016035, 0.4907742598179763, 0.536612861250738, 0.5154495051614624, 0.523076556401426, 0.5385944787575789, 0.5585766916691656, 0.5438746893826818, 0.5585712257726735, 0.5788128960737292, 0.5722166287120813, 0.6541369648472853, 0.5848189843402832, 0.597914442516491, 0.6165219747554154, 0.6385426399339692, 0.6411916639355283, 0.6583973558903701, 0.7045853763770364, 0.7122596305339925, 0.7323305409550599, 0.7197638699824602, 0.7585637001659271, 0.715117283558716, 0.7283619464230182, 0.7765260599754724, 0.7810924809069033, 0.7485438744426306, 0.7808609027336841, 0.7636822716153144, 0.823458563644686, 0.7711954877800554, 0.8108236940325001, 0.8445927473789836, 0.8081060598066193, 0.9037340662319431, 0.8714919967924569, 0.867296361063931, 0.9242623303809439, 0.8542193567112657, 0.9283707102161681, 0.926296978807004, 0.9503994009054912, 0.9508881859654875, 0.9592992126203911, 0.985585007327001, 1.0036970544099095, 1.0172643926971083, 1.0044176829239486, 1.025266813818123, 1.0115410541537035, 1.0338655141911182]|-67.4544953093172666|      0.50000000|[329, 22, 3, 9]                                                            |  | used linear model with 117 points | iterate success | actual_k=4
       4|[0.0661995609737238, 0.0051394346972632, 0.0461528662814344, -0.0224807946069911, 0.0058213776848546, 0.0353186958521719, 0.072909701391459, 0.0204292890343942, 0.124973786967374, 0.0703592920178602, 0.1557880182196929, 0.1909631966151866, 0.1143002824986153, 0.1958244472304357, 0.2127201802658938, 0.1981863039451237, 0.1740282825958457, 0.1467139967327802, 0.233616683136783, 0.2309257922787449, 0.3805320414197921, 0.2101731809269228, 0.2851668638948252, 0.3127100400592123, 0.2963376766751083, 0.2376643412260781, 0.2793307002249241, 0.2312901232061049, 0.3763335010841736, 0.3022623358632043, 0.2959756485243825, 0.3320901836544792, 0.4119177375478847, 0.3456415194051577, 0.3531279285681718, 0.4240291620965529, 0.3256307915671636, 0.391392257533932, 0.4556985821702131, 0.4241943197947932, 0.4746522639870923, 0.4740483544877037, 0.5195332826750061, 0.3880509584009706, 0.3983802741669987, 0.4394498353766237, 0.4833268621269519, 0.4712406565083633, 0.4451155990234342, 0.5993776950014202, 0.5532318839015802, 0.5134086750129536, 0.5349488790552691, 0.5857994000379263, 0.5702244508500313, 0.4871327449310965, 0.5507748066122322, 0.614355273443371, 0.5103580305008986, 0.6594934139205517, 0.5842741101400755, 0.5188662110229291, 0.7092127352333601, 0.648093024681809, 0.6448695759720671, 0.6260237956330473, 0.6203220306512016, 0.6864266848509576, 0.7751696804855919, 0.6513371575003852, 0.8107708360826645, 0.6534708131744551, 0.810948699236964, 0.7877449104482078, 0.7797724528003658, 0.7564886100480706, 0.756844064932777, 0.7477764063475415, 0.880431965859136, 0.7185613762368699, 0.7371227827474167, 0.9074815373690064, 0.8181060721271434, 0.9883422306563264, 0.9635839989393111, 0.9783228953417366, 0.9582960386875908, 0.8735735532766833, 0.9694178672614931, 0.9381604578721592, 1.0513011000907397, 1.0193981912257912, 0.9270740466166654, 1.0422323724453728, 1.0790297659428139, 1.1026716334548838, 0.9966128462755902, 1.0815752561176233, 1.0801458203651981, 1.0869685337699622]|-90.0480305436072399|      1.00000000|[440, 28, 4, 12]                                                           |  | used linear model with 117 points | iterate success | actual_k=4
       5|[-0.1472946660683278, -0.1598025599021872, -0.0359174408316646, -0.0042640519570817, 0.0855830956611912, 0.0857411374633401, -0.0264523616036513, 0.0316730963297677, 0.0474682218459177, -0.016346553205529, 0.2014422287896459, 0.1638916003940683, -0.0061331961260501, 0.1981054523799533, 0.3678496350178302, 0.192855107743943, 0.2263117763651542, 0.2398321782118874, 0.1959963564980205, 0.0552554902243614, 0.4668991828594023, 0.2840006855863759, 0.3220374723785989, 0.2681747268658956, 0.2925932152411223, 0.1964664082074131, 0.2957898258418994, 0.255429870821883, 0.4254407131383555, 0.3176923765436618, 0.4383238417050484, 0.3788674088043611, 0.4477190363126362, 0.4419004837283084, 0.3813606418227392, 0.4725442089302216, 0.3896120700471413, 0.516337547813814, 0.5275275905647865, 0.3880439353037154, 0.4440425810728706, 0.2984911525964103, 0.5960621756355726, 0.324425460290053, 0.3419096244925064, 0.513901444090897, 0.5257603105398089, 0.6161499164436232, 0.3487756134693676, 0.6602724520037317, 0.4455759349715907, 0.43218460259443, 0.4159696317864308, 0.6399343857592548, 0.5332649602742824, 0.5885318686839942, 0.4004790933262578, 0.4007238257344408, 0.5634298725948197, 0.6764039088381076, 0.556300119134963, 0.4280062190520061, 0.7614695849741385, 0.6210766351503696, 0.7562140079059687, 0.4276015138901378, 0.5746559969092643, 0.649889862358544, 0.9999002091220098, 0.6657079171762975, 0.9065263183922875, 0.6830195476591014, 0.8273918558108899, 0.8440418148985895, 0.800923915903723, 0.7107205211579273, 0.8072026340374898, 0.7107734775826986, 0.8297800815613996, 0.8244152726850522, 0.8235567005491619, 1.0072671582472312, 0.9476935863312616, 1.0598449175234168, 1.138355924988823, 0.8823096694764041, 1.008675669720319, 0.8306758481908886, 1.162240634172232, 1.218589629909915, 1.004800522074907, 0.9898441206556646, 1.083207689796836, 1.1350247530192543, 1.161196031833283, 1.256620264761421, 0.8042667305729638, 1.027519163649012, 1.1075918455401594, 1.3233016018797104]|-135.5089935087911783|      2.00000000|[550, 35, 5, 15]                                                           |  | used linear model with 117 points | iterate success | actual_k=4
       6|[-0.1472946660683278, -0.1598025599021872, -0.0359174408316646, -0.0042640519570817, 0.0855830956611912, 0.0857411374633401, -0.0264523616036513, 0.0316730963297677, 0.0474682218459177, -0.016346553205529, 0.2014422287896459, 0.1638916003940683, -0.0061331961260501, 0.1981054523799533, 0.3678496350178302, 0.192855107743943, 0.2263117763651542, 0.2398321782118874, 0.1959963564980205, 0.0552554902243614, 0.4668991828594023, 0.2840006855863759, 0.3220374723785989, 0.2681747268658956, 0.2925932152411223, 0.1964664082074131, 0.2957898258418994, 0.255429870821883, 0.4254407131383555, 0.3176923765436618, 0.4383238417050484, 0.3788674088043611, 0.4477190363126362, 0.4419004837283084, 0.3813606418227392, 0.4725442089302216, 0.3896120700471413, 0.516337547813814, 0.5275275905647865, 0.3880439353037154, 0.4440425810728706, 0.2984911525964103, 0.5960621756355726, 0.324425460290053, 0.3419096244925064, 0.513901444090897, 0.5257603105398089, 0.6161499164436232, 0.3487756134693676, 0.6602724520037317, 0.4455759349715907, 0.43218460259443, 0.4159696317864308, 0.6399343857592548, 0.5332649602742824, 0.5885318686839942, 0.4004790933262578, 0.4007238257344408, 0.5634298725948197, 0.6764039088381076, 0.556300119134963, 0.4280062190520061, 0.7614695849741385, 0.6210766351503696, 0.7562140079059687, 0.4276015138901378, 0.5746559969092643, 0.649889862358544, 0.9999002091220098, 0.6657079171762975, 0.9065263183922875, 0.6830195476591014, 0.8273918558108899, 0.8440418148985895, 0.800923915903723, 0.7107205211579273, 0.8072026340374898, 0.7107734775826986, 0.8297800815613996, 0.8244152726850522, 0.8235567005491619, 1.0072671582472312, 0.9476935863312616, 1.0598449175234168, 1.138355924988823, 0.8823096694764041, 1.008675669720319, 0.8306758481908886, 1.162240634172232, 1.218589629909915, 1.004800522074907, 0.9898441206556646, 1.083207689796836, 1.1350247530192543, 1.161196031833283, 1.256620264761421, 0.8042667305729638, 1.027519163649012, 1.1075918455401594, 1.3233016018797104]|-135.5089935087911783|      1.00000000|[660, 42, 6, 18]                                                           |  | used linear model with 117 points | iterate failure | actual_k=4
       7|[-0.0762659321901114, -0.0797422072729618, -0.1420337353761236, 0.2311492611455486, -0.0228189251411183, 0.3025739597072108, 0.0253584004534171, 0.0187532601588358, 0.1258489878887135, -0.1213833082682129, 0.2150377641071727, 0.2415735390995489, 0.03130037621229, 0.0497105650516055, 0.3436179390504857, 0.1702709937721699, 0.29276569559908, 0.4546982545905769, 0.1938108312366156, 0.0132001254804235, 0.5085453500565142, 0.3700347761250496, 0.1833078171148449, 0.1438072224343598, 0.3477879617786568, 0.3446005162576486, 0.2569112532418608, 0.3397478671293892, 0.249447227264805, 0.2737983537732203, 0.5552394775843769, 0.3266151205897401, 0.398064314767639, 0.4200619394730092, 0.2887590873007103, 0.440593078001706, 0.6042551385007812, 0.4532247293381811, 0.5348896812720837, 0.3792233835055138, 0.3808095271245698, 0.3922700507724475, 0.6878419707812969, 0.3701719837620479, 0.3925294315359867, 0.4933282922716664, 0.6022498064303058, 0.662378454232865, 0.369151669220471, 0.712240901397712, 0.3858006724277304, 0.3320766106294861, 0.3993255422603741, 0.6758590109526111, 0.7056213972402925, 0.6597553443209785, 0.2285557499726571, 0.430244419330419, 0.7888412273131145, 0.5751217721809849, 0.5629185473729408, 0.4630344122363189, 0.6415780351998452, 0.5590535031349244, 0.692383226442561, 0.3234523997270201, 0.5040140778676047, 0.6731412158106898, 0.9838661919522208, 0.7074323552561648, 0.9751869787332795, 0.6004504793535821, 0.9025795908883318, 0.9313095279098567, 0.9294079583511625, 0.7700373751867838, 0.8639167217635908, 0.6593757320390863, 0.9705430744436649, 0.7313819848125932, 0.6960318883048489, 1.0905763585492414, 1.2279776150841535, 1.0811195726232317, 1.2576704134190873, 0.8985347645455812, 1.0880935820426838, 0.8650100012382281, 1.215646330232459, 1.305666264966485, 0.9384408996706676, 0.7830045557686622, 1.2942127894159763, 1.178625407556199, 1.2129464771401364, 1.2485222068018114, 0.7385721824396654, 1.1454290288792006, 1.204853575540048, 1.432327814877806]|-179.9810039811587501|      2.00000000|[770, 49, 7, 21]                                                           |  | used linear model with 117 points | iterate success | actual_k=4
       8|[-0.0762659321901114, -0.0797422072729618, -0.1420337353761236, 0.2311492611455486, -0.0228189251411183, 0.3025739597072108, 0.0253584004534171, 0.0187532601588358, 0.1258489878887135, -0.1213833082682129, 0.2150377641071727, 0.2415735390995489, 0.03130037621229, 0.0497105650516055, 0.3436179390504857, 0.1702709937721699, 0.29276569559908, 0.4546982545905769, 0.1938108312366156, 0.0132001254804235, 0.5085453500565142, 0.3700347761250496, 0.1833078171148449, 0.1438072224343598, 0.3477879617786568, 0.3446005162576486, 0.2569112532418608, 0.3397478671293892, 0.249447227264805, 0.2737983537732203, 0.5552394775843769, 0.3266151205897401, 0.398064314767639, 0.4200619394730092, 0.2887590873007103, 0.440593078001706, 0.6042551385007812, 0.4532247293381811, 0.5348896812720837, 0.3792233835055138, 0.3808095271245698, 0.3922700507724475, 0.6878419707812969, 0.3701719837620479, 0.3925294315359867, 0.4933282922716664, 0.6022498064303058, 0.662378454232865, 0.369151669220471, 0.712240901397712, 0.3858006724277304, 0.3320766106294861, 0.3993255422603741, 0.6758590109526111, 0.7056213972402925, 0.6597553443209785, 0.2285557499726571, 0.430244419330419, 0.7888412273131145, 0.5751217721809849, 0.5629185473729408, 0.4630344122363189, 0.6415780351998452, 0.5590535031349244, 0.692383226442561, 0.3234523997270201, 0.5040140778676047, 0.6731412158106898, 0.9838661919522208, 0.7074323552561648, 0.9751869787332795, 0.6004504793535821, 0.9025795908883318, 0.9313095279098567, 0.9294079583511625, 0.7700373751867838, 0.8639167217635908, 0.6593757320390863, 0.9705430744436649, 0.7313819848125932, 0.6960318883048489, 1.0905763585492414, 1.2279776150841535, 1.0811195726232317, 1.2576704134190873, 0.8985347645455812, 1.0880935820426838, 0.8650100012382281, 1.215646330232459, 1.305666264966485, 0.9384408996706676, 0.7830045557686622, 1.2942127894159763, 1.178625407556199, 1.2129464771401364, 1.2485222068018114, 0.7385721824396654, 1.1454290288792006, 1.204853575540048, 1.432327814877806]|-179.9810039811587501|      1.00000000|[879, 57, 8, 24]                                                           |  | used linear model with 117 points | iterate failure | actual_k=4
       9|[-0.1889652424515208, -0.1218459491189696, -0.1625270601248927, 0.3141753414770345, -0.1155178965529902, 0.1836332336475063, 0.1977618515116267, 0.0420177465569378, 0.2558138429639196, -0.2391080050619511, 0.3529239333500832, 0.2165718267100237, 0.0242647984150617, 0.1297777252675451, 0.3565117164930859, 0.2314078950837951, 0.2889702190440362, 0.5738679598355101, 0.1570631997230683, -0.0422764779497256, 0.2990123100572832, 0.371037537020197, 0.0304006988102657, 0.064657254718289, 0.3685883186942257, 0.4194453844690942, 0.2381694894466236, 0.3421758762534635, 0.4241995036494267, 0.1201591710769021, 0.6029649113246058, 0.3204804725734071, 0.409555650923687, 0.3144520871662372, 0.1998326834859558, 0.2892872883056933, 0.4950104576036218, 0.5834465037940265, 0.5051208102937045, 0.4290654463067828, 0.3315666193435268, 0.3207569301357508, 0.7918986152659435, 0.28468328407462, 0.4141905330066539, 0.4337138096401713, 0.4686614128776506, 0.6511043668285785, 0.2902913053248583, 0.6445183023899456, 0.414677942035429, 0.4094665928143989, 0.3937767388397408, 0.749755057788794, 0.7634732557290084, 0.5543093310555891, 0.1565826954057173, 0.418740425286482, 0.8299993426436258, 0.6351434705340927, 0.5774180067988053, 0.3871169681392637, 0.5604420261307441, 0.6867568364201633, 0.6679023860273309, 0.3772767688600548, 0.5130603347222397, 0.6420779877235533, 0.8337062375613655, 0.8015327392547178, 0.8104440398272859, 0.5112269398347901, 0.951003560383036, 0.7829063789576749, 0.9897693125387451, 0.8465597797398573, 0.9301495600450902, 0.8247883696188917, 0.9840315293906384, 0.8931579151845493, 0.6577979420546565, 1.1389583435263055, 1.3531074781217836, 1.1256383298135781, 1.293588309287641, 0.9604724250634601, 1.2613987320976363, 0.9693978686890703, 1.4795368249182297, 1.3472743580639752, 0.9017266668991477, 0.8155722289711488, 1.4486707435574906, 1.3217234960382465, 1.3272670393536214, 1.2659519498120002, 0.566185302552865, 1.3594169883723324, 1.2584561260845721, 1.6968075440675439]|-249.2278834246064037|      2.00000000|[989, 64, 9, 27]                                                           |  | used linear model with 117 points | iterate success | actual_k=4
      10|[-0.1889652424515208, -0.1218459491189696, -0.1625270601248927, 0.3141753414770345, -0.1155178965529902, 0.1836332336475063, 0.1977618515116267, 0.0420177465569378, 0.2558138429639196, -0.2391080050619511, 0.3529239333500832, 0.2165718267100237, 0.0242647984150617, 0.1297777252675451, 0.3565117164930859, 0.2314078950837951, 0.2889702190440362, 0.5738679598355101, 0.1570631997230683, -0.0422764779497256, 0.2990123100572832, 0.371037537020197, 0.0304006988102657, 0.064657254718289, 0.3685883186942257, 0.4194453844690942, 0.2381694894466236, 0.3421758762534635, 0.4241995036494267, 0.1201591710769021, 0.6029649113246058, 0.3204804725734071, 0.409555650923687, 0.3144520871662372, 0.1998326834859558, 0.2892872883056933, 0.4950104576036218, 0.5834465037940265, 0.5051208102937045, 0.4290654463067828, 0.3315666193435268, 0.3207569301357508, 0.7918986152659435, 0.28468328407462, 0.4141905330066539, 0.4337138096401713, 0.4686614128776506, 0.6511043668285785, 0.2902913053248583, 0.6445183023899456, 0.414677942035429, 0.4094665928143989, 0.3937767388397408, 0.749755057788794, 0.7634732557290084, 0.5543093310555891, 0.1565826954057173, 0.418740425286482, 0.8299993426436258, 0.6351434705340927, 0.5774180067988053, 0.3871169681392637, 0.5604420261307441, 0.6867568364201633, 0.6679023860273309, 0.3772767688600548, 0.5130603347222397, 0.6420779877235533, 0.8337062375613655, 0.8015327392547178, 0.8104440398272859, 0.5112269398347901, 0.951003560383036, 0.7829063789576749, 0.9897693125387451, 0.8465597797398573, 0.9301495600450902, 0.8247883696188917, 0.9840315293906384, 0.8931579151845493, 0.6577979420546565, 1.1389583435263055, 1.3531074781217836, 1.1256383298135781, 1.293588309287641, 0.9604724250634601, 1.2613987320976363, 0.9693978686890703, 1.4795368249182297, 1.3472743580639752, 0.9017266668991477, 0.8155722289711488, 1.4486707435574906, 1.3217234960382465, 1.3272670393536214, 1.2659519498120002, 0.566185302552865, 1.3594169883723324, 1.2584561260845721, 1.6968075440675439]|-249.2278834246064037|      1.00000000|[1100, 70, 10, 30]                                                         |  | used linear model with 117 points | iterate failure | actual_k=4
      11|[-0.2495545853609522, -0.1978091160204969, -0.2204964781629721, 0.2959501053095606, -0.1519133591390215, 0.3046197663903706, 0.2597796744442557, 0.0149381598172164, 0.2446536474276901, -0.374053739751756, 0.3167136106046253, 0.1900651587132112, 0.2626262938841356, 0.0211833223877289, 0.5035685410495523, 0.2926983133726346, 0.4861288014664915, 0.6084639761295617, 0.2220885416997747, -0.1004745225727401, 0.322004517350284, 0.4888150932362708, 0.0174669163442266, -0.0575753494048052, 0.384828835440283, 0.4383131079376399, 0.201073406900559, 0.2094944772088112, 0.4825743534368541, 0.1159460804139149, 0.6488881450570638, 0.3090905069371442, 0.5780502654316899, 0.3576277239930969, 0.2033313948440227, 0.4617097464566297, 0.4235305365501079, 0.7026702471414674, 0.4864977117342209, 0.4563182426668231, 0.2341990860209744, 0.3738100473109907, 0.7255955436566224, 0.1762976447103501, 0.491238288595421, 0.4063274314196956, 0.4906329545299003, 0.7358823156966527, 0.3592299629534169, 0.6429249619705943, 0.4714900712357551, 0.4097103427968455, 0.4955958373966408, 0.7092687108716069, 0.8778867511259556, 0.540581905989466, 0.1916547554197255, 0.2235317771018277, 0.8597449419939723, 0.6404180685980363, 0.7220524204632052, 0.3698283325337585, 0.5552627611650386, 0.7350236351194277, 0.7418324787519784, 0.3453359964809241, 0.4382360840639088, 0.8229830516781691, 0.8556082258743605, 0.8446181296294877, 0.7764847932035073, 0.2955444398182233, 1.02773532676646, 0.8857093400311427, 0.9912691940098666, 0.6675786910895674, 1.050797492880409, 0.891892296235061, 0.9443165115691519, 0.8878561789988599, 0.548315784579336, 1.27304375456024, 1.344984542247012, 1.1833322065942686, 1.4129225864330193, 0.8430772635337007, 1.3502824969817087, 0.8554977021670904, 1.5795202213599229, 1.510197941473535, 0.9630183679667063, 0.832211607492652, 1.5929038755362235, 1.2996195906823933, 1.4020161409936316, 1.5024982449396838, 0.6241931899949693, 1.5878620425987229, 1.3585184943817068, 2.003446749758179]|-333.2426055920612384|      2.00000000|[1210, 77, 11, 33]                                                         |  | used linear model with 117 points | iterate success | actual_k=4
