k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7887304772298561, 1.109286486620444, -1.2455526463790139, 0.723730283688, -0.8609183176591584, 1.0478326229848314, -1.1361726975320947, 0.741318525172972, -0.7141521595544766, 1.3107629306680149, -1.2292973970600163, 0.7981625767931034, -0.6359771093611766, 1.3430903977861872, -1.289155002068081, 0.8022262195504516, -0.9058801251465092, 1.2059831330980444, -1.1726024816687344, 0.825644542178225, -0.8400101818022437, 1.2285686822752044, -1.2898501994752476, 0.9984397929818559, -0.8868668395676587, 1.3199653375290354, -1.1741452485228814, 0.9285758156594268, -0.9144227678752643, 1.4275366586814895, -1.2222705912609686, 0.9569095294000056, -0.852244218016501, 1.1825336851065746, -1.3009878775595192, 0.8500573756665694, -0.8888363697860268, 1.393799346213789, -1.139860297757787, 0.8307640005966892, -0.7374196036315068, 1.213526922641604, -1.4200075680905715, 0.8242497547309945, -0.8440017849986391, 1.3283629184841743, -1.0681779842906107, 0.867713824862328, -0.7073717532124603, 1.2325095477850052, -1.25721377732919, 0.8659321609540342, -0.8482733932101353, 1.2674951367581069, -1.2910686297541192, 0.8608331463629236, -0.6865417244422716, 1.2502091707794334, -1.221437212809504, 0.9623917417102563, -0.6860977174480137, 1.0544636716122104, -1.3020658464352866, 0.7634683782229017, -0.8365579693083597, 1.3132498323211619, -1.2461870672986395, 0.9486518659825172, -0.7862210396507738, 1.1747415811618578, -1.150616546213797, 0.7648088056979533, -0.9254231711678768, 1.2389698487721403, -1.186721617529923, 0.9843097670392742, -0.8948079392675018, 1.3482949187114195, -1.3012543169243656, 0.6545804710343275, -0.6149738790869275, 1.0490246860680208, -1.3573951187918127, 0.7498660661541345, -0.864728727055156, 1.2319726145297587, -1.286972544294581, 0.7945228012966862, -0.8121212806509952, 1.1928395188532046, -1.243384621953234, 0.8812571078891421, -0.972358884876198, 1.1787079277165862, -1.2089809587685907, 1.008625222944336, -0.636348439079206, 1.1229284790549803, -1.162681119364563, 0.632520236477422]|22887.7148437500000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.9656007437247116, 1.3100819622523159, -1.4690906283664673, 0.7998570902246507, -1.1452017667767502, 1.1428669409560113, -1.2240138158786815, 0.825653091703038, -0.952009278272735, 1.3463045758515553, -1.3380902870442986, 1.1907943484021257, -0.5498728657235571, 1.2672769640007797, -1.406980251457142, 0.6485030466265298, -0.7473138922855269, 1.1722812489922145, -0.9866856065877873, 0.9387334824300446, -0.9758178400779752, 1.235806144718317, -1.2327005889858764, 0.9520377773406604, -0.4484463329895741, 1.261506732562584, -1.2845811040154598, 1.1007440998562936, -1.1365622267167763, 1.1785365345630971, -1.0000050399059033, 0.5802089364169992, -0.8252883704602301, 1.4007558532474964, -1.2447993885985444, 0.9184430873547057, -0.7434397109958186, 1.3981382972359842, -1.2301629656891437, 0.9308164116574033, -1.0645030971666563, 1.2560358652552261, -1.5689766182436438, 0.8969281917800936, -1.3331643338915895, 1.4747267660240504, -1.051929486425075, 0.7952408899558776, -1.0466429076322783, 1.4391822865339194, -1.2394823107663924, 1.1411249978956568, -0.857563568377117, 1.5089972247406394, -1.1487117793406365, 1.1752793584484724, -0.5185963333658581, 1.4223911522828063, -1.4338785241453, 0.9356926200074076, -0.5150653229327095, 1.2027487082309807, -1.0133116391330177, 0.6379998271908729, -0.8847629417038027, 0.9289319392220075, -0.9515063227165238, 0.9701744168257622, -0.5611502887450833, 0.9582199224392711, -1.4117776996303828, 0.7050787494300943, -1.1094071965729244, 1.218227581681061, -0.9281534683257517, 1.0631787412619573, -0.7155334032834426, 1.1934937663629137, -1.1379740533308895, 0.8936370421631923, -1.0056530111649526, 1.1791614350707187, -1.8462161369493586, 1.1220721806242158, -1.1824062085878486, 1.0904730956974196, -1.0033957410481702, 0.6949408551810421, -0.9275767680623218, 1.3541605016181437, -1.24380149465615, 0.8475988256865022, -0.9279917426129676, 0.9055344867543119, -1.2667645217637145, 0.9049104915528443, -0.7941441821256815, 1.2098480806859035, -1.5037495460345838, 0.6210970031871189]|20536.4414062500000000|      4.00000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.9656007437247116, 1.3100819622523159, -1.4690906283664673, 0.7998570902246507, -1.1452017667767502, 1.1428669409560113, -1.2240138158786815, 0.825653091703038, -0.952009278272735, 1.3463045758515553, -1.3380902870442986, 1.1907943484021257, -0.5498728657235571, 1.2672769640007797, -1.406980251457142, 0.6485030466265298, -0.7473138922855269, 1.1722812489922145, -0.9866856065877873, 0.9387334824300446, -0.9758178400779752, 1.235806144718317, -1.2327005889858764, 0.9520377773406604, -0.4484463329895741, 1.261506732562584, -1.2845811040154598, 1.1007440998562936, -1.1365622267167763, 1.1785365345630971, -1.0000050399059033, 0.5802089364169992, -0.8252883704602301, 1.4007558532474964, -1.2447993885985444, 0.9184430873547057, -0.7434397109958186, 1.3981382972359842, -1.2301629656891437, 0.9308164116574033, -1.0645030971666563, 1.2560358652552261, -1.5689766182436438, 0.8969281917800936, -1.3331643338915895, 1.4747267660240504, -1.051929486425075, 0.7952408899558776, -1.0466429076322783, 1.4391822865339194, -1.2394823107663924, 1.1411249978956568, -0.857563568377117, 1.5089972247406394, -1.1487117793406365, 1.1752793584484724, -0.5185963333658581, 1.4223911522828063, -1.4338785241453, 0.9356926200074076, -0.5150653229327095, 1.2027487082309807, -1.0133116391330177, 0.6379998271908729, -0.8847629417038027, 0.9289319392220075, -0.9515063227165238, 0.9701744168257622, -0.5611502887450833, 0.9582199224392711, -1.4117776996303828, 0.7050787494300943, -1.1094071965729244, 1.218227581681061, -0.9281534683257517, 1.0631787412619573, -0.7155334032834426, 1.1934937663629137, -1.1379740533308895, 0.8936370421631923, -1.0056530111649526, 1.1791614350707187, -1.8462161369493586, 1.1220721806242158, -1.1824062085878486, 1.0904730956974196, -1.0033957410481702, 0.6949408551810421, -0.9275767680623218, 1.3541605016181437, -1.24380149465615, 0.8475988256865022, -0.9279917426129676, 0.9055344867543119, -1.2667645217637145, 0.9049104915528443, -0.7941441821256815, 1.2098480806859035, -1.5037495460345838, 0.6210970031871189]|20536.4414062500000000|      2.00000000|[170, 56, 1, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.9656007437247116, 1.3100819622523159, -1.4690906283664673, 0.7998570902246507, -1.1452017667767502, 1.1428669409560113, -1.2240138158786815, 0.825653091703038, -0.952009278272735, 1.3463045758515553, -1.3380902870442986, 1.1907943484021257, -0.5498728657235571, 1.2672769640007797, -1.406980251457142, 0.6485030466265298, -0.7473138922855269, 1.1722812489922145, -0.9866856065877873, 0.9387334824300446, -0.9758178400779752, 1.235806144718317, -1.2327005889858764, 0.9520377773406604, -0.4484463329895741, 1.261506732562584, -1.2845811040154598, 1.1007440998562936, -1.1365622267167763, 1.1785365345630971, -1.0000050399059033, 0.5802089364169992, -0.8252883704602301, 1.4007558532474964, -1.2447993885985444, 0.9184430873547057, -0.7434397109958186, 1.3981382972359842, -1.2301629656891437, 0.9308164116574033, -1.0645030971666563, 1.2560358652552261, -1.5689766182436438, 0.8969281917800936, -1.3331643338915895, 1.4747267660240504, -1.051929486425075, 0.7952408899558776, -1.0466429076322783, 1.4391822865339194, -1.2394823107663924, 1.1411249978956568, -0.857563568377117, 1.5089972247406394, -1.1487117793406365, 1.1752793584484724, -0.5185963333658581, 1.4223911522828063, -1.4338785241453, 0.9356926200074076, -0.5150653229327095, 1.2027487082309807, -1.0133116391330177, 0.6379998271908729, -0.8847629417038027, 0.9289319392220075, -0.9515063227165238, 0.9701744168257622, -0.5611502887450833, 0.9582199224392711, -1.4117776996303828, 0.7050787494300943, -1.1094071965729244, 1.218227581681061, -0.9281534683257517, 1.0631787412619573, -0.7155334032834426, 1.1934937663629137, -1.1379740533308895, 0.8936370421631923, -1.0056530111649526, 1.1791614350707187, -1.8462161369493586, 1.1220721806242158, -1.1824062085878486, 1.0904730956974196, -1.0033957410481702, 0.6949408551810421, -0.9275767680623218, 1.3541605016181437, -1.24380149465615, 0.8475988256865022, -0.9279917426129676, 0.9055344867543119, -1.2667645217637145, 0.9049104915528443, -0.7941441821256815, 1.2098480806859035, -1.5037495460345838, 0.6210970031871189]|20536.4414062500000000|      1.00000000|[292, 96, 3, 27]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.9224343092866076, 1.3873877718492753, -1.4558218565721723, 0.7931855344205251, -1.192201221995057, 1.158876139446345, -1.1475940223218155, 0.7872770785729161, -1.1310714361242857, 1.515420780067588, -1.3288008640350142, 1.2697838980979241, -0.7661642338809851, 1.268631470466665, -1.3063426664336522, 0.6241783272173547, -0.6917387965299744, 1.2101048098998863, -1.0334816505150977, 1.046624245446326, -0.9514754929221327, 1.273781033812424, -1.3811178171760763, 1.17077456362349, -0.7281730702223596, 1.104707520075823, -1.2334687033873322, 1.364491554596705, -1.088903890172523, 1.1360342196157511, -0.9052670412595022, 0.4785913276337325, -0.8885630647294176, 1.3308704791093005, -1.402691427635634, 0.8844813281301991, -0.6912767249737322, 1.3838249262191131, -1.1542822210411101, 0.9917933675103743, -1.2315578897443697, 1.2717150494470608, -1.4154364993029152, 0.7611631866013138, -1.2007883457623736, 1.3656756545077016, -1.0545889330839768, 0.833704952516331, -0.9239542778050468, 1.4802384304541014, -1.1801682673487142, 1.1945086816579817, -0.8138054645136955, 1.596547374305399, -1.1648494869508572, 1.2065837923149727, -0.4436729856504991, 1.5461302094976297, -1.403275408663943, 1.0237275811817175, -0.5447281921243805, 1.2993737897640323, -0.8975053180682495, 0.5730031952533885, -0.8932569219657776, 1.1466096131441694, -0.8800116532396992, 0.9673210374789585, -0.4995518275483599, 0.8811708858572631, -1.3776479867116744, 0.6682074519561956, -1.1564036455501734, 1.396366551329963, -0.8733543486617027, 1.024718039367927, -0.7503146508605473, 1.1509870390559025, -1.221877471046466, 1.07475430358277, -0.8903239412646833, 1.2861715894797274, -1.7661994551363553, 1.1453919505132453, -1.215727894124893, 1.1182878645614427, -1.0502134366959246, 0.8767463996519806, -1.0281255745104754, 1.3595810370772634, -1.2528509832370507, 0.816161020053081, -0.985245563141041, 1.043240934512709, -1.3151705581774733, 0.8804419199766532, -0.6858377413536882, 1.3004885902286145, -1.3020328592453416, 0.4898370465716025]|18508.2402343750000000|      2.00000000|[316, 104, 3, 29]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[-0.9224343092866076, 1.3873877718492753, -1.4558218565721723, 0.7931855344205251, -1.192201221995057, 1.158876139446345, -1.1475940223218155, 0.7872770785729161, -1.1310714361242857, 1.515420780067588, -1.3288008640350142, 1.2697838980979241, -0.7661642338809851, 1.268631470466665, -1.3063426664336522, 0.6241783272173547, -0.6917387965299744, 1.2101048098998863, -1.0334816505150977, 1.046624245446326, -0.9514754929221327, 1.273781033812424, -1.3811178171760763, 1.17077456362349, -0.7281730702223596, 1.104707520075823, -1.2334687033873322, 1.364491554596705, -1.088903890172523, 1.1360342196157511, -0.9052670412595022, 0.4785913276337325, -0.8885630647294176, 1.3308704791093005, -1.402691427635634, 0.8844813281301991, -0.6912767249737322, 1.3838249262191131, -1.1542822210411101, 0.9917933675103743, -1.2315578897443697, 1.2717150494470608, -1.4154364993029152, 0.7611631866013138, -1.2007883457623736, 1.3656756545077016, -1.0545889330839768, 0.833704952516331, -0.9239542778050468, 1.4802384304541014, -1.1801682673487142, 1.1945086816579817, -0.8138054645136955, 1.596547374305399, -1.1648494869508572, 1.2065837923149727, -0.4436729856504991, 1.5461302094976297, -1.403275408663943, 1.0237275811817175, -0.5447281921243805, 1.2993737897640323, -0.8975053180682495, 0.5730031952533885, -0.8932569219657776, 1.1466096131441694, -0.8800116532396992, 0.9673210374789585, -0.4995518275483599, 0.8811708858572631, -1.3776479867116744, 0.6682074519561956, -1.1564036455501734, 1.396366551329963, -0.8733543486617027, 1.024718039367927, -0.7503146508605473, 1.1509870390559025, -1.221877471046466, 1.07475430358277, -0.8903239412646833, 1.2861715894797274, -1.7661994551363553, 1.1453919505132453, -1.215727894124893, 1.1182878645614427, -1.0502134366959246, 0.8767463996519806, -1.0281255745104754, 1.3595810370772634, -1.2528509832370507, 0.816161020053081, -0.985245563141041, 1.043240934512709, -1.3151705581774733, 0.8804419199766532, -0.6858377413536882, 1.3004885902286145, -1.3020328592453416, 0.4898370465716025]|18508.2402343750000000|      1.00000000|[438, 144, 5, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.680456495728292, 1.5957488819823116, -1.4892214088433642, 0.8774086089507704, -1.2424096934593913, 1.0609870697170853, -1.231360293498058, 0.8627580096949489, -1.1099300196175979, 1.425263681585037, -1.1382731310658551, 1.260999703293392, -0.8383874676824488, 1.3613971049731843, -1.2482800172890864, 0.6789381635620122, -0.730162812939571, 1.1454321414648492, -0.9107306534716102, 0.993101882228542, -1.0173768491901747, 1.3580146542776628, -1.3968450870411753, 1.1991361619075842, -0.9147603764447363, 1.050932504261139, -1.2589175306440719, 1.4589138141230102, -1.023225153650035, 1.0737684194455595, -0.9337117411146205, 0.5694139751613714, -0.8701872163047356, 1.2923919572495843, -1.495436600164787, 0.8320058345849223, -0.9634076104067457, 1.4681866583805765, -1.0767308076338993, 0.8830975843148787, -0.9162811797565302, 1.2269638939251228, -1.3040401810386526, 0.7544722567952372, -0.9984465693191507, 1.3021305981844566, -1.1118295898499775, 0.9922787940010402, -0.7850174247355719, 1.4363697523829126, -1.2420497240579795, 1.1854005579744955, -0.8731224495253104, 1.562903361139012, -1.1424475341589821, 1.277105902413553, -0.4379648789178288, 1.5147597327985205, -1.2687049464850741, 0.9026986349234113, -0.534989661806736, 1.3050588392152669, -0.9594716340690175, 0.6425837270733811, -1.0046164442734782, 1.1020951141397497, -0.9024332781973408, 0.8853514063122474, -0.4949582060158863, 1.0778952774191897, -1.3221721416905703, 0.7299568951133739, -1.1978787593184395, 1.5031659408760663, -0.9384943476007327, 0.9350839921356501, -0.7790497164480384, 1.1090176883541025, -1.4444630748099452, 1.0872604694221495, -0.9056588570271127, 1.2335758810513509, -1.6287200828978108, 1.1339506278570852, -1.1806004262447967, 1.1648312197209572, -1.1531050943198693, 0.8813588465640259, -1.0455408365402092, 1.5518464234863358, -1.2061721124091058, 0.9839308436701624, -0.969099779049837, 0.9465389303235222, -1.4762796449811724, 0.8769303321136328, -0.5930759174188781, 1.4479172274494647, -1.3072530178207504, 0.5763730921160756]|16946.4622727498208405|      2.00000000|[462, 152, 6, 44]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       8|[-0.680456495728292, 1.5957488819823116, -1.4892214088433642, 0.8774086089507704, -1.2424096934593913, 1.0609870697170853, -1.231360293498058, 0.8627580096949489, -1.1099300196175979, 1.425263681585037, -1.1382731310658551, 1.260999703293392, -0.8383874676824488, 1.3613971049731843, -1.2482800172890864, 0.6789381635620122, -0.730162812939571, 1.1454321414648492, -0.9107306534716102, 0.993101882228542, -1.0173768491901747, 1.3580146542776628, -1.3968450870411753, 1.1991361619075842, -0.9147603764447363, 1.050932504261139, -1.2589175306440719, 1.4589138141230102, -1.023225153650035, 1.0737684194455595, -0.9337117411146205, 0.5694139751613714, -0.8701872163047356, 1.2923919572495843, -1.495436600164787, 0.8320058345849223, -0.9634076104067457, 1.4681866583805765, -1.0767308076338993, 0.8830975843148787, -0.9162811797565302, 1.2269638939251228, -1.3040401810386526, 0.7544722567952372, -0.9984465693191507, 1.3021305981844566, -1.1118295898499775, 0.9922787940010402, -0.7850174247355719, 1.4363697523829126, -1.2420497240579795, 1.1854005579744955, -0.8731224495253104, 1.562903361139012, -1.1424475341589821, 1.277105902413553, -0.4379648789178288, 1.5147597327985205, -1.2687049464850741, 0.9026986349234113, -0.534989661806736, 1.3050588392152669, -0.9594716340690175, 0.6425837270733811, -1.0046164442734782, 1.1020951141397497, -0.9024332781973408, 0.8853514063122474, -0.4949582060158863, 1.0778952774191897, -1.3221721416905703, 0.7299568951133739, -1.1978787593184395, 1.5031659408760663, -0.9384943476007327, 0.9350839921356501, -0.7790497164480384, 1.1090176883541025, -1.4444630748099452, 1.0872604694221495, -0.9056588570271127, 1.2335758810513509, -1.6287200828978108, 1.1339506278570852, -1.1806004262447967, 1.1648312197209572, -1.1531050943198693, 0.8813588465640259, -1.0455408365402092, 1.5518464234863358, -1.2061721124091058, 0.9839308436701624, -0.969099779049837, 0.9465389303235222, -1.4762796449811724, 0.8769303321136328, -0.5930759174188781, 1.4479172274494647, -1.3072530178207504, 0.5763730921160756]|16946.4622727498208405|      1.00000000|[583, 192, 6, 54]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.8045418706411805, 1.5709765099654163, -1.322721816208008, 0.9036981822813412, -1.1740881347511611, 1.0969326975048057, -1.1888143167620655, 0.9272659848520526, -1.1674984322353872, 1.3317854945015986, -1.1232915878806076, 1.1010844379892681, -0.8379428064829902, 1.414758524639711, -1.1457750145081071, 0.7483171701658043, -0.6300905423000267, 1.242207780085302, -1.059521293167512, 1.034151842858551, -1.1400077522973073, 1.4169115381486745, -1.2963172131210061, 1.2979009015966985, -0.8098019928953142, 1.0724270118594794, -1.2140038895692675, 1.6454251367083013, -0.9148347711370828, 1.1185678306400988, -1.0302300001803522, 0.3917724312174741, -0.8025614743783807, 1.439544390561185, -1.4370975628488332, 0.9062128694632164, -0.91627386413994, 1.486814359453279, -1.1827206391312364, 0.8993682912089443, -1.164860471621005, 1.3248974478461901, -1.4368465545161146, 0.8942945223923491, -1.0961423210930843, 1.4566945511247102, -1.1027261652566152, 1.0642017467739349, -0.9028850042719708, 1.4972408934822645, -1.0834674115717025, 1.159831772534167, -0.9730816840113965, 1.7238909101260527, -1.0571147996346084, 1.2875753921298383, -0.4939064969256395, 1.5287171320561068, -1.3210195379312084, 1.1628873348301902, -0.6067418497223184, 1.2033513854936808, -0.9897251976712029, 0.8992657476298869, -0.8776096654383169, 1.0633375353276278, -1.0456522731692168, 0.7174072169757975, -0.4984754001773486, 1.0421760438061285, -1.2952533434151394, 0.7073331873600726, -1.256554372443202, 1.4669807922262612, -0.8473853105613877, 0.9003799300168068, -0.691452997282237, 1.0955142412184642, -1.4517692542023812, 1.0413758594825384, -0.8153688638350237, 1.2554658044786697, -1.7583953572779099, 1.1034694696250302, -1.1265386275047453, 1.1593736425770735, -1.1704866866221153, 0.9617208846888915, -1.010639658379887, 1.4728836569917234, -1.0971244171950183, 0.8553978298115421, -0.9675176027478389, 0.7859164100633255, -1.5620880052869879, 0.9815925729981676, -0.583062731519719, 1.66412141915021, -1.3681399578600533, 0.6408376863526225]|15640.5003016096998181|      2.00000000|[631, 208, 7, 59]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      10|[-0.8045418706411805, 1.5709765099654163, -1.322721816208008, 0.9036981822813412, -1.1740881347511611, 1.0969326975048057, -1.1888143167620655, 0.9272659848520526, -1.1674984322353872, 1.3317854945015986, -1.1232915878806076, 1.1010844379892681, -0.8379428064829902, 1.414758524639711, -1.1457750145081071, 0.7483171701658043, -0.6300905423000267, 1.242207780085302, -1.059521293167512, 1.034151842858551, -1.1400077522973073, 1.4169115381486745, -1.2963172131210061, 1.2979009015966985, -0.8098019928953142, 1.0724270118594794, -1.2140038895692675, 1.6454251367083013, -0.9148347711370828, 1.1185678306400988, -1.0302300001803522, 0.3917724312174741, -0.8025614743783807, 1.439544390561185, -1.4370975628488332, 0.9062128694632164, -0.91627386413994, 1.486814359453279, -1.1827206391312364, 0.8993682912089443, -1.164860471621005, 1.3248974478461901, -1.4368465545161146, 0.8942945223923491, -1.0961423210930843, 1.4566945511247102, -1.1027261652566152, 1.0642017467739349, -0.9028850042719708, 1.4972408934822645, -1.0834674115717025, 1.159831772534167, -0.9730816840113965, 1.7238909101260527, -1.0571147996346084, 1.2875753921298383, -0.4939064969256395, 1.5287171320561068, -1.3210195379312084, 1.1628873348301902, -0.6067418497223184, 1.2033513854936808, -0.9897251976712029, 0.8992657476298869, -0.8776096654383169, 1.0633375353276278, -1.0456522731692168, 0.7174072169757975, -0.4984754001773486, 1.0421760438061285, -1.2952533434151394, 0.7073331873600726, -1.256554372443202, 1.4669807922262612, -0.8473853105613877, 0.9003799300168068, -0.691452997282237, 1.0955142412184642, -1.4517692542023812, 1.0413758594825384, -0.8153688638350237, 1.2554658044786697, -1.7583953572779099, 1.1034694696250302, -1.1265386275047453, 1.1593736425770735, -1.1704866866221153, 0.9617208846888915, -1.010639658379887, 1.4728836569917234, -1.0971244171950183, 0.8553978298115421, -0.9675176027478389, 0.7859164100633255, -1.5620880052869879, 0.9815925729981676, -0.583062731519719, 1.66412141915021, -1.3681399578600533, 0.6408376863526225]|15640.5003016096998181|      1.00000000|[743, 244, 11, 72]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
