k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[100.00346789738708, 0.0664778611230523, 0.3394436113557686, 0.0833078078096156, 100.00099579609717, -0.0209289577771673, 0.3041428471829158, 0.9025996449076722, 99.9958703500229, 0.0483439032922153, 0.3037305753669171, 0.8830457919705156, 99.99454412678088, 0.0570042408710705, 0.4282391202867942, 0.8118982080291257, 99.97987662704608, 0.0598108880250105, 0.3983895584854328, 0.8306871245239021, 100.01139923431082, 0.07272646288738, 0.4504968250746198, 0.8545668814693643, 99.99470757281621, 0.0973585358303264, 0.4625977272803053, 0.6681720530042845, 100.03209924046276, 0.1192112132551068, 0.4999487058376054, 0.6857390881489784, 99.99027057276828, 0.1229429033464267, 0.5026175146067255, 0.6043402645673617, 100.05545962067163, 0.1707222355779749, 0.497306229549956, 0.5701292562496346, 100.0119297139737, 0.2441247407772896, 0.6428169076666918, 0.5107941798865786, 100.02013723407742, 0.3541512822178184, 0.5941933741857796, 0.5137743562042193, 99.9885285049298, 0.3630291004379985, 0.6534789694328338, 0.5389763497901889, 100.00466462293171, 0.3776511175458185, 0.6203200276834901, 0.4027675133552843, 99.97689833021643, 0.4185924602936516, 0.7250527138757087, 0.3699753422722361, 99.97524837185371, 0.3690133694112106, 0.7130502412549653, 0.3126563202538952, 99.96833510153382, 0.4186851392942101, 0.7055727376030929, 0.2943039985597122, 100.04820769176202, 0.4829943569663567, 0.7429460358773435, 0.1875341893608423, 100.03013735667085, 0.503887807305459, 0.8095816473765517, 0.1403337693073825, 99.98201683819168, 0.4978151439100529, 0.8111798103685774, 0.0255487860021785, 299.99652363949383, 299.9814676898393, 299.97639970944175, 299.98961065915415, 300.0296545092684, 299.99162075577397, 300.0086876365631, 299.97104789267087, 299.98192033776525, 299.9943048197483, 299.9963652198539, 299.96356177181184, 299.9725807220411, 299.9644256393422, 299.9916229698442, 300.0051482979354, 299.9969102775471, 299.998116530337, 300.04443227021]|1069.9532470703125000|      0.50000000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[100.00346789738708, 0.0664778611230523, 0.3394436113557686, 0.0833078078096156, 100.00099579609717, -0.0209289577771673, 0.3041428471829158, 0.9025996449076722, 99.9958703500229, 0.0483439032922153, 0.3037305753669171, 0.8830457919705156, 99.99454412678088, 0.0570042408710705, 0.4282391202867942, 0.8118982080291257, 99.97987662704608, 0.0598108880250105, 0.3983895584854328, 0.8306871245239021, 100.01139923431082, 0.07272646288738, 0.4504968250746198, 0.8545668814693643, 99.99470757281621, 0.0973585358303264, 0.4625977272803053, 0.6681720530042845, 100.03209924046276, 0.1192112132551068, 0.4999487058376054, 0.6857390881489784, 99.99027057276828, 0.1229429033464267, 0.5026175146067255, 0.6043402645673617, 100.05545962067163, 0.1707222355779749, 0.497306229549956, 0.5701292562496346, 100.0119297139737, 0.2441247407772896, 0.6428169076666918, 0.5107941798865786, 100.02013723407742, 0.3541512822178184, 0.5941933741857796, 0.5137743562042193, 99.9885285049298, 0.3630291004379985, 0.6534789694328338, 0.5389763497901889, 100.00466462293171, 0.3776511175458185, 0.6203200276834901, 0.4027675133552843, 99.97689833021643, 0.4185924602936516, 0.7250527138757087, 0.3699753422722361, 99.97524837185371, 0.3690133694112106, 0.7130502412549653, 0.3126563202538952, 99.96833510153382, 0.4186851392942101, 0.7055727376030929, 0.2943039985597122, 100.04820769176202, 0.4829943569663567, 0.7429460358773435, 0.1875341893608423, 100.03013735667085, 0.503887807305459, 0.8095816473765517, 0.1403337693073825, 99.98201683819168, 0.4978151439100529, 0.8111798103685774, 0.0255487860021785, 299.99652363949383, 299.9814676898393, 299.97639970944175, 299.98961065915415, 300.0296545092684, 299.99162075577397, 300.0086876365631, 299.97104789267087, 299.98192033776525, 299.9943048197483, 299.9963652198539, 299.96356177181184, 299.9725807220411, 299.9644256393422, 299.9916229698442, 300.0051482979354, 299.9969102775471, 299.998116530337, 300.04443227021]|1069.9532470703125000|      0.25000000|[391, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[100.0108352519237, 0.1462465008310126, 0.3477873304079426, 0.106595912442728, 99.97531389544991, -0.0563923424077266, 0.2985981115575451, 0.9132141747857967, 99.98394666709842, 0.0194090531790332, 0.333573329948951, 0.8856900886726742, 99.99357194209638, 0.0147904563283131, 0.433174613376271, 0.8186792416700691, 99.9733507993064, 0.0522654559395074, 0.4192486157710291, 0.8511808215093458, 99.99479963866398, 0.0376345664730659, 0.4205140484778843, 0.8345244485532297, 100.00726806361016, 0.0954000473489808, 0.4479668421873183, 0.6484450341317716, 100.01035139930666, 0.1222302509850821, 0.5158526761714716, 0.6806488207762966, 99.97700818135914, 0.1104477122302618, 0.484321580455662, 0.6190525647810217, 100.07733243623156, 0.1267965548911263, 0.4929099452866011, 0.5622077254231975, 99.97211240025771, 0.2436648425478276, 0.6477867717256562, 0.5087416087715853, 100.0834970065962, 0.3499510370791048, 0.5982847459361005, 0.5608594239100443, 99.99059511479504, 0.3708347573778964, 0.6521695166773239, 0.5642416299635791, 99.97065427016472, 0.3750474922796077, 0.6717467663488973, 0.3899988789476618, 100.00677294972392, 0.4470003854733045, 0.6970207792206452, 0.3865152292292827, 99.94925172951194, 0.3722106617764657, 0.6953653936719058, 0.3216862217321365, 100.01203737567914, 0.444441769495821, 0.7231199792774304, 0.2149307161839284, 100.041963175901, 0.5048607822674226, 0.7184142191402297, 0.2160279906708679, 100.033741491578, 0.4688840962109608, 0.7841110709538545, 0.1593343645171895, 99.99595380351775, 0.5317327877400705, 0.7976689817130459, 0.0086006017526854, 299.99401824786764, 299.9713422196483, 299.9815820284939, 299.9626019358724, 300.0445240647571, 300.0266290581111, 299.98269100045945, 299.9774310021835, 299.9973209864168, 299.9759224876754, 300.0024712776562, 299.99045543591546, 299.98753655608454, 300.01848450056104, 299.99511279759986, 300.0047626239492, 299.96738014051766, 300.01049699323505, 300.014427785622]|824.3540039062500000|      0.50000000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | iterate success | actual_k=1
       6|[100.0108352519237, 0.1462465008310126, 0.3477873304079426, 0.106595912442728, 99.97531389544991, -0.0563923424077266, 0.2985981115575451, 0.9132141747857967, 99.98394666709842, 0.0194090531790332, 0.333573329948951, 0.8856900886726742, 99.99357194209638, 0.0147904563283131, 0.433174613376271, 0.8186792416700691, 99.9733507993064, 0.0522654559395074, 0.4192486157710291, 0.8511808215093458, 99.99479963866398, 0.0376345664730659, 0.4205140484778843, 0.8345244485532297, 100.00726806361016, 0.0954000473489808, 0.4479668421873183, 0.6484450341317716, 100.01035139930666, 0.1222302509850821, 0.5158526761714716, 0.6806488207762966, 99.97700818135914, 0.1104477122302618, 0.484321580455662, 0.6190525647810217, 100.07733243623156, 0.1267965548911263, 0.4929099452866011, 0.5622077254231975, 99.97211240025771, 0.2436648425478276, 0.6477867717256562, 0.5087416087715853, 100.0834970065962, 0.3499510370791048, 0.5982847459361005, 0.5608594239100443, 99.99059511479504, 0.3708347573778964, 0.6521695166773239, 0.5642416299635791, 99.97065427016472, 0.3750474922796077, 0.6717467663488973, 0.3899988789476618, 100.00677294972392, 0.4470003854733045, 0.6970207792206452, 0.3865152292292827, 99.94925172951194, 0.3722106617764657, 0.6953653936719058, 0.3216862217321365, 100.01203737567914, 0.444441769495821, 0.7231199792774304, 0.2149307161839284, 100.041963175901, 0.5048607822674226, 0.7184142191402297, 0.2160279906708679, 100.033741491578, 0.4688840962109608, 0.7841110709538545, 0.1593343645171895, 99.99595380351775, 0.5317327877400705, 0.7976689817130459, 0.0086006017526854, 299.99401824786764, 299.9713422196483, 299.9815820284939, 299.9626019358724, 300.0445240647571, 300.0266290581111, 299.98269100045945, 299.9774310021835, 299.9973209864168, 299.9759224876754, 300.0024712776562, 299.99045543591546, 299.98753655608454, 300.01848450056104, 299.99511279759986, 300.0047626239492, 299.96738014051766, 300.01049699323505, 300.014427785622]|824.3540039062500000|      0.25000000|[572, 38, 1, 39]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[100.01657796099086, 0.1726122091755493, 0.3299182338400237, 0.1439565961230099, 99.97692182928422, -0.0293420992739455, 0.2691031019125433, 0.8586954680018555, 99.96899966411364, -0.0377920937377155, 0.3144651273139943, 0.8905222870979769, 99.9911175556538, 0.0282266996533696, 0.4278626350407025, 0.8239096433790742, 99.96756047847543, 0.0396414168728891, 0.403145226024803, 0.853301551875511, 99.96999770799759, 0.0542830211094502, 0.4178407329776547, 0.8436302965974303, 99.97079021306537, 0.1527333590792471, 0.4263657576943211, 0.6286735251911233, 99.95045284089122, 0.1046566226182981, 0.5177685842947773, 0.6995480054468265, 99.93924826182892, 0.139601180546184, 0.501053523156101, 0.6589996023785842, 100.0418258214057, 0.1646405964618182, 0.4784069333539057, 0.5408901752550603, 99.9501957703353, 0.213166204133807, 0.6791594138194048, 0.4745456927892054, 100.0850531641829, 0.3353440611567631, 0.6119266090604701, 0.5269421027828988, 99.98830930990314, 0.3225290318172214, 0.6800763135603751, 0.5934298944001424, 99.9698104127834, 0.4410703336263923, 0.695313406080179, 0.3822591591323276, 100.0317951923903, 0.4253881598524811, 0.6807054629541524, 0.3777330118339875, 99.91274342625461, 0.3927234554382807, 0.703663293755791, 0.3350654109651782, 99.97545262957796, 0.4513038438892785, 0.7251568944114598, 0.2172370801027085, 100.03158702884019, 0.5376060487452708, 0.7323574412693526, 0.2367393837583467, 100.0286040895286, 0.5034500368714883, 0.811885683999622, 0.1635146600884961, 100.00926723175257, 0.5252587055717463, 0.8144410526686094, 0.0318720702825583, 300.01669407993353, 299.9812451031407, 299.9770584326876, 299.945743400082, 300.08062751543537, 300.0399316555158, 299.96729332786884, 300.01041427607646, 300.01696334726427, 299.99766396217285, 300.0032716328714, 299.9874940838924, 300.0302155846457, 299.99410581881347, 299.9931730527046, 300.02152297709995, 299.9390248073848, 300.028962008129, 300.0365242710092]|637.4074096679687500|      0.50000000|[602, 40, 1, 41]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[100.01657796099086, 0.1726122091755493, 0.3299182338400237, 0.1439565961230099, 99.97692182928422, -0.0293420992739455, 0.2691031019125433, 0.8586954680018555, 99.96899966411364, -0.0377920937377155, 0.3144651273139943, 0.8905222870979769, 99.9911175556538, 0.0282266996533696, 0.4278626350407025, 0.8239096433790742, 99.96756047847543, 0.0396414168728891, 0.403145226024803, 0.853301551875511, 99.96999770799759, 0.0542830211094502, 0.4178407329776547, 0.8436302965974303, 99.97079021306537, 0.1527333590792471, 0.4263657576943211, 0.6286735251911233, 99.95045284089122, 0.1046566226182981, 0.5177685842947773, 0.6995480054468265, 99.93924826182892, 0.139601180546184, 0.501053523156101, 0.6589996023785842, 100.0418258214057, 0.1646405964618182, 0.4784069333539057, 0.5408901752550603, 99.9501957703353, 0.213166204133807, 0.6791594138194048, 0.4745456927892054, 100.0850531641829, 0.3353440611567631, 0.6119266090604701, 0.5269421027828988, 99.98830930990314, 0.3225290318172214, 0.6800763135603751, 0.5934298944001424, 99.9698104127834, 0.4410703336263923, 0.695313406080179, 0.3822591591323276, 100.0317951923903, 0.4253881598524811, 0.6807054629541524, 0.3777330118339875, 99.91274342625461, 0.3927234554382807, 0.703663293755791, 0.3350654109651782, 99.97545262957796, 0.4513038438892785, 0.7251568944114598, 0.2172370801027085, 100.03158702884019, 0.5376060487452708, 0.7323574412693526, 0.2367393837583467, 100.0286040895286, 0.5034500368714883, 0.811885683999622, 0.1635146600884961, 100.00926723175257, 0.5252587055717463, 0.8144410526686094, 0.0318720702825583, 300.01669407993353, 299.9812451031407, 299.9770584326876, 299.945743400082, 300.08062751543537, 300.0399316555158, 299.96729332786884, 300.01041427607646, 300.01696334726427, 299.99766396217285, 300.0032716328714, 299.9874940838924, 300.0302155846457, 299.99410581881347, 299.9931730527046, 300.02152297709995, 299.9390248073848, 300.028962008129, 300.0365242710092]|637.4074096679687500|      0.25000000|[722, 48, 1, 49]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.01657796099086, 0.1726122091755493, 0.3299182338400237, 0.1439565961230099, 99.97692182928422, -0.0293420992739455, 0.2691031019125433, 0.8586954680018555, 99.96899966411364, -0.0377920937377155, 0.3144651273139943, 0.8905222870979769, 99.9911175556538, 0.0282266996533696, 0.4278626350407025, 0.8239096433790742, 99.96756047847543, 0.0396414168728891, 0.403145226024803, 0.853301551875511, 99.96999770799759, 0.0542830211094502, 0.4178407329776547, 0.8436302965974303, 99.97079021306537, 0.1527333590792471, 0.4263657576943211, 0.6286735251911233, 99.95045284089122, 0.1046566226182981, 0.5177685842947773, 0.6995480054468265, 99.93924826182892, 0.139601180546184, 0.501053523156101, 0.6589996023785842, 100.0418258214057, 0.1646405964618182, 0.4784069333539057, 0.5408901752550603, 99.9501957703353, 0.213166204133807, 0.6791594138194048, 0.4745456927892054, 100.0850531641829, 0.3353440611567631, 0.6119266090604701, 0.5269421027828988, 99.98830930990314, 0.3225290318172214, 0.6800763135603751, 0.5934298944001424, 99.9698104127834, 0.4410703336263923, 0.695313406080179, 0.3822591591323276, 100.0317951923903, 0.4253881598524811, 0.6807054629541524, 0.3777330118339875, 99.91274342625461, 0.3927234554382807, 0.703663293755791, 0.3350654109651782, 99.97545262957796, 0.4513038438892785, 0.7251568944114598, 0.2172370801027085, 100.03158702884019, 0.5376060487452708, 0.7323574412693526, 0.2367393837583467, 100.0286040895286, 0.5034500368714883, 0.811885683999622, 0.1635146600884961, 100.00926723175257, 0.5252587055717463, 0.8144410526686094, 0.0318720702825583, 300.01669407993353, 299.9812451031407, 299.9770584326876, 299.945743400082, 300.08062751543537, 300.0399316555158, 299.96729332786884, 300.01041427607646, 300.01696334726427, 299.99766396217285, 300.0032716328714, 299.9874940838924, 300.0302155846457, 299.99410581881347, 299.9931730527046, 300.02152297709995, 299.9390248073848, 300.028962008129, 300.0365242710092]|637.4074096679687500|      0.12500000|[843, 56, 2, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[100.01433402496166, 0.1725275929662695, 0.3150924136031443, 0.1585298465001888, 99.97315215425589, -0.0241533110282007, 0.2576341446994521, 0.8613434057795653, 99.9676547024594, -0.0254535979382102, 0.3223608651706689, 0.8757724323509299, 100.00490328551064, 0.0145655114993502, 0.4271768316943512, 0.8025018966516625, 99.93488260055575, 0.0427879802596934, 0.4090648834829274, 0.8699841349457392, 99.96041928268048, 0.0436397947811528, 0.3968068619445157, 0.8375237454377431, 99.97591710488373, 0.1709052648491554, 0.4228990098276739, 0.6324500397739782, 99.95076986351776, 0.127773125605966, 0.508927065994788, 0.6945108034733007, 99.9368421349075, 0.1205837145456132, 0.5058511488300702, 0.6444016012807632, 100.04116332657374, 0.174521307301349, 0.479393117188613, 0.5494652084529547, 99.951775629017, 0.1966461281268507, 0.6800698398996587, 0.480751227490592, 100.05746051026371, 0.3188333784234978, 0.6284606418544108, 0.5159505753038012, 99.97505512878489, 0.3458368712677181, 0.6860082687987898, 0.5801367251674729, 99.94538191347921, 0.4258815219501043, 0.6901019748620502, 0.3806727102546192, 100.04477715823903, 0.4092899567869755, 0.6791899171102017, 0.3741406817419329, 99.89698612457535, 0.4108122916435015, 0.7058513342371548, 0.3463474668554548, 99.96882837919829, 0.4595735369165904, 0.7172164956448043, 0.2010311943277782, 100.01796596986543, 0.5344188669078739, 0.7406721569763011, 0.2404439634445069, 100.0219054635466, 0.4865045975310062, 0.8224488254087237, 0.1753696490593652, 99.99168201563383, 0.518028779113011, 0.8204884671402569, 0.0553604007505286, 300.0108460807501, 299.9762485862361, 299.96471717905825, 299.95790550212, 300.06533582616527, 300.012957282931, 299.96655839730454, 300.0239498320783, 300.0166875876644, 300.0218289905475, 300.00646564600964, 299.98777043725886, 300.0308189418522, 300.01323463281267, 299.9949508013146, 300.02533780641915, 299.9545723960981, 300.0422267718058, 300.03072447876076]|598.9763183593750000|      0.25000000|[873, 58, 2, 60]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
