k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[181, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[541, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[901, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.0239475799983673, 0.0145578054457477, 0.0153722855202461, 0.0198873597076848, 0.4249620542845659, 0.0153406957032815, 0.8017936468212655, 0.0222689754592783, 0.2204645201372619, 0.0157375971153907, 2.692161783999387, 0.0260063857599776, 0.8040477578333923, 0.0257312868905688, 2.2662574225248013, 0.019088625531828, 14.35430678916478, 0.0309939498216595, 12.161640058441458, 0.0331096417412935, 0.2753066961432159, 0.0223016786028632, 0.2373675845576724, 0.0246885263888978, 1.165738178198068, 0.0121574649345764, 0.1794724186318635, 0.0234091172572336, 0.1171934200374448, 0.0156925451076987, 3.7483117436929656, 0.0200570872920262, 0.8298663914657227, 0.0267380382039669, 0.1605629218105406, 0.0185587923814686, 0.3872483721237567, 0.0225905594644429, 0.9241232170972596, 0.0285329726757807, 0.25732504184672, 0.0200610696640776, 2.075344803434938, 0.0211288386212525, 1.9444772382296007, 0.0196182302223119, 1.4841633999658335, 0.0271502895319282, 0.4828485895477108, 0.0186237456084427, 0.4944313442179232, 0.0156357520782801, 0.3259626191664706, 0.0187619677107987, 0.8396296269696667, 0.0194436873169249, 0.4604098114779343, 0.0193942167004039, 0.4865811611079866, 0.0157124012071781, 0.986988060473149, 0.0208432418671388, -0.0195860722824512, 0.0164345626690548, 0.2679329524531798, 0.0231249525838968]|2545888.5000000000000000|      0.06250000|[1021, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[1.0239475799983673, 0.0145578054457477, 0.0153722855202461, 0.0198873597076848, 0.4249620542845659, 0.0153406957032815, 0.8017936468212655, 0.0222689754592783, 0.2204645201372619, 0.0157375971153907, 2.692161783999387, 0.0260063857599776, 0.8040477578333923, 0.0257312868905688, 2.2662574225248013, 0.019088625531828, 14.35430678916478, 0.0309939498216595, 12.161640058441458, 0.0331096417412935, 0.2753066961432159, 0.0223016786028632, 0.2373675845576724, 0.0246885263888978, 1.165738178198068, 0.0121574649345764, 0.1794724186318635, 0.0234091172572336, 0.1171934200374448, 0.0156925451076987, 3.7483117436929656, 0.0200570872920262, 0.8298663914657227, 0.0267380382039669, 0.1605629218105406, 0.0185587923814686, 0.3872483721237567, 0.0225905594644429, 0.9241232170972596, 0.0285329726757807, 0.25732504184672, 0.0200610696640776, 2.075344803434938, 0.0211288386212525, 1.9444772382296007, 0.0196182302223119, 1.4841633999658335, 0.0271502895319282, 0.4828485895477108, 0.0186237456084427, 0.4944313442179232, 0.0156357520782801, 0.3259626191664706, 0.0187619677107987, 0.8396296269696667, 0.0194436873169249, 0.4604098114779343, 0.0193942167004039, 0.4865811611079866, 0.0157124012071781, 0.986988060473149, 0.0208432418671388, -0.0195860722824512, 0.0164345626690548, 0.2679329524531798, 0.0231249525838968]|2545888.5000000000000000|      0.03125000|[1202, 80, 1, 21]                                                          |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.0226063671202696, 0.0192507043408568, 0.0183668911474009, 0.0196977566462807, 0.424729642480151, 0.0143171051075883, 0.7998729219334495, 0.0192724334646836, 0.2174689423833308, 0.0110948115624158, 2.691353111304587, 0.0279214354987205, 0.8001965272279558, 0.030133508989752, 2.2696935644308844, 0.0247691614916764, 14.352034387283112, 0.0448485907983074, 12.162775025340622, 0.0416587263116248, 0.2781750527751845, 0.0234303278307447, 0.2335860160992478, 0.0224269222313667, 1.1602968919131613, 0.0085066587056612, 0.1806334578321113, 0.0258442553819858, 0.1163870212693228, 0.0162754202239567, 3.7514041011117696, 0.0212226386594694, 0.8351186803977696, 0.0251056650431798, 0.1517841664047671, 0.0238725179124655, 0.3928713691371821, 0.0246742018360196, 0.9236889521440131, 0.0285732295289457, 0.2547035400327586, 0.0167304586126301, 2.0712247431008874, 0.0173768294186947, 1.9433694169887967, 0.0196308377095148, 1.4854251373948837, 0.0245230345059077, 0.481454079872378, 0.0209689422381054, 0.4937242891605078, 0.0147682104111225, 0.3178208906145725, 0.0189065645052509, 0.8323344957777918, 0.0226074791138267, 0.4583137952967787, 0.0194032683300776, 0.4889124237592403, 0.015322960110783, 0.9833609451653988, 0.0222894639896636, -0.014423578478303, 0.018343296164692, 0.2730040629660803, 0.0210315313959824]|2138538.7500000000000000|      0.06250000|[1322, 88, 1, 23]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[1.0226063671202696, 0.0192507043408568, 0.0183668911474009, 0.0196977566462807, 0.424729642480151, 0.0143171051075883, 0.7998729219334495, 0.0192724334646836, 0.2174689423833308, 0.0110948115624158, 2.691353111304587, 0.0279214354987205, 0.8001965272279558, 0.030133508989752, 2.2696935644308844, 0.0247691614916764, 14.352034387283112, 0.0448485907983074, 12.162775025340622, 0.0416587263116248, 0.2781750527751845, 0.0234303278307447, 0.2335860160992478, 0.0224269222313667, 1.1602968919131613, 0.0085066587056612, 0.1806334578321113, 0.0258442553819858, 0.1163870212693228, 0.0162754202239567, 3.7514041011117696, 0.0212226386594694, 0.8351186803977696, 0.0251056650431798, 0.1517841664047671, 0.0238725179124655, 0.3928713691371821, 0.0246742018360196, 0.9236889521440131, 0.0285732295289457, 0.2547035400327586, 0.0167304586126301, 2.0712247431008874, 0.0173768294186947, 1.9433694169887967, 0.0196308377095148, 1.4854251373948837, 0.0245230345059077, 0.481454079872378, 0.0209689422381054, 0.4937242891605078, 0.0147682104111225, 0.3178208906145725, 0.0189065645052509, 0.8323344957777918, 0.0226074791138267, 0.4583137952967787, 0.0194032683300776, 0.4889124237592403, 0.015322960110783, 0.9833609451653988, 0.0222894639896636, -0.014423578478303, 0.018343296164692, 0.2730040629660803, 0.0210315313959824]|2138538.7500000000000000|      0.03125000|[1502, 100, 1, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.0278376767674717, 0.0171063620314286, 0.0152527706095947, 0.0216276139211222, 0.4270573471716158, 0.0142833793828767, 0.8015387274324288, 0.0173741102997826, 0.2185931648292553, 0.0089802634595298, 2.6886204069465656, 0.019917281465815, 0.7981105373388451, 0.0284780968636842, 2.2725315090912215, 0.0223115859415405, 14.355435385746715, 0.0537740525104291, 12.168476239643358, 0.0537065591503729, 0.2818232210116055, 0.0170230812589874, 0.2321251594597218, 0.0209423541524859, 1.1541139224740327, 0.0120985720957744, 0.1800149145283432, 0.0226374482729939, 0.1123121151363658, 0.0124782237565718, 3.747865256749595, 0.0229137254435969, 0.8420471389896683, 0.0228612119901367, 0.1551903741210258, 0.025106742318719, 0.3961714971114932, 0.0208210527907419, 0.9224058135899535, 0.0322931962028176, 0.2565487863930247, 0.0129979480116824, 2.0753840665657006, 0.0158882843012351, 1.9472667747277161, 0.0196235375916631, 1.4877406639932769, 0.026669386118304, 0.4843579061698681, 0.0190641339356461, 0.4932228456934298, 0.0193532733014445, 0.3134511894103111, 0.0204887755291969, 0.8352816597539243, 0.025146701766964, 0.461722302303451, 0.0205743229010129, 0.4856382527939818, 0.0128785141194664, 0.9856495465367316, 0.0175179795432601, -0.0098544413263898, 0.0159589463063445, 0.2802020943182588, 0.0179321741961343]|1946064.8750000000000000|      0.06250000|[1622, 108, 1, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
