k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[81, 0, 0, 5]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[401, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6865549552161629, 0.017672417729247, 0.6605962092852572, 0.0142722531365074, 0.6140193178986048, 0.0221392758334452, 1.3282497316325035, 0.0139042353628203, 0.008510144478602, 0.0229252184327144, 1.25148872901119, 0.0175640675101377, 0.2242444513191659, 0.0197264623590224, 1.2233244973697461, 0.0165046607494279, 4.588762633817999, 0.029500360329035, 4.459003950473665, 0.0259357917571651, 0.0836205110589071, 0.0178453250911434, 0.2354071329971835, 0.0156907441886388, 0.7197376430640469, 0.0189059850021472, 0.2023325251291547, 0.0160992233639861, -0.0681913419556506, 0.0236542926619156, 1.402452367871914, 0.0226926856134268, 0.2450414746363199, 0.0198128878188887, 0.0713490940414721, 0.0184557286779807, 0.0225842181497391, 0.0163523193195577, 0.4208930475697727, 0.0227186713811118, 0.2681370470257725, 0.0224480024590054, 0.8343824280717554, 0.0176508664598592, 1.0291895105538842, 0.0209436084805238, 0.7959523209032339, 0.0211811355845438, 0.2482685207501616, 0.0210001409747332, 0.4958937204949382, 0.0211186100680506, 0.2784086411693135, 0.0188380547688892, 0.3873964617833581, 0.0174346426754198, 0.167376906729216, 0.0128591780194197, 0.3021223421145571, 0.0198748357867141, 0.1838316191948822, 0.017138489230516, 0.0074936846812784, 0.0167835126493937, 0.160078977851212, 0.0177202538852145]|412838.6875000000000000|      0.06250000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[0.6865549552161629, 0.017672417729247, 0.6605962092852572, 0.0142722531365074, 0.6140193178986048, 0.0221392758334452, 1.3282497316325035, 0.0139042353628203, 0.008510144478602, 0.0229252184327144, 1.25148872901119, 0.0175640675101377, 0.2242444513191659, 0.0197264623590224, 1.2233244973697461, 0.0165046607494279, 4.588762633817999, 0.029500360329035, 4.459003950473665, 0.0259357917571651, 0.0836205110589071, 0.0178453250911434, 0.2354071329971835, 0.0156907441886388, 0.7197376430640469, 0.0189059850021472, 0.2023325251291547, 0.0160992233639861, -0.0681913419556506, 0.0236542926619156, 1.402452367871914, 0.0226926856134268, 0.2450414746363199, 0.0198128878188887, 0.0713490940414721, 0.0184557286779807, 0.0225842181497391, 0.0163523193195577, 0.4208930475697727, 0.0227186713811118, 0.2681370470257725, 0.0224480024590054, 0.8343824280717554, 0.0176508664598592, 1.0291895105538842, 0.0209436084805238, 0.7959523209032339, 0.0211811355845438, 0.2482685207501616, 0.0210001409747332, 0.4958937204949382, 0.0211186100680506, 0.2784086411693135, 0.0188380547688892, 0.3873964617833581, 0.0174346426754198, 0.167376906729216, 0.0128591780194197, 0.3021223421145571, 0.0198748357867141, 0.1838316191948822, 0.017138489230516, 0.0074936846812784, 0.0167835126493937, 0.160078977851212, 0.0177202538852145]|412838.6875000000000000|      0.03125000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.6819037961476384, 0.012810786274364, 0.6659352156694354, 0.0109220889622454, 0.6126704022472691, 0.0215293436498379, 1.3272552106040734, 0.0171702766030971, 0.0129003319890192, 0.0284986259000291, 1.2565430382155653, 0.0203623844539668, 0.2256677410882356, 0.0191776108944359, 1.225065678178239, 0.0112551578723614, 4.583492749366981, 0.0359522673075672, 4.460484142385932, 0.0362455680626608, 0.0801706926321174, 0.0155356185707645, 0.2316543947255968, 0.0162967194328772, 0.7175501233782546, 0.0164324196976169, 0.1992183142313556, 0.0170318786414105, -0.0665767081746305, 0.0290128331522908, 1.4031685682482213, 0.0269554500359246, 0.2451000608293692, 0.0220191838803702, 0.0740115621496411, 0.0248216182290119, 0.0258302991076094, 0.0219205588748516, 0.4188591219771438, 0.0269619800325171, 0.2695215060517794, 0.0264588127985981, 0.8295710098053181, 0.0162385075747844, 1.0308688852355699, 0.0205362964692797, 0.7951787502061402, 0.0245245818237832, 0.253958661179249, 0.0254132592355744, 0.4960612579964702, 0.0161727440580508, 0.2796911476384077, 0.0256634170656905, 0.3823056206685512, 0.0231464561485795, 0.1735981180476454, 0.0130193057944471, 0.3045349547535434, 0.0180525869449675, 0.1893626279755646, 0.0159239974541128, 0.0089388046382372, 0.0185747980338275, 0.1657433098317339, 0.0200717087134004]|366484.6250000000000000|      0.06250000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.6768569124756381, 0.0168908498456481, 0.675208633835656, 0.0194906288125604, 0.6051289288900736, 0.022601767891089, 1.3324477329715663, 0.0152491421126448, 0.0107317612107896, 0.034186804853973, 1.2544369852307267, 0.017273646785059, 0.2123518135921155, 0.0280413060344801, 1.2333917129254441, 0.0309030588550237, 4.576132266809757, 0.045253791433801, 4.4602486319446655, 0.0382922714361268, 0.0804179626089448, 0.0139194742533874, 0.2318409969902925, 0.0221766404852026, 0.7094808080541589, 0.0085086246970564, 0.1846709936748431, 0.0212598312725955, -0.0753051370747482, 0.0315224696570071, 1.3908602506415049, 0.0401837081984241, 0.2407785003865359, 0.0220435800503948, 0.0768122304589288, 0.0326577005479496, 0.0325003820223609, 0.0140566168602387, 0.4208846795025341, 0.0272689490753309, 0.2591071647541295, 0.0248058278466596, 0.8322459169814647, 0.0226010160743201, 1.0312538687973776, 0.0213330026095384, 0.8015254992949271, 0.0155703359174072, 0.2551165763760053, 0.0393039877601596, 0.4887505834531518, 0.0070613442914481, 0.2821597448388345, 0.0329768828158711, 0.3819068859301756, 0.0299045003234788, 0.1911819744050754, -0.0048163990181859, 0.3121059742013127, 0.0232836444438492, 0.186196375975038, 0.0131182445346781, 0.0126995261258244, 0.0046984370554121, 0.1638699934312225, 0.0271705744828929]|340169.0312500000000000|      0.12500000|[593, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
      10|[0.6768569124756381, 0.0168908498456481, 0.675208633835656, 0.0194906288125604, 0.6051289288900736, 0.022601767891089, 1.3324477329715663, 0.0152491421126448, 0.0107317612107896, 0.034186804853973, 1.2544369852307267, 0.017273646785059, 0.2123518135921155, 0.0280413060344801, 1.2333917129254441, 0.0309030588550237, 4.576132266809757, 0.045253791433801, 4.4602486319446655, 0.0382922714361268, 0.0804179626089448, 0.0139194742533874, 0.2318409969902925, 0.0221766404852026, 0.7094808080541589, 0.0085086246970564, 0.1846709936748431, 0.0212598312725955, -0.0753051370747482, 0.0315224696570071, 1.3908602506415049, 0.0401837081984241, 0.2407785003865359, 0.0220435800503948, 0.0768122304589288, 0.0326577005479496, 0.0325003820223609, 0.0140566168602387, 0.4208846795025341, 0.0272689490753309, 0.2591071647541295, 0.0248058278466596, 0.8322459169814647, 0.0226010160743201, 1.0312538687973776, 0.0213330026095384, 0.8015254992949271, 0.0155703359174072, 0.2551165763760053, 0.0393039877601596, 0.4887505834531518, 0.0070613442914481, 0.2821597448388345, 0.0329768828158711, 0.3819068859301756, 0.0299045003234788, 0.1911819744050754, -0.0048163990181859, 0.3121059742013127, 0.0232836444438492, 0.186196375975038, 0.0131182445346781, 0.0126995261258244, 0.0046984370554121, 0.1638699934312225, 0.0271705744828929]|340169.0312500000000000|      0.06250000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
