k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[2.169734239578247, -0.6222584247589111]                                        |999995670528.0000000000000000|      3.33333333|[9, 0, 0, 2]                                                               | 
       2|[5.502861499786377, -0.585212230682373]                                         |999988985856.0000000000000000|     11.11111111|[17, 0, 0, 4]                                                              | 
       3|[27.582014560699463, -3.1027936935424805]                                       |999944814592.0000000000000000|     37.03703704|[25, 0, 0, 6]                                                              | 
       4|[94.02055978775024, 29.652180671691895]                                         |999819706368.0000000000000000|    123.45679012|[33, 0, 0, 8]                                                              | 
       5|[215.03386545181274, 5.211281776428223]                                         |999571259392.0000000000000000|    411.52263374|[41, 0, 0, 10]                                                             | 
       6|[215.03386545181274, 5.211281776428223]                                         |999571259392.0000000000000000|    123.45679012|[49, 0, 0, 12]                                                             | 
       7|[215.03386545181274, 5.211281776428223]                                         |999571259392.0000000000000000|     37.03703704|[57, 0, 0, 14]                                                             | 
       8|[249.9003472328186, -7.281538963317871]                                         |999503560704.0000000000000000|    123.45679012|[65, 0, 0, 16]                                                             | 
       9|[496.6623558998108, -15.931807518005371]                                        |999069581312.0000000000000000|    411.52263374|[73, 0, 0, 18]                                                             | 
      10|[496.6623558998108, -15.931807518005371]                                        |999069581312.0000000000000000|    123.45679012|[81, 0, 0, 20]                                                             | 
