k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[102.49232685, 96.347063078, 90.449776874, 84.79655424, 79.382994188, 74.204294955, 69.255448773, 64.531343749, 60.026813865, 55.736664095, 51.655683457, 47.778652045, 44.100344913, 40.615534279, 37.318990799, 34.205484307, 31.269784252, 28.506659953, 25.910880752, 23.477216093, 21.20043557, 19.075308947, 17.096606168, 15.259097353, 13.557552793, 11.986742944, 10.541438416, 9.216409963, 8.0064284742, 6.9062649654, 5.9106905698, 5.0144765304, 4.2123941924, 3.4992149966, 2.8697104734, 2.318652237, 1.8408119802, 1.43096147, 1.0838725426, 0.79431710019, 0.5570671067, 0.36689458466, 0.21857161204, 0.10687031935, 0.026562886928, -0.027578457514, -0.060781441248, -0.078273748691, -0.085283023428, -0.087036870116, -0.088762856265, -0.09568851391, -0.11304134119, -0.14604880381, -0.19993833648, -0.27993734421, -0.39127320354, -0.53917326376, -0.72886484804, -0.96557525443, -1.2545317569, -1.6009616064, -2.0100920316, -2.4871502399, -3.037363418, -3.6659587332, -4.3781633337, -5.1792043492, -6.0743088924, -7.0687040585, -8.1676169268, -9.3762745608, -10.699904009, -12.143732305, -13.712986469, -15.412893506, -17.248680411, -19.225574164, -21.348801732, -23.623590074, -26.055166135, -28.648756848, -31.409589138, -34.342889918, -37.453886093, -40.747804558, -44.229872196, -47.905315885, -51.779362492, -55.857238877, -60.144171891, -64.645388378, -69.366115173, -74.311579107, -79.487007001, -84.89762567, -90.548661922, -96.44534256, -102.59289438, -108.99654417]|1103265273683.5454101562500000|      1.00000000|[0, 0, 0, 0]                                                               | k=2
       1|[102.57029923975763, 96.62970684321111, 90.3039289573969, 84.68025794119811, 79.24269513599995, 74.04501238988311, 69.08261413821911, 64.49469790814655, 59.84349890082478, 55.55606003947613, 51.48258040760253, 47.61730838106911, 43.95440624832524, 40.48798017526789, 37.21210602145407, 34.1208516048282, 31.20829575399771, 28.468544500024965, 25.895744584592965, 23.484094475526337, 21.22785313848991, 19.121346654477808, 17.158972918091315, 15.335204497355774, 13.644589879486816, 12.081753239510292, 10.641392805035702, 9.318278078365505, 8.107245975744952, 7.0031960131375985, 6.001084768694501, 5.095919639018259, 4.282752036633513, 3.5566702755330484, 3.051939932685736, 2.346256790848505, 1.8522180479587986, 1.4258357136245083, 1.0622685410779358, 0.7566668502915663, 0.5041655406714051, 0.2998775360626642, 0.1388876749076415, 0.0162472088172394, -0.0730311249748091, -0.133977375248623, -0.171667828774989, -0.1912278213452473, -0.1978336173406015, -0.19671355157495, -0.1931482620438849, -0.1924700806490823, -0.2000615372106032, -0.2213529916442628, -0.2618194242003942, -0.326976428346486, -0.4223753113777962, -0.5535975328476126, -0.7262483680471334, -0.9459499613390605, -1.2183337927979703, -1.5490326279866566, -1.9436721097846048, -2.407862003103144, -2.94718728269841, -3.567199156521724, -4.2734061439493285, -5.071265411357154, -5.966174481124614, -6.963463482530781, -8.068388172160374, -9.286123891582891, -10.621760680571732, -12.080299760530167, -13.666651650994439, -15.385636147344666, -17.241984448488996, -19.24034367995396, -21.385284140642767, -23.681309576598046, -26.132870788143883, -28.744382896743726, -31.52024673309802, -34.46487451902081, -37.58272041509492, -40.878316259107024, -44.35631288496771, -48.02152753030516, -51.87899769816293, -55.934041994990494, -60.19232847281906, -64.65995085535769, -69.34351326492717, -74.25022398184097, -79.38799873884255, -84.76557420210449, -90.39263211645896, -96.27993490237671, -102.43947314193524, -108.88462575040047]|1102453145600.0000000000000000|      3.33333333|[99, 14, 0, 7]                                                             | 
       2|[102.57887193646577, 96.90133730919545, 89.21045802634374, 84.63369565696692, 79.23893987574104, 74.07213888281555, 69.12813456306195, 64.54629302231805, 59.88957747846245, 55.58616962567029, 51.487690551752046, 47.58998558210175, 43.888898091310395, 40.380224581312376, 37.059679704119894, 33.92287070918973, 30.965280017656234, 28.18225483790224, 25.56900321701446, 23.120595132131104, 20.831968058390803, 18.69793594080517, 16.713200806675452, 14.872367039698913, 13.169956305001037, 11.600423828242057, 10.158175029214016, 8.837581817436398, 7.632998698961963, 6.538777929708262, 5.549283766668896, 4.658904999640665, 3.8620663877153607, 3.1532382639287393, 2.666092334371451, 1.9777681810577028, 1.5003563624443486, 1.0894219427104306, 0.7397443213265777, 0.4461683146584792, 0.2036011919737427, 0.0070083258194391, -0.1485926197967958, -0.2681387703583282, -0.3565298592105727, -0.4186376251971246, -0.4593151058917645, -0.4834068694066181, -0.4957595068326364, -0.5012319531977223, -0.5047057934006964, -0.5110950539462015, -0.5253557040139631, -0.5524939270652528, -0.5975736995223546, -0.665723005847783, -0.7621390123398628, -0.8920911184341604, -1.0609231138452444, -1.2740529970274608, -1.5369712532681699, -1.8552370661961903, -2.2344727706332224, -2.6803560211809945, -3.1986106714179687, -3.7949949213256104, -4.475288565919696, -5.245278221348991, -6.110741300196383, -7.077428688378998, -8.151046805750118, -9.337238968571826, -10.64156674151176, -12.069491559954756, -13.626357249646802, -15.317373972619134, -17.147604241129205, -19.12195171164408, -21.24515356117118, -23.521777163711427, -25.956222335265885, -28.55272955568881, -31.315396014719, -34.248199893147245, -37.35503468046529, -40.63975447984639, -44.10623218027868, -48.68821084653593, -51.600494369601144, -55.636847096861985, -59.87232395001861, -64.31231335101847, -68.96292634275844, -73.83119087169922, -78.92527339752252, -84.25473015026657, -89.83079146303946, -96.25104585725742, -101.77796708514965, -108.18297036252206]|1098129276928.0000000000000000|     11.11111111|[197, 28, 0, 14]                                                           | 
       3|[102.6074475915387, 97.80677221567815, 85.56555508177892, 84.47848803789591, 80.31978868879798, 74.16256052219839, 69.27986930260396, 64.71827674119012, 60.04317273228764, 55.68653491422591, 51.50472436527331, 47.4989095880274, 43.67053757786168, 40.021039273094374, 36.55159194987032, 33.26293440032895, 30.15522762278929, 27.227955924423387, 24.47986530521789, 21.908930693883423, 19.512351144595332, 17.28656685549328, 15.227293848095435, 13.329575553912475, 11.5878444695213, 9.995992556689018, 8.547449149544827, 7.235261027145565, 6.052174443018664, 4.990717750951548, 4.043280386847119, 3.202189535048685, 2.459780931057951, 1.8084648521779458, 1.3799336534556184, 0.7494728548247926, 0.3274840575279667, -0.0319573135380435, -0.335336431046164, -0.5888267643820482, -0.7982799306153686, -0.9692223551230963, -1.1068602489433716, -1.2160919945404571, -1.3015256201282361, -1.3675051250254633, -1.418139323211253, -1.4573370494794027, -1.4888457852712045, -1.5162933316767262, -1.5432308979234015, -1.5731782982699318, -1.6096695734902815, -1.6562969656623596, -1.7167546172622228, -1.7948782840536546, -1.8946847219498482, -2.0204029909164603, -2.1765055799707325, -2.3677298025236766, -2.5990961016339535, -2.875918566631066, -3.203808267058851, -3.588669414773829, -4.036688633816498, -4.554314107536243, -5.148229952619372, -5.825320941189994, -6.59263066729996, -7.4573127227742155, -8.426575564514385, -9.507622556051418, -10.70758694712871, -12.033464225324266, -13.492042578488011, -15.089833390200692, -16.83300353502874, -18.727311802376654, -20.77805162959922, -22.99000246402347, -25.367394129203568, -27.91388506563754, -30.632560316591253, -33.525951160103574, -36.59608224163396, -39.844548588714034, -43.27262987105169, -47.811223806493054, -50.67215000066651, -54.64619739669719, -58.80564220735046, -63.15352168975596, -67.69430322912623, -72.94636963556565, -77.38285563285882, -82.55191676334945, -87.95798920550162, -94.20686260301548, -99.57294689586438, -105.84411914906686]|1082435305472.0000000000000000|     37.03703704|[295, 42, 0, 21]                                                           | 
       4|[102.70269977759865, 100.82488868982976, 73.4158778051676, 83.96112931759333, 80.27806357481006, 74.46396601164312, 69.7856517876122, 65.29155582396524, 60.55515696137547, 56.021085890979144, 51.56150374243577, 47.19532292621176, 42.942669199699296, 38.823754813026625, 34.857966142108175, 29.52696986366208, 27.455052814287093, 24.04695950642412, 20.849405519756463, 17.870048915166382, 15.113628019137568, 12.582003237786981, 10.274270414410132, 8.186936870593383, 6.314138033364074, 4.647888079760307, 3.1783628839808618, 1.894191328811825, 0.7827600181224241, -0.169483321741323, -0.9767310381711916, -1.6535286007850551, -2.2145040039396076, -2.674113425409945, -2.9072620290700164, -3.3448450582306273, -3.5820902127204466, -3.7698880882267645, -3.9189390979010224, -4.038810599602385, -4.1378838315247926, -4.223324585195118, -4.301085798641248, -4.375936154620414, -4.451511648799501, -4.530396989802075, -2.4653107967143657, -4.703771022791781, -4.799133499275721, -4.899831339412932, -5.004981166859559, -5.113455779349033, -5.224049217884202, -5.335640666071296, -5.447357835340836, -5.558729211406559, -5.669837166789326, -5.7814427248031794, -5.895113720916167, -6.013319392596308, -6.139512342326093, -6.278190314220177, -6.434926707686903, -6.616380806222804, -6.830281802075165, -7.0853781410445436, -7.39136802749425, -7.758796673993339, -8.198928637118076, -8.723592897029587, -9.34500481999992, -10.075567857584163, -10.927654299185214, -11.913373099955194, -13.044326968222279, -14.331364762271004, -15.784334554430291, -17.411845398415473, -19.221045151289587, -21.217420052257417, -23.404633442329178, -25.78440351160617, -28.356441322832097, -31.11845518460919, -34.06624058018071, -37.19386208625737, -40.493955506961726, -44.88793355380751, -47.57766853246583, -51.34403165000835, -55.25003631898376, -59.29088273940806, -63.46555967596461, -68.29044626901901, -72.24146292503411, -76.87587182240097, -81.7153148547631, -87.39291826326328, -92.2228797571925, -98.04794796071236]|1029820055552.0000000000000000|    123.45679012|[393, 56, 0, 28]                                                           | 
       5|[103.02020707439927, 110.88527725489324, 32.9169535497965, 82.23660028965449, 80.13897986151699, 75.46865093672247, 71.4715933645699, 67.202485980673, 62.26177097886204, 57.1362557737535, 51.75076833794434, 46.18336742656271, 40.51644115328206, 34.832806851219374, 29.2125470213196, 22.194343997725802, 18.45447011927977, 13.443638430984667, 8.747872583660271, 4.407110606450562, 0.4512182367279003, -3.09987580579212, -6.235808015765649, -8.955191120129273, -11.264883420493348, -13.179126843335396, -14.718592606131443, -15.909372742843448, -16.78195441364027, -17.370153564050895, -17.7101008654417, -17.839256673905172, -17.795453787264805, -17.616040381586703, -17.197914304155464, -16.992572070864906, -16.614003970044664, -16.229657337189167, -15.864281161804831, -15.53875624016635, -15.269896198773328, -15.070332336659963, -14.94850382079701, -14.90875018049932, -14.951464918757997, -15.07336955449934, -13.118913396812022, -15.525217441553988, -15.833425720345057, -16.17829088836313, -16.544148571034363, -16.914380080496493, -13.071039326374192, -17.600119349542975, -17.88270157771144, -18.104898492412417, -18.253677536967547, -18.318242155650346, -18.290473713897125, -18.165284533892695, -17.940900129191327, -17.619095503734336, -17.20532103294325, -16.70875179316128, -16.142259188549772, -15.52225825273888, -14.868494625852405, -14.20371578333782, -13.55325536212418, -12.944526334376999, -12.406435751091228, -11.968718783220455, -11.661212119505343, -11.513069378527277, -11.551941700010914, -11.80313600250538, -12.288771285768792, -13.026957703102973, -14.03102363639701, -15.308812092510102, -16.862098137305985, -18.686131664834928, -20.76937801030158, -23.093468917519345, -25.63343551884038, -28.358241206130415, -31.23170746771612, -35.14363271152235, -37.262730940913094, -40.33681233543315, -40.2818117935321, -46.415420207364605, -49.36974783209254, -52.77070139597214, -55.10348723228509, -57.95572297291366, -60.90640067019278, -64.67977014619785, -67.72265659740246, -72.06071193776314]|894900568064.0000000000000000|    411.52263374|[491, 70, 0, 35]                                                           | 
       6|[103.02020707439927, 110.88527725489324, 32.9169535497965, 82.23660028965449, 80.13897986151699, 75.46865093672247, 71.4715933645699, 67.202485980673, 62.26177097886204, 57.1362557737535, 51.75076833794434, 46.18336742656271, 40.51644115328206, 34.832806851219374, 29.2125470213196, 22.194343997725802, 18.45447011927977, 13.443638430984667, 8.747872583660271, 4.407110606450562, 0.4512182367279003, -3.09987580579212, -6.235808015765649, -8.955191120129273, -11.264883420493348, -13.179126843335396, -14.718592606131443, -15.909372742843448, -16.78195441364027, -17.370153564050895, -17.7101008654417, -17.839256673905172, -17.795453787264805, -17.616040381586703, -17.197914304155464, -16.992572070864906, -16.614003970044664, -16.229657337189167, -15.864281161804831, -15.53875624016635, -15.269896198773328, -15.070332336659963, -14.94850382079701, -14.90875018049932, -14.951464918757997, -15.07336955449934, -13.118913396812022, -15.525217441553988, -15.833425720345057, -16.17829088836313, -16.544148571034363, -16.914380080496493, -13.071039326374192, -17.600119349542975, -17.88270157771144, -18.104898492412417, -18.253677536967547, -18.318242155650346, -18.290473713897125, -18.165284533892695, -17.940900129191327, -17.619095503734336, -17.20532103294325, -16.70875179316128, -16.142259188549772, -15.52225825273888, -14.868494625852405, -14.20371578333782, -13.55325536212418, -12.944526334376999, -12.406435751091228, -11.968718783220455, -11.661212119505343, -11.513069378527277, -11.551941700010914, -11.80313600250538, -12.288771285768792, -13.026957703102973, -14.03102363639701, -15.308812092510102, -16.862098137305985, -18.686131664834928, -20.76937801030158, -23.093468917519345, -25.63343551884038, -28.358241206130415, -31.23170746771612, -35.14363271152235, -37.262730940913094, -40.33681233543315, -40.2818117935321, -46.415420207364605, -49.36974783209254, -52.77070139597214, -55.10348723228509, -57.95572297291366, -60.90640067019278, -64.67977014619785, -67.72265659740246, -72.06071193776314]|894900568064.0000000000000000|    123.45679012|[589, 84, 0, 42]                                                           | 
       7|[112.64642777752427, 76.2167134121198, 14.911038861686151, 67.87903250248408, 62.818110415716205, 55.80413639509649, 50.133985027167554, 44.87950700728433, 39.63029362290501, 34.83945897504744, 30.380021725395515, 26.264397318530484, 22.499322699302567, 19.08538749391957, 16.016895966937277, 11.745862437972384, 10.863297900957015, 8.738027202041796, 13.128986112865594, 5.256293629426484, 3.836103071017451, 2.5837918539674014, 1.463790773449439, 0.4407525215333248, -0.5195640540382698, -1.4494610871098104, -2.378544769827732, -3.3330625850675695, -4.335349684941541, -5.4033576427252115, -6.550323224145313, -7.784552007767477, -9.10930037539957, -10.522796305811557, -11.87920302333271, -13.584602596072425, -15.205847455876878, -16.86246673774764, -18.53144167282168, -20.186935294426604, -21.800953556561414, -23.34404163384014, -24.786026327510875, -26.09678805281377, -27.247021940852726, -28.209038309076977, -26.808590635276378, -29.470164684290804, -29.72856064618734, -29.71862177520395, -29.431235439320496, -28.8627214501254, -23.81427300709929, -26.89693236071241, -25.52234190897975, -23.912192861156313, -22.09344380092934, -20.09901603374788, -17.96745149733867, -15.742408891116206, -13.472015661112714, -11.208110510753379, -9.005330760421277, -6.920081253305323, -5.009402819531218, -3.3297180839766725, -1.9355083663919554, -0.8779215633671171, -0.2033284135768163, 0.048137049106888, -0.155972265373455, -0.8390066784230914, -2.0138875574325894, -3.6818911902033022, -5.831593818693776, -8.438030135119515, -11.462109281774804, -14.850354743470099, -18.53502477699149, -22.434676598277925, -26.455264488624344, -30.49181670816989, -34.430809322862615, -38.15329576841046, -41.53890732059819, -44.470795756301314, -46.84166897742071, -49.490749181859265, -49.5633729544629, -49.81867821830669, -46.22706850358459, -48.21325686870341, -46.57938881185939, -45.1959948415593, -42.88024542625482, -41.653072521253506, -41.643463124416414, -44.2590719803043, -48.78176342418469, -58.243623810626914]|770427650048.0000000000000000|    411.52263374|[687, 98, 0, 49]                                                           | 
       8|[112.64642777752427, 76.2167134121198, 14.911038861686151, 67.87903250248408, 62.818110415716205, 55.80413639509649, 50.133985027167554, 44.87950700728433, 39.63029362290501, 34.83945897504744, 30.380021725395515, 26.264397318530484, 22.499322699302567, 19.08538749391957, 16.016895966937277, 11.745862437972384, 10.863297900957015, 8.738027202041796, 13.128986112865594, 5.256293629426484, 3.836103071017451, 2.5837918539674014, 1.463790773449439, 0.4407525215333248, -0.5195640540382698, -1.4494610871098104, -2.378544769827732, -3.3330625850675695, -4.335349684941541, -5.4033576427252115, -6.550323224145313, -7.784552007767477, -9.10930037539957, -10.522796305811557, -11.87920302333271, -13.584602596072425, -15.205847455876878, -16.86246673774764, -18.53144167282168, -20.186935294426604, -21.800953556561414, -23.34404163384014, -24.786026327510875, -26.09678805281377, -27.247021940852726, -28.209038309076977, -26.808590635276378, -29.470164684290804, -29.72856064618734, -29.71862177520395, -29.431235439320496, -28.8627214501254, -23.81427300709929, -26.89693236071241, -25.52234190897975, -23.912192861156313, -22.09344380092934, -20.09901603374788, -17.96745149733867, -15.742408891116206, -13.472015661112714, -11.208110510753379, -9.005330760421277, -6.920081253305323, -5.009402819531218, -3.3297180839766725, -1.9355083663919554, -0.8779215633671171, -0.2033284135768163, 0.048137049106888, -0.155972265373455, -0.8390066784230914, -2.0138875574325894, -3.6818911902033022, -5.831593818693776, -8.438030135119515, -11.462109281774804, -14.850354743470099, -18.53502477699149, -22.434676598277925, -26.455264488624344, -30.49181670816989, -34.430809322862615, -38.15329576841046, -41.53890732059819, -44.470795756301314, -46.84166897742071, -49.490749181859265, -49.5633729544629, -49.81867821830669, -46.22706850358459, -48.21325686870341, -46.57938881185939, -45.1959948415593, -42.88024542625482, -41.653072521253506, -41.643463124416414, -44.2590719803043, -48.78176342418469, -58.243623810626914]|770427650048.0000000000000000|    123.45679012|[785, 112, 0, 56]                                                          | 
       9|[116.02203026127366, 102.86120842249578, -27.254118456429083, 56.958843598675486, 55.14522499777797, 51.06603062117071, 47.95678828606343, 44.86322037896352, 41.37619473069309, 37.97073582097945, 34.556580696800545, 31.192710097003385, 27.938101576560868, 24.84780099565907, 21.969971852709982, 17.807650520095187, 19.678636989396956, 14.951449023636034, 19.45994877079406, 11.770717953462128, 10.619294751925654, 9.73310005861828, 9.081532358227271, 8.627583995837524, 8.329321482155578, 8.141412631151908, 8.016676940377346, 7.907579008865536, 7.767655724299182, 7.552857262059945, 7.222760462683301, 6.741605371382914, 6.079226731839199, 5.211764660680142, 4.2613819223460006, 2.800880192013512, 1.245375917536208, -0.5391730518345526, -2.5404023966986315, -4.739006865776702, -7.109241177105847, -9.619547653432424, -12.233302442928355, -14.909702901141408, -17.60469749322089, -20.272052816370678, -20.715502008414806, -25.334422496790804, -27.635864694725548, -29.72476818894372, -31.56049121095746, -33.106756694113436, -30.13166631001677, -35.213268992487315, -35.730893315840106, -35.87517980726227, -35.6438569326432, -35.04297240886995, -34.08704988601055, -32.79903425732714, -31.210047048441815, -29.35897606556295, -27.291827876510144, -25.060916061654932, -22.723838396923796, -20.342291326164172, -17.980693455503285, -15.704683762768973, -13.579475683779453, -11.668100972743698, -10.02959897435783, -8.717157618364498, -7.776271018431125, -7.242942558916681, -7.142003126173634, -7.485596250975686, -8.271897508856103, -9.484144759644416, -11.090056076582556, -13.041721771922944, -15.276070991920243, -17.716016003213834, -20.272364918260564, -22.846661819130674, -25.335036547282762, -27.633238917312056, -29.642961396854304, -32.209432424657116, -32.48195968541993, -33.222927409590866, -30.407063086714473, -33.46672824321513, -33.21787948873927, -33.55446671198166, -33.330828884201594, -44.70922939495651, -37.64233302035147, -43.90558955509144, -52.84532677104748, -67.69107254109566]|738232565760.0000000000000000|    411.52263374|[883, 126, 0, 63]                                                          | 
