k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-5.0, -7.0]                                                                    |700.8468104237188072|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-5.1001633405685425, -6.005028963088989]                                       |604.5076904296875000|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-1.184388518333435, -0.6095540523529053]                                       |181.7810668945312500|     11.11111111|[9, 0, 0, 2]                                                               | 
       3|[-1.184388518333435, -0.6095540523529053]                                       |181.7810668945312500|      3.33333333|[13, 0, 0, 3]                                                              | 
       4|[-1.184388518333435, -0.6095540523529053]                                       |181.7810668945312500|      1.00000000|[17, 0, 0, 4]                                                              | 
       5|[-0.3035538196563721, -0.1361300647258759]                                      | 58.7423820495605469|      3.33333333|[21, 0, 0, 5]                                                              | 
       6|[-0.3035538196563721, -0.1361300647258759]                                      | 58.7423820495605469|      1.00000000|[25, 0, 0, 6]                                                              | 
       7|[-0.3035538196563721, -0.1361300647258759]                                      | 58.7423820495605469|      0.30000000|[29, 0, 0, 7]                                                              | 
       8|[-0.0913346409797668, 0.0759148150682449]                                       | 40.9675445556640625|      1.00000000|[33, 0, 0, 8]                                                              | 
       9|[-0.0913346409797668, 0.0759148150682449]                                       | 40.9675445556640625|      0.30000000|[37, 0, 0, 9]                                                              | 
      10|[0.1534203290939331, 0.2493939101696014]                                        | 32.8761520385742188|      1.00000000|[41, 0, 0, 10]                                                             | 
      11|[0.1534203290939331, 0.2493939101696014]                                        | 32.8761520385742188|      0.30000000|[45, 0, 0, 11]                                                             | 
      12|[0.1534203290939331, 0.2493939101696014]                                        | 32.8761520385742188|      0.09000000|[49, 0, 0, 12]                                                             | 
      13|[0.137008598074317, 0.1609029173851013]                                         | 30.9609165191650391|      0.30000000|[53, 0, 0, 13]                                                             | 
      14|[0.137008598074317, 0.1609029173851013]                                         | 30.9609165191650391|      0.09000000|[57, 0, 0, 14]                                                             | 
      15|[0.0472933929413557, 0.1537486650049686]                                        | 26.3817157745361328|      0.30000000|[61, 0, 0, 15]                                                             | 
      16|[0.0472933929413557, 0.1537486650049686]                                        | 26.3817157745361328|      0.09000000|[65, 0, 0, 16]                                                             | 
      17|[0.0472933929413557, 0.1537486650049686]                                        | 26.3817157745361328|      0.02700000|[69, 0, 0, 17]                                                             | 
      18|[0.0315708294510841, 0.1317986976355314]                                        | 25.1702308654785156|      0.09000000|[73, 0, 0, 18]                                                             | 
      19|[0.0042636170983315, 0.0460413750261068]                                        | 20.8707294464111328|      0.30000000|[77, 0, 0, 19]                                                             | 
      20|[0.0042636170983315, 0.0460413750261068]                                        | 20.8707294464111328|      0.09000000|[81, 0, 0, 20]                                                             | 
