k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.5971527695655823, -1.1209376901388168, -0.9709439761936665, -0.9235819205641747, -0.8841312751173973, -0.8531792461872101, -0.8307002931833267, -0.8162090331315994, -0.8089007586240768, -0.8077765703201294, -1.176256462931633, -0.819744274020195, -0.8307471126317978, -0.8438781350851059, -0.8584141135215759, -0.8738066256046295, -0.8896825537085533, -0.9058308228850365, -0.922177717089653, -0.938753254711628, -0.9556511901319027, -0.9729854539036751, -0.9908457743003964, -1.0092552741989493, -1.028132651001215, -1.047261517494917, -1.0662691220641136, -1.0846164971590042, -1.1016016155481339, -1.116376869380474, -1.1279814690351486, -1.1353891491889954, -1.1375704258680344, -1.1335687637329102, -1.1225882470607758, -1.1040905490517616, -1.0778973698616028, -1.0442939400672913, -1.0041280454024673, -0.9588980786502361, -0.9108222872018814, -0.8628803193569183, -0.8188169747591019, -0.7830963730812073, -0.760793998837471, -0.7574116736650467, -0.7786001116037369, -0.829771026968956, -0.8927717581391335, -1.0392580591142178]|7637.6201171875000000|      3.33333333|[65, 0, 0, 4]                                                              | 
       2|[-1.3842628598213196, -0.0509010404348373, 0.0541862957179546, 0.4691746607422829, -0.8600188791751862, 1.651229351758957, 0.8625202029943466, -0.836322957649827, -0.8052958473563194, -0.4621606767177582, -1.1183934174478054, -1.1681484133005142, -0.9279569536447525, -1.372161254286766, -0.2972954511642456, -1.6531451642513275, -0.2669459208846092, -0.4321290478110313, -0.4726969748735428, -0.2118188217282295, -1.2451665364205837, -1.2632947340607643, -0.4048268543556333, -0.6862626513466239, -1.0298017447348684, 0.0169008560478687, -1.1523482576012611, -0.4082731753587723, 0.1314229816198349, -2.4255922958254814, -0.5289531797170639, -0.0569390654563904, -1.142915693577379, 0.6393254995346069, 0.0649438202381134, -1.8636012449860573, -1.7040034532546997, -0.9913359358906746, -0.6470367079600692, -1.3334899954497814, -0.2124328762292862, -2.60113987326622, 1.3257269114255905, -1.7269961833953857, 0.8080673664808273, -0.6203886121511459, -1.3813633471727371, -1.8805134147405624, -1.3706676736474037, 0.3076220192015171]|7114.0512695312500000|     11.11111111|[129, 0, 0, 8]                                                             | 
       3|[-1.3842628598213196, -0.0509010404348373, 0.0541862957179546, 0.4691746607422829, -0.8600188791751862, 1.651229351758957, 0.8625202029943466, -0.836322957649827, -0.8052958473563194, -0.4621606767177582, -1.1183934174478054, -1.1681484133005142, -0.9279569536447525, -1.372161254286766, -0.2972954511642456, -1.6531451642513275, -0.2669459208846092, -0.4321290478110313, -0.4726969748735428, -0.2118188217282295, -1.2451665364205837, -1.2632947340607643, -0.4048268543556333, -0.6862626513466239, -1.0298017447348684, 0.0169008560478687, -1.1523482576012611, -0.4082731753587723, 0.1314229816198349, -2.4255922958254814, -0.5289531797170639, -0.0569390654563904, -1.142915693577379, 0.6393254995346069, 0.0649438202381134, -1.8636012449860573, -1.7040034532546997, -0.9913359358906746, -0.6470367079600692, -1.3334899954497814, -0.2124328762292862, -2.60113987326622, 1.3257269114255905, -1.7269961833953857, 0.8080673664808273, -0.6203886121511459, -1.3813633471727371, -1.8805134147405624, -1.3706676736474037, 0.3076220192015171]|7114.0512695312500000|      3.33333333|[193, 0, 0, 12]                                                            | 
       4|[-1.3842628598213196, -0.0509010404348373, 0.0541862957179546, 0.4691746607422829, -0.8600188791751862, 1.651229351758957, 0.8625202029943466, -0.836322957649827, -0.8052958473563194, -0.4621606767177582, -1.1183934174478054, -1.1681484133005142, -0.9279569536447525, -1.372161254286766, -0.2972954511642456, -1.6531451642513275, -0.2669459208846092, -0.4321290478110313, -0.4726969748735428, -0.2118188217282295, -1.2451665364205837, -1.2632947340607643, -0.4048268543556333, -0.6862626513466239, -1.0298017447348684, 0.0169008560478687, -1.1523482576012611, -0.4082731753587723, 0.1314229816198349, -2.4255922958254814, -0.5289531797170639, -0.0569390654563904, -1.142915693577379, 0.6393254995346069, 0.0649438202381134, -1.8636012449860573, -1.7040034532546997, -0.9913359358906746, -0.6470367079600692, -1.3334899954497814, -0.2124328762292862, -2.60113987326622, 1.3257269114255905, -1.7269961833953857, 0.8080673664808273, -0.6203886121511459, -1.3813633471727371, -1.8805134147405624, -1.3706676736474037, 0.3076220192015171]|7114.0512695312500000|      1.00000000|[257, 0, 0, 16]                                                            | 
       5|[-1.3473271578550339, -0.0816240385174751, 0.0527921613538638, 0.4807317713275552, -0.8574813427403569, 1.6417876668274403, 0.8388617616146803, -0.8755330387502909, -0.8603909909725189, -0.5324541926383972, -1.2022336907684803, -1.2630379796028137, -1.030723087489605, -0.4223155230283737, -0.4046573042869568, -1.7569896578788757, -0.3636277243494987, -0.5184446796774864, -0.5460636913776398, -0.2704124413430691, -1.2880111560225487, -1.2902999445796013, -0.4167708307504654, -0.6847222730284557, -1.017033704323694, 0.0381213538348675, -1.1257743332535028, -0.3795517832040787, 0.1592051573097706, -2.4014954045414925, -0.5107454508543015, -0.0461152624338865, -1.1401434743311256, 0.6342619801871479, 0.0531284175813198, -1.8803108669817448, -1.723151009529829, -1.0101192686706781, -0.6626276643946767, -1.3137279078364372, -0.2149116697255522, -2.5955274468287826, 1.3386945622041821, -1.708957314491272, 0.8274150714278221, -0.6045766063034534, -1.3741683652624488, -1.8858141023665667, -1.3889369871467352, 0.2824795804917812]|6604.4560546875000000|      3.33333333|[321, 0, 0, 20]                                                            | 
       6|[-1.6374691873788834, -0.3403287306427956, 0.0538497550878674, 0.4627382764592767, -0.8889235379174352, 1.6045559905469418, 0.8042337205260992, -0.8996316213160753, -0.8674828358925879, -0.5182142425328493, -1.1648914106190205, -1.2034819386899471, -0.9523331522941589, -0.3305642381310463, -0.3065332844853401, -1.660302646458149, -0.276257760822773, -0.4475968852639198, -0.4975863769650459, -0.2482295706868172, -1.2937112371437252, -1.32291304692626, -0.4727533124387264, -0.7581561714177951, -1.1000345207285136, -0.0451921708881855, -1.1995306257158518, -0.4341326877474785, 0.1322386786341667, -2.394512675702572, -0.4664378091692924, 0.0352205950766802, -1.0262491086032242, 0.7718516583554447, 0.2012759260833263, -1.7385114170610905, -1.607451792806387, -0.941774183884263, -0.6626479402002587, -1.4007961079478264, -0.4030546399299055, -2.8916986351832747, 0.9369158344343305, 0.8993524312973022, 0.2679907903075218, 1.0237341932952404, -1.938467769883573, -2.3717402536422014, -1.7407078351825476, 0.1092903576791286]|6591.0522460937500000|     11.11111111|[385, 0, 0, 24]                                                            | 
       7|[-1.6374691873788834, -0.3403287306427956, 0.0538497550878674, 0.4627382764592767, -0.8889235379174352, 1.6045559905469418, 0.8042337205260992, -0.8996316213160753, -0.8674828358925879, -0.5182142425328493, -1.1648914106190205, -1.2034819386899471, -0.9523331522941589, -0.3305642381310463, -0.3065332844853401, -1.660302646458149, -0.276257760822773, -0.4475968852639198, -0.4975863769650459, -0.2482295706868172, -1.2937112371437252, -1.32291304692626, -0.4727533124387264, -0.7581561714177951, -1.1000345207285136, -0.0451921708881855, -1.1995306257158518, -0.4341326877474785, 0.1322386786341667, -2.394512675702572, -0.4664378091692924, 0.0352205950766802, -1.0262491086032242, 0.7718516583554447, 0.2012759260833263, -1.7385114170610905, -1.607451792806387, -0.941774183884263, -0.6626479402002587, -1.4007961079478264, -0.4030546399299055, -2.8916986351832747, 0.9369158344343305, 0.8993524312973022, 0.2679907903075218, 1.0237341932952404, -1.938467769883573, -2.3717402536422014, -1.7407078351825476, 0.1092903576791286]|6591.0522460937500000|      3.33333333|[449, 0, 0, 28]                                                            | 
       8|[-1.7808382660150528, -0.4923136755824089, 0.0595072878059, 0.4565658885985613, -0.9044324848800898, 1.5836210045963526, 0.7825074382126331, -0.9174571745097637, -0.8772406228817999, -0.5167209488572553, -1.15026078466326, -1.1752851326018572, -0.91161023452878, -0.2797003947198391, -0.2490204237401485, -1.6004122607409954, -0.2186542116105556, -0.3969216458499432, -0.4580440707504749, -0.2232049871236086, -1.2854441120289266, -1.3322536312043667, -0.4990172814577818, -0.7990921683376655, -1.151911762310192, -0.1030094064772129, -1.2573412265628576, -0.4854741767048836, 0.0938287824392319, -2.4141064193099737, -0.4625187022611499, 0.0655544847249985, -0.9689575785305351, 0.8538058544509113, 0.3024121262133121, -1.627030048519373, -1.497765090316534, -0.8490039799362421, -0.6042683198866143, -1.3956597284413874, -0.4700474741403013, -3.04800524469465, 0.6779421763494611, 0.5307057201862335, 0.9709949716925621, 0.4548012427985668, 1.1037511536851525, -1.9884576816111803, -2.324071368202567, -0.3143127895891666]|6016.9125976562500000|     11.11111111|[513, 0, 0, 32]                                                            | 
       9|[-1.7808382660150528, -0.4923136755824089, 0.0595072878059, 0.4565658885985613, -0.9044324848800898, 1.5836210045963526, 0.7825074382126331, -0.9174571745097637, -0.8772406228817999, -0.5167209488572553, -1.15026078466326, -1.1752851326018572, -0.91161023452878, -0.2797003947198391, -0.2490204237401485, -1.6004122607409954, -0.2186542116105556, -0.3969216458499432, -0.4580440707504749, -0.2232049871236086, -1.2854441120289266, -1.3322536312043667, -0.4990172814577818, -0.7990921683376655, -1.151911762310192, -0.1030094064772129, -1.2573412265628576, -0.4854741767048836, 0.0938287824392319, -2.4141064193099737, -0.4625187022611499, 0.0655544847249985, -0.9689575785305351, 0.8538058544509113, 0.3024121262133121, -1.627030048519373, -1.497765090316534, -0.8490039799362421, -0.6042683198866143, -1.3956597284413874, -0.4700474741403013, -3.04800524469465, 0.6779421763494611, 0.5307057201862335, 0.9709949716925621, 0.4548012427985668, 1.1037511536851525, -1.9884576816111803, -2.324071368202567, -0.3143127895891666]|6016.9125976562500000|      3.33333333|[577, 0, 0, 36]                                                            | 
      10|[-1.4447487443685532, -0.2417186722159386, 0.0679157280828804, 0.4817766416817904, -0.8693480174988508, 1.6201405059546232, 0.3175244219601154, -0.9024841748178005, -0.8820671280846, -0.544075965997763, -1.2000583903864026, -1.2447427231818438, -0.9956448934972286, -0.3715395741164684, -0.3409538976848125, -1.6846089325845242, -0.2879688255488873, -0.4456220120191574, -0.4823990892618895, -0.2218856044346467, -1.2597041088156402, -1.285873007029295, -0.4380079302936792, -0.7311825774377212, -1.0858441039454192, -0.0476976372301579, -1.2209526132792234, -0.4745073076337576, 0.075388353317976, -2.4627448190003633, -0.5385156897827983, -0.0312214270234108, -1.0764734873082489, 0.7483281488530338, 0.2133090980350971, -1.6854936927556992, -1.5134210884571075, -0.814093666151166, -0.5178760736998811, -1.266026018653065, -0.3164368274156004, -2.901708490215242, 0.774001126177609, 0.5244101299904287, 0.8063108250498772, 0.0808273665606976, 1.5074924835935235, -2.83736121840775, 0.5891189966350794, -1.304042313247919]|5918.1420898437500000|     11.11111111|[641, 0, 0, 40]                                                            | 
      11|[-1.4447487443685532, -0.2417186722159386, 0.0679157280828804, 0.4817766416817904, -0.8693480174988508, 1.6201405059546232, 0.3175244219601154, -0.9024841748178005, -0.8820671280846, -0.544075965997763, -1.2000583903864026, -1.2447427231818438, -0.9956448934972286, -0.3715395741164684, -0.3409538976848125, -1.6846089325845242, -0.2879688255488873, -0.4456220120191574, -0.4823990892618895, -0.2218856044346467, -1.2597041088156402, -1.285873007029295, -0.4380079302936792, -0.7311825774377212, -1.0858441039454192, -0.0476976372301579, -1.2209526132792234, -0.4745073076337576, 0.075388353317976, -2.4627448190003633, -0.5385156897827983, -0.0312214270234108, -1.0764734873082489, 0.7483281488530338, 0.2133090980350971, -1.6854936927556992, -1.5134210884571075, -0.814093666151166, -0.5178760736998811, -1.266026018653065, -0.3164368274156004, -2.901708490215242, 0.774001126177609, 0.5244101299904287, 0.8063108250498772, 0.0808273665606976, 1.5074924835935235, -2.83736121840775, 0.5891189966350794, -1.304042313247919]|5918.1420898437500000|      3.33333333|[705, 0, 0, 44]                                                            | 
      12|[-1.3631727918982506, -0.211815882474184, 0.0764608026947826, 0.491279480047524, -0.8609095569700003, 1.6256436659023166, 0.3186675960896537, -0.9064809479750693, -0.891245705075562, -0.5577485739486292, -1.2169057568535209, -1.26298326253891, -1.012674642726779, -0.3864843798801303, -0.3514440031722188, -1.6893063643947244, -0.2831445885822177, -0.4373380392789841, -0.4684428060427308, -0.2038017638260499, -1.23966073570773, -1.2664724588394165, -0.422037199139595, -0.7213199803372845, -1.084344376809895, -0.0560815082862973, -1.2397298105061054, -0.5029635578393936, 0.039309773594141, -2.5030513126403093, -0.5784707507118583, -0.0653799697756767, -1.0990200189407915, 0.7429101280868053, 0.2294103521853685, -1.6455574221909046, -1.4504245221614838, -0.7329017240554094, -0.4283167272624269, -1.183491161558777, -0.2620278897229582, -2.9017003298613417, 0.6896525146439672, 0.3248440786264837, 0.4642094895243645, -0.4210142381489277, 0.8480333695188165, 0.1659716349095106, -0.2356735672801733, -2.0191197134554386]|5564.5366210937500000|     11.11111111|[769, 0, 0, 48]                                                            | 
      13|[-1.3631727918982506, -0.211815882474184, 0.0764608026947826, 0.491279480047524, -0.8609095569700003, 1.6256436659023166, 0.3186675960896537, -0.9064809479750693, -0.891245705075562, -0.5577485739486292, -1.2169057568535209, -1.26298326253891, -1.012674642726779, -0.3864843798801303, -0.3514440031722188, -1.6893063643947244, -0.2831445885822177, -0.4373380392789841, -0.4684428060427308, -0.2038017638260499, -1.23966073570773, -1.2664724588394165, -0.422037199139595, -0.7213199803372845, -1.084344376809895, -0.0560815082862973, -1.2397298105061054, -0.5029635578393936, 0.039309773594141, -2.5030513126403093, -0.5784707507118583, -0.0653799697756767, -1.0990200189407915, 0.7429101280868053, 0.2294103521853685, -1.6455574221909046, -1.4504245221614838, -0.7329017240554094, -0.4283167272624269, -1.183491161558777, -0.2620278897229582, -2.9017003298613417, 0.6896525146439672, 0.3248440786264837, 0.4642094895243645, -0.4210142381489277, 0.8480333695188165, 0.1659716349095106, -0.2356735672801733, -2.0191197134554386]|5564.5366210937500000|      3.33333333|[833, 0, 0, 52]                                                            | 
